GM fasc			ExtMarker		
t	x	y	t	x	y
0.000000000000	32.328294277292	2.119406296026	0.000000000000	50.619853136580	15.662195066845
0.024968165589	32.309535280755	2.122033863510	0.024968165589	50.619118163382	15.662316128682
0.049936331178	32.304393311006	2.122983531604	0.049936331178	50.618046423064	15.662517710954
0.074904496767	32.305959909805	2.122659663580	0.074904496767	50.618870698705	15.662297973434
0.099872662355	32.298565319080	2.124007228657	0.099872662355	50.619891701878	15.662149664276
0.124840827944	32.273918463195	2.130289178055	0.124840827944	50.618428038454	15.662452549341
0.149808993533	32.262195099860	2.131138638842	0.149808993533	50.619062177958	15.662309758306
0.174777159122	32.248348099459	2.132652144035	0.174777159122	50.618205226912	15.662480716692
0.199745324711	32.237614959421	2.133564094441	0.199745324711	50.617742678418	15.662561462124
0.224713490300	32.222711403251	2.135229716812	0.224713490300	50.618958066159	15.662377438290
0.249681655889	32.227700514419	2.133814763512	0.249681655889	50.618165294933	15.662519885625
0.274649821478	32.222780178915	2.134326765033	0.274649821478	50.618982844363	15.662354401757
0.299617987066	32.230813027518	2.133499877848	0.299617987066	50.618330092953	15.662461216570
0.324586152655	32.236055773177	2.132429766706	0.324586152655	50.618889769635	15.662231462345
0.349554318244	32.230120461594	2.132487520872	0.349554318244	50.619269311941	15.662193619604
0.374522483833	32.240972893062	2.131026796649	0.374522483833	50.619748544853	15.662088543695
0.399490649422	32.243016043033	2.130735747024	0.399490649422	50.618940121806	15.662313812979
0.424458815011	32.246929367384	2.130244932988	0.424458815011	50.619188957163	15.662274527548
0.449426980600	32.249236644851	2.130156760893	0.449426980600	50.618195313788	15.662340844700
0.474395146189	32.251919878937	2.130248929043	0.474395146189	50.618817427987	15.662407152065
0.499363311777	32.252134820156	2.130194571701	0.499363311777	50.618510169489	15.662417495418
0.524331477366	32.252504959863	2.130252168303	0.524331477366	50.619125244072	15.662169460274
0.549299642955	32.252734294083	2.130143509091	0.549299642955	50.617921850316	15.662450775084
0.574267808544	32.254923088794	2.129987411145	0.574267808544	50.618702258084	15.662257214182
0.599235974133	32.256019436073	2.129810584536	0.599235974133	50.618857464405	15.662173586037
0.624204139722	32.257382071504	2.129788358669	0.624204139722	50.617884942796	15.662448389262
0.649172305311	32.256461584668	2.129847295127	0.649172305311	50.619200549619	15.662146634451
0.674140470900	32.256537801148	2.129742600058	0.674140470900	50.618530882843	15.662276904696
0.699108636488	32.255467154796	2.129739189356	0.699108636488	50.619175223483	15.662216447191
0.724076802077	32.254028592134	2.130139485882	0.724076802077	50.619538765732	15.662073689401
0.749044967666	32.253417693519	2.129950040675	0.749044967666	50.618339194274	15.662247040927
0.774013133255	32.253689831530	2.130562123711	0.774013133255	50.618639068897	15.662325046372
0.798981298844	32.254635572499	2.130182409724	0.798981298844	50.620040233958	15.661947260896
0.823949464433	32.253626517633	2.130382276297	0.823949464433	50.618295670467	15.662259680174
0.848917630022	32.253531628577	2.130213667115	0.848917630022	50.618571983665	15.662317961430
0.873885795611	32.254532455061	2.130364748778	0.873885795611	50.618131779633	15.662448053976
0.898853961199	32.256410154372	2.130346592118	0.898853961199	50.619630029839	15.662129023517
0.923822126788	32.255890068274	2.131004193885	0.923822126788	50.618837658331	15.662230861818
0.948790292377	32.255276998338	2.131304159425	0.948790292377	50.618254434257	15.662423311557
0.973758457966	32.254994857697	2.132254089627	0.973758457966	50.619024413831	15.662425782481
0.998726623555	32.251916863497	2.132491872223	0.998726623555	50.618515010870	15.662570177412
