mass_B			mass_A		
t	x	y	t	x	y
0	18.28081513	0	0	40.49645436	0
0.018755392	18.28022913	0	0.018755392	40.49607599	0
0.037510784	18.28048304	0	0.037510784	40.49609351	0
0.056266177	18.28255124	0	0.056266177	40.49593526	0
0.075021569	18.2815616	0	0.075021569	40.49540494	0
0.093776961	18.28281785	0	0.093776961	40.49459355	0
0.112532353	18.28322996	0	0.112532353	40.49465747	0
0.131287745	18.28383271	0	0.131287745	40.49491542	0
0.150043137	18.2839864	0	0.150043137	40.49416303	0
0.16879853	18.28265011	0	0.16879853	40.49445067	0
0.187553922	18.28341403	0	0.187553922	40.49410503	0
0.206309314	18.28385491	0	0.206309314	40.4932834	0
0.225064706	18.28345588	0	0.225064706	40.49336395	0
0.243820098	18.28287515	0	0.243820098	40.4938308	0
0.262575491	18.28221428	0	0.262575491	40.49387503	0
0.281330883	18.28057334	0	0.281330883	40.49283673	0
0.300086275	18.27954173	0	0.300086275	40.49255534	0
0.318841667	18.27766441	0	0.318841667	40.4930096	0
0.337597059	18.27944188	0	0.337597059	40.49289378	0
0.356352451	18.27899472	0	0.356352451	40.49216679	0
0.375107844	18.27851493	0	0.375107844	40.49280736	0
0.393863236	18.28133917	0	0.393863236	40.49111206	0
0.412618628	18.36200619	0	0.412618628	40.49608968	0
0.43137402	18.4017183	0	0.43137402	40.49894179	0
0.450129412	18.39653703	0	0.450129412	40.49704804	0
0.468884804	18.37488916	0	0.468884804	40.49345199	0
0.487640197	18.32380253	0	0.487640197	40.49448831	0
0.506395589	18.29910116	0	0.506395589	40.49240299	0
0.525150981	18.27341486	0	0.525150981	40.49140261	0
0.543906373	18.27179393	0	0.543906373	40.49220315	0
0.562661765	18.2711708	0	0.562661765	40.49140723	0
0.581417157	18.26730705	0	0.581417157	40.4912627	0
0.60017255	18.27309451	0	0.60017255	40.49102035	0
0.618927942	18.27350246	0	0.618927942	40.49193855	0
0.637683334	18.27259716	0	0.637683334	40.49145767	0
0.656438726	18.27352003	0	0.656438726	40.49117799	0
0.675194118	18.27323459	0	0.675194118	40.49119609	0
0.693949511	18.27366179	0	0.693949511	40.49157686	0
0.712704903	18.27113003	0	0.712704903	40.49223244	0
0.731460295	18.26986353	0	0.731460295	40.49252245	0
0.750215687	18.26921703	0	0.750215687	40.49198357	0
0.768971079	18.26853304	0	0.768971079	40.49169995	0
0.787726471	18.2709987	0	0.787726471	40.49177749	0
0.806481864	18.2717405	0	0.806481864	40.49162441	0
0.825237256	18.27350984	0	0.825237256	40.49142188	0
0.843992648	18.27386793	0	0.843992648	40.49165785	0
0.86274804	18.275036	0	0.86274804	40.49119587	0
0.881503432	18.27352911	0	0.881503432	40.49194775	0
0.900258824	18.27321501	0	0.900258824	40.49162545	0
0.919014217	18.27396719	0	0.919014217	40.49183139	0
0.937769609	18.27535344	0	0.937769609	40.49159729	0
0.956525001	18.27460461	0	0.956525001	40.49167339	0
0.975280393	18.27391025	0	0.975280393	40.49097133	0
0.994035785	18.27497298	0	0.994035785	40.49117917	0
1.012791177	18.27480654	0	1.012791177	40.49120441	0
1.03154657	18.27458858	0	1.03154657	40.49165247	0
1.050301962	18.27352214	0	1.050301962	40.49038711	0
1.069057354	18.27488661	0	1.069057354	40.49077618	0
1.087812746	18.27463878	0	1.087812746	40.49091219	0
1.106568138	18.27463449	0	1.106568138	40.49099732	0
1.125323531	18.27427077	0	1.125323531	40.49099557	0
1.144078923	18.27285898	0	1.144078923	40.4911499	0
1.162834315	18.27248584	0	1.162834315	40.49134097	0
1.181589707	18.27264164	0	1.181589707	40.49151276	0
1.200345099	18.27301702	0	1.200345099	40.49144041	0
1.219100491	18.27276487	0	1.219100491	40.49198682	0
1.237855884	18.27422592	0	1.237855884	40.49160899	0
1.256611276	18.27335776	0	1.256611276	40.49199261	0
1.275366668	18.27265665	0	1.275366668	40.49198006	0
1.29412206	18.27128273	0	1.29412206	40.49209038	0
1.312877452	18.26978722	0	1.312877452	40.4915596	0
1.331632844	18.26955342	0	1.331632844	40.49190834	0
1.350388237	18.27030775	0	1.350388237	40.49176155	0
1.369143629	18.27083008	0	1.369143629	40.49169849	0
1.387899021	18.2680325	0	1.387899021	40.49198873	0
1.406654413	18.26708174	0	1.406654413	40.49205624	0
1.425409805	18.2658781	0	1.425409805	40.49166199	0
1.444165197	18.26465595	0	1.444165197	40.49165548	0
1.46292059	18.26480504	0	1.46292059	40.49112556	0
1.481675982	18.2665582	0	1.481675982	40.49080005	0
1.500431374	18.26632987	0	1.500431374	40.49146766	0
1.519186766	18.26158946	0	1.519186766	40.49123143	0
1.537942158	18.26266317	0	1.537942158	40.49121487	0
1.556697551	18.26347728	0	1.556697551	40.4914163	0
1.575452943	18.26518711	0	1.575452943	40.49120839	0
1.594208335	18.2683932	0	1.594208335	40.49185041	0
1.612963727	18.26991478	0	1.612963727	40.49099449	0
1.631719119	18.27290659	0	1.631719119	40.49174765	0
1.650474511	18.27218125	0	1.650474511	40.49093835	0
1.669229904	18.27378338	0	1.669229904	40.49166163	0
1.687985296	18.27433911	0	1.687985296	40.49124272	0
1.706740688	18.27306787	0	1.706740688	40.49215347	0
