"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	0.220123	-0.569795	0.342811	0.227775	0.318206	-0.664117	0.212196	-0.0249769	9.2948	-2003.34	-79.5021	-75.6859	4980.47	-0.000236315	-66.0645
0.0007	0.220123	0.0438304	0.0376331	0.227775	0.0130071	-0.0442745	-0.0929816	-0.0249769	9.2948	-2003.46	-79.3973	-75.528	4980.47	-8.37452e-005	-20.1329
0.0013	-0.085033	0.0438304	-0.267545	-0.0650787	-0.292164	0.221372	-0.0929816	0.283071	9.2948	-2004.26	-79.8168	-76.4466	4979.71	0.000526696	-20.9169
0.0020	-0.085033	0.0438304	0.0376331	-0.683326	0.0130071	0.221372	-0.0929816	0.283071	9.2948	-2005.93	-82.1242	-78.4272	4977.26	6.88251e-005	48.0696
0.0027	-0.085033	0.0438304	0.0376331	-0.683326	0.0130071	-1.28396	-0.0929816	-0.0249769	9.2948	-2007.47	-83.9073	-79.805	4975.28	-0.000388886	80.2466
0.0033	-0.085033	0.350643	0.0376331	-0.976181	0.0130071	-0.0442745	-0.0929816	0.283071	9.30107	-2008.08	-84.6415	-80.4149	4974.37	-8.37452e-005	160.992
0.0040	0.220123	0.350643	0.0376331	-1.30157	0.0130071	3.89615	-0.0929816	0.591119	9.2948	-2008.21	-84.6415	-80.2642	4974.82	-0.000236315	197.908
0.0047	0.220123	0.0438304	0.0376331	-1.59443	0.0130071	4.20607	0.212196	0.890841	9.2948	-2007.28	-83.9073	-79.4964	4975.89	-8.37452e-005	54.4836
0.0053	0.220123	-0.569795	0.0376331	-0.0650787	0.0130071	2.0809	0.212196	0.591119	9.2948	-2006.98	-83.9073	-79.3457	4975.89	-0.000236315	52.3456
0.0060	-0.085033	-1.18342	0.0376331	1.13888	0.0130071	-0.0442745	-0.0929816	0.283071	9.2948	-2007.16	-83.4877	-79.3457	4976.2	-0.000236315	218.647
0.0067	-0.085033	-0.262982	0.0376331	0.553169	0.0130071	-3.09921	-0.0929816	0.890841	9.2948	-2006.36	-82.9633	-78.585	4977.26	0.000221395	278.155
0.0073	0.220123	0.964268	0.0376331	-0.683326	0.0130071	-6.46407	-0.0929816	0.890841	9.28892	-2006.05	-83.278	-78.1258	4977.42	0.000373966	165.09
0.0080	-0.085033	0.657456	0.0376331	-0.976181	0.0130071	-6.46407	-0.0929816	0.283071	9.28892	-2006.24	-83.278	-78.2765	4976.96	0.000221395	34.03
0.0087	0.220123	0.964268	0.0376331	-1.30157	0.0130071	-4.95874	0.212196	0.591119	9.2948	-2007.59	-84.5366	-79.9557	4975.89	-0.000694026	18.1731
0.0093	0.525304	1.57789	0.342811	-0.357933	0.318206	-5.57858	0.212196	1.19889	9.2948	-2009.25	-86.3196	-81.7855	4974.37	-0.00130447	14.9661
