GM fasc			Ext		
5.961251863	19.18733022	0.573630112	5.961251863	2.436026355	8.529716517
6.020864382	19.1883621	0.574468773	6.020864382	2.437099624	8.530267344
6.0804769	19.25244806	0.568594848	6.0804769	2.436326807	8.530515215
6.140089419	19.27008482	0.566633347	6.140089419	2.437076236	8.52966373
6.199701937	19.30399989	0.563808161	6.199701937	2.432981348	8.53041234
6.259314456	19.31289168	0.563350276	6.259314456	2.435451228	8.53018707
6.318926975	19.38422029	0.556231921	6.318926975	2.434755861	8.530135172
6.378539493	19.47377826	0.549448133	6.378539493	2.439008123	8.530737101
6.438152012	19.49962191	0.546674105	6.438152012	2.438771306	8.53170863
6.497764531	19.52756476	0.544737863	6.497764531	2.443691276	8.531776827
6.557377049	19.57005747	0.540397584	6.557377049	2.453396126	8.521816621
6.616989568	19.60442388	0.53647806	6.616989568	2.45302049	8.518893165
6.676602086	19.63858645	0.531080043	6.676602086	2.442051576	8.522529611
6.736214605	19.7261945	0.521718041	6.736214605	2.442503384	8.524457605
6.795827124	19.73194517	0.521307211	6.795827124	2.442877648	8.527088945
6.855439642	19.76191564	0.51923873	6.855439642	2.446697334	8.527767859
6.915052161	19.78072374	0.518314953	6.915052161	2.444799776	8.528643445
6.97466468	19.85860707	0.509456503	6.97466468	2.438525957	8.52949057
7.034277198	19.89257308	0.506370567	7.034277198	2.437902168	8.530002104
7.093889717	19.91669663	0.505141309	7.093889717	2.438241954	8.530115988
7.153502235	19.98395477	0.496670573	7.153502235	2.438323984	8.530287701
7.213114754	20.03040175	0.489655492	7.213114754	2.437150413	8.530255332
7.272727273	20.0871291	0.482103613	7.272727273	2.433714635	8.530277818
7.332339791	20.13925464	0.478892733	7.332339791	2.432581404	8.530348882
7.39195231	20.20154475	0.473228407	7.39195231	2.431208593	8.530429984
7.451564829	20.21269606	0.472339266	7.451564829	2.431345791	8.530416356
7.511177347	20.25689611	0.467162054	7.511177347	2.429839582	8.531184179
7.570789866	20.27048295	0.466830172	7.570789866	2.429345377	8.531037777
7.630402385	20.32308644	0.459909992	7.630402385	2.428347579	8.531678481
7.690014903	20.35228365	0.458080485	7.690014903	2.428820002	8.532140782
7.749627422	20.40446308	0.450740081	7.749627422	2.425843358	8.534788807
7.80923994	20.43907852	0.448016184	7.80923994	2.427570388	8.533944025
7.868852459	20.46714103	0.443930561	7.868852459	2.431008308	8.531911099
7.928464978	20.49981616	0.441599661	7.928464978	2.435513577	8.532767234
7.988077496	20.53890568	0.43665441	7.988077496	2.437621387	8.531685412
8.047690015	20.56608008	0.434372473	8.047690015	2.437689924	8.531468588
8.107302534	20.60221403	0.429838062	8.107302534	2.43521892	8.531147934
8.166915052	20.67016613	0.423381604	8.166915052	2.435670722	8.531045178
8.226527571	20.70619273	0.420891751	8.226527571	2.440188754	8.530175949
8.286140089	20.80122951	0.413019556	8.286140089	2.445323802	8.52881556
8.345752608	20.78976241	0.413030531	8.345752608	2.440412387	8.529800214
8.405365127	20.80959052	0.411793765	8.405365127	2.440184455	8.52960011
8.464977645	20.81396936	0.411318198	8.464977645	2.438790901	8.529656153
8.524590164	20.8654329	0.404320536	8.524590164	2.440119441	8.529916118
8.584202683	20.90782427	0.398741475	8.584202683	2.436703452	8.530363072
8.643815201	20.92247392	0.397914725	8.643815201	2.435649892	8.530348668
8.70342772	20.94964568	0.395661983	8.70342772	2.434992677	8.530272482
8.763040238	20.96440647	0.394230597	8.763040238	2.434762236	8.52974713
8.822652757	20.99578424	0.391274326	8.822652757	2.433680145	8.529644593
8.882265276	21.02335449	0.389921284	8.882265276	2.432924139	8.530180518
8.941877794	21.05012113	0.385632961	8.941877794	2.433777839	8.529850437
9.001490313	21.05411376	0.385640577	9.001490313	2.434354947	8.53009986
9.061102832	21.13176215	0.377624515	9.061102832	2.433487745	8.530087932
9.12071535	21.15340318	0.375663729	9.12071535	2.431044426	8.53027409
9.180327869	21.16852835	0.37458157	9.180327869	2.431826707	8.530128791
9.239940387	21.20998901	0.370208635	9.239940387	2.431556325	8.530004452
9.299552906	21.26057289	0.363815478	9.299552906	2.430410142	8.530294324
9.359165425	21.29864141	0.359630135	9.359165425	2.430970343	8.530165233
9.418777943	21.31484599	0.358731448	9.418777943	2.432311951	8.530110862
9.478390462	21.35570063	0.353500201	9.478390462	2.431279476	8.530183769
9.538002981	21.39141763	0.350730236	9.538002981	2.431149052	8.530039716
9.597615499	21.42299734	0.346754937	9.597615499	2.431177309	8.530131231
9.657228018	21.47483393	0.342659775	9.657228018	2.430690754	8.530276232
9.716840537	21.52932636	0.336561565	9.716840537	2.431620322	8.530117824
9.776453055	21.56508542	0.333121007	9.776453055	2.43151652	8.5303293
9.836065574	21.58988367	0.331830492	9.836065574	2.432827736	8.530077251
9.895678092	21.62155575	0.329012103	9.895678092	2.432012069	8.530123146
9.955290611	21.64274093	0.32577019	9.955290611	2.431853768	8.529949072
10.01490313	21.71120045	0.317859639	10.01490313	2.433674104	8.529999998
10.07451565	21.74757862	0.315561302	10.07451565	2.432871813	8.529761726
10.13412817	21.81036112	0.310493749	10.13412817	2.433014795	8.529673386
10.19374069	21.85547449	0.305570283	10.19374069	2.432406178	8.529792894
10.2533532	21.94797117	0.297099877	10.2533532	2.432311374	8.529901521
10.31296572	22.05384945	0.28798429	10.31296572	2.432422605	8.529740598
10.37257824	22.07521579	0.285794846	10.37257824	2.432941184	8.52975753
10.43219076	22.13714698	0.281082662	10.43219076	2.432088569	8.529548312
10.49180328	22.18087331	0.276705428	10.49180328	2.434028175	8.529078313
10.5514158	22.20622456	0.272844104	10.5514158	2.437702951	8.528397322
10.61102832	22.22511367	0.27023963	10.61102832	2.440987982	8.529240891
10.67064083	22.27470449	0.263039205	10.67064083	2.442710582	8.529562455
10.73025335	22.2578115	0.264099347	10.73025335	2.45415531	8.527510058
10.78986587	22.25629204	0.263993608	10.78986587	2.456608898	8.528419377
10.84947839	22.24544518	0.264478114	10.84947839	2.45187527	8.531578391
10.90909091	22.26403164	0.26288676	10.90909091	2.450437386	8.534503289
10.96870343	22.27175625	0.262388723	10.96870343	2.450084799	8.536193535
11.02831595	22.28425566	0.26068747	11.02831595	2.448170177	8.534871801
11.08792846	22.28852337	0.259559853	11.08792846	2.443674005	8.534059863
11.14754098	22.32579737	0.255695192	11.14754098	2.437667304	8.533215249
11.2071535	22.32441927	0.2557053	11.2071535	2.435648727	8.531745229
11.26676602	22.34098515	0.253345117	11.26676602	2.434466393	8.531370669
11.32637854	22.35069404	0.253562259	11.32637854	2.435855163	8.530919109
11.38599106	22.37116101	0.251794971	11.38599106	2.432979881	8.530958205
11.44560358	22.42536282	0.245619099	11.44560358	2.433188984	8.530915094
11.5052161	22.39302985	0.251508699	11.5052161	2.432913126	8.53064973
11.56482861	22.38838359	0.254465403	11.56482861	2.43259732	8.530613526
11.62444113	22.39213442	0.250394456	11.62444113	2.43199963	8.530509686
11.68405365	22.40880904	0.247942059	11.68405365	2.431007063	8.530818423
11.74366617	22.40882065	0.24815471	11.74366617	2.43129752	8.5308659
11.80327869	22.42325304	0.247650311	11.80327869	2.431521012	8.530935937
11.86289121	22.44689058	0.24635645	11.86289121	2.430821057	8.530882229
11.92250373	22.46704761	0.245214974	11.92250373	2.429739064	8.530935324
11.98211624	22.48924533	0.243777805	11.98211624	2.431837781	8.530602544
12.04172876	22.48983431	0.242859899	12.04172876	2.431087484	8.530479301
12.10134128	22.48110053	0.243618463	12.10134128	2.431369475	8.530435879
12.1609538	22.49678838	0.240479622	12.1609538	2.432045727	8.530150906
12.22056632	22.57828521	0.23189923	12.22056632	2.432119174	8.530059432
12.28017884	22.59179062	0.23068051	12.28017884	2.432252539	8.530079667
12.33979136	22.61694982	0.227812584	12.33979136	2.433157225	8.530343491
12.39940387	22.63515085	0.225613039	12.39940387	2.433698691	8.530341929
12.45901639	22.68395032	0.222642825	12.45901639	2.433510277	8.530266981
12.51862891	22.69947565	0.221363998	12.51862891	2.433817185	8.5302886
12.57824143	22.73182368	0.217836444	12.57824143	2.433376715	8.530491468
12.63785395	22.78929399	0.211692212	12.63785395	2.432996458	8.530317863
12.69746647	22.80322977	0.209924274	12.69746647	2.432655132	8.530322578
12.75707899	22.80322384	0.207806268	12.75707899	2.432820505	8.530316029
12.81669151	22.85809407	0.198440082	12.81669151	2.43185824	8.530465028
12.87630402	22.91523135	0.18429178	12.87630402	2.432258756	8.530398413
12.93591654	22.95241737	0.185285232	12.93591654	2.433053624	8.530130813
12.99552906	23.05523438	0.176236256	12.99552906	2.433891208	8.529963161
13.05514158	23.07835543	0.175705124	13.05514158	2.432457617	8.529992373
13.1147541	23.08850848	0.176500703	13.1147541	2.432051143	8.530536057
13.17436662	23.07965475	0.178078577	13.17436662	2.431984066	8.530563934
13.23397914	23.08204947	0.1773656	13.23397914	2.432626204	8.530456896
13.29359165	23.06917837	0.18022008	13.29359165	2.432280048	8.53045401
13.35320417	23.04886746	0.187983274	13.35320417	2.433589925	8.529907307
13.41281669	23.0406957	0.19295501	13.41281669	2.433591287	8.530165255
13.47242921	23.05488352	0.189876577	13.47242921	2.432987331	8.530275864
13.53204173	23.05132047	0.188456439	13.53204173	2.432890694	8.530509088
13.59165425	23.05379928	0.18759962	13.59165425	2.43213045	8.530487698
13.65126677	23.06299528	0.184904094	13.65126677	2.432293222	8.530126617
13.71087928	23.06197829	0.185490078	13.71087928	2.433438422	8.530309284
13.7704918	23.08207262	0.181524095	13.7704918	2.431843554	8.53057181
13.83010432	23.06785768	0.182280646	13.83010432	2.430186331	8.530935809
13.88971684	23.06899131	0.181309603	13.88971684	2.43106427	8.530817469
13.94932936	23.0694599	0.17968481	13.94932936	2.430266337	8.530772178
14.00894188	23.07181346	0.178587569	14.00894188	2.431229175	8.530776936
14.0685544	23.06885187	0.178400946	14.0685544	2.431378228	8.530478006
14.12816692	23.07414531	0.177686039	14.12816692	2.430700628	8.530521453
14.18777943	23.08340785	0.177127489	14.18777943	2.431468915	8.530742013
14.24739195	23.07838264	0.177573786	14.24739195	2.431025373	8.530575096
14.30700447	23.06749551	0.18066444	14.30700447	2.43038863	8.530544311
14.36661699	23.07569303	0.180403008	14.36661699	2.431017083	8.530513594
14.42622951	23.07672769	0.180244734	14.42622951	2.430509076	8.530662557
14.48584203	23.11683566	0.175436745	14.48584203	2.428892348	8.53087
14.54545455	23.19518506	0.167116107	14.54545455	2.42969269	8.530898831
14.60506706	23.19208207	0.165901043	14.60506706	2.42992114	8.531538126
14.66467958	23.20612122	0.163606781	14.66467958	2.428849621	8.531265714
14.7242921	23.21638277	0.161259256	14.7242921	2.429557875	8.530765955
14.78390462	23.23119787	0.159961857	14.78390462	2.429748719	8.530691401
14.84351714	23.24507237	0.160024599	14.84351714	2.429226602	8.530617195
14.90312966	23.24701953	0.159293685	14.90312966	2.43016238	8.530855624
14.96274218	23.28373126	0.155254672	14.96274218	2.430325576	8.530642211
15.02235469	23.29738034	0.153980987	15.02235469	2.430504607	8.531364561
15.08196721	23.30579956	0.154595306	15.08196721	2.428812384	8.531891461
15.14157973	23.31998773	0.153958769	15.14157973	2.429592496	8.53302412
15.20119225	23.36206704	0.149394639	15.20119225	2.425461974	8.534134506
15.26080477	23.37607693	0.147798345	15.26080477	2.429221021	8.535084611
15.32041729	23.37585934	0.148179351	15.32041729	2.430779457	8.534723896
15.38002981	23.3713233	0.148965601	15.38002981	2.434430469	8.534370079
15.43964232	23.37963917	0.146926069	15.43964232	2.434940149	8.533147327
15.49925484	23.39369083	0.146916363	15.49925484	2.434045643	8.531453446
15.55886736	23.43392335	0.142041418	15.55886736	2.435849662	8.53136447
15.61847988	23.43362822	0.142649822	15.61847988	2.435411701	8.530423743
15.6780924	23.45210197	0.139921694	15.6780924	2.436947978	8.529811816
15.73770492	23.45766253	0.13927914	15.73770492	2.434755956	8.529670551
15.79731744	23.45969155	0.138951528	15.79731744	2.433828794	8.529531155
15.85692996	23.44734387	0.140616808	15.85692996	2.434780181	8.529542677
15.91654247	23.44858721	0.141182871	15.91654247	2.438206163	8.528883775
15.97615499	23.46236439	0.141261773	15.97615499	2.436758183	8.529486783
16.03576751	23.44386253	0.145430146	16.03576751	2.43326079	8.529946505
16.09538003	23.45945386	0.14487786	16.09538003	2.431577313	8.529679865
16.15499255	23.43697272	0.155280061	16.15499255	2.429870291	8.529950173
16.21460507	23.52262609	0.133322858	16.21460507	2.429262928	8.529816675
16.27421759	23.48528921	0.128307949	16.27421759	2.429132493	8.52978103
16.3338301	23.51496761	0.132286781	16.3338301	2.428998057	8.530008989
16.39344262	23.49852768	0.135568535	16.39344262	2.429374539	8.530078357
16.45305514	23.49739537	0.136596275	16.45305514	2.42743366	8.530479298
16.51266766	23.50473045	0.135780861	16.51266766	2.427840179	8.53074075
16.57228018	23.50884826	0.136615704	16.57228018	2.427620675	8.530874914
16.6318927	23.51691298	0.135720137	16.6318927	2.42848957	8.530879101
16.69150522	23.52119256	0.136841332	16.69150522	2.429738226	8.530843053
16.75111773	23.55467526	0.13266184	16.75111773	2.430293902	8.530889385
16.81073025	23.57583541	0.130783052	16.81073025	2.429913717	8.530238261
16.87034277	23.57501299	0.129765357	16.87034277	2.43097347	8.530133682
16.92995529	23.58943018	0.127156619	16.92995529	2.432825649	8.530202606
16.98956781	23.58351611	0.127833715	16.98956781	2.429249656	8.530317035
17.04918033	23.58687614	0.126607668	17.04918033	2.429910261	8.530682525
17.10879285	23.59384494	0.126341985	17.10879285	2.429444487	8.530527451
17.16840537	23.6044887	0.124599736	17.16840537	2.429822075	8.530575324
17.22801788	23.60201282	0.125688486	17.22801788	2.428574974	8.530473531
17.2876304	23.60097698	0.125908702	17.2876304	2.427792563	8.530411252
17.34724292	23.60967305	0.125785772	17.34724292	2.427688233	8.530211214
17.40685544	23.62508177	0.125244557	17.40685544	2.426496161	8.530274224
17.46646796	23.65941336	0.120972923	17.46646796	2.426593625	8.530283371
17.52608048	23.66372701	0.119779242	17.52608048	2.425669659	8.530436985
17.585693	23.6641133	0.118236055	17.585693	2.42719721	8.530266952
17.64530551	23.66200326	0.118080835	17.64530551	2.42736102	8.530395562
17.70491803	23.65952507	0.117811565	17.70491803	2.426608067	8.530700043
17.76453055	23.67605245	0.115625868	17.76453055	2.426084827	8.530579871
17.82414307	23.66299227	0.117058999	17.82414307	2.425647278	8.530835001
17.88375559	23.67101638	0.115237272	17.88375559	2.426771047	8.530680204
17.94336811	23.67424011	0.113975526	17.94336811	2.426415225	8.530547584
18.00298063	23.66642386	0.115197381	18.00298063	2.426322677	8.530720703
18.06259314	23.65775186	0.117726818	18.06259314	2.424626423	8.53069126
18.12220566	23.65701161	0.117539313	18.12220566	2.424201778	8.530894258
18.18181818	23.65806879	0.117382974	18.18181818	2.42318687	8.531431098
18.2414307	23.65434743	0.11702051	18.2414307	2.425501601	8.530841532
18.30104322	23.64473389	0.120600893	18.30104322	2.42683083	8.530785352
18.36065574	23.64814671	0.120402311	18.36065574	2.426927406	8.530864741
18.42026826	23.65198967	0.119639106	18.42026826	2.427030045	8.530967911
18.47988077	23.65433159	0.118775098	18.47988077	2.4264716	8.531069891
18.53949329	23.65355388	0.118637645	18.53949329	2.426721338	8.530904443
18.59910581	23.6541252	0.118002957	18.59910581	2.428442654	8.530599948
18.65871833	23.65292515	0.117753782	18.65871833	2.428057992	8.530489684
18.71833085	23.66379151	0.114964439	18.71833085	2.427189541	8.530934457
18.77794337	23.64826393	0.118658166	18.77794337	2.427742871	8.530784882
18.83755589	23.65674434	0.117115069	18.83755589	2.428166002	8.530702928
18.89716841	23.65229481	0.117863245	18.89716841	2.428331343	8.530347298
18.95678092	23.65935686	0.116150191	18.95678092	2.428392152	8.530598797
19.01639344	23.66344815	0.114682418	19.01639344	2.428353458	8.530981537
19.07600596	23.65665954	0.11579653	19.07600596	2.428896245	8.531088855
19.13561848	23.65587678	0.116035452	19.13561848	2.42858452	8.530845259
19.195231	23.6586485	0.115125643	19.195231	2.428049618	8.530855044
19.25484352	23.65631992	0.114921848	19.25484352	2.429002517	8.530750024
19.31445604	23.65365122	0.11476321	19.31445604	2.428696582	8.530783288
19.37406855	23.6467444	0.115919874	19.37406855	2.428668555	8.530823778
19.43368107	23.64730265	0.115736175	19.43368107	2.429548872	8.53100487
19.49329359	23.64248326	0.116702824	19.49329359	2.429940859	8.530463994
19.55290611	23.63765432	0.115397277	19.55290611	2.429074715	8.530991904
19.61251863	23.64764988	0.115248179	19.61251863	2.429315074	8.530702882
19.67213115	23.65246551	0.114616622	19.67213115	2.429700804	8.530602849
19.73174367	23.65757444	0.114862388	19.73174367	2.429762827	8.53057264
19.79135618	23.65959317	0.115677828	19.79135618	2.428474111	8.530734131
19.8509687	23.65739698	0.116906279	19.8509687	2.427750761	8.530972545
19.91058122	23.66542599	0.116701266	19.91058122	2.426725422	8.5312224
19.97019374	23.65175813	0.119528473	19.97019374	2.426647489	8.531352609
20.02980626	23.65437899	0.119440406	20.02980626	2.426107964	8.531458723
20.08941878	23.65877377	0.119186253	20.08941878	2.422195036	8.531110002
20.1490313	23.66243124	0.119552832	20.1490313	2.425023334	8.528871504
20.20864382	23.66592224	0.11931761	20.20864382	2.426729504	8.528555652
20.26825633	23.67883173	0.116754323	20.26825633	2.428420296	8.529055815
20.32786885	23.66617844	0.118221224	20.32786885	2.427139034	8.529673533
20.38748137	23.65891971	0.118097143	20.38748137	2.427537067	8.529851727
20.44709389	23.65363292	0.119644911	20.44709389	2.42906219	8.529928616
20.50670641	23.65765787	0.118964713	20.50670641	2.428453987	8.530251752
20.56631893	23.65354167	0.120121449	20.56631893	2.428671498	8.530129771
20.62593145	23.6462318	0.120331402	20.62593145	2.429469789	8.530115042
20.68554396	23.65163267	0.119288199	20.68554396	2.428950808	8.530279661
20.74515648	23.65028814	0.118109151	20.74515648	2.431082265	8.529895873
20.804769	23.64713714	0.11659258	20.804769	2.43148911	8.529405847
20.86438152	23.64282226	0.115526439	20.86438152	2.431494176	8.529419418
20.92399404	23.67176989	0.106464996	20.92399404	2.432134352	8.528907145
20.98360656	23.67679326	0.101674623	20.98360656	2.431566382	8.528714385
21.04321908	23.64238128	0.104292996	21.04321908	2.428702118	8.52785982
21.10283159	23.64286982	0.106791256	21.10283159	2.42790826	8.527632892
21.16244411	23.64110767	0.108919788	21.16244411	2.427243732	8.527690608
21.22205663	23.65007819	0.107685426	21.22205663	2.429061648	8.529179458
21.28166915	23.64945354	0.107227709	21.28166915	2.428196249	8.529144572
21.34128167	23.64632479	0.112357973	21.34128167	2.42896021	8.5297778
21.40089419	23.64377621	0.114314861	21.40089419	2.428306486	8.529876372
21.46050671	23.63136441	0.119304351	21.46050671	2.427877492	8.53024132
21.52011923	23.64462856	0.118324714	21.52011923	2.429187146	8.530283513
21.57973174	23.64822588	0.118336412	21.57973174	2.42858669	8.530206037
21.63934426	23.63995619	0.121053748	21.63934426	2.428824924	8.529966306
21.69895678	23.64015507	0.12177595	21.69895678	2.427994533	8.529815088
21.7585693	23.6435375	0.121533589	21.7585693	2.428519588	8.529995395
21.81818182	23.64939926	0.121306611	21.81818182	2.427814984	8.530327107
21.87779434	23.64729034	0.121536076	21.87779434	2.427774536	8.530351497
21.93740686	23.65690593	0.119462908	21.93740686	2.428381265	8.530258335
21.99701937	23.65238259	0.120596686	21.99701937	2.427835613	8.53033175
22.05663189	23.65206163	0.120986411	22.05663189	2.424512814	8.530236993
22.11624441	23.65791573	0.120020343	22.11624441	2.42410054	8.530731497
22.17585693	23.66230599	0.11906369	22.17585693	2.422822799	8.530410571
22.23546945	23.65793819	0.120239273	22.23546945	2.424662041	8.530308675
22.29508197	23.66189439	0.120190691	22.29508197	2.425791068	8.53035488
22.35469449	23.67151954	0.11843013	22.35469449	2.425475447	8.530355704
22.414307	23.66701845	0.119477836	22.414307	2.426047244	8.530044433
22.47391952	23.65523177	0.122352363	22.47391952	2.427448958	8.530041912
22.53353204	23.6505924	0.124310088	22.53353204	2.428204041	8.530068647
22.59314456	23.65707466	0.12257325	22.59314456	2.42718409	8.530015767
22.65275708	23.65987967	0.121998505	22.65275708	2.427986542	8.530213601
22.7123696	23.65191209	0.123416968	22.7123696	2.428862256	8.530147319
22.77198212	23.65222962	0.121865776	22.77198212	2.428864428	8.530153854
22.83159463	23.64859869	0.121165336	22.83159463	2.428571838	8.530001057
22.89120715	23.64961464	0.12101306	22.89120715	2.429414946	8.530137145
22.95081967	23.62771704	0.123561113	22.95081967	2.431613872	8.530116752
