"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
14.5773	0.182476	-0.0376331	-0.530762	-0.0223803	3.90924	-0.0699918	0.471575	0.0716245	-0.309221	-12.207	-11.902	-12.665	-12.6646	-0.0045119	-61.9498		
14.578	0.182476	-0.0376331	-0.530762	-0.327556	3.90924	-0.0699918	0.161328	0.0716245	-0.315309	-12.8172	-11.902	-13.1225	-12.5121	-0.00401744	-61.645		
14.5787	0.182476	-0.342811	-0.530762	-0.327556	2.99586	-0.375165	-0.136509	-0.233572	-0.315309	-12.6646	-12.0544	-13.1225	-12.5121	-0.00401744	-61.7974		
14.5793	-0.121651	-0.0376331	-0.530762	-0.0223803	3.58042	-0.0699918	-0.136509	0.0716245	-0.315309	-12.3595	-12.2072	-12.97	-12.8172	-0.00389383	-61.7974		
14.58	-0.425777	-0.0376331	-0.230766	-0.0223803	3.28814	-0.0699918	0.471575	0.0716245	-0.315309	-12.6646	-12.3596	-13.1225	-12.9702	-0.00377022	-61.7974		
14.5807	-0.425777	-0.0376331	0.369226	-0.327556	2.66705	-0.0699918	-0.136509	-0.233572	-0.315309	-13.1227	-12.0544	-13.2751	-12.9702	-0.00377022	-61.9498		
14.5813	0.486602	-0.0376331	0.369226	-0.327556	1.75368	-0.0699918	-0.446755	-0.233572	-0.315309	-13.2753	-12.0544	-13.2751	-12.9702	-0.00401744	-62.1023		
14.582	0.486602	-0.0376331	0.0692298	-0.0223803	-0.365349	-0.0699918	0.161328	0.0716245	-0.315309	-12.9702	-12.2072	-13.1225	-12.9702	-0.00401744	-62.2547		
14.5827	0.182476	-0.0376331	0.0692298	-0.0223803	-1.60754	-0.0699918	0.161328	-0.233572	-0.315309	-12.9702	-11.902	-13.1225	-12.9702	-0.0035848	-61.9498		
14.5833	-0.121651	-0.0376331	0.692298	-0.0223803	-1.27872	-0.0699918	0.161328	0.0716245	-0.315309	-12.9702	-11.7492	-13.1225	-12.9702	-0.0035848	-61.645		
14.584	-0.729903	-0.0376331	0.0692298	-0.0223803	-1.60754	-0.0699918	-0.136509	0.0716245	-0.315309	-12.8172	-12.2072	-13.5805	-12.9702	-0.00420287	-61.7974		
14.5847	-0.425777	-0.342811	-0.530762	-0.327556	-1.60754	-0.375165	0.161328	0.0716245	-0.321396	-12.9702	-12.5124	-13.733	-13.2753	-0.00420287	-62.1023		
14.5853	0.790728	-0.342811	0.0692298	-0.0223803	-1.27872	-0.375165	0.161328	0.0716245	-0.321396	-12.9702	-12.2072	-13.2751	-13.2753	-0.00389383	-62.2547		
14.586	0.486602	-0.0376331	-0.230766	-0.327556	-0.986443	-0.0699918	0.161328	-0.233572	-0.321396	-12.8172	-11.902	-13.2751	-12.8172	-0.00377022	-62.2547		
14.5867	-0.121651	-0.0376331	-1.15383	-0.327556	-0.0730698	-0.0699918	0.161328	-0.233572	-0.315309	-12.8172	-11.902	-13.5805	-12.8172	-0.00389383	-62.1023		
14.5873	-0.425777	-0.0376331	-1.45383	-0.327556	0.840303	-0.0699918	0.161328	-0.233572	-0.315309	-12.6646	-11.902	-13.2751	-12.8172	-0.00389383	-62.1023		
14.588	-0.729903	-0.342811	-1.15383	-0.0223803	0.255744	-0.0699918	0.161328	-0.233572	-0.321396	-12.8172	-11.902	-12.8175	-12.6646	-0.00377022	-61.7974		
14.5887	-0.121651	-0.0376331	-0.830758	0.282795	0.548024	0.235182	0.769412	0.0716245	-0.321396	-12.8172	-12.2072	-13.1225	-12.6646	-0.00346118	-61.645		
