Fasc_BEST			mass_A		
1.84798807700000	7.74643755600000	1.45582364400000	1.84798807700000	3.79941275700000	10.20793466000000
1.90760059600000	7.74150448900000	1.46110090000000	1.90760059600000	3.75994961200000	10.21281256000000
1.96721311500000	7.78761532300000	1.45389152200000	1.96721311500000	3.73415444800000	10.21617936000000
2.02682563300000	7.83722668000000	1.44452387600000	2.02682563300000	3.72176868000000	10.21773573000000
2.08643815200000	7.89390346900000	1.43821043300000	2.08643815200000	3.70711753200000	10.21892907000000
2.14605067100000	7.94909573900000	1.42907944200000	2.14605067100000	3.69738310500000	10.22071375000000
2.20566318900000	8.00325222600000	1.42200058600000	2.20566318900000	3.70253189300000	10.21947467000000
2.26527570800000	8.03901101200000	1.41903245400000	2.26527570800000	3.70533344800000	10.21978360000000
2.32488822700000	8.06089938100000	1.41281218800000	2.32488822700000	3.69724252900000	10.22076291000000
2.38450074500000	8.09791149300000	1.40937698300000	2.38450074500000	3.68034267300000	10.22167480000000
2.44411326400000	8.14578456800000	1.40265368100000	2.44411326400000	3.65933408100000	10.22433176000000
2.50372578200000	8.17647716500000	1.39957569400000	2.50372578200000	3.64673841300000	10.22565227000000
2.56333830100000	8.18629063100000	1.39872248500000	2.56333830100000	3.63116961000000	10.22862528000000
2.62295082000000	8.19711556700000	1.39418116900000	2.62295082000000	3.61909330700000	10.23030856000000
2.68256333800000	8.24203660600000	1.39006410800000	2.68256333800000	3.60730291300000	10.23031504000000
2.74217585700000	8.31154198900000	1.38197019000000	2.74217585700000	3.58355286400000	10.23375084000000
2.80178837600000	8.35054075100000	1.37867093300000	2.80178837600000	3.58665935300000	10.23335941000000
2.86140089400000	8.38175483200000	1.37774629000000	2.86140089400000	3.58158512600000	10.23430742000000
2.92101341300000	8.39243424500000	1.37686934400000	2.92101341300000	3.57436075800000	10.23521281000000
2.98062593100000	8.42595542200000	1.37299803300000	2.98062593100000	3.56916951100000	10.23568109000000
3.04023845000000	8.47763460600000	1.36392931100000	3.04023845000000	3.57115589600000	10.23578041000000
3.09985096900000	8.53194304200000	1.35995841400000	3.09985096900000	3.57166127600000	10.23577139000000
3.15946348700000	8.54882582000000	1.35374372500000	3.15946348700000	3.57261630900000	10.23549869000000
3.21907600600000	8.57775871400000	1.35175370600000	3.21907600600000	3.57569587400000	10.23546009000000
3.27868852500000	8.67192510500000	1.34297641700000	3.27868852500000	3.57760537700000	10.23515075000000
3.33830104300000	8.70631236700000	1.33546537900000	3.33830104300000	3.57614678500000	10.23543856000000
3.39791356200000	8.76024769600000	1.33012025400000	3.39791356200000	3.57932635000000	10.23523570000000
3.45752608000000	8.78739840200000	1.32804569400000	3.45752608000000	3.58025322500000	10.23494475000000
3.51713859900000	8.81903766000000	1.32582711700000	3.51713859900000	3.58062542100000	10.23493842000000
3.57675111800000	8.86512026700000	1.31939528200000	3.57675111800000	3.58152993900000	10.23487853000000
3.63636363600000	8.90465943800000	1.31519805300000	3.63636363600000	3.57911970300000	10.23499416000000
3.69597615500000	8.91311687900000	1.30873742400000	3.69597615500000	3.58039670700000	10.23514777000000
3.75558867400000	8.92404220600000	1.30897785200000	3.75558867400000	3.57676467900000	10.23560232000000
3.81520119200000	8.95170388300000	1.30851569300000	3.81520119200000	3.57702844800000	10.23548173000000
3.87481371100000	8.98480410000000	1.30263781400000	3.87481371100000	3.57559629100000	10.23587324000000
3.93442623000000	9.02366562800000	1.30409236600000	3.93442623000000	3.57434632800000	10.23588073000000
3.99403874800000	9.02995166700000	1.29999417500000	3.99403874800000	3.57076816800000	10.23655273000000
4.05365126700000	9.03223683300000	1.29838018100000	4.05365126700000	3.56799373400000	10.23706058000000
4.11326378500000	9.05570595600000	1.29210588000000	4.11326378500000	3.55963735200000	10.23820840000000
4.17287630400000	9.05345783300000	1.29147349500000	4.17287630400000	3.55382432400000	10.23953412000000
4.23248882300000	9.10717810800000	1.29010024000000	4.23248882300000	3.56017849000000	10.23866563000000
4.29210134100000	9.13861993500000	1.28282376000000	4.29210134100000	3.56525994100000	10.23786807000000
4.35171386000000	9.18395855200000	1.27675124400000	4.35171386000000	3.56904541800000	10.23718175000000
4.41132637900000	9.28670042100000	1.26068199000000	4.41132637900000	3.57290118000000	10.23656087000000
4.47093889700000	9.36826786400000	1.25292024200000	4.47093889700000	3.57627354400000	10.23598998000000
4.53055141600000	9.43933319100000	1.24314378000000	4.53055141600000	3.57649560700000	10.23593402000000
4.59016393400000	9.48645724100000	1.23699861900000	4.59016393400000	3.57750358000000	10.23574865000000
4.64977645300000	9.51115324900000	1.23275731400000	4.64977645300000	3.57954293400000	10.23539697000000
4.70938897200000	9.56546387100000	1.22634324800000	4.70938897200000	3.57944460000000	10.23525125000000
4.76900149000000	9.58658973700000	1.22321847100000	4.76900149000000	3.57896148300000	10.23541705000000
4.82861400900000	9.60904945900000	1.22124496500000	4.82861400900000	3.57962414600000	10.23523572000000
4.88822652800000	9.62601805800000	1.22055554900000	4.88822652800000	3.57878671800000	10.23536393000000
4.94783904600000	9.64911966600000	1.21625833600000	4.94783904600000	3.58012802600000	10.23505626000000
5.00745156500000	9.72687228100000	1.20660413100000	5.00745156500000	3.58097316900000	10.23501323000000
5.06706408300000	9.83268652000000	1.19158003700000	5.06706408300000	3.57943421300000	10.23511635000000
5.12667660200000	9.90662260100000	1.18217875500000	5.12667660200000	3.58037935400000	10.23500964000000
5.18628912100000	9.92973866500000	1.18027304800000	5.18628912100000	3.58127388100000	10.23489719000000
5.24590163900000	10.00681711000000	1.16992090300000	5.24590163900000	3.58031195300000	10.23500293000000
5.30551415800000	10.04956235000000	1.16430208100000	5.30551415800000	3.58294683500000	10.23473730000000
5.36512667700000	10.11346934000000	1.15412899300000	5.36512667700000	3.58169739300000	10.23465979000000
5.42473919500000	10.18821647000000	1.14562998400000	5.42473919500000	3.58200197300000	10.23470861000000
5.48435171400000	10.24382965000000	1.13940691400000	5.48435171400000	3.58199860100000	10.23470022000000
5.54396423200000	10.32446810000000	1.13004165600000	5.54396423200000	3.58280218100000	10.23459374000000
5.60357675100000	10.37305225000000	1.12402864700000	5.60357675100000	3.58235124500000	10.23476835000000
5.66318927000000	10.42168914000000	1.11852688000000	5.66318927000000	3.58183290200000	10.23488713000000
5.72280178800000	10.47540060000000	1.11113966500000	5.72280178800000	3.58333316100000	10.23456319000000
5.78241430700000	10.51276559000000	1.10751041600000	5.78241430700000	3.58285872500000	10.23469513000000
5.84202682600000	10.59129728000000	1.09562309000000	5.84202682600000	3.58279594400000	10.23471435000000
5.90163934400000	10.64205889000000	1.09046105900000	5.90163934400000	3.58396850300000	10.23462816000000
5.96125186300000	10.64504227000000	1.08975951900000	5.96125186300000	3.58273988600000	10.23473670000000
6.02086438200000	10.69724989000000	1.08181654700000	6.02086438200000	3.58275310700000	10.23471750000000
6.08047690000000	10.76010123000000	1.07627837700000	6.08047690000000	3.58329932400000	10.23470962000000
6.14008941900000	10.77029345000000	1.07688453000000	6.14008941900000	3.58292476000000	10.23445048000000
6.19970193700000	10.79958658000000	1.07606491800000	6.19970193700000	3.58438884600000	10.23443086000000
6.25931445600000	10.83251561000000	1.06940611300000	6.25931445600000	3.58277509400000	10.23458649000000
6.31892697500000	10.87545028000000	1.06361931300000	6.31892697500000	3.58344048000000	10.23455128000000
6.37853949300000	10.89665105000000	1.06022543200000	6.37853949300000	3.58215494600000	10.23491381000000
6.43815201200000	10.92639974000000	1.05793090600000	6.43815201200000	3.58363396600000	10.23447121000000
6.49776453100000	10.97435956000000	1.05263558800000	6.49776453100000	3.58273301700000	10.23466321000000
6.55737704900000	11.00249318000000	1.04974669000000	6.55737704900000	3.58272815200000	10.23472124000000
6.61698956800000	11.02558034000000	1.04456384900000	6.61698956800000	3.58319505300000	10.23461425000000
6.67660208600000	11.06626056000000	1.04210171400000	6.67660208600000	3.58339235200000	10.23478389000000
6.73621460500000	11.08074083000000	1.04009676800000	6.73621460500000	3.58307855300000	10.23479531000000
6.79582712400000	11.10523611000000	1.03534808500000	6.79582712400000	3.58274129100000	10.23485308000000
6.85543964200000	11.15302820000000	1.03046793400000	6.85543964200000	3.58312754800000	10.23473079000000
6.91505216100000	11.20373246000000	1.02221761400000	6.91505216100000	3.58379229900000	10.23451458000000
6.97466468000000	11.24121443000000	1.01837665500000	6.97466468000000	3.58673135900000	10.23423407000000
7.03427719800000	11.26315145000000	1.01436765500000	7.03427719800000	3.58763247800000	10.23400532000000
7.09388971700000	11.28137385000000	1.01213462100000	7.09388971700000	3.58445106300000	10.23455318000000
7.15350223500000	11.29581208000000	1.01003944700000	7.15350223500000	3.58499990500000	10.23450469000000
7.21311475400000	11.33461505000000	1.00462370100000	7.21311475400000	3.58434999600000	10.23454364000000
7.27272727300000	11.35785920000000	1.00330005400000	7.27272727300000	3.58448927800000	10.23455313000000
7.33233979100000	11.39499385000000	0.99841030320000	7.33233979100000	3.58367782200000	10.23457963000000
7.39195231000000	11.45075770000000	0.99232394680000	7.39195231000000	3.58554693800000	10.23427656000000
7.45156482900000	11.52856833000000	0.98247343840000	7.45156482900000	3.58526790700000	10.23446046000000
7.51117734700000	11.56426270000000	0.97671996750000	7.51117734700000	3.58719552900000	10.23418019000000
7.57078986600000	11.55978452000000	0.97650397940000	7.57078986600000	3.58541049700000	10.23421971000000
7.63040238500000	11.57286680000000	0.97521896550000	7.63040238500000	3.58432826400000	10.23433631000000
7.69001490300000	11.61888818000000	0.97029928830000	7.69001490300000	3.58409169100000	10.23440741000000
7.74962742200000	11.67486559000000	0.96404213000000	7.74962742200000	3.58556436700000	10.23412956000000
7.80923994000000	11.72520868000000	0.96014533650000	7.80923994000000	3.58747513300000	10.23399851000000
7.86885245900000	11.80095814000000	0.95173516980000	7.86885245900000	3.58763041700000	10.23401925000000
7.92846497800000	11.81767160000000	0.94998095330000	7.92846497800000	3.58672449600000	10.23402935000000
7.98807749600000	11.86179819000000	0.94310191520000	7.98807749600000	3.58852967100000	10.23374989000000
8.04769001500000	11.88658393000000	0.93874890060000	8.04769001500000	3.58844602400000	10.23373830000000
8.10730253400000	11.92307548000000	0.93572452430000	8.10730253400000	3.59038109100000	10.23336710000000
8.16691505200000	11.95311071000000	0.93286479860000	8.16691505200000	3.58733471000000	10.23380606000000
8.22652757100000	11.98135546000000	0.92731101790000	8.22652757100000	3.58703307600000	10.23388973000000
8.28614008900000	12.04734875000000	0.91864615640000	8.28614008900000	3.58874425100000	10.23384866000000
8.34575260800000	12.07377245000000	0.91476389280000	8.34575260800000	3.59035085700000	10.23344743000000
8.40536512700000	12.09535378000000	0.91191469720000	8.40536512700000	3.59231800400000	10.23324955000000
8.46497764500000	12.10432681000000	0.91144802360000	8.46497764500000	3.59068674300000	10.23308046000000
8.52459016400000	12.17100887000000	0.90288411180000	8.52459016400000	3.59620634100000	10.23215242000000
8.58420268300000	12.18002071000000	0.90129463640000	8.58420268300000	3.59540297500000	10.23195653000000
8.64381520100000	12.19270548000000	0.89913795900000	8.64381520100000	3.59504083000000	10.23175289000000
8.70342772000000	12.23107969000000	0.89471722990000	8.70342772000000	3.59252253700000	10.23214948000000
8.76304023800000	12.23546025000000	0.89433497810000	8.76304023800000	3.59265453000000	10.23213428000000
8.82265275700000	12.25060684000000	0.89378599860000	8.82265275700000	3.59162215700000	10.23235421000000
8.88226527600000	12.27506502000000	0.88945848800000	8.88226527600000	3.58824262100000	10.23266930000000
8.94187779400000	12.31442238000000	0.88598667710000	8.94187779400000	3.58623680500000	10.23289951000000
9.00149031300000	12.33366269000000	0.88196828320000	9.00149031300000	3.58717242500000	10.23294454000000
9.06110283200000	12.36579355000000	0.87829111410000	9.06110283200000	3.59179264500000	10.23233804000000
9.12071535000000	12.40008653000000	0.87549236030000	9.12071535000000	3.59142167300000	10.23274790000000
9.18032786900000	12.43192691000000	0.87005854170000	9.18032786900000	3.59409114600000	10.23315849000000
9.23994038700000	12.46882166000000	0.86704807490000	9.23994038700000	3.59624139400000	10.23276453000000
9.29955290600000	12.48931953000000	0.86222335430000	9.29955290600000	3.59309890600000	10.23366709000000
9.35916542500000	12.51840726000000	0.85963574160000	9.35916542500000	3.59739982500000	10.23348813000000
9.41877794300000	12.56098191000000	0.85350217790000	9.41877794300000	3.59799753500000	10.23358545000000
9.47839046200000	12.60167686000000	0.85126346510000	9.47839046200000	3.59960942000000	10.23434667000000
9.53800298100000	12.62668908000000	0.84558409030000	9.53800298100000	3.59941825500000	10.23456730000000
9.59761549900000	12.67470897000000	0.84031541880000	9.59761549900000	3.59921145500000	10.23464200000000
9.65722801800000	12.68885932000000	0.84047938140000	9.65722801800000	3.59500765400000	10.23442061000000
9.71684053700000	12.72278722000000	0.83529729880000	9.71684053700000	3.59371122400000	10.23478598000000
9.77645305500000	12.76205893000000	0.82979210500000	9.77645305500000	3.59593423300000	10.23368596000000
9.83606557400000	12.77892636000000	0.82769096950000	9.83606557400000	3.59124978600000	10.23447628000000
9.89567809200000	12.80736520000000	0.82518412650000	9.89567809200000	3.59016397100000	10.23452458000000
9.95529061100000	12.80864047000000	0.82346661350000	9.95529061100000	3.58856587600000	10.23458009000000
10.01490313000000	12.81663712000000	0.82335573550000	10.01490313000000	3.58731075600000	10.23447081000000
10.07451565000000	12.82866823000000	0.82237451170000	10.07451565000000	3.58566928000000	10.23465532000000
10.13412817000000	12.84594652000000	0.81862805060000	10.13412817000000	3.58739637700000	10.23459126000000
10.19374069000000	12.89894366000000	0.81246272240000	10.19374069000000	3.58781583400000	10.23433377000000
10.25335320000000	12.92106538000000	0.80842077370000	10.25335320000000	3.58695433900000	10.23442312000000
10.31296572000000	12.93059465000000	0.80801761690000	10.31296572000000	3.58644597300000	10.23445927000000
10.37257824000000	12.95108213000000	0.80586132500000	10.37257824000000	3.58534559100000	10.23446881000000
10.43219076000000	12.96904401000000	0.80366717820000	10.43219076000000	3.58527861200000	10.23447677000000
10.49180328000000	12.97453359000000	0.80360277440000	10.49180328000000	3.58531487200000	10.23444440000000
10.55141580000000	12.98821520000000	0.80076805060000	10.55141580000000	3.58558131400000	10.23435602000000
10.61102832000000	13.01848072000000	0.79751176860000	10.61102832000000	3.58533633100000	10.23451043000000
10.67064083000000	13.02917121000000	0.79597185870000	10.67064083000000	3.58366909700000	10.23461473000000
10.73025335000000	13.04496813000000	0.79488135570000	10.73025335000000	3.58386107400000	10.23453956000000
10.78986587000000	13.04192828000000	0.79450278370000	10.78986587000000	3.58160860800000	10.23474428000000
10.84947839000000	13.05850726000000	0.79256248170000	10.84947839000000	3.58143592400000	10.23475161000000
10.90909091000000	13.08807963000000	0.78848181590000	10.90909091000000	3.58333210800000	10.23448815000000
10.96870343000000	13.11205521000000	0.78568156000000	10.96870343000000	3.58566001500000	10.23411942000000
11.02831595000000	13.10952245000000	0.78526573850000	11.02831595000000	3.58463938500000	10.23426828000000
11.08792846000000	13.11122141000000	0.78385486660000	11.08792846000000	3.58429103000000	10.23426886000000
11.14754098000000	13.11621222000000	0.78326690880000	11.14754098000000	3.58440709100000	10.23449193000000
11.20715350000000	13.17296319000000	0.77462168900000	11.20715350000000	3.58350439600000	10.23444343000000
11.26676602000000	13.19708137000000	0.77382872090000	11.26676602000000	3.58331202000000	10.23466458000000
11.32637854000000	13.22063693000000	0.76928552120000	11.32637854000000	3.58536738400000	10.23438827000000
11.38599106000000	13.23306409000000	0.76894780410000	11.38599106000000	3.58439090300000	10.23455304000000
11.44560358000000	13.23407898000000	0.76921973940000	11.44560358000000	3.58353653000000	10.23470839000000
11.50521610000000	13.25257148000000	0.76871111570000	11.50521610000000	3.58377168800000	10.23466372000000
11.56482861000000	13.24842652000000	0.76867372320000	11.56482861000000	3.58300442600000	10.23471255000000
11.62444113000000	13.24725205000000	0.76682767580000	11.62444113000000	3.58218695900000	10.23485453000000
11.68405365000000	13.26090688000000	0.76677573690000	11.68405365000000	3.58292721500000	10.23477443000000
11.74366617000000	13.26275900000000	0.76649541130000	11.74366617000000	3.58383333800000	10.23459671000000
11.80327869000000	13.27613596000000	0.76607765480000	11.80327869000000	3.58281852900000	10.23476154000000
11.86289121000000	13.26131765000000	0.76701750780000	11.86289121000000	3.58382928000000	10.23452646000000
11.92250373000000	13.25765272000000	0.76750237730000	11.92250373000000	3.58320276300000	10.23462694000000
11.98211624000000	13.25867898000000	0.76733433160000	11.98211624000000	3.58290234500000	10.23463760000000
12.04172876000000	13.26866693000000	0.76603563160000	12.04172876000000	3.58339614700000	10.23447231000000
12.10134128000000	13.31371568000000	0.75799200720000	12.10134128000000	3.58522182200000	10.23457614000000
12.16095380000000	13.35111011000000	0.75466109560000	12.16095380000000	3.58848274800000	10.23429274000000
12.22056632000000	13.38143474000000	0.75051932230000	12.22056632000000	3.58682391100000	10.23448333000000
12.28017884000000	13.38297305000000	0.75117176070000	12.28017884000000	3.58462850000000	10.23467168000000
12.33979136000000	13.39833836000000	0.75023022590000	12.33979136000000	3.58785656800000	10.23426280000000
12.39940387000000	13.39371725000000	0.75120955760000	12.39940387000000	3.58676743300000	10.23445943000000
12.45901639000000	13.39550732000000	0.75051364690000	12.45901639000000	3.58548891300000	10.23460603000000
12.51862891000000	13.39527773000000	0.75045109970000	12.51862891000000	3.58455340000000	10.23485989000000
12.57824143000000	13.40765724000000	0.75096694620000	12.57824143000000	3.58693916400000	10.23457285000000
12.63785395000000	13.41173711000000	0.74900519520000	12.63785395000000	3.58637464600000	10.23455835000000
12.69746647000000	13.42124478000000	0.74892065800000	12.69746647000000	3.58624906000000	10.23440434000000
12.75707899000000	13.43261201000000	0.74561611500000	12.75707899000000	3.58747756800000	10.23447748000000
12.81669151000000	13.47023141000000	0.74000409040000	12.81669151000000	3.58654704300000	10.23457143000000
12.87630402000000	13.47019134000000	0.73953609750000	12.87630402000000	3.58811262800000	10.23424297000000
12.93591654000000	13.48655092000000	0.73913018630000	12.93591654000000	3.58682686800000	10.23422270000000
12.99552906000000	13.48879156000000	0.73922970760000	12.99552906000000	3.58794357300000	10.23412550000000
13.05514158000000	13.52472429000000	0.73457067590000	13.05514158000000	3.58722840000000	10.23412133000000
13.11475410000000	13.57116166000000	0.72854930540000	13.11475410000000	3.59044688600000	10.23359576000000
13.17436662000000	13.60576655000000	0.72491716410000	13.17436662000000	3.59275810500000	10.23290736000000
13.23397914000000	13.61567693000000	0.72387601130000	13.23397914000000	3.59084045700000	10.23284997000000
13.29359165000000	13.63589269000000	0.72218332700000	13.29359165000000	3.59211542600000	10.23246608000000
13.35320417000000	13.63271173000000	0.72125357520000	13.35320417000000	3.59079686400000	10.23274946000000
13.41281669000000	13.67298778000000	0.71537882990000	13.41281669000000	3.59237071100000	10.23242246000000
13.47242921000000	13.69823634000000	0.71221194960000	13.47242921000000	3.59293214400000	10.23262922000000
13.53204173000000	13.69793852000000	0.71253045860000	13.53204173000000	3.59152888300000	10.23301620000000
13.59165425000000	13.70642764000000	0.71148841110000	13.59165425000000	3.59045423700000	10.23318318000000
13.65126677000000	13.71567872000000	0.71028036450000	13.65126677000000	3.58967095500000	10.23333306000000
13.71087928000000	13.75063581000000	0.70578186430000	13.71087928000000	3.58700686200000	10.23383769000000
13.77049180000000	13.76307944000000	0.70577607120000	13.77049180000000	3.58467992700000	10.23437707000000
13.83010432000000	13.76008911000000	0.70613566190000	13.83010432000000	3.58483716800000	10.23431706000000
13.88971684000000	13.75639700000000	0.70561919360000	13.88971684000000	3.58480818400000	10.23426718000000
13.94932936000000	13.76148242000000	0.70528895690000	13.94932936000000	3.58330721000000	10.23448527000000
14.00894188000000	13.76802093000000	0.70470214250000	14.00894188000000	3.58460534600000	10.23443205000000
14.06855440000000	13.77574848000000	0.70394132560000	14.06855440000000	3.58340440200000	10.23443037000000
14.12816692000000	13.77669248000000	0.70384850280000	14.12816692000000	3.58437742400000	10.23444127000000
14.18777943000000	13.79846048000000	0.70061605080000	14.18777943000000	3.58472600300000	10.23390940000000
14.24739195000000	13.83477532000000	0.69671829270000	14.24739195000000	3.58676514200000	10.23370098000000
14.30700447000000	13.81693536000000	0.69797197490000	14.30700447000000	3.58551138500000	10.23391720000000
14.36661699000000	13.83080035000000	0.69674372400000	14.36661699000000	3.58498375700000	10.23416763000000
14.42622951000000	13.82784145000000	0.69648554100000	14.42622951000000	3.58468649200000	10.23426578000000
14.48584203000000	13.82998207000000	0.69600887960000	14.48584203000000	3.58427678800000	10.23437250000000
14.54545455000000	13.82906693000000	0.69612593390000	14.54545455000000	3.58402743700000	10.23440359000000
14.60506706000000	13.82939364000000	0.69604914060000	14.60506706000000	3.58361756000000	10.23463859000000
14.66467958000000	13.83234588000000	0.69612228800000	14.66467958000000	3.58385943000000	10.23455595000000
14.72429210000000	13.84082825000000	0.69549251220000	14.72429210000000	3.58356434700000	10.23481664000000
14.78390462000000	13.84526281000000	0.69716614080000	14.78390462000000	3.58434487300000	10.23475836000000
14.84351714000000	13.84043177000000	0.69587509760000	14.84351714000000	3.58385947600000	10.23482124000000
14.90312966000000	13.82480758000000	0.69744072940000	14.90312966000000	3.58193300100000	10.23479295000000
14.96274218000000	13.82449725000000	0.69819411380000	14.96274218000000	3.58131361300000	10.23484557000000
15.02235469000000	13.82567528000000	0.69778349680000	15.02235469000000	3.58280312000000	10.23484088000000
15.08196721000000	13.83284203000000	0.69640880040000	15.08196721000000	3.58290829200000	10.23479851000000
15.14157973000000	13.83570314000000	0.69606382970000	15.14157973000000	3.58330386700000	10.23470352000000
15.20119225000000	13.84187431000000	0.69559121700000	15.20119225000000	3.58305208300000	10.23478489000000
15.26080477000000	13.83256193000000	0.69646114980000	15.26080477000000	3.58219319500000	10.23482265000000
15.32041729000000	13.83767587000000	0.69601014290000	15.32041729000000	3.58236025600000	10.23488837000000
15.38002981000000	13.84805112000000	0.69475172790000	15.38002981000000	3.58284057000000	10.23495518000000
15.43964232000000	13.85205861000000	0.69570042740000	15.43964232000000	3.58273249300000	10.23474057000000
15.49925484000000	13.84908012000000	0.69500477830000	15.49925484000000	3.58277963600000	10.23487699000000
15.55886736000000	13.85681694000000	0.69683945510000	15.55886736000000	3.58373145600000	10.23475057000000
15.61847988000000	13.85452157000000	0.69551092400000	15.61847988000000	3.58416811600000	10.23474836000000
15.67809240000000	13.84733714000000	0.69871891330000	15.67809240000000	3.58305238000000	10.23481781000000
15.73770492000000	13.83519848000000	0.69954602220000	15.73770492000000	3.58160150500000	10.23495607000000
15.79731744000000	13.83361897000000	0.69899047300000	15.79731744000000	3.58242637300000	10.23487547000000
15.85692996000000	13.83371028000000	0.69884120780000	15.85692996000000	3.58262989100000	10.23484383000000
15.91654247000000	13.83021884000000	0.69680263320000	15.91654247000000	3.58258626700000	10.23483379000000
15.97615499000000	13.83265798000000	0.69714582450000	15.97615499000000	3.58150732200000	10.23495293000000
16.03576751000000	13.84566109000000	0.69746212210000	16.03576751000000	3.58356931500000	10.23488700000000
16.09538003000000	13.83840553000000	0.69655172640000	16.09538003000000	3.58291114400000	10.23490207000000
16.15499255000000	13.83315155000000	0.69543786120000	16.15499255000000	3.58264555700000	10.23487941000000
16.21460507000000	13.84180100000000	0.69500611420000	16.21460507000000	3.58295743300000	10.23482012000000
16.27421759000000	13.84657968000000	0.69465040230000	16.27421759000000	3.58358296600000	10.23470232000000
16.33383010000000	13.83810436000000	0.69566110880000	16.33383010000000	3.58323339100000	10.23479011000000
16.39344262000000	13.83965276000000	0.69585396970000	16.39344262000000	3.58318329200000	10.23487892000000
16.45305514000000	13.85011294000000	0.69877422040000	16.45305514000000	3.58324136600000	10.23491520000000
16.51266766000000	13.84155162000000	0.69559488110000	16.51266766000000	3.58265907300000	10.23493033000000
16.57228018000000	13.83918954000000	0.69565545110000	16.57228018000000	3.58227139200000	10.23495686000000
16.63189270000000	13.83335369000000	0.69640970010000	16.63189270000000	3.58273389600000	10.23472903000000
16.69150522000000	13.83603016000000	0.69779371980000	16.69150522000000	3.58305714200000	10.23471712000000
16.75111773000000	13.83142626000000	0.69665799570000	16.75111773000000	3.58249393800000	10.23488949000000
16.81073025000000	13.83290322000000	0.69625665630000	16.81073025000000	3.58206897600000	10.23465616000000
16.87034277000000	13.83599723000000	0.69582615180000	16.87034277000000	3.58179875300000	10.23454810000000
16.92995529000000	13.83479737000000	0.69594857440000	16.92995529000000	3.58318256900000	10.23456239000000
16.98956781000000	13.83142211000000	0.69525633770000	16.98956781000000	3.58213432800000	10.23454280000000
17.04918033000000	13.83177788000000	0.69379301160000	17.04918033000000	3.58100118600000	10.23370860000000
17.10879285000000	13.84194606000000	0.69397106710000	17.10879285000000	3.58557729400000	10.23337730000000
17.16840537000000	13.84080944000000	0.69540385090000	17.16840537000000	3.58448076800000	10.23406708000000
17.22801788000000	13.84518640000000	0.69830522310000	17.22801788000000	3.58247743900000	10.23469276000000
