mass_B			ExtMarker		
t	x	y	t	x	y
0	43.44648399	0	0	18.50492008	0
0.023668639	43.44601588	0	0.023668639	18.50506719	0
0.047337278	43.44598222	0	0.047337278	18.50461811	0
0.071005917	43.44580357	0	0.071005917	18.5045624	0
0.094674556	43.44554959	0	0.094674556	18.50422308	0
0.118343195	43.44556077	0	0.118343195	18.50405173	0
0.142011834	43.44509372	0	0.142011834	18.50436431	0
0.165680473	43.4448063	0	0.165680473	18.50472986	0
0.189349112	43.44506012	0	0.189349112	18.50446313	0
0.213017752	43.44577685	0	0.213017752	18.50492934	0
0.236686391	43.44584188	0	0.236686391	18.50480083	0
0.26035503	43.44657667	0	0.26035503	18.50609631	0
0.284023669	43.44645199	0	0.284023669	18.50651345	0
0.307692308	43.44669114	0	0.307692308	18.50686535	0
0.331360947	43.44706287	0	0.331360947	18.5071823	0
0.355029586	43.4471573	0	0.355029586	18.50532146	0
0.378698225	43.44694866	0	0.378698225	18.50604889	0
0.402366864	43.4467442	0	0.402366864	18.50642993	0
0.426035503	43.44689267	0	0.426035503	18.50728519	0
0.449704142	43.44655087	0	0.449704142	18.50609273	0
0.473372781	43.446141	0	0.473372781	18.50658814	0
0.49704142	43.44639387	0	0.49704142	18.50568245	0
0.520710059	43.44645446	0	0.520710059	18.50693056	0
0.544378698	43.44637212	0	0.544378698	18.50764921	0
0.568047337	43.44675222	0	0.568047337	18.50619809	0
0.591715976	43.44605265	0	0.591715976	18.50739247	0
0.615384615	43.44624068	0	0.615384615	18.50747664	0
0.639053254	43.44724435	0	0.639053254	18.50788327	0
0.662721894	43.44598193	0	0.662721894	18.50638578	0
0.686390533	43.44613955	0	0.686390533	18.50640357	0
0.710059172	43.44545749	0	0.710059172	18.50495277	0
0.733727811	43.44505435	0	0.733727811	18.50326704	0
0.75739645	43.44563447	0	0.75739645	18.50436185	0
0.781065089	43.44591692	0	0.781065089	18.50502636	0
0.804733728	43.44634489	0	0.804733728	18.50515977	0
0.828402367	43.44652952	0	0.828402367	18.50566875	0
0.852071006	43.4469019	0	0.852071006	18.5066343	0
0.875739645	43.446418	0	0.875739645	18.50550408	0
0.899408284	43.44610185	0	0.899408284	18.50532046	0
0.923076923	43.44563072	0	0.923076923	18.50478821	0
0.946745562	43.44495419	0	0.946745562	18.5057982	0
0.970414201	43.44425635	0	0.970414201	18.50534723	0
0.99408284	43.44485138	0	0.99408284	18.5058586	0
1.017751479	43.44500038	0	1.017751479	18.50525802	0
1.041420118	43.44422212	0	1.041420118	18.50595501	0
1.065088757	43.44458276	0	1.065088757	18.50564238	0
1.088757396	43.44565812	0	1.088757396	18.50636897	0
1.112426036	43.44594431	0	1.112426036	18.50580568	0
1.136094675	43.44686027	0	1.136094675	18.50842244	0
1.159763314	43.44634181	0	1.159763314	18.50956357	0
1.183431953	43.44613272	0	1.183431953	18.50858059	0
1.207100592	43.44573955	0	1.207100592	18.50780685	0
1.230769231	43.44636339	0	1.230769231	18.50584297	0
1.25443787	43.44612487	0	1.25443787	18.50755261	0
1.278106509	43.44605856	0	1.278106509	18.50809477	0
1.301775148	43.44542451	0	1.301775148	18.50534497	0
