Calc bump			ExtMarker		
t	x	y	t	x	y
0.000000000000000	25.539358600582900	4.908892128279870	0.000000000000000	3.760932944606400	9.981778425655960
0.023668639053254	25.539569065796500	4.909151149682150	0.023668639053254	3.759698861723070	9.981699847938250
0.047337278106509	25.540070743157000	4.908940002440660	0.047337278106509	3.760585047017400	9.981676159622930
0.071005917159763	25.540400712425600	4.909083641138120	0.071005917159763	3.760437645148430	9.981706392215120
0.094674556213018	25.539211712562700	4.909190830082420	0.094674556213018	3.760854134203340	9.981660023338700
0.118343195266272	25.539904108549600	4.909374645308580	0.118343195266272	3.760837520056330	9.981656849625430
0.142011834319526	25.538705668053400	4.909086476075580	0.142011834319526	3.760128865176130	9.981674026699240
0.165680473372781	25.539233883365200	4.909247151829720	0.165680473372781	3.761055505138730	9.981652168110040
0.189349112426035	25.538630760828200	4.909281040540340	0.189349112426035	3.760690132785260	9.981690947921990
0.213017751479289	25.539694350129500	4.909530918908010	0.213017751479289	3.761202478766240	9.981607047616130
0.236686390532544	25.540210831147800	4.909361609697930	0.236686390532544	3.760740948880800	9.981648093279470
0.260355029585798	25.540727361654200	4.909620176622080	0.260355029585798	3.760503993565240	9.981698075225230
0.284023668639053	25.541941578319900	4.910029602053120	0.284023668639053	3.760793995162330	9.981639997255560
0.307692307692307	25.542086319683900	4.910078150918980	0.307692307692307	3.760694006797820	9.981594048552300
0.331360946745562	25.543105704438700	4.910182985466730	0.331360946745562	3.760670232720790	9.981568041871320
0.355029585798816	25.542419815783900	4.910104741113840	0.355029585798816	3.760111153047950	9.981623077476540
0.378698224852071	25.541694419206300	4.910480360677870	0.378698224852071	3.760809543211280	9.981626504990320
0.402366863905325	25.541514006978000	4.910319401716990	0.402366863905325	3.761010120428400	9.981553029979040
0.426035502958579	25.542008683564600	4.909976474238400	0.426035502958579	3.760381266350880	9.981647773805730
0.449704142011834	25.542360820119300	4.909618257591640	0.449704142011834	3.760613783453820	9.981605111312210
0.473372781065088	25.541409240522800	4.909565271551210	0.473372781065088	3.761092239499710	9.981610671948320
0.497041420118343	25.540825087798900	4.909434718054360	0.497041420118343	3.760545632202190	9.981635286127640
0.520710059171597	25.540977149543200	4.909200873912800	0.520710059171597	3.760217885999090	9.981597220573910
0.544378698224852	25.541361689173900	4.909497876442050	0.544378698224852	3.759821123272910	9.981627940957030
0.568047337278106	25.541544675520400	4.909282092915800	0.568047337278106	3.760099383625890	9.981575345592540
0.591715976331361	25.541577028479500	4.909533931994710	0.591715976331361	3.760657891517530	9.981603542367690
0.615384615384615	25.541021967990800	4.909313731647410	0.615384615384615	3.760043721598240	9.981624183870100
0.639053254437869	25.542220255790500	4.909217135801060	0.639053254437869	3.761081096783110	9.981577978817590
0.662721893491124	25.540670544381700	4.908954014442710	0.662721893491124	3.760764869097980	9.981589412332510
0.686390532544378	25.540083019246900	4.908855019898280	0.686390532544378	3.760702616479270	9.981570781484230
0.710059171597633	25.538786408035700	4.908425301255910	0.710059171597633	3.760782941673000	9.981494192899250
0.733727810650887	25.538945036559700	4.908451997313980	0.733727810650887	3.760606814214990	9.981677033867910
0.757396449704142	25.538737673505100	4.908558640789300	0.757396449704142	3.760900124487990	9.981623178168380
0.781065088757396	25.538370087217300	4.908652148314960	0.781065088757396	3.760857357957100	9.981619820303050
0.804733727810650	25.539123556440800	4.908422079313910	0.804733727810650	3.760367438456240	9.981658570628190
0.828402366863905	25.539774562332100	4.908576376190630	0.828402366863905	3.760422943543050	9.981570437713570
0.852071005917159	25.540376743491100	4.908253752257050	0.852071005917159	3.760368629048610	9.981535477060690
0.875739644970414	25.540171538140800	4.908521480368550	0.875739644970414	3.760811433207060	9.981652586154130
