Fasc_dist			mass_A		
2.62295082	9.104483451	2.466986125	2.62295082	10.77342154	8.825829213
2.682563338	9.169598132	2.458280858	2.682563338	10.77301819	8.825743116
2.742175857	9.266540252	2.445341392	2.742175857	10.77484269	8.82592416
2.801788376	9.298495576	2.445091587	2.801788376	10.77390699	8.825807374
2.861400894	9.345429025	2.43936005	2.861400894	10.77340088	8.825908661
2.921013413	9.393807551	2.437138947	2.921013413	10.77475399	8.825971436
2.980625931	9.39156406	2.441567223	2.980625931	10.77439029	8.825891964
3.04023845	9.419556186	2.438156813	3.04023845	10.77513767	8.825878869
3.099850969	9.452592979	2.437807634	3.099850969	10.77420535	8.825840915
3.159463487	9.555435077	2.425823995	3.159463487	10.77297028	8.825894021
3.219076006	9.648397607	2.411627599	3.219076006	10.77423216	8.825810386
3.278688525	9.686812204	2.408486065	3.278688525	10.77359466	8.825646128
3.338301043	9.72138381	2.403122377	3.338301043	10.77303346	8.825731347
3.397913562	9.75658206	2.402241102	3.397913562	10.77305038	8.825833862
3.45752608	9.772755613	2.403285729	3.45752608	10.77268092	8.825872933
3.517138599	9.8060803	2.398534927	3.517138599	10.77363061	8.825611656
3.576751118	9.806348306	2.400127157	3.576751118	10.77287764	8.825727855
3.636363636	9.796659263	2.4043778	3.636363636	10.77202974	8.825987363
3.695976155	9.820684467	2.403118958	3.695976155	10.76994462	8.826063293
3.755588674	9.863571501	2.399358413	3.755588674	10.77041739	8.825737001
3.815201192	9.872596751	2.398803609	3.815201192	10.7694419	8.826258408
3.874813711	9.859410521	2.400615225	3.874813711	10.76577064	8.826833838
3.93442623	9.859091738	2.399808628	3.93442623	10.76012074	8.827787284
3.994038748	9.862527702	2.399852789	3.994038748	10.75860368	8.827906466
4.053651267	9.863634798	2.401069752	4.053651267	10.75488064	8.827974574
4.113263785	9.849888493	2.404312088	4.113263785	10.72520395	8.830627856
4.172876304	9.85234661	2.404896243	4.172876304	10.68709619	8.834113212
4.232488823	9.864764102	2.401588979	4.232488823	10.67774953	8.834842637
4.292101341	9.860063849	2.402810179	4.292101341	10.66388609	8.836398435
4.35171386	9.864330385	2.400326696	4.35171386	10.65887375	8.837002201
4.411326379	9.871918558	2.397562064	4.411326379	10.63436794	8.839493004
4.470938897	9.895331568	2.394371577	4.470938897	10.62676965	8.840392861
4.530551416	9.945655757	2.387832505	4.530551416	10.62484006	8.840628153
4.590163934	9.968060314	2.388128197	4.590163934	10.6194782	8.841222092
4.649776453	10.01439525	2.381312158	4.649776453	10.61945751	8.840969478
4.709388972	10.03131948	2.379227572	4.709388972	10.61615754	8.841110127
4.76900149	10.01105226	2.387092898	4.76900149	10.61178636	8.842029248
4.828614009	10.02544612	2.387000679	4.828614009	10.61486546	8.841622419
4.888226528	10.01396386	2.391489587	4.888226528	10.61357426	8.841630641
4.947839046	10.00695962	2.390708809	4.947839046	10.61302056	8.841843724
5.007451565	10.0119999	2.386971914	5.007451565	10.61534979	8.841273767
5.067064083	10.02489198	2.380611516	5.067064083	10.6177318	8.841251261
5.126676602	10.00939396	2.381681051	5.126676602	10.61908138	8.840972635
5.186289121	10.01223766	2.375804452	5.186289121	10.61851391	8.841218371
5.245901639	10.01946303	2.370963876	5.245901639	10.61437326	8.841702197
5.305514158	10.00826304	2.370551071	5.305514158	10.60677334	8.842231776
5.365126677	9.934180525	2.350295105	5.365126677	10.60094505	8.843436048
5.424739195	9.992152039	2.326013995	5.424739195	10.60367327	8.842762104
5.484351714	9.997100918	2.315284947	5.484351714	10.61086374	8.841661731
5.543964232	10.00531357	2.306538709	5.543964232	10.60642686	8.842252654
5.603576751	10.00859532	2.306127112	5.603576751	10.60786382	8.842672847
5.66318927	10.05543527	2.295578912	5.66318927	10.61398057	8.842699771
5.722801788	10.10135504	2.283229042	5.722801788	10.62383716	8.841475005
5.782414307	10.14185999	2.275971464	5.782414307	10.62879582	8.841140414
5.842026826	10.15516588	2.281167828	5.842026826	10.62477513	8.841846366
5.901639344	10.16573726	2.281679867	5.901639344	10.6225838	8.842332832
5.961251863	10.16111689	2.289503165	5.961251863	10.6193788	8.842607432
6.020864382	10.16834205	2.289938313	6.020864382	10.61457321	8.84284397
6.0804769	10.16680333	2.29380069	6.0804769	10.61308452	8.842746623
6.140089419	10.17492173	2.294433417	6.140089419	10.61152298	8.842576598
6.199701937	10.17051078	2.296275893	6.199701937	10.61449172	8.841889134
6.259314456	10.17353921	2.294625334	6.259314456	10.6120705	8.84230995
6.318926975	10.16584905	2.291992572	6.318926975	10.60822406	8.842113074
6.378539493	10.17470691	2.289943261	6.378539493	10.59762701	8.842895194
6.438152012	10.16419713	2.282054889	6.438152012	10.58380225	8.843032365
6.497764531	10.1555337	2.280497365	6.497764531	10.53004268	8.850108237
6.557377049	10.13499952	2.271528725	6.557377049	10.50008114	8.852380935
6.616989568	10.06379558	2.260397836	6.616989568	10.47161622	8.85518364
6.676602086	10.06896035	2.246412462	6.676602086	10.46274515	8.855793926
6.736214605	10.07455714	2.235985825	6.736214605	10.46654661	8.856089055
6.795827124	10.02455319	2.237146601	6.795827124	10.47123693	8.856595805
6.855439642	9.986969878	2.237056875	6.855439642	10.46371772	8.856050811
6.915052161	9.931356304	2.24122616	6.915052161	10.42337977	8.857487442
6.97466468	9.903469123	2.239059928	6.97466468	10.3535143	8.861789254
7.034277198	9.912851172	2.233438385	7.034277198	10.32881049	8.863998914
7.093889717	9.986989903	2.205072469	7.093889717	10.31924242	8.867993308
7.153502235	10.03350189	2.197311372	7.153502235	10.29999508	8.870418621
7.213114754	10.08289676	2.181963438	7.213114754	10.29093162	8.870916419
7.272727273	10.07323717	2.173841316	7.272727273	10.29773718	8.870959902
7.332339791	10.06263893	2.16051846	7.332339791	10.31622745	8.868668263
7.39195231	10.08476274	2.149311021	7.39195231	10.31285401	8.870243296
7.451564829	10.09882213	2.132693079	7.451564829	10.31152245	8.871107414
7.511177347	10.13574691	2.125578501	7.511177347	10.31565704	8.86989388
7.570789866	10.15644765	2.135714202	7.570789866	10.31828831	8.869581328
7.630402385	10.16533777	2.145195645	7.630402385	10.32177998	8.869278102
7.690014903	10.17747779	2.151811293	7.690014903	10.32270674	8.869219125
7.749627422	10.18383781	2.15564908	7.749627422	10.31979076	8.869343363
7.80923994	10.21140785	2.149948059	7.80923994	10.32403194	8.868886366
7.868852459	10.21812166	2.144680303	7.868852459	10.3239566	8.868938002
7.928464978	10.21016794	2.142503458	7.928464978	10.32158922	8.868826123
7.988077496	10.22115749	2.137888872	7.988077496	10.32346746	8.868697021
8.047690015	10.21431805	2.139600274	8.047690015	10.32243285	8.868784686
8.107302534	10.21039883	2.141267829	8.107302534	10.32370083	8.868784639
8.166915052	10.21993156	2.140392817	8.166915052	10.32414264	8.868616934
8.226527571	10.22281446	2.139475227	8.226527571	10.32423048	8.868700468
8.286140089	10.23068891	2.138449499	8.286140089	10.32538464	8.868751044
8.345752608	10.23440586	2.136690983	8.345752608	10.32622911	8.868642953
8.405365127	10.22070273	2.138153686	8.405365127	10.32626709	8.868656799
8.464977645	10.20803328	2.140598917	8.464977645	10.32721123	8.868457734
8.524590164	10.19944958	2.146677516	8.524590164	10.32734314	8.868684961
8.584202683	10.20724335	2.148974467	8.584202683	10.3279167	8.868724308
8.643815201	10.21968314	2.148786578	8.643815201	10.32612392	8.868767164
8.70342772	10.30747836	2.141965244	8.70342772	10.32544009	8.869061176
8.763040238	10.3474267	2.136496907	8.763040238	10.32320964	8.869224444
8.822652757	10.39807733	2.131936537	8.822652757	10.3231932	8.869060258
8.882265276	10.44313721	2.130864635	8.882265276	10.32121718	8.869254505
8.941877794	10.44529297	2.135411302	8.941877794	10.32137522	8.869521423
9.001490313	10.43673166	2.133239097	9.001490313	10.32274891	8.869892576
9.061102832	10.43171257	2.133608145	9.061102832	10.32646845	8.869735708
9.12071535	10.41541215	2.135842534	9.12071535	10.32372661	8.869559494
9.180327869	10.40724732	2.137546744	9.180327869	10.32377254	8.869275866
9.239940387	10.39950193	2.149459327	9.239940387	10.32568101	8.869010666
9.299552906	10.32837149	2.170713553	9.299552906	10.32242556	8.868721226
9.359165425	10.37338752	2.182888462	9.359165425	10.30952503	8.870741581
9.418777943	10.38408371	2.200972798	9.418777943	10.2955414	8.874653271
9.478390462	10.36088344	2.207411146	9.478390462	10.29462062	8.875803363
9.538002981	10.36198519	2.209751384	9.538002981	10.29999231	8.876046217
9.597615499	10.35493875	2.21150996	9.597615499	10.30015822	8.876223844
9.657228018	10.35255684	2.210101548	9.657228018	10.30054399	8.875631967
9.716840537	10.35803057	2.207877895	9.716840537	10.30771683	8.873597832
9.776453055	10.35696959	2.209134786	9.776453055	10.31076603	8.872643403
9.836065574	10.34952314	2.211377151	9.836065574	10.30907165	8.872912147
9.895678092	10.34536936	2.212518551	9.895678092	10.30928075	8.872138534
9.955290611	10.35266254	2.210933381	9.955290611	10.3126453	8.87128995
10.01490313	10.3514305	2.209573314	10.01490313	10.31589685	8.870649151
10.07451565	10.37246332	2.204048741	10.07451565	10.32064083	8.869889793
10.13412817	10.38746988	2.200733982	10.13412817	10.32346053	8.869160916
10.19374069	10.38755362	2.200018486	10.19374069	10.32387308	8.869078163
10.2533532	10.3651627	2.203490086	10.2533532	10.32512944	8.868682736
10.31296572	10.36384207	2.203531568	10.31296572	10.32540997	8.868795321
10.37257824	10.36650285	2.203334665	10.37257824	10.3254209	8.868620595
10.43219076	10.37205823	2.203038047	10.43219076	10.32614729	8.868313937
10.49180328	10.36584867	2.204798024	10.49180328	10.32478449	8.868715406
10.5514158	10.36744722	2.204450691	10.5514158	10.32588169	8.868679759
10.61102832	10.3660358	2.204897547	10.61102832	10.32583224	8.868730908
10.67064083	10.36516992	2.205945045	10.67064083	10.32621765	8.868482543
10.73025335	10.36460008	2.205646541	10.73025335	10.32377674	8.869021301
10.78986587	10.36174201	2.206846556	10.78986587	10.32094483	8.869000576
10.84947839	10.37211095	2.204612704	10.84947839	10.32055751	8.869054728
10.90909091	10.36784473	2.205270748	10.90909091	10.3199565	8.869165921
10.96870343	10.37360505	2.203924098	10.96870343	10.32110253	8.868755397
11.02831595	10.37157907	2.204088453	11.02831595	10.32064475	8.868825889
11.08792846	10.37262943	2.203468879	11.08792846	10.32114158	8.868799121
11.14754098	10.36986715	2.204033033	11.14754098	10.31891974	8.868923801
11.2071535	10.37380271	2.202710113	11.2071535	10.32104923	8.86868378
11.26676602	10.37795132	2.203393324	11.26676602	10.32275474	8.868601829
11.32637854	10.38635519	2.202943041	11.32637854	10.32327133	8.868413966
11.38599106	10.39296641	2.202983306	11.38599106	10.3235519	8.868410786
11.44560358	10.42139335	2.20251883	11.44560358	10.32316795	8.868355868
11.5052161	10.42141338	2.205059578	11.5052161	10.31773279	8.868334245
11.56482861	10.42471137	2.206308422	11.56482861	10.30890177	8.86871363
11.62444113	10.41802057	2.206394494	11.62444113	10.30667894	8.869207065
11.68405365	10.42713835	2.204114642	11.68405365	10.30757154	8.869035957
11.74366617	10.41653104	2.205065107	11.74366617	10.31023038	8.86945266
11.80327869	10.41438217	2.204887079	11.80327869	10.31309332	8.869209448
11.86289121	10.4143097	2.204745837	11.86289121	10.31349798	8.869169659
11.92250373	10.41527306	2.204666848	11.92250373	10.31283569	8.869313319
11.98211624	10.41708986	2.204356837	11.98211624	10.31173318	8.869223827
12.04172876	10.41619817	2.203715705	12.04172876	10.31381218	8.869166329
12.10134128	10.41603923	2.203566505	12.10134128	10.31281034	8.869363429
12.1609538	10.42232374	2.200583375	12.1609538	10.31635465	8.869134035
12.22056632	10.43799857	2.196652203	12.22056632	10.32048098	8.868657539
12.28017884	10.59802726	2.186087167	12.28017884	10.322961	8.868132829
12.33979136	10.65505042	2.187449029	12.33979136	10.32196222	8.868121928
12.39940387	10.70884726	2.181809865	12.39940387	10.32181454	8.86826986
12.45901639	10.73024561	2.177583931	12.45901639	10.32267149	8.868013132
12.51862891	10.73012823	2.177323222	12.51862891	10.32379925	8.868228383
12.57824143	10.72462576	2.178236392	12.57824143	10.32378868	8.868216495
12.63785395	10.73145742	2.17589859	12.63785395	10.32510354	8.868077192
12.69746647	10.73055885	2.176407368	12.69746647	10.32612235	8.868233745
12.75707899	10.73071376	2.175597914	12.75707899	10.32637491	8.868119889
12.81669151	10.72881897	2.175217118	12.81669151	10.32589132	8.86817098
12.87630402	10.72918541	2.174590346	12.87630402	10.32503045	8.868186782
12.93591654	10.7308583	2.173906408	12.93591654	10.32542861	8.868358603
12.99552906	10.73465204	2.172996675	12.99552906	10.32539739	8.86821958
13.05514158	10.73297243	2.174241806	13.05514158	10.32499974	8.86817574
13.1147541	10.73581803	2.173626793	13.1147541	10.32600965	8.868392394
13.17436662	10.74145886	2.173334302	13.17436662	10.32617165	8.868336249
13.23397914	10.74657592	2.173576688	13.23397914	10.32712697	8.868283881
13.29359165	10.75176935	2.172519377	13.29359165	10.32640711	8.868230695
13.35320417	10.75452947	2.172126444	13.35320417	10.32691708	8.868231872
13.41281669	10.75455442	2.171880287	13.41281669	10.32707944	8.868325159
13.47242921	10.74839618	2.172377953	13.47242921	10.32644916	8.868423558
13.53204173	10.74901012	2.173196867	13.53204173	10.32602714	8.868416917
13.59165425	10.73088494	2.174982486	13.59165425	10.32429547	8.868603455
13.65126677	10.73310318	2.173782998	13.65126677	10.32442523	8.868259777
13.71087928	10.73050362	2.173989989	13.71087928	10.32383591	8.868348519
13.7704918	10.7241991	2.174121125	13.7704918	10.32190742	8.868804124
13.83010432	10.7235333	2.17528338	13.83010432	10.32327218	8.86836612
13.88971684	10.72673012	2.175456727	13.88971684	10.32265361	8.868715962
13.94932936	10.7229877	2.177326073	13.94932936	10.31967041	8.868934626
14.00894188	10.71974871	2.179453733	14.00894188	10.32094895	8.869245509
14.0685544	10.61196228	2.196316214	14.0685544	10.30995145	8.870215584
14.12816692	10.57018179	2.20037801	14.12816692	10.3117986	8.870086827
14.18777943	10.54196554	2.202503134	14.18777943	10.30659804	8.870370078
14.24739195	10.50885263	2.200765244	14.24739195	10.30555807	8.870368443
14.30700447	10.50293984	2.198756301	14.30700447	10.31007144	8.869845014
14.36661699	10.50469856	2.197421819	14.36661699	10.31405335	8.869556343
14.42622951	10.49864241	2.196231074	14.42622951	10.31387325	8.869548519
14.48584203	10.5034819	2.195593606	14.48584203	10.31638668	8.869416385
14.54545455	10.52211418	2.194148138	14.54545455	10.32174318	8.868786067
14.60506706	10.52581029	2.193149456	14.60506706	10.32272392	8.868453363
14.66467958	10.53029867	2.193152963	14.66467958	10.32251347	8.868621404
14.7242921	10.53152561	2.19330898	14.7242921	10.32407304	8.868501028
14.78390462	10.52876886	2.193335908	14.78390462	10.32270318	8.868478029
14.84351714	10.53083657	2.193269326	14.84351714	10.32382591	8.868444328
14.90312966	10.52984957	2.193283665	14.90312966	10.32274361	8.868606328
14.96274218	10.52990194	2.193921883	14.96274218	10.32158731	8.868706623
15.02235469	10.54241341	2.19305851	15.02235469	10.3201341	8.868575453
15.08196721	10.52276133	2.196414097	15.08196721	10.31579171	8.868774406
15.14157973	10.51377366	2.19798404	15.14157973	10.31527457	8.868754692
15.20119225	10.50578563	2.198567113	15.20119225	10.31527492	8.868969707
15.26080477	10.50643303	2.20046503	15.26080477	10.31821675	8.868888846
15.32041729	10.49335654	2.20417987	15.32041729	10.32054879	8.868888439
15.38002981	10.48634396	2.214050459	15.38002981	10.32117317	8.868738269
15.43964232	10.50112288	2.219882416	15.43964232	10.32409306	8.868710192
15.49925484	10.52413446	2.220731376	15.49925484	10.32697712	8.868745461
15.55886736	10.53933305	2.24602842	15.55886736	10.32732579	8.868064302
15.61847988	10.53221461	2.281918745	15.61847988	10.3262201	8.868310079
15.6780924	10.5199448	2.291657347	15.6780924	10.32981045	8.867523744
15.73770492	10.49184565	2.291538637	15.73770492	10.32295821	8.867561927
15.79731744	10.48275896	2.292939092	15.79731744	10.31808046	8.868171426
15.85692996	10.48621989	2.285661094	15.85692996	10.31615406	8.868604383
15.91654247	10.48555022	2.282316401	15.91654247	10.31317187	8.869126249
15.97615499	10.48204685	2.280196499	15.97615499	10.31148424	8.869486732
16.03576751	10.48686602	2.276934709	16.03576751	10.31139984	8.869487371
16.09538003	10.48529396	2.275522644	16.09538003	10.3101677	8.869769464
16.15499255	10.48294343	2.274656164	16.15499255	10.31061415	8.870133161
16.21460507	10.4828149	2.27419518	16.21460507	10.30722115	8.870308758
16.27421759	10.49179479	2.272727902	16.27421759	10.30383876	8.870711658
16.3338301	10.4977066	2.271252794	16.3338301	10.30877365	8.870246527
16.39344262	10.50610305	2.270539046	16.39344262	10.31039993	8.86978738
16.45305514	10.50640184	2.271110642	16.45305514	10.31212184	8.869487431
16.51266766	10.5084234	2.270030211	16.51266766	10.31387783	8.869370951
16.57228018	10.50606042	2.270414394	16.57228018	10.31147336	8.869884158
16.6318927	10.50905885	2.269793225	16.6318927	10.31275279	8.869668116
16.69150522	10.50862462	2.268366024	16.69150522	10.31336715	8.869851587
16.75111773	10.51084122	2.26936649	16.75111773	10.31431073	8.869531818
16.81073025	10.51366965	2.269235946	16.81073025	10.31675696	8.868847089
16.87034277	10.51769591	2.269838587	16.87034277	10.31864548	8.868481778
16.92995529	10.51480459	2.269938387	16.92995529	10.31485529	8.868652935
16.98956781	10.51084876	2.272003668	16.98956781	10.31525161	8.868577778
17.04918033	10.50970952	2.272652463	17.04918033	10.31465513	8.868191919
17.10879285	10.49927863	2.275211064	17.10879285	10.31498552	8.868430947
17.16840537	10.50086737	2.276598676	17.16840537	10.31376918	8.868548094
17.22801788	10.49862541	2.279576165	17.22801788	10.3138126	8.868286288
17.2876304	10.49626348	2.2762787	17.2876304	10.31093803	8.86866067
17.34724292	10.50145801	2.269205757	17.34724292	10.31531087	8.868425937
17.40685544	10.49780722	2.253692141	17.40685544	10.31233639	8.867651835
17.46646796	10.49929632	2.25298919	17.46646796	10.30547423	8.869213047
17.52608048	10.48559447	2.268855692	17.52608048	10.30873838	8.87042895
17.585693	10.48183284	2.276931951	17.585693	10.31594545	8.868917897
17.64530551	10.4697181	2.277993871	17.64530551	10.31570583	8.868198007
17.70491803	10.44043313	2.280273603	17.70491803	10.31430742	8.868609257
17.76453055	10.43453962	2.28000226	17.76453055	10.31871635	8.868103545
17.82414307	10.44275562	2.276740912	17.82414307	10.3182521	8.868460014
17.88375559	10.44456013	2.276622959	17.88375559	10.32160888	8.868433187
17.94336811	10.44213109	2.276506955	17.94336811	10.32321744	8.86822296
18.00298063	10.44483239	2.276357335	18.00298063	10.32558431	8.868052853
18.06259314	10.45276792	2.275801265	18.06259314	10.32864156	8.868009446
18.12220566	10.44882915	2.276872615	18.12220566	10.32703057	8.868291688
18.18181818	10.45336479	2.276703954	18.18181818	10.32549296	8.868311666
18.2414307	10.44514129	2.280404832	18.2414307	10.3255413	8.868521846
18.30104322	10.41069448	2.293590419	18.30104322	10.32397632	8.868663339
18.36065574	10.41973194	2.288351275	18.36065574	10.32388278	8.868508572
18.42026826	10.41306796	2.289134931	18.42026826	10.32250932	8.868665115
18.47988077	10.4254492	2.281936185	18.47988077	10.32324945	8.86832545
18.53949329	10.42591778	2.280589718	18.53949329	10.32443348	8.868084594
18.59910581	10.43240397	2.277348315	18.59910581	10.32305946	8.86808302
18.65871833	10.43217968	2.277378718	18.65871833	10.32221604	8.868186597
18.71833085	10.43023975	2.277822389	18.71833085	10.31987925	8.868348911
18.77794337	10.42749073	2.278106549	18.77794337	10.31664596	8.868813438
18.83755589	10.42497454	2.28016949	18.83755589	10.31252756	8.869372271
18.89716841	10.42130924	2.281248591	18.89716841	10.31234938	8.869457925
18.95678092	10.42061761	2.28096642	18.95678092	10.30930593	8.869844671
19.01639344	10.41167664	2.283530483	19.01639344	10.30330608	8.870479364
19.07600596	10.41986479	2.281302073	19.07600596	10.30623492	8.870161738
19.13561848	10.41632974	2.282620841	19.13561848	10.30238339	8.87037123
19.195231	10.4294421	2.279368287	19.195231	10.31264279	8.869710334
19.25484352	10.4326052	2.278466779	19.25484352	10.31451109	8.869403965
19.31445604	10.44351695	2.273083013	19.31445604	10.31293618	8.869451743
19.37406855	10.45363979	2.268622375	19.37406855	10.3158039	8.869045886
19.43368107	10.4475256	2.270258206	19.43368107	10.31618642	8.869194414
19.49329359	10.45059178	2.269305833	19.49329359	10.31727891	8.86884511
19.55290611	10.45813343	2.26854555	19.55290611	10.32088498	8.868731622
19.61251863	10.45602969	2.2693384	19.61251863	10.32168077	8.868556152
19.67213115	10.44785677	2.272739059	19.67213115	10.32241014	8.868522071
19.73174367	10.4540869	2.270823644	19.73174367	10.32405854	8.868318329
19.79135618	10.4535716	2.268643704	19.79135618	10.32369275	8.868315227
19.8509687	10.44292301	2.273452132	19.8509687	10.32322254	8.868321937
19.91058122	10.4428157	2.273997104	19.91058122	10.32410015	8.868320707
19.97019374	10.44572323	2.273329263	19.97019374	10.32534115	8.868256995
20.02980626	10.44308088	2.274747856	20.02980626	10.32558744	8.868137363
20.08941878	10.4399229	2.275862185	20.08941878	10.32588298	8.868200852
20.1490313	10.44130439	2.274874051	20.1490313	10.32520922	8.868057198
20.20864382	10.43906133	2.276737893	20.20864382	10.32565107	8.868087064
20.26825633	10.43308181	2.277344337	20.26825633	10.32487652	8.86819882
20.32786885	10.43266882	2.27771579	20.32786885	10.32459826	8.868268041
20.38748137	10.43626513	2.276458227	20.38748137	10.32508192	8.868161853
20.44709389	10.44370342	2.273599544	20.44709389	10.32591867	8.867961992
20.50670641	10.43436573	2.277389461	20.50670641	10.3261703	8.868135939
20.56631893	10.44048214	2.275427789	20.56631893	10.32718951	8.867982832
20.62593145	10.44117009	2.27563925	20.62593145	10.32831908	8.867912896
20.68554396	10.4357806	2.277789069	20.68554396	10.32713852	8.868314422
20.74515648	10.44056732	2.27580428	20.74515648	10.32838119	8.868147069
20.804769	10.43552302	2.276792769	20.804769	10.32771341	8.868112606
20.86438152	10.43539045	2.276542843	20.86438152	10.32766635	8.867935429
20.92399404	10.43684861	2.276861065	20.92399404	10.32755587	8.868268207
20.98360656	10.43588449	2.276235817	20.98360656	10.32763977	8.867939341
21.04321908	10.43210092	2.277148691	21.04321908	10.32652056	8.868000475
21.10283159	10.41549091	2.28535948	21.10283159	10.32549032	8.868080198
21.16244411	10.40387185	2.306673863	21.16244411	10.32423581	8.868208965
21.22205663	10.4066386	2.313170366	21.22205663	10.32052591	8.868884568
21.28166915	10.45031913	2.274088021	21.28166915	10.31358303	8.869602241
21.34128167	10.42186076	2.270287752	21.34128167	10.3012846	8.870522121
21.40089419	10.41032934	2.273580225	21.40089419	10.29587536	8.870731246
21.46050671	10.41099634	2.275036201	21.46050671	10.28851021	8.871829224
21.52011923	10.41931726	2.276441488	21.52011923	10.26669522	8.874199524
21.57973174	10.42206805	2.276312114	21.57973174	10.25699002	8.874854075
21.63934426	10.41849278	2.276691928	21.63934426	10.25015777	8.875336318
21.69895678	10.42404364	2.27663804	21.69895678	10.25130518	8.875111128
21.7585693	10.41686709	2.277692613	21.7585693	10.2474482	8.875250809
21.81818182	10.41451151	2.278781638	21.81818182	10.24166422	8.875794867
21.87779434	10.40473429	2.281410408	21.87779434	10.2356768	8.876187751
21.93740686	10.38024646	2.283107727	21.93740686	10.23403361	8.876551226
21.99701937	10.35472686	2.285210267	21.99701937	10.23019275	8.87661785
22.05663189	10.34707035	2.286426979	22.05663189	10.23373125	8.876541311
22.11624441	10.35083239	2.285577006	22.11624441	10.23734664	8.876153012
22.17585693	10.33968126	2.28838546	22.17585693	10.23693957	8.876387658
22.23546945	10.35041864	2.286951964	22.23546945	10.24254107	8.876034174
22.29508197	10.34545662	2.287860061	22.29508197	10.24456378	8.875637457
22.35469449	10.34556052	2.28777193	22.35469449	10.24606487	8.875580099
22.414307	10.33604725	2.289697966	22.414307	10.24169125	8.875793513
22.47391952	10.3489353	2.285910783	22.47391952	10.24452138	8.875423556
22.53353204	10.34666701	2.287118138	22.53353204	10.24303374	8.87568433
22.59314456	10.334472	2.289612127	22.59314456	10.24117421	8.875976304
22.65275708	10.31996452	2.288223251	22.65275708	10.23468397	8.876354623
22.7123696	10.22945378	2.29805656	22.7123696	10.19934678	8.880562624
22.77198212	10.20971847	2.300731083	22.77198212	10.17456917	8.883130042
22.83159463	10.19896697	2.302355736	22.83159463	10.16344178	8.883672325
22.89120715	10.18725413	2.302346794	22.89120715	10.14905529	8.885048402
