End			ExtMarker		
t	x	y	t	x	y
0.0000000000000	10.9080001090800	2.1052440210524	0.0000000000000	32.2004163220041	9.2608920926089
0.0183247512415	10.9071450781668	2.1050922201491	0.0183247512415	32.2002681513359	9.2605750566132
0.0366495024830	10.9069140886045	2.1048934527046	0.0366495024830	32.2000389057842	9.2607023411457
0.0549742537245	10.9057165062272	2.1050883385115	0.0549742537245	32.2002278717659	9.2607286527115
0.0732990049660	10.9071777891992	2.1049910759016	0.0732990049660	32.2000237844029	9.2606182645718
0.0916237562075	10.9066914365187	2.1052585337395	0.0916237562075	32.2002227049205	9.2604846451026
0.1099485074490	10.9062646923566	2.1051786278686	0.1099485074490	32.2006233268487	9.2604896192067
0.1282732586905	10.9077978644472	2.1050197423355	0.1282732586905	32.2001940833371	9.2603577163023
0.1465980099320	10.9072203999271	2.1051428055048	0.1465980099320	32.2006636487344	9.2604111383733
0.1649227611735	10.9072066708473	2.1053448203511	0.1649227611735	32.2004435586031	9.2604446045154
0.1832475124150	10.9064633448428	2.1053345430253	0.1832475124150	32.2005060461237	9.2605288335705
0.2015722636565	10.9071620329516	2.1052325384090	0.2015722636565	32.2002712515564	9.2606339623811
0.2198970148980	10.9071018019773	2.1050950929304	0.2198970148980	32.2001653746590	9.2606112442673
0.2382217661395	10.9072909952956	2.1051539844175	0.2382217661395	32.2003928617398	9.2605436663244
0.2565465173810	10.9081389774890	2.1047339839422	0.2565465173810	32.2008117330857	9.2604268965650
0.2748712686225	10.9084164396759	2.1045197045240	0.2748712686225	32.2001324647496	9.2604925270407
0.2931960198640	10.9081003699680	2.1048537996136	0.2931960198640	32.1998492223186	9.2605883499884
0.3115207711055	10.9073157810313	2.1048038846453	0.3115207711055	32.2003220826712	9.2604514462357
0.3298455223470	10.9066503981149	2.1052488634645	0.3298455223470	32.2005951769047	9.2603484801954
0.3481702735885	10.9059588496549	2.1054101566394	0.3481702735885	32.2003598553539	9.2604785062253
0.3664950248300	10.9058242500002	2.1054204792588	0.3664950248300	32.1997908675099	9.2606428588898
0.3848197760715	10.9061481773852	2.1055588313499	0.3848197760715	32.2003082303810	9.2606194700877
0.4031445273130	10.9070122050142	2.1053138601559	0.4031445273130	32.2001149598037	9.2605965119568
0.4214692785545	10.9075691119702	2.1053596957780	0.4214692785545	32.2004640304345	9.2606439490808
0.4397940297960	10.9073917118842	2.1053116329565	0.4397940297960	32.2005097251853	9.2605054209344
0.4581187810375	10.9079402200317	2.1052903828751	0.4581187810375	32.1998789186345	9.2604607720595
0.4764435322790	10.9087178207520	2.1054144343252	0.4764435322790	32.2003152156400	9.2605537649333
0.4947682835206	10.9088872357095	2.1054547668232	0.4947682835206	32.2001621099932	9.2606129338571
0.5130930347621	10.9095074766731	2.1058540862970	0.5130930347621	32.1998622261939	9.2608363675546
0.5314177860036	10.9110577403537	2.1056746387641	0.5314177860036	32.1994911151243	9.2608537556674
0.5497425372451	10.9107640435979	2.1056732769594	0.5497425372451	32.2002196695161	9.2607850426881
0.5680672884866	10.9096066221097	2.1053275175282	0.5680672884866	32.2002397265016	9.2606733307367
0.5863920397281	10.9095844700837	2.1049808742924	0.5863920397281	32.1996808174934	9.2607273376686
0.6047167909696	10.9086452097763	2.1052160282469	0.6047167909696	32.1999086326520	9.2604460216937
0.6230415422111	10.9076614094172	2.1051874575968	0.6230415422111	32.1999767901566	9.2605168938840
0.6413662934526	10.9078964825120	2.1053019023929	0.6413662934526	32.2004161750723	9.2605091332672
0.6596910446941	10.9078006170567	2.1054975636534	0.6596910446941	32.2006933692420	9.2604038725048
0.6780157959356	10.9085567160142	2.1053984674601	0.6780157959356	32.1999688589279	9.2604409009322
0.6963405471771	10.9083029810412	2.1055787261804	0.6963405471771	32.2001997275161	9.2606446688742
0.7146652984186	10.9077155156617	2.1056162552064	0.7146652984186	32.1994452998174	9.2606236848613
0.7329900496601	10.9069242665157	2.1051910563717	0.7329900496601	32.2006731497495	9.2605170970542
0.7513148009016	10.9052399662427	2.1055943836832	0.7513148009016	32.1999437674294	9.2606876181168
0.7696395521431	10.9049756082462	2.1056838964389	0.7696395521431	32.1997820755981	9.2605402031486
0.7879643033846	10.9063993690898	2.1056040540023	0.7879643033846	32.2002020771964	9.2604572683477
0.8062890546261	10.9088203548353	2.1052150256779	0.8062890546261	32.2007110087072	9.2605011895445
