FASC_sup			mass_A		
2.15517241400000	21.79497566000000	14.59028502000000	2.15517241400000	14.44726095000000	21.11638549000000
2.21043324500000	21.79644190000000	14.59106635000000	2.21043324500000	14.44819224000000	21.11624278000000
2.26569407600000	21.81496289000000	14.58978214000000	2.26569407600000	14.44645671000000	21.11629022000000
2.32095490700000	21.79944303000000	14.59145792000000	2.32095490700000	14.44610578000000	21.11656116000000
2.37621573800000	21.78700151000000	14.59233785000000	2.37621573800000	14.44797696000000	21.11635881000000
2.43147656900000	21.77416219000000	14.59417165000000	2.43147656900000	14.44804336000000	21.11605327000000
2.48673740100000	21.78496946000000	14.59483011000000	2.48673740100000	14.44833413000000	21.11589318000000
2.54199823200000	21.77167809000000	14.59643372000000	2.54199823200000	14.44800938000000	21.11591735000000
2.59725906300000	21.78140886000000	14.59598657000000	2.59725906300000	14.44849621000000	21.11597792000000
2.65251989400000	21.77110992000000	14.59753547000000	2.65251989400000	14.44768535000000	21.11591304000000
2.70778072500000	21.76247276000000	14.59898102000000	2.70778072500000	14.44609940000000	21.11611898000000
2.76304155600000	21.77357579000000	14.60032926000000	2.76304155600000	14.44770828000000	21.11606043000000
2.81830238700000	21.78313241000000	14.60041212000000	2.81830238700000	14.44806633000000	21.11591662000000
2.87356321800000	21.79152563000000	14.60022689000000	2.87356321800000	14.44712821000000	21.11608189000000
2.92882405000000	21.79620073000000	14.59923482000000	2.92882405000000	14.44748889000000	21.11595017000000
2.98408488100000	21.79133436000000	14.59841598000000	2.98408488100000	14.44674810000000	21.11614961000000
3.03934571200000	21.77791362000000	14.59819088000000	3.03934571200000	14.44759349000000	21.11597702000000
3.09460654300000	21.78192917000000	14.59577382000000	3.09460654300000	14.44491001000000	21.11630603000000
3.14986737400000	21.78977129000000	14.59621575000000	3.14986737400000	14.44677257000000	21.11617483000000
3.20512820500000	21.76888624000000	14.59649467000000	3.20512820500000	14.44613330000000	21.11616922000000
3.26038903600000	21.77290248000000	14.59666348000000	3.26038903600000	14.44589436000000	21.11629459000000
3.31564986700000	21.78672101000000	14.59630120000000	3.31564986700000	14.44623176000000	21.11618577000000
3.37091069800000	21.78853685000000	14.59579579000000	3.37091069800000	14.44631328000000	21.11630698000000
3.42617153000000	21.78912795000000	14.59543835000000	3.42617153000000	14.44609414000000	21.11631678000000
3.48143236100000	21.80009893000000	14.59543693000000	3.48143236100000	14.44637401000000	21.11610393000000
3.53669319200000	21.81098264000000	14.59592095000000	3.53669319200000	14.44638888000000	21.11615844000000
3.59195402300000	21.80481596000000	14.59633216000000	3.59195402300000	14.44577643000000	21.11629108000000
3.64721485400000	21.79895963000000	14.59631181000000	3.64721485400000	14.44616400000000	21.11615512000000
3.70247568500000	21.79254529000000	14.59589888000000	3.70247568500000	14.44731659000000	21.11598825000000
3.75773651600000	21.80469090000000	14.59557174000000	3.75773651600000	14.44630051000000	21.11619281000000
3.81299734700000	21.80643117000000	14.59558926000000	3.81299734700000	14.44548818000000	21.11633279000000
3.86825817900000	21.81379802000000	14.59638250000000	3.86825817900000	14.44570957000000	21.11631254000000
3.92351901000000	21.81224096000000	14.59624362000000	3.92351901000000	14.44614557000000	21.11605260000000
3.97877984100000	21.83425044000000	14.59618538000000	3.97877984100000	14.44450481000000	21.11635973000000
4.03404067200000	21.81814116000000	14.59840473000000	4.03404067200000	14.44538043000000	21.11616592000000
4.08930150300000	21.80125443000000	14.59786346000000	4.08930150300000	14.44681729000000	21.11587456000000
4.14456233400000	21.79985684000000	14.59813775000000	4.14456233400000	14.44651027000000	21.11595824000000
4.19982316500000	21.79361928000000	14.59702064000000	4.19982316500000	14.44704452000000	21.11594011000000
4.25508399600000	21.79391758000000	14.59698429000000	4.25508399600000	14.44664779000000	21.11616083000000
4.31034482800000	21.79619857000000	14.59634767000000	4.31034482800000	14.44730792000000	21.11619117000000
4.36560565900000	21.79968443000000	14.59561491000000	4.36560565900000	14.44747531000000	21.11617082000000
4.42086649000000	21.80011390000000	14.59553842000000	4.42086649000000	14.44750463000000	21.11619659000000
4.47612732100000	21.79783582000000	14.59574584000000	4.47612732100000	14.44649840000000	21.11627322000000
4.53138815200000	21.79831308000000	14.59577995000000	4.53138815200000	14.44747112000000	21.11593716000000
4.58664898300000	21.79792425000000	14.59602281000000	4.58664898300000	14.44609818000000	21.11633370000000
4.64190981400000	21.79469768000000	14.59616078000000	4.64190981400000	14.44646640000000	21.11591139000000
4.69717064500000	21.79778819000000	14.59555195000000	4.69717064500000	14.44526009000000	21.11626284000000
4.75243147700000	21.81221468000000	14.59572273000000	4.75243147700000	14.44629167000000	21.11607274000000
4.80769230800000	21.81037076000000	14.59541328000000	4.80769230800000	14.44707294000000	21.11599078000000
4.86295313900000	21.81298542000000	14.59455147000000	4.86295313900000	14.44575982000000	21.11618317000000
4.91821397000000	21.79526628000000	14.59835277000000	4.91821397000000	14.44540975000000	21.11615809000000
4.97347480100000	21.79002062000000	14.59813427000000	4.97347480100000	14.44581982000000	21.11631227000000
5.02873563200000	21.79947382000000	14.59969650000000	5.02873563200000	14.44359866000000	21.11647836000000
5.08399646300000	21.80696194000000	14.59728901000000	5.08399646300000	14.44419199000000	21.11637452000000
5.13925729400000	21.82387145000000	14.59823993000000	5.13925729400000	14.44419003000000	21.11643808000000
5.19451812600000	21.83639023000000	14.59635426000000	5.19451812600000	14.44601718000000	21.11628248000000
5.24977895700000	21.83283319000000	14.59509116000000	5.24977895700000	14.44453227000000	21.11662764000000
5.30503978800000	21.84164142000000	14.59327629000000	5.30503978800000	14.44609561000000	21.11645829000000
5.36030061900000	21.82569179000000	14.59301128000000	5.36030061900000	14.44591649000000	21.11667772000000
5.41556145000000	21.81740652000000	14.59347909000000	5.41556145000000	14.44574511000000	21.11660136000000
5.47082228100000	21.80594933000000	14.59398653000000	5.47082228100000	14.44551795000000	21.11659961000000
5.52608311200000	21.80594667000000	14.59385515000000	5.52608311200000	14.44568635000000	21.11663031000000
5.58134394300000	21.80436284000000	14.59388318000000	5.58134394300000	14.44568659000000	21.11672266000000
5.63660477500000	21.80834340000000	14.59400570000000	5.63660477500000	14.44489775000000	21.11684010000000
5.69186560600000	21.80205121000000	14.59380394000000	5.69186560600000	14.44500432000000	21.11676351000000
5.74712643700000	21.81209740000000	14.59303929000000	5.74712643700000	14.44548637000000	21.11673149000000
5.80238726800000	21.79125434000000	14.59436892000000	5.80238726800000	14.44548437000000	21.11661391000000
5.85764809900000	21.78884650000000	14.59402061000000	5.85764809900000	14.44424134000000	21.11683321000000
5.91290893000000	21.79507617000000	14.59437350000000	5.91290893000000	14.44452297000000	21.11665151000000
5.96816976100000	21.79475689000000	14.59474524000000	5.96816976100000	14.44632781000000	21.11641052000000
6.02343059200000	21.79960613000000	14.59455157000000	6.02343059200000	14.44605284000000	21.11640307000000
6.07869142400000	21.80156706000000	14.59439122000000	6.07869142400000	14.44604915000000	21.11637918000000
6.13395225500000	21.81095553000000	14.59399343000000	6.13395225500000	14.44532886000000	21.11653572000000
6.18921308600000	21.80457547000000	14.59415812000000	6.18921308600000	14.44367775000000	21.11682039000000
6.24447391700000	21.79792300000000	14.59465034000000	6.24447391700000	14.44323873000000	21.11664162000000
6.29973474800000	21.79580933000000	14.59437901000000	6.29973474800000	14.44453572000000	21.11678206000000
6.35499557900000	21.79648635000000	14.59442966000000	6.35499557900000	14.44379054000000	21.11686258000000
6.41025641000000	21.79705965000000	14.59440856000000	6.41025641000000	14.44491178000000	21.11645547000000
6.46551724100000	21.80815494000000	14.59377785000000	6.46551724100000	14.44578315000000	21.11644705000000
6.52077807300000	21.80260590000000	14.59366407000000	6.52077807300000	14.44543581000000	21.11660033000000
6.57603890400000	21.81492603000000	14.59314174000000	6.57603890400000	14.44529883000000	21.11661550000000
6.63129973500000	21.80701572000000	14.59301185000000	6.63129973500000	14.44491459000000	21.11651151000000
6.68656056600000	21.79799033000000	14.59366313000000	6.68656056600000	14.44589557000000	21.11637658000000
6.74182139700000	21.79696352000000	14.59395799000000	6.74182139700000	14.44441727000000	21.11672887000000
6.79708222800000	21.80456285000000	14.59353135000000	6.79708222800000	14.44522697000000	21.11665810000000
6.85234305900000	21.80955491000000	14.59405646000000	6.85234305900000	14.44362899000000	21.11665925000000
6.90760389000000	21.80392122000000	14.59452020000000	6.90760389000000	14.44277732000000	21.11695761000000
6.96286472100000	21.80513038000000	14.59496625000000	6.96286472100000	14.44235872000000	21.11710419000000
7.01812555300000	21.80181125000000	14.59462853000000	7.01812555300000	14.44222720000000	21.11691275000000
7.07338638400000	21.80020687000000	14.59478432000000	7.07338638400000	14.44171024000000	21.11722639000000
7.12864721500000	21.79292093000000	14.59490586000000	7.12864721500000	14.44122857000000	21.11714871000000
7.18390804600000	21.79177268000000	14.59544306000000	7.18390804600000	14.44078189000000	21.11727674000000
7.23916887700000	21.79190618000000	14.59528559000000	7.23916887700000	14.44080869000000	21.11737833000000
7.29442970800000	21.79101429000000	14.59542979000000	7.29442970800000	14.44040321000000	21.11703606000000
7.34969053900000	21.78989597000000	14.59532476000000	7.34969053900000	14.44017063000000	21.11700401000000
7.40495137000000	21.78028066000000	14.59605332000000	7.40495137000000	14.43821595000000	21.11684544000000
7.46021220200000	21.78006076000000	14.59648349000000	7.46021220200000	14.44017939000000	21.11698218000000
7.51547303300000	21.78964543000000	14.59546383000000	7.51547303300000	14.43955794000000	21.11702549000000
7.57073386400000	21.78910454000000	14.59619349000000	7.57073386400000	14.44077618000000	21.11709952000000
7.62599469500000	21.79396301000000	14.59591224000000	7.62599469500000	14.44148451000000	21.11719695000000
7.68125552600000	21.79970255000000	14.59604745000000	7.68125552600000	14.44209545000000	21.11714816000000
7.73651635700000	21.80981458000000	14.59571013000000	7.73651635700000	14.44231922000000	21.11702828000000
7.79177718800000	21.80349829000000	14.59532920000000	7.79177718800000	14.44104373000000	21.11716270000000
7.84703801900000	21.80474392000000	14.59630805000000	7.84703801900000	14.44222971000000	21.11731801000000
7.90229885100000	21.80293167000000	14.59714448000000	7.90229885100000	14.44152007000000	21.11733437000000
7.95755968200000	21.80880202000000	14.59584771000000	7.95755968200000	14.44173976000000	21.11737391000000
8.01282051300000	21.81935088000000	14.59379993000000	8.01282051300000	14.44111853000000	21.11741277000000
8.06808134400000	21.82624118000000	14.59216405000000	8.06808134400000	14.44034608000000	21.11772888000000
8.12334217500000	21.83076892000000	14.59125009000000	8.12334217500000	14.44095786000000	21.11733211000000
8.17860300600000	21.85431954000000	14.58951105000000	8.17860300600000	14.43847811000000	21.11793069000000
8.23386383700000	21.88006444000000	14.58646588000000	8.23386383700000	14.44090028000000	21.11753215000000
8.28912466800000	21.88090753000000	14.58740574000000	8.28912466800000	14.43934484000000	21.11734187000000
8.34438550000000	21.88940444000000	14.58616729000000	8.34438550000000	14.43907275000000	21.11762732000000
8.39964633100000	21.89400014000000	14.58713117000000	8.39964633100000	14.44071021000000	21.11730235000000
8.45490716200000	21.88889301000000	14.58781792000000	8.45490716200000	14.44104927000000	21.11740719000000
8.51016799300000	21.88909398000000	14.58866123000000	8.51016799300000	14.44035873000000	21.11741523000000
8.56542882400000	21.89566572000000	14.58729185000000	8.56542882400000	14.44078988000000	21.11762417000000
8.62068965500000	21.89152531000000	14.58822303000000	8.62068965500000	14.44129102000000	21.11762246000000
8.67595048600000	21.89012502000000	14.58797294000000	8.67595048600000	14.44273784000000	21.11717762000000
8.73121131700000	21.89920816000000	14.58573713000000	8.73121131700000	14.44128696000000	21.11742398000000
8.78647214900000	21.90121631000000	14.58546298000000	8.78647214900000	14.44117269000000	21.11707589000000
8.84173298000000	21.89546039000000	14.58636703000000	8.84173298000000	14.43920927000000	21.11701056000000
8.89699381100000	21.89565955000000	14.58571066000000	8.89699381100000	14.44005622000000	21.11686608000000
8.95225464200000	21.89488071000000	14.58354157000000	8.95225464200000	14.43731769000000	21.11727797000000
9.00751547300000	21.88258658000000	14.58515426000000	9.00751547300000	14.43900992000000	21.11720540000000
9.06277630400000	21.89146346000000	14.58393850000000	9.06277630400000	14.43448918000000	21.11772766000000
9.11803713500000	21.90184820000000	14.58313833000000	9.11803713500000	14.43505189000000	21.11732464000000
9.17329796600000	21.91378398000000	14.58205410000000	9.17329796600000	14.43750965000000	21.11708254000000
9.22855879800000	21.91998493000000	14.58152514000000	9.22855879800000	14.44021067000000	21.11677959000000
9.28381962900000	21.91121930000000	14.58198902000000	9.28381962900000	14.43917647000000	21.11707525000000
9.33908046000000	21.90837652000000	14.58236435000000	9.33908046000000	14.44267489000000	21.11688711000000
9.39434129100000	21.91042200000000	14.58265775000000	9.39434129100000	14.44212117000000	21.11707416000000
9.44960212200000	21.90424585000000	14.58335457000000	9.44960212200000	14.44277148000000	21.11720720000000
9.50486295300000	21.89747647000000	14.58433569000000	9.50486295300000	14.44455189000000	21.11692454000000
9.56012378400000	21.90496976000000	14.58443761000000	9.56012378400000	14.44508060000000	21.11682857000000
9.61538461500000	21.90608231000000	14.58399854000000	9.61538461500000	14.44576163000000	21.11661085000000
9.67064544700000	21.90476199000000	14.58414911000000	9.67064544700000	14.44611985000000	21.11667975000000
9.72590627800000	21.89880816000000	14.58491202000000	9.72590627800000	14.44624449000000	21.11701095000000
9.78116710900000	21.90089278000000	14.58422237000000	9.78116710900000	14.44479505000000	21.11702743000000
9.83642794000000	21.90307465000000	14.58412090000000	9.83642794000000	14.44551807000000	21.11680166000000
9.89168877100000	21.90338903000000	14.58429148000000	9.89168877100000	14.44519763000000	21.11703905000000
9.94694960200000	21.91434544000000	14.58398596000000	9.94694960200000	14.44419022000000	21.11739071000000
10.00221043000000	21.92018287000000	14.58352952000000	10.00221043000000	14.44457606000000	21.11742954000000
10.05747126000000	21.92690593000000	14.58327743000000	10.05747126000000	14.44686865000000	21.11691332000000
10.11273210000000	21.92950456000000	14.58291907000000	10.11273210000000	14.44707390000000	21.11701659000000
10.16799293000000	21.90986328000000	14.58448844000000	10.16799293000000	14.44653377000000	21.11651496000000
10.22325376000000	21.91018006000000	14.58489662000000	10.22325376000000	14.44624993000000	21.11672613000000
10.27851459000000	21.91132191000000	14.58540407000000	10.27851459000000	14.44768453000000	21.11669910000000
10.33377542000000	21.92915078000000	14.58492544000000	10.33377542000000	14.44939085000000	21.11624902000000
10.38903625000000	21.92718289000000	14.58388553000000	10.38903625000000	14.44928335000000	21.11619439000000
10.44429708000000	21.92710306000000	14.58305992000000	10.44429708000000	14.45126965000000	21.11628759000000
10.49955791000000	21.93127785000000	14.58335188000000	10.49955791000000	14.45169982000000	21.11599857000000
10.55481874000000	21.91153872000000	14.58334063000000	10.55481874000000	14.45190757000000	21.11592664000000
10.61007958000000	21.90919785000000	14.58377267000000	10.61007958000000	14.45616581000000	21.11577650000000
10.66534041000000	21.90820932000000	14.58335717000000	10.66534041000000	14.45403283000000	21.11606161000000
10.72060124000000	21.90993273000000	14.58442400000000	10.72060124000000	14.45619135000000	21.11602025000000
10.77586207000000	21.92381398000000	14.58518285000000	10.77586207000000	14.45433484000000	21.11658794000000
10.83112290000000	22.02272873000000	14.57962461000000	10.83112290000000	14.45479774000000	21.11654270000000
10.88638373000000	22.01669658000000	14.58419300000000	10.88638373000000	14.45172935000000	21.11687025000000
10.94164456000000	22.04872201000000	14.58498439000000	10.94164456000000	14.44703134000000	21.11738899000000
10.99690539000000	22.05887273000000	14.58092992000000	10.99690539000000	14.44788867000000	21.11718333000000
11.05216622000000	22.04608639000000	14.58372014000000	11.05216622000000	14.44775750000000	21.11694186000000
11.10742706000000	22.03784292000000	14.57920503000000	11.10742706000000	14.44742853000000	21.11678118000000
11.16268789000000	22.04028710000000	14.57613556000000	11.16268789000000	14.44635358000000	21.11717583000000
11.21794872000000	22.03351316000000	14.57709593000000	11.21794872000000	14.44527683000000	21.11709157000000
11.27320955000000	22.02031871000000	14.57599214000000	11.27320955000000	14.44503840000000	21.11719373000000
11.32847038000000	22.02730722000000	14.57687452000000	11.32847038000000	14.44611095000000	21.11667221000000
11.38373121000000	22.01779400000000	14.57724257000000	11.38373121000000	14.44700016000000	21.11683205000000
11.43899204000000	22.01033881000000	14.57530685000000	11.43899204000000	14.44724847000000	21.11691713000000
11.49425287000000	21.99290164000000	14.57433255000000	11.49425287000000	14.44857004000000	21.11666815000000
11.54951370000000	21.99831853000000	14.57320360000000	11.54951370000000	14.44745448000000	21.11669372000000
11.60477454000000	21.99842674000000	14.57487080000000	11.60477454000000	14.44837568000000	21.11698097000000
11.66003537000000	22.00395657000000	14.57387231000000	11.66003537000000	14.44840140000000	21.11702469000000
11.71529620000000	21.99897459000000	14.57284834000000	11.71529620000000	14.44793120000000	21.11728288000000
11.77055703000000	22.00509444000000	14.57073512000000	11.77055703000000	14.44772086000000	21.11671437000000
11.82581786000000	22.00836042000000	14.57130555000000	11.82581786000000	14.44721636000000	21.11661343000000
11.88107869000000	22.00261558000000	14.57263057000000	11.88107869000000	14.44936190000000	21.11650142000000
11.93633952000000	22.00965774000000	14.57317249000000	11.93633952000000	14.44811385000000	21.11718875000000
11.99160035000000	22.00904796000000	14.57352049000000	11.99160035000000	14.44875421000000	21.11706732000000
12.04686118000000	22.01560655000000	14.57337825000000	12.04686118000000	14.45314164000000	21.11680648000000
12.10212202000000	22.00868073000000	14.57425830000000	12.10212202000000	14.45158114000000	21.11693241000000
12.15738285000000	22.01275682000000	14.57390684000000	12.15738285000000	14.45356728000000	21.11645484000000
12.21264368000000	22.00937199000000	14.57483329000000	12.21264368000000	14.45203210000000	21.11624463000000
12.26790451000000	22.01065277000000	14.57503041000000	12.26790451000000	14.45150863000000	21.11695342000000
12.32316534000000	22.00747900000000	14.57517402000000	12.32316534000000	14.45350878000000	21.11639282000000
12.37842617000000	22.00972736000000	14.57499499000000	12.37842617000000	14.45607565000000	21.11579197000000
12.43368700000000	22.00336429000000	14.57608555000000	12.43368700000000	14.45260034000000	21.11508441000000
12.48894783000000	21.99199760000000	14.57696716000000	12.48894783000000	14.45133676000000	21.11435187000000
12.54420866000000	22.00162159000000	14.57683690000000	12.54420866000000	14.44994927000000	21.11363731000000
12.59946950000000	22.00740426000000	14.57553270000000	12.59946950000000	14.45127148000000	21.11393593000000
12.65473033000000	22.01555688000000	14.57471460000000	12.65473033000000	14.45106485000000	21.11463702000000
12.70999116000000	22.01907418000000	14.57510679000000	12.70999116000000	14.45082334000000	21.11509301000000
12.76525199000000	22.01718659000000	14.57458311000000	12.76525199000000	14.44838441000000	21.11500111000000
12.82051282000000	22.02133018000000	14.57486603000000	12.82051282000000	14.44834971000000	21.11554679000000
12.87577365000000	22.01438129000000	14.57404075000000	12.87577365000000	14.44626925000000	21.11611352000000
12.93103448000000	22.02215899000000	14.57432126000000	12.93103448000000	14.44557031000000	21.11606017000000
12.98629531000000	22.03177128000000	14.57354760000000	12.98629531000000	14.44647127000000	21.11619174000000
13.04155615000000	22.04344661000000	14.57308817000000	13.04155615000000	14.44697478000000	21.11664348000000
13.09681698000000	22.03550040000000	14.57333085000000	13.09681698000000	14.44560798000000	21.11633914000000
13.15207781000000	22.02659024000000	14.57360626000000	13.15207781000000	14.44679765000000	21.11629133000000
13.20733864000000	22.01817067000000	14.57362420000000	13.20733864000000	14.44619951000000	21.11673546000000
13.26259947000000	22.00746105000000	14.57340910000000	13.26259947000000	14.44284838000000	21.11708263000000
13.31786030000000	22.01740125000000	14.57352440000000	13.31786030000000	14.44384186000000	21.11682137000000
13.37312113000000	22.01921537000000	14.57348797000000	13.37312113000000	14.44473644000000	21.11672206000000
13.42838196000000	22.02664754000000	14.57330054000000	13.42838196000000	14.44591545000000	21.11657375000000
13.48364279000000	22.04546776000000	14.57363707000000	13.48364279000000	14.44384689000000	21.11644762000000
13.53890363000000	22.02928740000000	14.57406454000000	13.53890363000000	14.44304369000000	21.11611991000000
13.59416446000000	22.00976835000000	14.57674953000000	13.59416446000000	14.44175537000000	21.11602524000000
13.64942529000000	22.00000844000000	14.57482869000000	13.64942529000000	14.44392712000000	21.11565466000000
13.70468612000000	22.01710771000000	14.57349093000000	13.70468612000000	14.43981693000000	21.11651650000000
13.75994695000000	22.00892179000000	14.57362522000000	13.75994695000000	14.44149054000000	21.11668455000000
13.81520778000000	22.00837806000000	14.57388451000000	13.81520778000000	14.44203790000000	21.11690109000000
13.87046861000000	22.01383990000000	14.57342800000000	13.87046861000000	14.44356402000000	21.11656697000000
13.92572944000000	22.01458159000000	14.57309010000000	13.92572944000000	14.44437790000000	21.11658733000000
13.98099027000000	22.00950003000000	14.57392329000000	13.98099027000000	14.44945871000000	21.11586085000000
14.03625111000000	22.00579588000000	14.57393043000000	14.03625111000000	14.45442679000000	21.11525323000000
14.09151194000000	22.00299415000000	14.57383409000000	14.09151194000000	14.45482587000000	21.11532864000000
14.14677277000000	22.00125368000000	14.57400964000000	14.14677277000000	14.45237894000000	21.11600131000000
14.20203360000000	22.00215669000000	14.57425920000000	14.20203360000000	14.45092198000000	21.11599556000000
14.25729443000000	22.00903788000000	14.57408448000000	14.25729443000000	14.45096628000000	21.11606126000000
14.31255526000000	22.01607297000000	14.57346087000000	14.31255526000000	14.45116116000000	21.11603019000000
14.36781609000000	22.02711023000000	14.57280950000000	14.36781609000000	14.44833177000000	21.11642944000000
14.42307692000000	22.01245069000000	14.57367890000000	14.42307692000000	14.44777439000000	21.11633514000000
14.47833775000000	22.01375519000000	14.57393210000000	14.47833775000000	14.44834624000000	21.11669253000000
14.53359859000000	22.01653090000000	14.57396795000000	14.53359859000000	14.44653210000000	21.11694388000000
14.58885942000000	22.01622265000000	14.57358823000000	14.58885942000000	14.44437034000000	21.11738365000000
14.64412025000000	22.01932997000000	14.57352990000000	14.64412025000000	14.44752288000000	21.11720444000000
14.69938108000000	22.01797689000000	14.57323163000000	14.69938108000000	14.44499031000000	21.11729501000000
14.75464191000000	22.01483710000000	14.57367529000000	14.75464191000000	14.44387648000000	21.11738913000000
14.80990274000000	22.01062286000000	14.57337640000000	14.80990274000000	14.44184869000000	21.11757149000000
14.86516357000000	22.02806501000000	14.57330324000000	14.86516357000000	14.43967568000000	21.11755833000000
14.92042440000000	22.01009319000000	14.57336116000000	14.92042440000000	14.43815190000000	21.11789536000000
14.97568523000000	22.02146799000000	14.57350072000000	14.97568523000000	14.43897728000000	21.11789871000000
15.03094607000000	22.02565208000000	14.57286616000000	15.03094607000000	14.43550210000000	21.11850475000000
15.08620690000000	22.02332794000000	14.57258802000000	15.08620690000000	14.43634204000000	21.11802036000000
15.14146773000000	22.02514958000000	14.57199687000000	15.14146773000000	14.43547454000000	21.11823227000000
15.19672856000000	22.03882056000000	14.56990860000000	15.19672856000000	14.43519387000000	21.11833621000000
15.25198939000000	22.02461793000000	14.57166034000000	15.25198939000000	14.43252935000000	21.11857782000000
15.30725022000000	22.02394869000000	14.57203491000000	15.30725022000000	14.43590595000000	21.11794820000000
15.36251105000000	22.02366134000000	14.57213094000000	15.36251105000000	14.43791005000000	21.11763898000000
15.41777188000000	22.01975325000000	14.57236331000000	15.41777188000000	14.43985631000000	21.11733163000000
15.47303271000000	22.01879674000000	14.57186030000000	15.47303271000000	14.43935062000000	21.11724555000000
15.52829355000000	22.01992908000000	14.57175674000000	15.52829355000000	14.43973531000000	21.11712140000000
15.58355438000000	22.02944355000000	14.57113611000000	15.58355438000000	14.44413758000000	21.11641978000000
15.63881521000000	22.02595937000000	14.57169023000000	15.63881521000000	14.44294312000000	21.11654990000000
15.69407604000000	22.02494607000000	14.57174825000000	15.69407604000000	14.44426948000000	21.11643756000000
15.74933687000000	22.02274036000000	14.57199392000000	15.74933687000000	14.44492990000000	21.11622578000000
15.80459770000000	22.02096482000000	14.57244917000000	15.80459770000000	14.44660925000000	21.11614676000000
15.85985853000000	22.01108725000000	14.57347024000000	15.85985853000000	14.44789236000000	21.11596952000000
15.91511936000000	22.00781775000000	14.57381299000000	15.91511936000000	14.44979678000000	21.11565487000000
15.97038019000000	22.01346423000000	14.57328139000000	15.97038019000000	14.44865363000000	21.11602807000000
