mass_B			mass_A		
t	x	y	t	x	y
0	-4.483282762	0	0	12.58843151	0
0.018340211	-4.482945826	0	0.018340211	12.58779284	0
0.036680422	-4.484002936	0	0.036680422	12.58836125	0
0.055020633	-4.485030954	0	0.055020633	12.58769594	0
0.073360844	-4.485086844	0	0.073360844	12.58787692	0
0.091701055	-4.483944562	0	0.091701055	12.58828019	0
0.110041266	-4.484271465	0	0.110041266	12.58807439	0
0.128381476	-4.48426271	0	0.128381476	12.58792384	0
0.146721687	-4.485199676	0	0.146721687	12.58845301	0
0.165061898	-4.484798359	0	0.165061898	12.58835418	0
0.183402109	-4.486394074	0	0.183402109	12.58822191	0
0.20174232	-4.483584193	0	0.20174232	12.58834898	0
0.220082531	-4.482631438	0	0.220082531	12.5879673	0
0.238422742	-4.48314459	0	0.238422742	12.58824805	0
0.256762953	-4.482838739	0	0.256762953	12.58832345	0
0.275103164	-4.482475816	0	0.275103164	12.58841605	0
0.293443375	-4.482106265	0	0.293443375	12.58847666	0
0.311783586	-4.481981558	0	0.311783586	12.58845969	0
0.330123796	-4.479473137	0	0.330123796	12.58855331	0
0.348464007	-4.479877318	0	0.348464007	12.58820171	0
0.366804218	-4.480233158	0	0.366804218	12.58865192	0
0.385144429	-4.481349477	0	0.385144429	12.58834465	0
0.40348464	-4.482769845	0	0.40348464	12.58831907	0
0.421824851	-4.483822447	0	0.421824851	12.58848523	0
0.440165062	-4.484091808	0	0.440165062	12.58842112	0
0.458505273	-4.483421361	0	0.458505273	12.58812834	0
0.476845484	-4.482896846	0	0.476845484	12.58838168	0
0.495185695	-4.4821395	0	0.495185695	12.58869045	0
0.513525906	-4.481908901	0	0.513525906	12.5885833	0
0.531866117	-4.483042506	0	0.531866117	12.58829348	0
0.550206327	-4.483604319	0	0.550206327	12.58812443	0
0.568546538	-4.484099737	0	0.568546538	12.58862893	0
0.586886749	-4.483907955	0	0.586886749	12.58813302	0
0.60522696	-4.483932434	0	0.60522696	12.58820605	0
0.623567171	-4.483336804	0	0.623567171	12.58879435	0
0.641907382	-4.483482074	0	0.641907382	12.58824904	0
0.660247593	-4.483364014	0	0.660247593	12.58784983	0
0.678587804	-4.483411355	0	0.678587804	12.58825338	0
0.696928015	-4.483890983	0	0.696928015	12.58853369	0
0.715268226	-4.485018853	0	0.715268226	12.58834499	0
0.733608437	-4.48603986	0	0.733608437	12.58819057	0
0.751948647	-4.48556998	0	0.751948647	12.58864524	0
0.770288858	-4.485501014	0	0.770288858	12.5888525	0
0.788629069	-4.485805093	0	0.788629069	12.58839912	0
0.80696928	-4.485999156	0	0.80696928	12.58838968	0
0.825309491	-4.485576023	0	0.825309491	12.58872178	0
0.843649702	-4.485973451	0	0.843649702	12.587949	0
0.861989913	-4.486387538	0	0.861989913	12.58860337	0
0.880330124	-4.486448842	0	0.880330124	12.58808624	0
0.898670335	-4.486233459	0	0.898670335	12.58813268	0
0.917010546	-4.486745285	0	0.917010546	12.58802394	0
0.935350757	-4.485843895	0	0.935350757	12.58835699	0
0.953690967	-4.48572216	0	0.953690967	12.58877622	0
0.972031178	-4.485973358	0	0.972031178	12.58824836	0
0.990371389	-4.487224849	0	0.990371389	12.5884906	0
1.0087116	-4.486691823	0	1.0087116	12.58822148	0
1.027051811	-4.486837452	0	1.027051811	12.58823818	0
1.045392022	-4.485508152	0	1.045392022	12.58857529	0
1.063732233	-4.484005678	0	1.063732233	12.58811937	0
1.082072444	-4.483867498	0	1.082072444	12.58795157	0
1.100412655	-4.483697108	0	1.100412655	12.58851852	0
1.118752866	-4.484582676	0	1.118752866	12.58803403	0
1.137093077	-4.484509178	0	1.137093077	12.58814393	0
1.155433287	-4.484224095	0	1.155433287	12.58834742	0
1.173773498	-4.484066502	0	1.173773498	12.58812059	0
1.192113709	-4.483675008	0	1.192113709	12.58875893	0
1.21045392	-4.482558631	0	1.21045392	12.58780083	0
1.228794131	-4.482912343	0	1.228794131	12.58809412	0
1.247134342	-4.483661742	0	1.247134342	12.58803931	0
1.265474553	-4.483196254	0	1.265474553	12.58785494	0
1.283814764	-4.482985233	0	1.283814764	12.58800051	0
1.302154975	-4.482949447	0	1.302154975	12.58847603	0
1.320495186	-4.483133718	0	1.320495186	12.58834671	0
1.338835397	-4.483505429	0	1.338835397	12.58785046	0
1.357175608	-4.483955828	0	1.357175608	12.58853686	0
1.375515818	-4.485566028	0	1.375515818	12.58817806	0
1.393856029	-4.485806751	0	1.393856029	12.58818401	0
1.41219624	-4.486587147	0	1.41219624	12.58836041	0
1.430536451	-4.487779968	0	1.430536451	12.58801494	0
1.448876662	-4.488227614	0	1.448876662	12.58826714	0
1.467216873	-4.491039801	0	1.467216873	12.58822597	0
1.485557084	-4.503110744	0	1.485557084	12.58776672	0
1.503897295	-4.539310603	0	1.503897295	12.588248	0
1.522237506	-4.611069755	0	1.522237506	12.58880666	0
1.540577717	-4.634961343	0	1.540577717	12.58767353	0
1.558917928	-4.683510527	0	1.558917928	12.58832956	0
1.577258138	-4.737267591	0	1.577258138	12.58837596	0
1.595598349	-4.745136985	0	1.595598349	12.58824379	0
1.61393856	-4.765970969	0	1.61393856	12.58893665	0
1.632278771	-4.788053694	0	1.632278771	12.58895103	0
1.650618982	-4.81217309	0	1.650618982	12.58822309	0
1.668959193	-4.863376791	0	1.668959193	12.588007	0
1.687299404	-4.950436589	0	1.687299404	12.58769309	0
1.705639615	-5.06404027	0	1.705639615	12.58790976	0
1.723979826	-5.157727538	0	1.723979826	12.58698028	0
1.742320037	-5.208684622	0	1.742320037	12.58722451	0
1.760660248	-5.313752812	0	1.760660248	12.58716987	0
1.779000459	-5.38266743	0	1.779000459	12.58627929	0
1.797340669	-5.444761403	0	1.797340669	12.58710415	0
1.81568088	-5.47562369	0	1.81568088	12.58675692	0
1.834021091	-5.530261628	0	1.834021091	12.58735452	0
1.852361302	-5.57705784	0	1.852361302	12.58791686	0
1.870701513	-5.652334413	0	1.870701513	12.58715815	0
1.889041724	-5.703495662	0	1.889041724	12.58724827	0
1.907381935	-5.789909212	0	1.907381935	12.58752201	0
1.925722146	-5.976570211	0	1.925722146	12.58724536	0
1.944062357	-6.015916496	0	1.944062357	12.58664722	0
1.962402568	-6.108777652	0	1.962402568	12.58631806	0
1.980742779	-6.179152706	0	1.980742779	12.58621998	0
1.999082989	-6.267396531	0	1.999082989	12.58767672	0
2.0174232	-6.312237713	0	2.0174232	12.58763669	0
2.035763411	-6.418900426	0	2.035763411	12.58870447	0
2.054103622	-6.532362785	0	2.054103622	12.58886858	0
2.072443833	-6.610431548	0	2.072443833	12.58811381	0
2.090784044	-6.696118596	0	2.090784044	12.58867596	0
2.109124255	-6.713830275	0	2.109124255	12.58858223	0
2.127464466	-6.757907753	0	2.127464466	12.58824745	0
2.145804677	-6.870969662	0	2.145804677	12.58871205	0
2.164144888	-6.89220602	0	2.164144888	12.58862593	0
2.182485099	-6.926399534	0	2.182485099	12.5872972	0
2.200825309	-7.002948316	0	2.200825309	12.58819705	0
2.21916552	-7.042597497	0	2.21916552	12.58736966	0
2.237505731	-7.051858786	0	2.237505731	12.5882282	0
2.255845942	-7.087406334	0	2.255845942	12.58719194	0
2.274186153	-7.135991968	0	2.274186153	12.58746599	0
2.292526364	-7.174062988	0	2.292526364	12.58726014	0
2.310866575	-7.194680049	0	2.310866575	12.58715586	0
2.329206786	-7.217420866	0	2.329206786	12.58659557	0
2.347546997	-7.245344947	0	2.347546997	12.58685845	0
2.365887208	-7.305440458	0	2.365887208	12.5867241	0
2.384227419	-7.356961399	0	2.384227419	12.58760648	0
