mass_B			mass_A		
t	x	y	t	x	y
0	25.429855	0	0	41.01539545	0
0.018286885	25.42978801	0	0.018286885	41.01487366	0
0.036573769	25.42989366	0	0.036573769	41.0152059	0
0.054860654	25.42990764	0	0.054860654	41.01560387	0
0.073147539	25.42967108	0	0.073147539	41.01533207	0
0.091434423	25.42940044	0	0.091434423	41.01546333	0
0.109721308	25.42953101	0	0.109721308	41.01546209	0
0.128008193	25.43024139	0	0.128008193	41.01567069	0
0.146295077	25.42915015	0	0.146295077	41.01547789	0
0.164581962	25.42893636	0	0.164581962	41.01543447	0
0.182868847	25.42847774	0	0.182868847	41.01535757	0
0.201155731	25.42869583	0	0.201155731	41.01552759	0
0.219442616	25.42937929	0	0.219442616	41.01514141	0
0.2377295	25.42929069	0	0.2377295	41.01615541	0
0.256016385	25.42967767	0	0.256016385	41.01523756	0
0.27430327	25.43010577	0	0.27430327	41.01562775	0
0.292590154	25.42886372	0	0.292590154	41.0166061	0
0.310877039	25.42903459	0	0.310877039	41.01527854	0
0.329163924	25.42877576	0	0.329163924	41.01496405	0
0.347450808	25.4286567	0	0.347450808	41.01537324	0
0.365737693	25.42701328	0	0.365737693	41.01500799	0
0.384024578	25.42529995	0	0.384024578	41.01508371	0
0.402311462	25.42507914	0	0.402311462	41.01578144	0
0.420598347	25.42401935	0	0.420598347	41.01534637	0
0.438885232	25.42235121	0	0.438885232	41.01540193	0
0.457172116	25.4190816	0	0.457172116	41.01598095	0
0.475459001	25.41582372	0	0.475459001	41.01634363	0
0.493745886	25.41682302	0	0.493745886	41.01543856	0
0.51203277	25.41897029	0	0.51203277	41.016279	0
0.530319655	25.42350719	0	0.530319655	41.01546307	0
0.548606539	25.42605003	0	0.548606539	41.01624757	0
0.566893424	25.42709401	0	0.566893424	41.01638625	0
0.585180309	25.42873381	0	0.585180309	41.01533327	0
0.603467193	25.42878826	0	0.603467193	41.01565041	0
0.621754078	25.42931909	0	0.621754078	41.01487769	0
0.640040963	25.42878243	0	0.640040963	41.01488948	0
0.658327847	25.4293246	0	0.658327847	41.0152931	0
0.676614732	25.42962957	0	0.676614732	41.01511153	0
0.694901617	25.43125968	0	0.694901617	41.01555484	0
0.713188501	25.43130508	0	0.713188501	41.01523179	0
0.731475386	25.43251126	0	0.731475386	41.015221	0
0.749762271	25.43285683	0	0.749762271	41.0153761	0
0.768049155	25.43242126	0	0.768049155	41.01491613	0
0.78633604	25.43096231	0	0.78633604	41.01520492	0
0.804622924	25.43122715	0	0.804622924	41.01502813	0
0.822909809	25.42982116	0	0.822909809	41.01584481	0
0.841196694	25.42990322	0	0.841196694	41.0153792	0
0.859483578	25.42851863	0	0.859483578	41.01531813	0
0.877770463	25.42948201	0	0.877770463	41.01551667	0
0.896057348	25.42941893	0	0.896057348	41.01501585	0
0.914344232	25.43010972	0	0.914344232	41.01579621	0
0.932631117	25.43017249	0	0.932631117	41.01507622	0
0.950918002	25.43090815	0	0.950918002	41.01517504	0
0.969204886	25.4305195	0	0.969204886	41.01515845	0
0.987491771	25.43028471	0	0.987491771	41.01708084	0
