FASC_Dist			mass_A		
t	x	y	t	x	y
3.39791356200000	10.85420363000000	0.94735754160000	3.39791356200000	1.01998976800000	7.07036271900000
3.45752608000000	10.87072159000000	0.94593919630000	3.45752608000000	1.01972883800000	7.07112194400000
3.51713859900000	10.91686432000000	0.94278223970000	3.51713859900000	1.01967368000000	7.06910671100000
3.57675111800000	10.92347512000000	0.94120976990000	3.57675111800000	1.01565860700000	7.07203119900000
3.63636363600000	11.01000599000000	0.93366348030000	3.63636363600000	1.01535289000000	7.07217275700000
3.69597615500000	11.00509879000000	0.93606046630000	3.69597615500000	1.01398633100000	7.07228506400000
3.75558867400000	11.03962259000000	0.93468081100000	3.75558867400000	1.01722228700000	7.07072738900000
3.81520119200000	11.11587014000000	0.92774899220000	3.81520119200000	1.01345800400000	7.07216125500000
3.87481371100000	11.14435142000000	0.92400306050000	3.87481371100000	1.01635143500000	7.07173330800000
3.93442623000000	11.18133361000000	0.91729573880000	3.93442623000000	1.01372702800000	7.07089298700000
3.99403874800000	11.20418306000000	0.91602047070000	3.99403874800000	1.01741841600000	7.06879442100000
4.05365126700000	11.23783363000000	0.91301110010000	4.05365126700000	1.01849053100000	7.06923645200000
4.11326378500000	11.27812208000000	0.90745905410000	4.11326378500000	1.01846348400000	7.06883036700000
4.17287630400000	11.31411113000000	0.90280208290000	4.17287630400000	1.01920014500000	7.06779444000000
4.23248882300000	11.34664900000000	0.90138867770000	4.23248882300000	1.01845690800000	7.06773947100000
4.29210134100000	11.35404989000000	0.89937176360000	4.29210134100000	1.01882217100000	7.06703450000000
4.35171386000000	11.41157211000000	0.89621883600000	4.35171386000000	1.01873272800000	7.06846838200000
4.41132637900000	11.42933054000000	0.89350423270000	4.41132637900000	1.01944454800000	7.06802703400000
4.47093889700000	11.44239319000000	0.89243036690000	4.47093889700000	1.01725760900000	7.06870198100000
4.53055141600000	11.45087313000000	0.89147814840000	4.53055141600000	1.01891520200000	7.06737198100000
4.59016393400000	11.49425656000000	0.88728924290000	4.59016393400000	1.01909504400000	7.06813844400000
4.64977645300000	11.51735250000000	0.88561262260000	4.64977645300000	1.01970880200000	7.06879467400000
4.70938897200000	11.50214773000000	0.88800308660000	4.70938897200000	1.01969407200000	7.06925904800000
4.76900149000000	11.51742282000000	0.88604621940000	4.76900149000000	1.02056580500000	7.06950601500000
4.82861400900000	11.52189128000000	0.88536849390000	4.82861400900000	1.01764370200000	7.06980620300000
4.88822652800000	11.59364537000000	0.87663349470000	4.88822652800000	1.02007411600000	7.06935297500000
4.94783904600000	11.60311733000000	0.87911900270000	4.94783904600000	1.01914119900000	7.06933439200000
5.00745156500000	11.62463022000000	0.87836690350000	5.00745156500000	1.01951562100000	7.06995204600000
5.06706408300000	11.64553940000000	0.87500478970000	5.06706408300000	1.02058158900000	7.06975217000000
5.12667660200000	11.67183792000000	0.87223821010000	5.12667660200000	1.02038659400000	7.06997622900000
5.18628912100000	11.77313952000000	0.86095877420000	5.18628912100000	1.02024852500000	7.06950486000000
5.24590163900000	11.75200003000000	0.86519533140000	5.24590163900000	1.01947203700000	7.06985036400000
5.30551415800000	11.79462961000000	0.85943007180000	5.30551415800000	1.02148995200000	7.06983235200000
5.36512667700000	11.80882125000000	0.86087370520000	5.36512667700000	1.02010807000000	7.06980229300000
5.42473919500000	11.84919898000000	0.85959677460000	5.42473919500000	1.01979837700000	7.06993324500000
5.48435171400000	11.91775800000000	0.85434838180000	5.48435171400000	1.02024518600000	7.06988188900000
5.54396423200000	11.93989744000000	0.85027818310000	5.54396423200000	1.02018213100000	7.06974405000000
5.60357675100000	11.96593023000000	0.84860814000000	5.60357675100000	1.02022624600000	7.07003107300000
5.66318927000000	11.99745812000000	0.84664750700000	5.66318927000000	1.02131760900000	7.06951906900000
5.72280178800000	12.03082896000000	0.84128397580000	5.72280178800000	1.02115926200000	7.06982412400000
5.78241430700000	12.06311492000000	0.83781267560000	5.78241430700000	1.02077065300000	7.06957408800000
5.84202682600000	12.10658365000000	0.83284856290000	5.84202682600000	1.02158929200000	7.07013440900000
5.90163934400000	12.18109394000000	0.82373403130000	5.90163934400000	1.02163686400000	7.07019315800000
5.96125186300000	12.16607101000000	0.82533318200000	5.96125186300000	1.02154362800000	7.07026462000000
6.02086438200000	12.19976756000000	0.82395691040000	6.02086438200000	1.02241115900000	7.07013329300000
6.08047690000000	12.24377411000000	0.81679104910000	6.08047690000000	1.02296903900000	7.07025967600000
6.14008941900000	12.27569759000000	0.81097596290000	6.14008941900000	1.02332868300000	7.07066295300000
6.19970193700000	12.28686382000000	0.81165366770000	6.19970193700000	1.02173187100000	7.07043827800000
6.25931445600000	12.31549819000000	0.80721656350000	6.25931445600000	1.02171428700000	7.07049288900000
6.31892697500000	12.33514490000000	0.80802122460000	6.31892697500000	1.02147256800000	7.07048923600000
6.37853949300000	12.38271353000000	0.80057874680000	6.37853949300000	1.02087144800000	7.07036200400000
6.43815201200000	12.39964404000000	0.79761729450000	6.43815201200000	1.02141861300000	7.07031376700000
6.49776453100000	12.40024804000000	0.79626825670000	6.49776453100000	1.02136893800000	7.07109775300000
6.55737704900000	12.44016702000000	0.79427479860000	6.55737704900000	1.02224463500000	7.07121424600000
6.61698956800000	12.47429067000000	0.79116662550000	6.61698956800000	1.02201924600000	7.07144639600000
6.67660208600000	12.44560153000000	0.79588825200000	6.67660208600000	1.02243020900000	7.07160161100000
6.73621460500000	12.48856561000000	0.79148752420000	6.73621460500000	1.02262787100000	7.07144531600000
6.79582712400000	12.53341843000000	0.78873034820000	6.79582712400000	1.02181745500000	7.07087089100000
6.85543964200000	12.54530752000000	0.78783548230000	6.85543964200000	1.02176324200000	7.07056060700000
6.91505216100000	12.53419241000000	0.79147684970000	6.91505216100000	1.02018597700000	7.07075554300000
6.97466468000000	12.59679111000000	0.78429494210000	6.97466468000000	1.02034979100000	7.07112144000000
7.03427719800000	12.61661867000000	0.78425313000000	7.03427719800000	1.02008938200000	7.07139830100000
7.09388971700000	12.63463702000000	0.78143091440000	7.09388971700000	1.02147859600000	7.07067931000000
7.15350223500000	12.66773837000000	0.77911544660000	7.15350223500000	1.02101901500000	7.07057132500000
7.21311475400000	12.67989583000000	0.77833716880000	7.21311475400000	1.02071830600000	7.07065395800000
7.27272727300000	12.73550988000000	0.77177861470000	7.27272727300000	1.02109951700000	7.07034609500000
7.33233979100000	12.74795918000000	0.77074874150000	7.33233979100000	1.02155724100000	7.07047248300000
7.39195231000000	12.74027100000000	0.77143501250000	7.39195231000000	1.02113826700000	7.07035967600000
7.45156482900000	12.76609723000000	0.76857978600000	7.45156482900000	1.01990489600000	7.07073088000000
7.51117734700000	12.77815536000000	0.76819771980000	7.51117734700000	1.01954794800000	7.07042604700000
7.57078986600000	12.79065781000000	0.76729822610000	7.57078986600000	1.01765774700000	7.06965992900000
7.63040238500000	12.79522257000000	0.76764749410000	7.63040238500000	1.01507204500000	7.06992670800000
7.69001490300000	12.81946328000000	0.76534554570000	7.69001490300000	1.01557284800000	7.07026397200000
7.74962742200000	12.82144720000000	0.76552516190000	7.74962742200000	1.01438129100000	7.07031335600000
7.80923994000000	12.81510647000000	0.76646206140000	7.80923994000000	1.01531260700000	7.06974453700000
7.86885245900000	12.81810422000000	0.76597068030000	7.86885245900000	1.01416229000000	7.07049156800000
7.92846497800000	12.82700422000000	0.76955295700000	7.92846497800000	1.01375588200000	7.06928796200000
7.98807749600000	12.81202203000000	0.77060468710000	7.98807749600000	1.01197041900000	7.06774500500000
8.04769001500000	12.80418955000000	0.76976601210000	8.04769001500000	1.01359349300000	7.06889013300000
8.10730253400000	12.81524656000000	0.76653287950000	8.10730253400000	1.01468449400000	7.06859732300000
8.16691505200000	12.88353943000000	0.75801313420000	8.16691505200000	1.01659713800000	7.06913713500000
8.22652757100000	12.89097605000000	0.75610684530000	8.22652757100000	1.01686710100000	7.07021894100000
8.28614008900000	12.89475800000000	0.75734669610000	8.28614008900000	1.01843696100000	7.07064156300000
8.34575260800000	12.89168516000000	0.75613010870000	8.34575260800000	1.01723115700000	7.07180664500000
8.40536512700000	12.88882215000000	0.75686874940000	8.40536512700000	1.01694978700000	7.07087912300000
8.46497764500000	12.90626412000000	0.75526435390000	8.46497764500000	1.01838571200000	7.07150572000000
8.52459016400000	12.90823637000000	0.75506814170000	8.52459016400000	1.01877744500000	7.07101201200000
8.58420268300000	12.89862795000000	0.75648472760000	8.58420268300000	1.01977595000000	7.07155779900000
8.64381520100000	12.90228010000000	0.75606731460000	8.64381520100000	1.01989720900000	7.07061916700000
8.70342772000000	12.90325346000000	0.75593869520000	8.70342772000000	1.02045328900000	7.07092382200000
8.76304023800000	12.90842150000000	0.75552452000000	8.76304023800000	1.01999822800000	7.07129619600000
8.82265275700000	12.96686324000000	0.74862912690000	8.82265275700000	1.02110649400000	7.07059432300000
8.88226527600000	12.96335171000000	0.74810999190000	8.88226527600000	1.01966702100000	7.06967707200000
8.94187779400000	12.97601809000000	0.74755846170000	8.94187779400000	1.02046556800000	7.06909134300000
9.00149031300000	12.97108297000000	0.74812042230000	9.00149031300000	1.02065832400000	7.07046807000000
9.06110283200000	12.97161405000000	0.74885312360000	9.06110283200000	1.02284038300000	7.06965486600000
9.12071535000000	12.96622832000000	0.74890729660000	9.12071535000000	1.02176617800000	7.06965681700000
9.18032786900000	12.96315840000000	0.74890797930000	9.18032786900000	1.02225714000000	7.07036750000000
9.23994038700000	12.97181260000000	0.74908104670000	9.23994038700000	1.02474663400000	7.07159260300000
9.29955290600000	12.97361121000000	0.74997304350000	9.29955290600000	1.02434563900000	7.07164307400000
9.35916542500000	12.97564885000000	0.74991581330000	9.35916542500000	1.02479653300000	7.07279295300000
9.41877794300000	12.97324088000000	0.75018666100000	9.41877794300000	1.02446464800000	7.07370323000000
9.47839046200000	12.96889047000000	0.75173037920000	9.47839046200000	1.02166881600000	7.07348765900000
9.53800298100000	12.97600729000000	0.75239860820000	9.53800298100000	1.02177245800000	7.07386052400000
9.59761549900000	13.00222302000000	0.74887699110000	9.59761549900000	1.02202474500000	7.07281690200000
9.65722801800000	12.99882863000000	0.75015151720000	9.65722801800000	1.02026041700000	7.07272417300000
9.71684053700000	13.01932435000000	0.74881224190000	9.71684053700000	1.02228299300000	7.07210292400000
9.77645305500000	13.03187881000000	0.74797680150000	9.77645305500000	1.01842689900000	7.07074156200000
9.83606557400000	13.04130581000000	0.74574393430000	9.83606557400000	1.01960708100000	7.07062463100000
9.89567809200000	13.03266611000000	0.74629893670000	9.89567809200000	1.01812566000000	7.06972093100000
9.95529061100000	13.03809629000000	0.74517220680000	9.95529061100000	1.01860392900000	7.06974686900000
10.01490313000000	13.04762218000000	0.74390882350000	10.01490313000000	1.01785453900000	7.06996822100000
10.07451565000000	13.04633886000000	0.74348222030000	10.07451565000000	1.01779844900000	7.06947594800000
10.13412817000000	13.04803977000000	0.74207728150000	10.13412817000000	1.01695952600000	7.06893833600000
10.19374069000000	13.05179514000000	0.74166460920000	10.19374069000000	1.01833756300000	7.06910586500000
10.25335320000000	13.05170046000000	0.74161814830000	10.25335320000000	1.01722390500000	7.06917757000000
10.31296572000000	13.04453930000000	0.74221055530000	10.31296572000000	1.01624846700000	7.06913676300000
10.37257824000000	13.07590737000000	0.73896110910000	10.37257824000000	1.01880838200000	7.06968751800000
10.43219076000000	13.08243956000000	0.73752361640000	10.43219076000000	1.01813831300000	7.06935573700000
10.49180328000000	13.10822972000000	0.73571032130000	10.49180328000000	1.01833361300000	7.06929073800000
10.55141580000000	13.13380773000000	0.73434337930000	10.55141580000000	1.01846443100000	7.06955568400000
10.61102832000000	13.11797698000000	0.73455773520000	10.61102832000000	1.01759083500000	7.06943219700000
10.67064083000000	13.11106734000000	0.73732698080000	10.67064083000000	1.01729183700000	7.06934772900000
10.73025335000000	13.10553188000000	0.73813475440000	10.73025335000000	1.01699494500000	7.06922862900000
10.78986587000000	13.10761367000000	0.74196405470000	10.78986587000000	1.01745323900000	7.06935414100000
10.84947839000000	13.10067114000000	0.74155155400000	10.84947839000000	1.01781713200000	7.06860831800000
10.90909091000000	13.10331662000000	0.74215122390000	10.90909091000000	1.01653890500000	7.06889378000000
10.96870343000000	13.10185032000000	0.74244876540000	10.96870343000000	1.01633029200000	7.06832044600000
11.02831595000000	13.11242966000000	0.73832698440000	11.02831595000000	1.01775037500000	7.06846307000000
11.08792846000000	13.10834552000000	0.73804380560000	11.08792846000000	1.01667303000000	7.06776738200000
11.14754098000000	13.10457594000000	0.73797141670000	11.14754098000000	1.01526576800000	7.06728650000000
11.20715350000000	13.11970464000000	0.73794815780000	11.20715350000000	1.01472879400000	7.06859279900000
11.26676602000000	13.13837245000000	0.73622833260000	11.26676602000000	1.01760359100000	7.07012120300000
11.32637854000000	13.13917072000000	0.73637071670000	11.32637854000000	1.01882059200000	7.06986829000000
11.38599106000000	13.12388925000000	0.73630553460000	11.38599106000000	1.01735386100000	7.06984919200000
11.44560358000000	13.13982371000000	0.73610832190000	11.44560358000000	1.01831109200000	7.07048384500000
11.50521610000000	13.13055579000000	0.73702219970000	11.50521610000000	1.01797079300000	7.07039729400000
11.56482861000000	13.12312286000000	0.73667612770000	11.56482861000000	1.01854142400000	7.07211307100000
11.62444113000000	13.15083987000000	0.73303791860000	11.62444113000000	1.01909210900000	7.07102230300000
11.68405365000000	13.18596220000000	0.73128571680000	11.68405365000000	1.01848032200000	7.07086956000000
11.74366617000000	13.18739978000000	0.72969421940000	11.74366617000000	1.01963774900000	7.07130228500000
11.80327869000000	13.19629435000000	0.72921464210000	11.80327869000000	1.02021580000000	7.07077207600000
11.86289121000000	13.19306965000000	0.73096932000000	11.86289121000000	1.01945689600000	7.07114979400000
11.92250373000000	13.18610026000000	0.73126002610000	11.92250373000000	1.01858740800000	7.07055981000000
11.98211624000000	13.19345876000000	0.73125431100000	11.98211624000000	1.01778968700000	7.07047720200000
12.04172876000000	13.21572929000000	0.72436875000000	12.04172876000000	1.01952666200000	7.07001314200000
12.10134128000000	13.25499701000000	0.71543252930000	12.10134128000000	1.01927523500000	7.07092365100000
12.16095380000000	13.26698181000000	0.71190891040000	12.16095380000000	1.01701736600000	7.07001457800000
12.22056632000000	13.29719765000000	0.70028069160000	12.22056632000000	1.01744142200000	7.06909608400000
12.28017884000000	13.31453433000000	0.70057838770000	12.28017884000000	1.01196585400000	7.06797755000000
12.33979136000000	13.31866906000000	0.69873544970000	12.33979136000000	1.01116193100000	7.06599113800000
12.39940387000000	13.32681696000000	0.70249442320000	12.39940387000000	1.01341416100000	7.06715815000000
12.45901639000000	13.32895148000000	0.70682020140000	12.45901639000000	1.01588171300000	7.06922575800000
12.51862891000000	13.32744271000000	0.71102356930000	12.51862891000000	1.01853614800000	7.06913108000000
12.57824143000000	13.33515807000000	0.71141910260000	12.57824143000000	1.01890586100000	7.06947873300000
12.63785395000000	13.33947236000000	0.71523726670000	12.63785395000000	1.02089001000000	7.06969410900000
12.69746647000000	13.33704563000000	0.71416469610000	12.69746647000000	1.02308991800000	7.07081117300000
12.75707899000000	13.34318226000000	0.71333697200000	12.75707899000000	1.02029500000000	7.07018103400000
12.81669151000000	13.35457613000000	0.70915450060000	12.81669151000000	1.01939414300000	7.06960717000000
12.87630402000000	13.34464503000000	0.70559905000000	12.87630402000000	1.01726594100000	7.07052153500000
12.93591654000000	13.33338154000000	0.70712071350000	12.93591654000000	1.01608671700000	7.07232445900000
12.99552906000000	13.32884346000000	0.71096065740000	12.99552906000000	1.01927938000000	7.07587541500000
13.05514158000000	13.33014516000000	0.70874360630000	13.05514158000000	1.02318442400000	7.07911096400000
13.11475410000000	13.35089197000000	0.71024215240000	13.11475410000000	1.02284603400000	7.07564865100000
13.17436662000000	13.33159720000000	0.71327516200000	13.17436662000000	1.02046492300000	7.07250522600000
13.23397914000000	13.33107336000000	0.71329647630000	13.23397914000000	1.01963079200000	7.07146503300000
13.29359165000000	13.32489955000000	0.71323940610000	13.29359165000000	1.01806118200000	7.06986386500000
13.35320417000000	13.32588688000000	0.71608047690000	13.35320417000000	1.01949899200000	7.07019903400000
13.41281669000000	13.31458917000000	0.71748999080000	13.41281669000000	1.02046235000000	7.06980812700000
13.47242921000000	13.32182904000000	0.71603075520000	13.47242921000000	1.01989948700000	7.07023712400000
13.53204173000000	13.33600180000000	0.71441046850000	13.53204173000000	1.02015168700000	7.06984354100000
13.59165425000000	13.33067346000000	0.71436842060000	13.59165425000000	1.02061299200000	7.07005149600000
13.65126677000000	13.34112201000000	0.71330308310000	13.65126677000000	1.02019152400000	7.06978808200000
13.71087928000000	13.34102701000000	0.71217249720000	13.71087928000000	1.01993273100000	7.06947340300000
13.77049180000000	13.32937087000000	0.71419061500000	13.77049180000000	1.01953532600000	7.06988083100000
13.83010432000000	13.32782634000000	0.71440418220000	13.83010432000000	1.01902505300000	7.06874245900000
13.88971684000000	13.33385134000000	0.71341119630000	13.88971684000000	1.01832968700000	7.06896645700000
13.94932936000000	13.32946558000000	0.71023011990000	13.94932936000000	1.02148953200000	7.06987166900000
14.00894188000000	13.32934697000000	0.70898529940000	14.00894188000000	1.02175504400000	7.07076583900000
14.06855440000000	13.31505071000000	0.70867864340000	14.06855440000000	1.02183201400000	7.07201697300000
14.12816692000000	13.32720305000000	0.70519054290000	14.12816692000000	1.02110318800000	7.07010239800000
14.18777943000000	13.31046295000000	0.71061316000000	14.18777943000000	1.02199429000000	7.07190099400000
14.24739195000000	13.31700088000000	0.71031943420000	14.24739195000000	1.02108635800000	7.07067495000000
14.30700447000000	13.31494496000000	0.71392202660000	14.30700447000000	1.02140926600000	7.07074268900000
14.36661699000000	13.31693851000000	0.71109715850000	14.36661699000000	1.02200051900000	7.07205224200000
14.42622951000000	13.32075083000000	0.70926763370000	14.42622951000000	1.02015983100000	7.07106261000000
14.48584203000000	13.32358397000000	0.70521204410000	14.48584203000000	1.02078662400000	7.07178303300000
14.54545455000000	13.30825687000000	0.71075591560000	14.54545455000000	1.02044707400000	7.07069239100000
14.60506706000000	13.29705004000000	0.71484011700000	14.60506706000000	1.01980761300000	7.06954608600000
14.66467958000000	13.30501972000000	0.71374661240000	14.66467958000000	1.01991655300000	7.06787532400000
14.72429210000000	13.29901410000000	0.71145825420000	14.72429210000000	1.01966415200000	7.06582403900000
14.78390462000000	13.29645759000000	0.71427928330000	14.78390462000000	1.01539070500000	7.06399842100000
14.84351714000000	13.31553953000000	0.71553920350000	14.84351714000000	1.01600811100000	7.06347198700000
14.90312966000000	13.31570266000000	0.71668453660000	14.90312966000000	1.01391519700000	7.06635619500000
14.96274218000000	13.30976104000000	0.71954393450000	14.96274218000000	1.01114757400000	7.06733220800000
15.02235469000000	13.31698053000000	0.71850830040000	15.02235469000000	1.00853108500000	7.06906429600000
15.08196721000000	13.32295741000000	0.71649941200000	15.08196721000000	1.00848835400000	7.06955212900000
15.14157973000000	13.32610616000000	0.71458009160000	15.14157973000000	1.00777039400000	7.07028329000000
15.20119225000000	13.32113176000000	0.71609493730000	15.20119225000000	1.00581305100000	7.07054269800000
15.26080477000000	13.32329963000000	0.71545482460000	15.26080477000000	1.00422833800000	7.06956748300000
15.32041729000000	13.32089876000000	0.71607163300000	15.32041729000000	1.00246092000000	7.06956838200000
15.38002981000000	13.31685435000000	0.71747338100000	15.38002981000000	1.00506741200000	7.06777993600000
15.43964232000000	13.31675600000000	0.71740846750000	15.43964232000000	1.00464547400000	7.06622798800000
15.49925484000000	13.30737025000000	0.71956744040000	15.49925484000000	0.99976284350000	7.06453669100000
15.55886736000000	13.30747882000000	0.71912646550000	15.55886736000000	1.00034111400000	7.06354582400000
15.61847988000000	13.29528770000000	0.72006863840000	15.61847988000000	1.00062241000000	7.06785046300000
15.67809240000000	13.30082891000000	0.71889341420000	15.67809240000000	1.00407866800000	7.06868547700000
15.73770492000000	13.26616181000000	0.72399429250000	15.73770492000000	1.00096726800000	7.06875496700000
15.79731744000000	13.26447139000000	0.72289307860000	15.79731744000000	1.00451916400000	7.06919303100000
15.85692996000000	13.24740798000000	0.72443961330000	15.85692996000000	1.00537805500000	7.07037445100000
15.91654247000000	13.24661877000000	0.72410244280000	15.91654247000000	1.00422980400000	7.07257606100000
15.97615499000000	13.22846908000000	0.72502789410000	15.97615499000000	1.00541049400000	7.07242457600000
16.03576751000000	13.21822616000000	0.72470419820000	16.03576751000000	1.00013163100000	7.07613541500000
16.09538003000000	13.20818713000000	0.72747060670000	16.09538003000000	0.99692694280000	7.07581833200000
16.15499255000000	13.15607086000000	0.73290000980000	16.15499255000000	0.96853861840000	7.07934058900000
16.21460507000000	13.17049833000000	0.72960082230000	16.21460507000000	0.93979774500000	7.08179488400000
16.27421759000000	13.15839325000000	0.72918235060000	16.27421759000000	0.92168142180000	7.07876180400000
16.33383010000000	13.12712550000000	0.73313486310000	16.33383010000000	0.89103093960000	7.08621592700000
16.39344262000000	13.10035485000000	0.73752626870000	16.39344262000000	0.87272538990000	7.09220337100000
16.45305514000000	13.07906154000000	0.74268305150000	16.45305514000000	0.83348198240000	7.10196238900000
16.51266766000000	13.05792937000000	0.74867964370000	16.51266766000000	0.79541166100000	7.09596057400000
16.57228018000000	13.02612315000000	0.75265675820000	16.57228018000000	0.77248446970000	7.08672777000000
16.63189270000000	13.00287620000000	0.75263048560000	16.63189270000000	0.71663048590000	7.09163145500000
16.69150522000000	13.00434503000000	0.75196324780000	16.69150522000000	0.64802274490000	7.09688428200000
16.75111773000000	13.02067350000000	0.74964877600000	16.75111773000000	0.59377472430000	7.10557895100000
16.81073025000000	13.00951359000000	0.74841020130000	16.81073025000000	0.55124999350000	7.11182753200000
16.87034277000000	12.99458739000000	0.74847376350000	16.87034277000000	0.52475519430000	7.10845875100000
16.92995529000000	12.99254321000000	0.74739950720000	16.92995529000000	0.49107933690000	7.10759236300000
16.98956781000000	12.97137584000000	0.74855701390000	16.98956781000000	0.44808221500000	7.10643970400000
17.04918033000000	12.95412914000000	0.74995030860000	17.04918033000000	0.40661625520000	7.11958486600000
17.10879285000000	12.94001189000000	0.75152305800000	17.10879285000000	0.40332942440000	7.12241098700000
17.16840537000000	12.94708187000000	0.75105449760000	17.16840537000000	0.39937584990000	7.12740730800000
17.22801788000000	12.94746582000000	0.75196771540000	17.22801788000000	0.40197018890000	7.12835565200000
