mass_C			extMMM		
t	x	y	t	x	y
0.000000000000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.025197802750	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.050395605500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.075593408250	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.100791211000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.125989013800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.151186816500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.176384619300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.201582422000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.226780224800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.251978027500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.277175830300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.302373633000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.327571435800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.352769238500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.377967041300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.403164844000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.428362646800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.453560449500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.478758252300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.503956055000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.529153857800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.554351660500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.579549463300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.604747266000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.629945068800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.655142871500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.680340674300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.705538477000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.730736279800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.755934082500	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.781131885300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.806329688100	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.831527490800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.856725293600	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.881923096300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.907120899100	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.932318701800	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.957516504600	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
0.982714307300	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.007912110000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.033109913000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.058307716000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.083505518000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.108703321000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.133901124000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.159098927000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.184296729000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.209494532000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.234692335000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.259890138000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.285087940000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.310285743000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.335483546000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.360681349000	6.122448980000	-1.060495627000	0.000000000000	-31.577244010000	-9.451719111000
1.385879151000	6.128804450000	-1.057185258000	0.025197802750	-31.573713230000	-9.445771168000
1.411076954000	6.115904351000	-1.041761899000	0.050395605500	-31.546914250000	-9.437978788000
1.436274757000	6.110547348000	-1.042881399000	0.075593408250	-31.542800580000	-9.436787050000
1.461472560000	6.063937888000	-1.035802697000	0.100791211000	-31.522545380000	-9.436359874000
1.486670362000	6.036877093000	-1.008584083000	0.125989013800	-31.507933050000	-9.438976160000
1.511868165000	5.873442320000	-0.981841188300	0.151186816500	-31.521535900000	-9.435765341000
