GM fasc			ExtMarker		
t	x	y	t	x	y
0.0000000000000	23.8034361432126	2.3811967076335	0.0000000000000	49.8685389879311	13.0310972860316
0.0252921240326	23.8038992419083	2.3818059181728	0.0252921240326	49.8683021994930	13.0310167904628
0.0505842480652	23.8033855487356	2.3817506820810	0.0505842480652	49.8687732694374	13.0309845188832
0.0758763720977	23.8044537787963	2.3817117333767	0.0758763720977	49.8684018260540	13.0309683915021
0.1011684961303	23.8048109477799	2.3818447072363	0.1011684961303	49.8686443648129	13.0310919898318
0.1264606201629	23.8047817011808	2.3817837176071	0.1264606201629	49.8688475031125	13.0309705866493
0.1517527441955	23.8047816644577	2.3814634536368	0.1517527441955	49.8683981218545	13.0309040866507
0.1770448682280	23.8028619974496	2.3811931430305	0.1770448682280	49.8685697568959	13.0310803319790
0.2023369922606	23.8031727929374	2.3811618903624	0.2023369922606	49.8682157770409	13.0310997624117
0.2276291162932	23.8026171696513	2.3808960012056	0.2276291162932	49.8684116197161	13.0310291332949
0.2529212403258	23.8022899840981	2.3810600653852	0.2529212403258	49.8685136332049	13.0309448150431
0.2782133643583	23.8013065041793	2.3809015982506	0.2782133643583	49.8681757963686	13.0310643421560
0.3035054883909	23.8015552469068	2.3810268178014	0.3035054883909	49.8679530261860	13.0311242278568
0.3287976124235	23.8022295457313	2.3805003128088	0.3287976124235	49.8683114512465	13.0310905828510
0.3540897364561	23.8027018717665	2.3803470927433	0.3540897364561	49.8682450774884	13.0311029170003
0.3793818604886	23.8029485794311	2.3802392785736	0.3793818604886	49.8686382190623	13.0310713031733
0.4046739845212	23.8027626428960	2.3801351254409	0.4046739845212	49.8679776879038	13.0311440554464
0.4299661085538	23.8032376386039	2.3803991786878	0.4299661085538	49.8686138298963	13.0310099573424
0.4552582325864	23.8038257293983	2.3798762571444	0.4552582325864	49.8684986651350	13.0310935641815
0.4805503566189	23.8026414398911	2.3797446670458	0.4805503566189	49.8684871779060	13.0310836498360
0.5058424806515	23.8023416021012	2.3798917806523	0.5058424806515	49.8683159439115	13.0310573943405
0.5311346046841	23.8031045313107	2.3799187482974	0.5311346046841	49.8681839629572	13.0309225519526
0.5564267287167	23.8022246733841	2.3799669858040	0.5564267287167	49.8685274967847	13.0310281838680
0.5817188527493	23.8023643935145	2.3802936481924	0.5817188527493	49.8683475794206	13.0309346630434
0.6070109767818	23.8017014472905	2.3806538099184	0.6070109767818	49.8685197360675	13.0309589121425
0.6323031008144	23.8014768561374	2.3811081149877	0.6323031008144	49.8685741542417	13.0309188107439
0.6575952248470	23.8005329240538	2.3819626083830	0.6575952248470	49.8683504787255	13.0309807276481
0.6828873488796	23.7991508587634	2.3825991329632	0.6828873488796	49.8676876234197	13.0311293811191
0.7081794729121	23.8004774812807	2.3824809676456	0.7081794729121	49.8684107103266	13.0309646427523
0.7334715969447	23.8012899947268	2.3826139254398	0.7334715969447	49.8683227253392	13.0309477385639
0.7587637209773	23.8025748548210	2.3824109957470	0.7587637209773	49.8680329765321	13.0310240987432
0.7840558450099	23.8038870378160	2.3820417152307	0.7840558450099	49.8681866785266	13.0309570772694
0.8093479690424	23.8039242576925	2.3818682275044	0.8093479690424	49.8683946275765	13.0309192972306
0.8346400930750	23.8050570429258	2.3817952129435	0.8346400930750	49.8679990075408	13.0310230860389
0.8599322171076	23.8082631434619	2.3813052480780	0.8599322171076	49.8681686824476	13.0310387600413
0.8852243411402	23.8078845407595	2.3811196923866	0.8852243411402	49.8680368389982	13.0309946893407
0.9105164651727	23.8091341188356	2.3808788450675	0.9105164651727	49.8682415329169	13.0310601927344
0.9358085892053	23.8091411191219	2.3805212809519	0.9358085892053	49.8686048937578	13.0309362638368
0.9611007132379	23.8080187901390	2.3806784812640	0.9611007132379	49.8677890827405	13.0310006200823
0.9863928372705	23.8070337732105	2.3808963632573	0.9863928372705	49.8686362392154	13.0309134253425
1.0116849613031	23.8064475510047	2.3808312808587	1.0116849613031	49.8678761273401	13.0310661372212
1.0369770853356	23.8061310808991	2.3807489532367	1.0369770853356	49.8688011058776	13.0309898802998
1.0622692093682	23.8054720187948	2.3809080034523	1.0622692093682	49.8684619101194	13.0310067801243
1.0875613334008	23.8059144560622	2.3808092618360	1.0875613334008	49.8685863723451	13.0310498389887
1.1128534574334	23.8058177260143	2.3806806762921	1.1128534574334	49.8682080462600	13.0309314655136
1.1381455814659	23.8046257574023	2.3806567049010	1.1381455814659	49.8682418737278	13.0310734412913
1.1634377054985	23.8054605318773	2.3805942939265	1.1634377054985	49.8685694970710	13.0309947520905
1.1887298295311	23.8055395097755	2.3801280335867	1.1887298295311	49.8680769021750	13.0310048617311
1.2140219535637	23.8051926121599	2.3804115734360	1.2140219535637	49.8683491047636	13.0310799431490
1.2393140775962	23.8054802948680	2.3802573651341	1.2393140775962	49.8679193014506	13.0310565401108
1.2646062016288	23.8049467765506	2.3804902828532	1.2646062016288	49.8681018319410	13.0310271344432
1.2898983256614	23.8038155012836	2.3809781300433	1.2898983256614	49.8683601480320	13.0310679631669
1.3151904496940	23.8021738870813	2.3818019638533	1.3151904496940	49.8675091004097	13.0311790233450
1.3404825737265	23.7984415509629	2.3827490660242	1.3404825737265	49.8678737874815	13.0308297743053
1.3657746977591	23.7983071758884	2.3826060751986	1.3657746977591	49.8676338811367	13.0309551202829
1.3910668217917	23.7989590888639	2.3825767748121	1.3910668217917	49.8679414230821	13.0310915024838
1.4163589458243	23.8000072732831	2.3822342850244	1.4163589458243	49.8677805056506	13.0310486608302
1.4416510698568	23.8000536468805	2.3816732483106	1.4416510698568	49.8677610745911	13.0311090444454
1.4669431938894	23.8012118747546	2.3814739860467	1.4669431938894	49.8679333883847	13.0310723316752
1.4922353179220	23.8024436459631	2.3811170180006	1.4922353179220	49.8676680712469	13.0310905636181
1.5175274419546	23.8020211805654	2.3807960721842	1.5175274419546	49.8677747686286	13.0311065837181
1.5428195659872	23.8023158401264	2.3809956584291	1.5428195659872	49.8676323473236	13.0311617154721
1.5681116900197	23.8042992915009	2.3807972463002	1.5681116900197	49.8677492056444	13.0310158384700
1.5934038140523	23.8040751947078	2.3808250459773	1.5934038140523	49.8680803379083	13.0309975395682
1.6186959380849	23.8039368804482	2.3807396883006	1.6186959380849	49.8682437938148	13.0309887087996
1.6439880621175	23.8045398411377	2.3807373900300	1.6439880621175	49.8680468163442	13.0310785932322
1.6692801861500	23.8060489667739	2.3807378089248	1.6692801861500	49.8688947767358	13.0308518472743
1.6945723101826	23.8051673555204	2.3808228438878	1.6945723101826	49.8675514738404	13.0310388652131
1.7198644342152	23.8046717110895	2.3814491349438	1.7198644342152	49.8684473466426	13.0309832016991
1.7451565582478	23.8036120265627	2.3823194132077	1.7451565582478	49.8677317685347	13.0310830466910
1.7704486822803	23.8021261304912	2.3836523021491	1.7704486822803	49.8684005780162	13.0309089008927
1.7957408063129	23.8026777121673	2.3835679176148	1.7957408063129	49.8674719214552	13.0310498623990
1.8210329303455	23.8037455106590	2.3834634750641	1.8210329303455	49.8677626178107	13.0310868014735
1.8463250543781	23.8038373974208	2.3829927716664	1.8463250543781	49.8680381557794	13.0310597327917
1.8716171784106	23.8041238818091	2.3823835133218	1.8716171784106	49.8678269893778	13.0310141526513
1.8969093024432	23.8035403167457	2.3822010421120	1.8969093024432	49.8682325744960	13.0309213546716
1.9222014264758	23.8028684497446	2.3820557939406	1.9222014264758	49.8680563242282	13.0309862589758
1.9474935505084	23.7938377382363	2.3833347367681	1.9474935505084	49.8674517977948	13.0311313982412
1.9727856745409	23.6824842152299	2.3978802518185	1.9727856745409	49.8676226453078	13.0311120342666
1.9980777985735	23.5243719690982	2.3858373373559	1.9980777985735	49.8668822155764	13.0309986509832
