mass_B			ExtMarker		
t	x	y	t	x	y
0	41.07439901	0	0	17.03863563	0
0.018409765	41.07489162	0	0.018409765	17.03875261	0
0.036819529	41.07439063	0	0.036819529	17.03826589	0
0.055229294	41.07440249	0	0.055229294	17.03873326	0
0.073639058	41.07324805	0	0.073639058	17.0378509	0
0.092048823	41.07167989	0	0.092048823	17.03700237	0
0.110458587	41.07116321	0	0.110458587	17.03676085	0
0.128868352	41.07073804	0	0.128868352	17.03677915	0
0.147278116	41.07078207	0	0.147278116	17.03672672	0
0.165687881	41.07148525	0	0.165687881	17.03759487	0
0.184097645	41.07337318	0	0.184097645	17.0377319	0
0.20250741	41.07189733	0	0.20250741	17.03704337	0
0.220917175	41.07149876	0	0.220917175	17.03713915	0
0.239326939	41.07091714	0	0.239326939	17.03711733	0
0.257736704	41.07031358	0	0.257736704	17.03690359	0
0.276146468	41.07014748	0	0.276146468	17.03691332	0
0.294556233	41.07166842	0	0.294556233	17.03696373	0
0.312965997	41.07391138	0	0.312965997	17.03847851	0
0.331375762	41.07574624	0	0.331375762	17.03785982	0
0.349785526	41.07528714	0	0.349785526	17.03868228	0
0.368195291	41.07565948	0	0.368195291	17.03919012	0
0.386605055	41.07528666	0	0.386605055	17.03905932	0
0.40501482	41.07524816	0	0.40501482	17.03780259	0
0.423424584	41.07342668	0	0.423424584	17.03765758	0
0.441834349	41.07194871	0	0.441834349	17.03775268	0
0.460244114	41.07230673	0	0.460244114	17.03776914	0
0.478653878	41.07373968	0	0.478653878	17.03898192	0
0.497063643	41.07464589	0	0.497063643	17.03844014	0
0.515473407	41.07502953	0	0.515473407	17.03841553	0
0.533883172	41.07588597	0	0.533883172	17.03885993	0
0.552292936	41.07588534	0	0.552292936	17.0386208	0
0.570702701	41.07516706	0	0.570702701	17.03852352	0
0.589112465	41.07571534	0	0.589112465	17.03971003	0
0.60752223	41.07690248	0	0.60752223	17.03801768	0
0.625931994	41.07603972	0	0.625931994	17.03891859	0
0.644341759	41.07451199	0	0.644341759	17.03876156	0
0.662751523	41.07435106	0	0.662751523	17.03812657	0
