FASC_Dist			mass_A		
1.85181721	17.32855141	0.00000000	1.85181721	43.51278182	0.00000000
1.87052244	17.17580773	0.00000000	1.87052244	43.51430987	0.00000000
1.88922766	17.03931843	0.00000000	1.88922766	43.51462471	0.00000000
1.90793289	16.89211682	0.00000000	1.90793289	43.51472604	0.00000000
1.92663811	16.74388284	0.00000000	1.92663811	43.51290870	0.00000000
1.94534333	16.67900687	0.00000000	1.94534333	43.51340895	0.00000000
1.96404856	16.46333905	0.00000000	1.96404856	43.51236008	0.00000000
1.98275378	16.25251610	0.00000000	1.98275378	43.51268692	0.00000000
2.00145901	16.10638627	0.00000000	2.00145901	43.51097629	0.00000000
2.02016423	16.01127455	0.00000000	2.02016423	43.51104950	0.00000000
2.03886946	15.82252814	0.00000000	2.03886946	43.51162222	0.00000000
2.05757468	15.68053079	0.00000000	2.05757468	43.50882786	0.00000000
2.07627991	15.54339779	0.00000000	2.07627991	43.50951768	0.00000000
2.09498513	15.37524531	0.00000000	2.09498513	43.50881880	0.00000000
2.11369035	15.33768960	0.00000000	2.11369035	43.51245546	0.00000000
2.13239558	15.21731710	0.00000000	2.13239558	43.51061420	0.00000000
2.15110080	15.10375047	0.00000000	2.15110080	43.51034901	0.00000000
2.16980603	15.01727259	0.00000000	2.16980603	43.50976664	0.00000000
2.18851125	14.92469539	0.00000000	2.18851125	43.51286008	0.00000000
2.20721648	14.89211560	0.00000000	2.20721648	43.51477424	0.00000000
2.22592170	14.81099842	0.00000000	2.22592170	43.51516825	0.00000000
2.24462692	14.78534033	0.00000000	2.24462692	43.51455935	0.00000000
2.26333215	14.74189097	0.00000000	2.26333215	43.51466577	0.00000000
2.28203737	14.72220207	0.00000000	2.28203737	43.51486486	0.00000000
2.30074260	14.63320189	0.00000000	2.30074260	43.51737331	0.00000000
2.31944782	14.55685832	0.00000000	2.31944782	43.51759402	0.00000000
2.33815305	14.44837632	0.00000000	2.33815305	43.51696415	0.00000000
2.35685827	14.36614686	0.00000000	2.35685827	43.51799370	0.00000000
2.37556350	14.33031826	0.00000000	2.37556350	43.51889453	0.00000000
2.39426872	14.20446747	0.00000000	2.39426872	43.51952016	0.00000000
2.41297394	14.07650482	0.00000000	2.41297394	43.51969627	0.00000000
2.43167917	13.92263737	0.00000000	2.43167917	43.51950829	0.00000000
2.45038439	13.76267979	0.00000000	2.45038439	43.51903657	0.00000000
2.46908962	13.56997829	0.00000000	2.46908962	43.51825504	0.00000000
2.48779484	13.46775102	0.00000000	2.48779484	43.51889542	0.00000000
2.50650007	13.31034900	0.00000000	2.50650007	43.51837959	0.00000000
2.52520529	13.03491175	0.00000000	2.52520529	43.51673562	0.00000000
2.54391051	12.80116318	0.00000000	2.54391051	43.51669095	0.00000000
2.56261574	12.68419111	0.00000000	2.56261574	43.51700358	0.00000000
2.58132096	12.46588857	0.00000000	2.58132096	43.51681033	0.00000000
2.60002619	12.28441003	0.00000000	2.60002619	43.51729177	0.00000000
2.61873141	11.94512628	0.00000000	2.61873141	43.51012272	0.00000000
2.63743664	11.88149604	0.00000000	2.63743664	43.51346821	0.00000000
2.65614186	11.71636770	0.00000000	2.65614186	43.51352867	0.00000000
2.67484709	11.57680586	0.00000000	2.67484709	43.51251990	0.00000000
2.69355231	11.43087013	0.00000000	2.69355231	43.51085041	0.00000000
2.71225753	11.27225903	0.00000000	2.71225753	43.51066452	0.00000000
2.73096276	11.20591815	0.00000000	2.73096276	43.51236256	0.00000000
2.74966798	11.04871769	0.00000000	2.74966798	43.51225327	0.00000000
2.76837321	10.90906519	0.00000000	2.76837321	43.51071400	0.00000000
2.78707843	10.79017430	0.00000000	2.78707843	43.51318370	0.00000000
2.80578366	10.73480229	0.00000000	2.80578366	43.51473634	0.00000000
2.82448888	10.63228698	0.00000000	2.82448888	43.51614022	0.00000000
2.84319410	10.53434109	0.00000000	2.84319410	43.51543174	0.00000000
2.86189933	10.42411930	0.00000000	2.86189933	43.51541961	0.00000000
2.88060455	10.30704038	0.00000000	2.88060455	43.51485162	0.00000000
2.89930978	10.19387865	0.00000000	2.89930978	43.51504891	0.00000000
2.91801500	10.13459704	0.00000000	2.91801500	43.51652133	0.00000000
2.93672023	9.97747968	0.00000000	2.93672023	43.51662934	0.00000000
2.95542545	9.80958487	0.00000000	2.95542545	43.51798396	0.00000000
2.97413068	9.62820290	0.00000000	2.97413068	43.51770374	0.00000000
2.99283590	9.53037115	0.00000000	2.99283590	43.51915203	0.00000000
3.01154112	9.32954015	0.00000000	3.01154112	43.51804667	0.00000000
3.03024635	9.15800023	0.00000000	3.03024635	43.51855864	0.00000000
3.04895157	9.00330801	0.00000000	3.04895157	43.51862897	0.00000000
3.06765680	8.87095996	0.00000000	3.06765680	43.51976441	0.00000000
3.08636202	8.78740534	0.00000000	3.08636202	43.52009097	0.00000000
3.10506725	8.64771634	0.00000000	3.10506725	43.51912700	0.00000000
3.12377247	8.52504778	0.00000000	3.12377247	43.51877074	0.00000000
3.14247769	8.41366262	0.00000000	3.14247769	43.51954668	0.00000000
3.16118292	8.30778841	0.00000000	3.16118292	43.51898021	0.00000000
3.17988814	8.24873252	0.00000000	3.17988814	43.51951811	0.00000000
3.19859337	8.13522125	0.00000000	3.19859337	43.51923723	0.00000000
3.21729859	7.98646276	0.00000000	3.21729859	43.51979121	0.00000000
3.23600382	7.83125534	0.00000000	3.23600382	43.52024174	0.00000000
3.25470904	7.67708291	0.00000000	3.25470904	43.52085189	0.00000000
3.27341427	7.60370544	0.00000000	3.27341427	43.51931264	0.00000000
3.29211949	7.43866621	0.00000000	3.29211949	43.51972270	0.00000000
3.31082471	7.29549764	0.00000000	3.31082471	43.51945661	0.00000000
3.32952994	7.22499170	0.00000000	3.32952994	43.51959090	0.00000000
3.34823516	7.08421486	0.00000000	3.34823516	43.51982887	0.00000000
3.36694039	7.02210628	0.00000000	3.36694039	43.52032618	0.00000000
3.38564561	6.90764626	0.00000000	3.38564561	43.51993693	0.00000000
3.40435084	6.78746861	0.00000000	3.40435084	43.51990800	0.00000000
3.42305606	6.65903265	0.00000000	3.42305606	43.51942159	0.00000000
3.44176128	6.61709381	0.00000000	3.44176128	43.51846824	0.00000000
3.46046651	6.51621718	0.00000000	3.46046651	43.51925363	0.00000000
3.47917173	6.40012619	0.00000000	3.47917173	43.51807769	0.00000000
3.49787696	6.31196782	0.00000000	3.49787696	43.51782162	0.00000000
3.51658218	6.20087815	0.00000000	3.51658218	43.51907853	0.00000000
3.53528741	6.07115027	0.00000000	3.53528741	43.51753173	0.00000000
3.55399263	6.00347694	0.00000000	3.55399263	43.51753754	0.00000000
3.57269786	5.88400456	0.00000000	3.57269786	43.51818039	0.00000000
3.59140308	5.76774260	0.00000000	3.59140308	43.51967373	0.00000000
3.61010830	5.64428671	0.00000000	3.61010830	43.51916882	0.00000000
3.62881353	5.55831628	0.00000000	3.62881353	43.51882114	0.00000000
3.64751875	5.50944169	0.00000000	3.64751875	43.51934375	0.00000000
3.66622398	5.38795938	0.00000000	3.66622398	43.51998170	0.00000000
3.68492920	5.28946558	0.00000000	3.68492920	43.52034005	0.00000000
3.70363443	5.23684463	0.00000000	3.70363443	43.52026152	0.00000000
3.72233965	5.22308032	0.00000000	3.72233965	43.52037656	0.00000000
3.74104487	5.23348912	0.00000000	3.74104487	43.52059205	0.00000000
3.75975010	5.24052849	0.00000000	3.75975010	43.52034610	0.00000000
3.77845532	5.21772085	0.00000000	3.77845532	43.51956512	0.00000000
3.79716055	5.15789021	0.00000000	3.79716055	43.51932823	0.00000000
3.81586577	5.13546063	0.00000000	3.81586577	43.51981730	0.00000000
3.83457100	5.08104297	0.00000000	3.83457100	43.52115163	0.00000000
3.85327622	5.00259467	0.00000000	3.85327622	43.52046702	0.00000000
3.87198144	4.92120112	0.00000000	3.87198144	43.52105352	0.00000000
3.89068667	4.85518354	0.00000000	3.89068667	43.52113600	0.00000000
3.90939189	4.83485793	0.00000000	3.90939189	43.52080296	0.00000000
3.92809712	4.81325361	0.00000000	3.92809712	43.52138171	0.00000000
3.94680234	4.77026361	0.00000000	3.94680234	43.52072348	0.00000000
3.96550757	4.71956001	0.00000000	3.96550757	43.52094958	0.00000000
3.98421279	4.66707902	0.00000000	3.98421279	43.52099644	0.00000000
4.00291802	4.62652625	0.00000000	4.00291802	43.52241554	0.00000000
4.02162324	4.54404288	0.00000000	4.02162324	43.52158259	0.00000000
4.04032846	4.47248756	0.00000000	4.04032846	43.52177138	0.00000000
4.05903369	4.37946042	0.00000000	4.05903369	43.52190956	0.00000000
4.07773891	4.29141494	0.00000000	4.07773891	43.52130025	0.00000000
4.09644414	4.21724421	0.00000000	4.09644414	43.52176098	0.00000000
4.11514936	4.07323622	0.00000000	4.11514936	43.52207586	0.00000000
4.13385459	3.91382015	0.00000000	4.13385459	43.52216663	0.00000000
4.15255981	3.76882229	0.00000000	4.15255981	43.52188138	0.00000000
4.17126503	3.69598917	0.00000000	4.17126503	43.52176898	0.00000000
4.18997026	3.53665304	0.00000000	4.18997026	43.52123041	0.00000000
4.20867548	3.43117431	0.00000000	4.20867548	43.52206221	0.00000000
4.22738071	3.31819144	0.00000000	4.22738071	43.52351165	0.00000000
4.24608593	3.16891432	0.00000000	4.24608593	43.52334335	0.00000000
4.26479116	3.11023807	0.00000000	4.26479116	43.52279350	0.00000000
4.28349638	2.96657083	0.00000000	4.28349638	43.52221746	0.00000000
4.30220161	2.81136385	0.00000000	4.30220161	43.52185458	0.00000000
4.32090683	2.66574664	0.00000000	4.32090683	43.52238517	0.00000000
4.33961205	2.54652699	0.00000000	4.33961205	43.52341944	0.00000000
4.35831728	2.46686486	0.00000000	4.35831728	43.52315701	0.00000000
4.37702250	2.29323241	0.00000000	4.37702250	43.52219130	0.00000000
4.39572773	2.11645048	0.00000000	4.39572773	43.52197641	0.00000000
4.41443295	1.96051603	0.00000000	4.41443295	43.52201640	0.00000000
4.43313818	1.84835598	0.00000000	4.43313818	43.52169742	0.00000000
4.45184340	1.64095302	0.00000000	4.45184340	43.52198832	0.00000000
4.47054862	1.41110461	0.00000000	4.47054862	43.52130308	0.00000000
4.48925385	1.21171325	0.00000000	4.48925385	43.52328706	0.00000000
4.50795907	1.00501840	0.00000000	4.50795907	43.52295224	0.00000000
4.52666430	0.89361642	0.00000000	4.52666430	43.52308928	0.00000000
4.54536952	0.74566612	0.00000000	4.54536952	43.52277658	0.00000000
4.56407475	0.56220661	0.00000000	4.56407475	43.52254384	0.00000000
4.58277997	0.43486684	0.00000000	4.58277997	43.52142425	0.00000000
4.60148520	0.38374352	0.00000000	4.60148520	43.52213247	0.00000000
4.62019042	0.26272680	0.00000000	4.62019042	43.52118887	0.00000000
4.63889564	0.14307613	0.00000000	4.63889564	43.51899555	0.00000000
4.65760087	0.00111352	0.00000000	4.65760087	43.51937557	0.00000000
4.67630609	-0.07426023	0.00000000	4.67630609	43.51865640	0.00000000
4.69501132	-0.11070350	0.00000000	4.69501132	43.51907002	0.00000000
4.71371654	-0.18411074	0.00000000	4.71371654	43.51802753	0.00000000
4.73242177	-0.27439562	0.00000000	4.73242177	43.51754077	0.00000000
4.75112699	-0.35757295	0.00000000	4.75112699	43.51749759	0.00000000
4.76983221	-0.44292838	0.00000000	4.76983221	43.51754391	0.00000000
4.78853744	-0.48888498	0.00000000	4.78853744	43.51789495	0.00000000
4.80724266	-0.57194248	0.00000000	4.80724266	43.51743965	0.00000000
4.82594789	-0.66564904	0.00000000	4.82594789	43.51823946	0.00000000
4.84465311	-0.72485787	0.00000000	4.84465311	43.51768418	0.00000000
4.86335834	-0.75678851	0.00000000	4.86335834	43.51841078	0.00000000
4.88206356	-0.82072965	0.00000000	4.88206356	43.51760719	0.00000000
4.90076879	-0.83875308	0.00000000	4.90076879	43.51828282	0.00000000
4.91947401	-0.89720198	0.00000000	4.91947401	43.51816027	0.00000000
4.93817923	-0.92402825	0.00000000	4.93817923	43.51769224	0.00000000
4.95688446	-0.97348744	0.00000000	4.95688446	43.51766495	0.00000000
4.97558968	-0.97988586	0.00000000	4.97558968	43.51754393	0.00000000
4.99429491	-1.00419162	0.00000000	4.99429491	43.51797357	0.00000000
5.01300013	-1.04180028	0.00000000	5.01300013	43.52022563	0.00000000
5.03170536	-1.05752500	0.00000000	5.03170536	43.51945469	0.00000000
5.05041058	-1.09241773	0.00000000	5.05041058	43.52030349	0.00000000
5.06911580	-1.10085780	0.00000000	5.06911580	43.52053933	0.00000000
5.08782103	-1.11706208	0.00000000	5.08782103	43.52139083	0.00000000
5.10652625	-1.12352379	0.00000000	5.10652625	43.52111163	0.00000000
5.12523148	-1.12035591	0.00000000	5.12523148	43.52152140	0.00000000
5.14393670	-1.11723219	0.00000000	5.14393670	43.52139170	0.00000000
5.16264193	-1.10731634	0.00000000	5.16264193	43.52185244	0.00000000
5.18134715	-1.10951113	0.00000000	5.18134715	43.52214624	0.00000000
5.20005238	-1.11263846	0.00000000	5.20005238	43.52157543	0.00000000
5.21875760	-1.11566213	0.00000000	5.21875760	43.52210740	0.00000000
5.23746282	-1.10499111	0.00000000	5.23746282	43.52229322	0.00000000
5.25616805	-1.09866897	0.00000000	5.25616805	43.52189175	0.00000000
5.27487327	-1.09566324	0.00000000	5.27487327	43.52231192	0.00000000
5.29357850	-1.09855646	0.00000000	5.29357850	43.52275745	0.00000000
5.31228372	-1.10090146	0.00000000	5.31228372	43.52179437	0.00000000
5.33098895	-1.10205966	0.00000000	5.33098895	43.52286286	0.00000000
5.34969417	-1.09795189	0.00000000	5.34969417	43.52215232	0.00000000
5.36839939	-1.09353660	0.00000000	5.36839939	43.52251414	0.00000000
5.38710462	-1.09285759	0.00000000	5.38710462	43.52197338	0.00000000
5.40580984	-1.09337789	0.00000000	5.40580984	43.52262607	0.00000000
5.42451507	-1.09409581	0.00000000	5.42451507	43.52100894	0.00000000
5.44322029	-1.09419820	0.00000000	5.44322029	43.52188519	0.00000000
5.46192552	-1.09397311	0.00000000	5.46192552	43.52078457	0.00000000
5.48063074	-1.09315887	0.00000000	5.48063074	43.52126628	0.00000000
5.49933597	-1.09207893	0.00000000	5.49933597	43.52067201	0.00000000
5.51804119	-1.09218831	0.00000000	5.51804119	43.52049346	0.00000000
5.53674641	-1.09188576	0.00000000	5.53674641	43.51971570	0.00000000
5.55545164	-1.09069915	0.00000000	5.55545164	43.51976600	0.00000000
5.57415686	-1.09097086	0.00000000	5.57415686	43.51918717	0.00000000
5.59286209	-1.09142677	0.00000000	5.59286209	43.52106504	0.00000000
5.61156731	-1.09360598	0.00000000	5.61156731	43.51927832	0.00000000
5.63027254	-1.09353161	0.00000000	5.63027254	43.52021696	0.00000000
5.64897776	-1.09408434	0.00000000	5.64897776	43.51915386	0.00000000
5.66768298	-1.09282987	0.00000000	5.66768298	43.51984651	0.00000000
5.68638821	-1.09020265	0.00000000	5.68638821	43.51988909	0.00000000
5.70509343	-1.08627949	0.00000000	5.70509343	43.51780733	0.00000000
5.72379866	-1.08602737	0.00000000	5.72379866	43.51793134	0.00000000
5.74250388	-1.08781560	0.00000000	5.74250388	43.51851283	0.00000000
5.76120911	-1.08949563	0.00000000	5.76120911	43.51735443	0.00000000
5.77991433	-1.08936657	0.00000000	5.77991433	43.51683505	0.00000000
5.79861955	-1.08964401	0.00000000	5.79861955	43.51555718	0.00000000
5.81732478	-1.08877094	0.00000000	5.81732478	43.51633366	0.00000000
5.83603000	-1.08733043	0.00000000	5.83603000	43.51348903	0.00000000
5.85473523	-1.08623543	0.00000000	5.85473523	43.51499219	0.00000000
5.87344045	-1.08778076	0.00000000	5.87344045	43.51239756	0.00000000
5.89214568	-1.08927050	0.00000000	5.89214568	43.51735863	0.00000000
5.91085090	-1.09025878	0.00000000	5.91085090	43.51532863	0.00000000
5.92955613	-1.08975649	0.00000000	5.92955613	43.51561038	0.00000000
5.94826135	-1.08809468	0.00000000	5.94826135	43.51493176	0.00000000
5.96696657	-1.08842284	0.00000000	5.96696657	43.51020525	0.00000000
5.98567180	-1.08810917	0.00000000	5.98567180	43.51270076	0.00000000
6.00437702	-1.08732035	0.00000000	6.00437702	43.51509236	0.00000000
6.02308225	-1.08612796	0.00000000	6.02308225	43.51308658	0.00000000
6.04178747	-1.08312871	0.00000000	6.04178747	43.51321095	0.00000000
6.06049270	-1.08159729	0.00000000	6.06049270	43.51596044	0.00000000
6.07919792	-1.08672522	0.00000000	6.07919792	43.51597567	0.00000000
6.09790314	-1.08965654	0.00000000	6.09790314	43.51606909	0.00000000
6.11660837	-1.08488654	0.00000000	6.11660837	43.51648429	0.00000000
6.13531359	-1.08737630	0.00000000	6.13531359	43.51875840	0.00000000
6.15401882	-1.08940128	0.00000000	6.15401882	43.51891755	0.00000000
6.17272404	-1.08658251	0.00000000	6.17272404	43.51878605	0.00000000
6.19142927	-1.08838134	0.00000000	6.19142927	43.51855548	0.00000000
6.21013449	-1.08632711	0.00000000	6.21013449	43.51915182	0.00000000
6.22883972	-1.08737739	0.00000000	6.22883972	43.52007022	0.00000000
6.24754494	-1.08836854	0.00000000	6.24754494	43.52093556	0.00000000
6.26625016	-1.08891059	0.00000000	6.26625016	43.52080155	0.00000000
6.28495539	-1.09092566	0.00000000	6.28495539	43.52038181	0.00000000
6.30366061	-1.09102272	0.00000000	6.30366061	43.52096720	0.00000000
6.32236584	-1.08953494	0.00000000	6.32236584	43.52135478	0.00000000
6.34107106	-1.08884707	0.00000000	6.34107106	43.52004049	0.00000000
6.35977629	-1.08351692	0.00000000	6.35977629	43.52042980	0.00000000
6.37848151	-1.08458558	0.00000000	6.37848151	43.52194391	0.00000000
6.39718673	-1.08671422	0.00000000	6.39718673	43.52102630	0.00000000
6.41589196	-1.08880806	0.00000000	6.41589196	43.52088342	0.00000000
6.43459718	-1.08758183	0.00000000	6.43459718	43.52146087	0.00000000
6.45330241	-1.08236424	0.00000000	6.45330241	43.52044634	0.00000000
6.47200763	-1.08131785	0.00000000	6.47200763	43.52060352	0.00000000
6.49071286	-1.08254208	0.00000000	6.49071286	43.52126972	0.00000000
6.50941808	-1.08266215	0.00000000	6.50941808	43.52193441	0.00000000
6.52812331	-1.08424132	0.00000000	6.52812331	43.52093753	0.00000000
6.54682853	-1.08436046	0.00000000	6.54682853	43.52080315	0.00000000
6.56553375	-1.08455789	0.00000000	6.56553375	43.52232621	0.00000000
6.58423898	-1.08363044	0.00000000	6.58423898	43.52155334	0.00000000
6.60294420	-1.07066598	0.00000000	6.60294420	43.52268473	0.00000000
6.62164943	-0.95254869	0.00000000	6.62164943	43.52274688	0.00000000
6.64035465	-0.93180002	0.00000000	6.64035465	43.52281375	0.00000000
6.65905988	-0.77904557	0.00000000	6.65905988	43.52327730	0.00000000
6.67776510	-0.46568117	0.00000000	6.67776510	43.52385506	0.00000000
6.69647032	0.25537815	0.00000000	6.69647032	43.52527281	0.00000000
6.71517555	0.39644453	0.00000000	6.71517555	43.52561801	0.00000000
6.73388077	0.73618226	0.00000000	6.73388077	43.52630000	0.00000000
6.75258600	1.23113111	0.00000000	6.75258600	43.52939644	0.00000000
6.77129122	2.15988954	0.00000000	6.77129122	43.52830592	0.00000000
6.78999645	2.82818609	0.00000000	6.78999645	43.52460149	0.00000000
6.80870167	3.33523792	0.00000000	6.80870167	43.52335864	0.00000000
6.82740690	3.69016056	0.00000000	6.82740690	43.52286931	0.00000000
6.84611212	4.52223607	0.00000000	6.84611212	43.52422737	0.00000000
6.86481734	5.74933856	0.00000000	6.86481734	43.52281109	0.00000000
6.88352257	7.11063435	0.00000000	6.88352257	43.51567524	0.00000000
6.90222779	7.46550100	0.00000000	6.90222779	43.51138966	0.00000000
6.92093302	7.87491721	0.00000000	6.92093302	43.50259484	0.00000000
6.93963824	8.32137846	0.00000000	6.93963824	43.50966093	0.00000000
6.95834347	9.22478718	0.00000000	6.95834347	43.50901820	0.00000000
6.97704869	10.06808680	0.00000000	6.97704869	43.49373710	0.00000000
