03_SOLfas_lenger			mass_A		
0.827464465000	-6.931609510000	-0.903374825100	0.827464465000	5.230092687000	3.648506908000
0.845852564200	-6.932905618000	-0.903152070700	0.845852564200	5.230455883000	3.648531195000
0.864240663400	-6.934532185000	-0.902941507700	0.864240663400	5.231129664000	3.648183462000
0.882628762700	-6.932966423000	-0.902913569100	0.882628762700	5.230758149000	3.648240027000
0.901016861900	-6.933246023000	-0.902980480900	0.901016861900	5.230918046000	3.648292917000
0.919404961100	-6.931174391000	-0.903218940500	0.919404961100	5.230599238000	3.648324259000
0.937793060300	-6.931347752000	-0.903243354300	0.937793060300	5.230446259000	3.648389558000
0.956181159600	-6.929773839000	-0.903427194600	0.956181159600	5.230816406000	3.648365074000
0.974569258800	-6.930691470000	-0.902828655000	0.974569258800	5.230204868000	3.648458264000
0.992957358000	-6.931269220000	-0.902692202400	0.992957358000	5.230659752000	3.648363890000
1.011345457000	-6.931421567000	-0.902676299400	1.011345457000	5.231013384000	3.648349566000
1.029733556000	-6.932117137000	-0.902703046400	1.029733556000	5.230335377000	3.648488590000
1.048121656000	-6.931585343000	-0.902726297900	1.048121656000	5.230746817000	3.648262688000
1.066509755000	-6.929900132000	-0.903224805800	1.066509755000	5.230418196000	3.648402753000
1.084897854000	-6.928347678000	-0.903141935000	1.084897854000	5.230630648000	3.648683011000
1.103285953000	-6.927587290000	-0.903583592300	1.103285953000	5.230507511000	3.648644694000
1.121674053000	-6.927911410000	-0.903499633700	1.121674053000	5.230341231000	3.648420300000
1.140062152000	-6.928481424000	-0.903412808900	1.140062152000	5.230439204000	3.648516225000
1.158450251000	-6.928090681000	-0.903462402600	1.158450251000	5.230039267000	3.648760066000
1.176838350000	-6.927950981000	-0.903479319300	1.176838350000	5.230256109000	3.648602371000
1.195226449000	-6.928209105000	-0.902959699300	1.195226449000	5.231129832000	3.648556024000
1.213614549000	-6.928075321000	-0.902827084300	1.213614549000	5.230132761000	3.648718460000
1.232002648000	-6.928136168000	-0.903071032000	1.232002648000	5.230470506000	3.648659511000
1.250390747000	-6.929006422000	-0.902941439400	1.250390747000	5.230765563000	3.648536742000
1.268778846000	-6.929525220000	-0.902965994400	1.268778846000	5.229835381000	3.648472973000
1.287166946000	-6.930039367000	-0.903005309700	1.287166946000	5.230080810000	3.648460123000
1.305555045000	-6.931363653000	-0.903027650100	1.305555045000	5.230309101000	3.648327246000
1.323943144000	-6.930354075000	-0.903066669400	1.323943144000	5.230514187000	3.648409509000
1.342331243000	-6.929911442000	-0.903130231900	1.342331243000	5.230219410000	3.648508718000
1.360719342000	-6.930839284000	-0.903276524900	1.360719342000	5.230303041000	3.648468766000
1.379107442000	-6.930238913000	-0.903654308300	1.379107442000	5.230501924000	3.648310840000
1.397495541000	-6.931290467000	-0.903695358300	1.397495541000	5.229935506000	3.648477593000
1.415883640000	-6.930457839000	-0.903789702100	1.415883640000	5.229936255000	3.648492424000
1.434271739000	-6.928724378000	-0.904329170500	1.434271739000	5.230410930000	3.648206044000
1.452659839000	-6.929022069000	-0.904438986600	1.452659839000	5.230332007000	3.648280487000
1.471047938000	-6.928077209000	-0.904611522700	1.471047938000	5.230818542000	3.648322271000
1.489436037000	-6.926678940000	-0.904909434500	1.489436037000	5.229775066000	3.648463082000
1.507824136000	-6.926949341000	-0.904753660500	1.507824136000	5.230481662000	3.648300559000
1.526212235000	-6.926729161000	-0.904495825700	1.526212235000	5.229941481000	3.648643807000
1.544600335000	-6.927223577000	-0.904247949800	1.544600335000	5.230490118000	3.648385136000
1.562988434000	-6.927980103000	-0.903193076400	1.562988434000	5.229992484000	3.648591970000
1.581376533000	-6.928945358000	-0.902961830000	1.581376533000	5.230404196000	3.648453285000
1.599764632000	-6.929583989000	-0.902826055700	1.599764632000	5.230382871000	3.648463517000
1.618152732000	-6.929431156000	-0.902615344700	1.618152732000	5.229907133000	3.648547323000
1.636540831000	-6.929569458000	-0.902509480200	1.636540831000	5.230338201000	3.648577051000
1.654928930000	-6.930812388000	-0.902479076400	1.654928930000	5.230352995000	3.648602671000
1.673317029000	-6.929222375000	-0.902283447500	1.673317029000	5.230472013000	3.648570925000
1.691705128000	-6.929543287000	-0.902327202200	1.691705128000	5.230307424000	3.648768576000
1.710093228000	-6.929212990000	-0.902291187600	1.710093228000	5.230282628000	3.648718591000
1.728481327000	-6.929232585000	-0.902400096700	1.728481327000	5.230609072000	3.648702952000
1.746869426000	-6.929101768000	-0.902203944500	1.746869426000	5.229771426000	3.648875581000
1.765257525000	-6.929133601000	-0.902206123900	1.765257525000	5.230519176000	3.648673394000
1.783645625000	-6.927853809000	-0.902689034300	1.783645625000	5.230710022000	3.648609800000
1.802033724000	-6.928059678000	-0.902416653800	1.802033724000	5.230693433000	3.648637460000
1.820421823000	-6.928229714000	-0.903226655100	1.820421823000	5.229930590000	3.648612116000
1.838809922000	-6.929446544000	-0.902706379700	1.838809922000	5.230219749000	3.648455122000
1.857198021000	-6.929567165000	-0.903167397900	1.857198021000	5.230862553000	3.648331878000
1.875586121000	-6.930505210000	-0.903653096300	1.875586121000	5.230434647000	3.648198483000
1.893974220000	-6.930787141000	-0.903974568300	1.893974220000	5.230579362000	3.647995243000
1.912362319000	-6.929157152000	-0.903963025200	1.912362319000	5.231130664000	3.647948802000
1.930750418000	-6.931459560000	-0.904115838900	1.930750418000	5.230835126000	3.647645067000
1.949138518000	-6.944831754000	-0.905570777300	1.949138518000	5.231910374000	3.646522215000
1.967526617000	-6.959962532000	-0.905178341200	1.967526617000	5.231391931000	3.646069433000
1.985914716000	-7.060846500000	-0.915786509900	1.985914716000	5.232701143000	3.644067033000
2.004302815000	-7.165782563000	-0.920815039800	2.004302815000	5.235446587000	3.642019944000
2.022690914000	-7.273499977000	-0.927089935200	2.022690914000	5.237704793000	3.640968441000
2.041079014000	-7.339306680000	-0.921090774200	2.041079014000	5.236856520000	3.641772287000
2.059467113000	-7.439019459000	-0.933412629100	2.059467113000	5.238554272000	3.641764570000
2.077855212000	-7.639873318000	-0.940527844300	2.077855212000	5.240785491000	3.639845990000
2.096243311000	-7.678647882000	-0.959110245600	2.096243311000	5.236332127000	3.642994940000
2.114631411000	-7.793201216000	-0.972146868500	2.114631411000	5.234812155000	3.644178710000
2.133019510000	-7.911690686000	-0.978390263100	2.133019510000	5.232931081000	3.644654730000
2.151407609000	-8.033275494000	-0.987190492200	2.151407609000	5.234849240000	3.644378307000
2.169795708000	-8.088874438000	-0.985939239700	2.169795708000	5.235709680000	3.644469839000
2.188183807000	-8.206847268000	-0.997159898200	2.188183807000	5.236871918000	3.643563304000
2.206571907000	-8.370282016000	-1.013156401000	2.206571907000	5.238630469000	3.642974668000
2.224960006000	-8.498361863000	-1.041064649000	2.224960006000	5.238978746000	3.642486778000
2.243348105000	-8.560818183000	-1.047006999000	2.243348105000	5.235863738000	3.643578979000
2.261736204000	-8.727341553000	-1.058999319000	2.261736204000	5.238870721000	3.643561680000
2.280124304000	-8.896541988000	-1.068438008000	2.280124304000	5.236883558000	3.644156873000
2.298512403000	-8.959165523000	-1.069338279000	2.298512403000	5.235260253000	3.645377252000
2.316900502000	-9.113551863000	-1.074798084000	2.316900502000	5.235204545000	3.645734240000
2.335288601000	-9.265526746000	-1.074903206000	2.335288601000	5.234691972000	3.645855867000
2.353676700000	-9.413937971000	-1.077469871000	2.353676700000	5.233049894000	3.646556240000
2.372064800000	-9.532994684000	-1.078895140000	2.372064800000	5.233542944000	3.646421649000
2.390452899000	-9.583106913000	-1.068518141000	2.390452899000	5.233847546000	3.646458881000
2.408840998000	-9.827082860000	-1.085146156000	2.408840998000	5.232855107000	3.646090422000
2.427229097000	-9.866152109000	-1.100141856000	2.427229097000	5.233618399000	3.646471539000
2.445617197000	-9.978040719000	-1.109371776000	2.445617197000	5.232597262000	3.646307705000
2.464005296000	-10.061475610000	-1.117843605000	2.464005296000	5.234063386000	3.645888549000
2.482393395000	-10.165999980000	-1.123698890000	2.482393395000	5.232420528000	3.646658337000
2.500781494000	-10.215764630000	-1.122251079000	2.500781494000	5.232144459000	3.647177536000
2.519169593000	-10.330957810000	-1.124583748000	2.519169593000	5.233324085000	3.647651609000
2.537557693000	-10.430941240000	-1.129049659000	2.537557693000	5.232015320000	3.648227345000
2.555945792000	-10.542817030000	-1.128401617000	2.555945792000	5.231512100000	3.648530177000
2.574333891000	-10.639079760000	-1.128593268000	2.574333891000	5.231762284000	3.648389245000
2.592721990000	-10.674626440000	-1.128506260000	2.592721990000	5.230937467000	3.648341813000
2.611110090000	-10.805789420000	-1.138924388000	2.611110090000	5.230776345000	3.648598106000
2.629498189000	-10.947543620000	-1.144137001000	2.629498189000	5.230760042000	3.648428055000
2.647886288000	-11.000242670000	-1.132549055000	2.647886288000	5.229579417000	3.648599084000
2.666274387000	-11.120994160000	-1.142966912000	2.666274387000	5.231798988000	3.648318587000
2.684662486000	-11.230374720000	-1.138025420000	2.684662486000	5.232208405000	3.648338984000
2.703050586000	-11.296044920000	-1.134120194000	2.703050586000	5.234601757000	3.648062637000
2.721438685000	-11.389188160000	-1.128950084000	2.721438685000	5.233483577000	3.648169710000
2.739826784000	-11.403629150000	-1.124844315000	2.739826784000	5.233730996000	3.648076572000
2.758214883000	-11.470515000000	-1.124272437000	2.758214883000	5.232472910000	3.648237076000
2.776602983000	-11.513391950000	-1.120434962000	2.776602983000	5.231075805000	3.648299663000
2.794991082000	-11.515327370000	-1.114091781000	2.794991082000	5.230784770000	3.648744524000
2.813379181000	-11.521876900000	-1.112932130000	2.813379181000	5.229652148000	3.649090076000
2.831767280000	-11.526914280000	-1.111431126000	2.831767280000	5.229621296000	3.648857562000
2.850155379000	-11.562708390000	-1.113802557000	2.850155379000	5.229279105000	3.648762992000
2.868543479000	-11.588035510000	-1.114250893000	2.868543479000	5.228404329000	3.648575033000
2.886931578000	-11.573762640000	-1.113105424000	2.886931578000	5.229274743000	3.648660518000
2.905319677000	-11.570156360000	-1.111546401000	2.905319677000	5.229713996000	3.648362859000
2.923707776000	-11.579337280000	-1.110238289000	2.923707776000	5.229020200000	3.649231801000
2.942095876000	-11.624053220000	-1.112115666000	2.942095876000	5.229240777000	3.649331257000
2.960483975000	-11.713078760000	-1.116007246000	2.960483975000	5.228797996000	3.648946299000
2.978872074000	-11.751814820000	-1.115550593000	2.978872074000	5.229088660000	3.648958722000
2.997260173000	-11.828452470000	-1.120392267000	2.997260173000	5.229060386000	3.648864196000
3.015648272000	-11.873639700000	-1.120894786000	3.015648272000	5.228566765000	3.648833551000
3.034036372000	-11.943269700000	-1.121508119000	3.034036372000	5.229831152000	3.648558405000
3.052424471000	-11.974173130000	-1.116875350000	3.052424471000	5.229559136000	3.648572764000
3.070812570000	-12.033686510000	-1.117503876000	3.070812570000	5.228764933000	3.648806482000
3.089200669000	-12.128418470000	-1.117017105000	3.089200669000	5.228036888000	3.648585782000
3.107588769000	-12.227669940000	-1.120290795000	3.107588769000	5.228263298000	3.649212025000
3.125976868000	-12.359432360000	-1.120467321000	3.125976868000	5.227463090000	3.649788038000
3.144364967000	-12.395556040000	-1.118192230000	3.144364967000	5.227640210000	3.649509353000
3.162753066000	-12.490968610000	-1.116838187000	3.162753066000	5.228563533000	3.649248076000
3.181141165000	-12.556531690000	-1.115719012000	3.181141165000	5.227118699000	3.649676640000
3.199529265000	-12.582682780000	-1.112863040000	3.199529265000	5.228521946000	3.649399853000
3.217917364000	-12.571671210000	-1.109980193000	3.217917364000	5.228236411000	3.649135346000
3.236305463000	-12.632013490000	-1.111792007000	3.236305463000	5.228320643000	3.649115857000
3.254693562000	-12.704647860000	-1.114567088000	3.254693562000	5.228802836000	3.648869491000
3.273081662000	-12.738714430000	-1.114322933000	3.273081662000	5.228985018000	3.649107409000
3.291469761000	-12.830068450000	-1.116081487000	3.291469761000	5.228177765000	3.649248716000
3.309857860000	-12.917527610000	-1.120366916000	3.309857860000	5.228381515000	3.649493592000
3.328245959000	-13.030146470000	-1.120077526000	3.328245959000	5.228072715000	3.650016649000
3.346634058000	-13.114068970000	-1.115875809000	3.346634058000	5.228640741000	3.650067839000
3.365022158000	-13.148041820000	-1.114588703000	3.365022158000	5.229249128000	3.650045614000
3.383410257000	-13.239143420000	-1.117641084000	3.383410257000	5.228163415000	3.649670986000
3.401798356000	-13.314751970000	-1.120347111000	3.401798356000	5.227640931000	3.649331392000
3.420186455000	-13.387279540000	-1.119883575000	3.420186455000	5.226854937000	3.649680599000
3.438574555000	-13.425797750000	-1.116259598000	3.438574555000	5.226456736000	3.649376992000
3.456962654000	-13.495398940000	-1.115740728000	3.456962654000	5.227366830000	3.649526876000
3.475350753000	-13.536273010000	-1.111221053000	3.475350753000	5.227388541000	3.649435795000
3.493738852000	-13.540336460000	-1.107527410000	3.493738852000	5.227441032000	3.648952444000
3.512126951000	-13.534387170000	-1.106307319000	3.512126951000	5.228517037000	3.649070950000
3.530515051000	-13.534012410000	-1.103858253000	3.530515051000	5.228642996000	3.649170685000
3.548903150000	-13.545549730000	-1.102798101000	3.548903150000	5.228234441000	3.649596702000
3.567291249000	-13.552884010000	-1.103599769000	3.567291249000	5.227742490000	3.649577708000
3.585679348000	-13.579975770000	-1.105939130000	3.585679348000	5.228020257000	3.649163428000
3.604067448000	-13.607413390000	-1.106063381000	3.604067448000	5.227337399000	3.649119397000
3.622455547000	-13.614082310000	-1.105664175000	3.622455547000	5.228475838000	3.648821325000
3.640843646000	-13.616866830000	-1.105343920000	3.640843646000	5.228072311000	3.648932034000
3.659231745000	-13.652993270000	-1.108094129000	3.659231745000	5.228305319000	3.648526405000
3.677619844000	-13.728319140000	-1.111540442000	3.677619844000	5.228828622000	3.648601231000
3.696007944000	-13.791072260000	-1.114296461000	3.696007944000	5.228204320000	3.648446440000
3.714396043000	-13.860732050000	-1.113154345000	3.714396043000	5.228746992000	3.648433090000
3.732784142000	-13.866762460000	-1.111844567000	3.732784142000	5.229477365000	3.648416028000
3.751172241000	-13.927539180000	-1.111081027000	3.751172241000	5.228694258000	3.648707382000
3.769560341000	-13.981316800000	-1.114553339000	3.769560341000	5.228774925000	3.648714676000
3.787948440000	-14.033563120000	-1.115743269000	3.787948440000	5.230183741000	3.648065391000
3.806336539000	-14.067293200000	-1.111410533000	3.806336539000	5.229542573000	3.648235359000
3.824724638000	-14.125064740000	-1.116512634000	3.824724638000	5.229844159000	3.647921673000
3.843112737000	-14.191701000000	-1.118539815000	3.843112737000	5.230429231000	3.648035809000
3.861500837000	-14.321568630000	-1.126378841000	3.861500837000	5.230833960000	3.647943694000
3.879888936000	-14.349375370000	-1.115601982000	3.879888936000	5.229635507000	3.648404759000
3.898277035000	-14.363298910000	-1.111381284000	3.898277035000	5.230552850000	3.648158067000
3.916665134000	-14.364779340000	-1.106951702000	3.916665134000	5.229807516000	3.648610990000
3.935053234000	-14.362694300000	-1.104433065000	3.935053234000	5.229695261000	3.648515911000
3.953441333000	-14.364735380000	-1.102989786000	3.953441333000	5.229522490000	3.648589762000
3.971829432000	-14.379002900000	-1.101919615000	3.971829432000	5.230033442000	3.648544091000
3.990217531000	-14.389684070000	-1.104271281000	3.990217531000	5.229482333000	3.648694703000
4.008605630000	-14.449977650000	-1.102987477000	4.008605630000	5.229444826000	3.648486003000
4.026993730000	-14.462709610000	-1.101889342000	4.026993730000	5.229834283000	3.648400710000
4.045381829000	-14.467869920000	-1.105320941000	4.045381829000	5.231175702000	3.648088510000
4.063769928000	-14.500802190000	-1.104451043000	4.063769928000	5.230882367000	3.647719519000
4.082158027000	-14.533480210000	-1.105297410000	4.082158027000	5.231359924000	3.647860327000
4.100546127000	-14.546829700000	-1.108619804000	4.100546127000	5.231547893000	3.647535055000
4.118934226000	-14.638194500000	-1.111526747000	4.118934226000	5.232639633000	3.647230075000
4.137322325000	-14.716170820000	-1.113559477000	4.137322325000	5.232945525000	3.647227716000
4.155710424000	-14.813809150000	-1.115891587000	4.155710424000	5.232369533000	3.647658535000
4.174098523000	-14.854914650000	-1.114995999000	4.174098523000	5.231927830000	3.647744468000
4.192486623000	-14.952755260000	-1.119249368000	4.192486623000	5.231428611000	3.647616449000
4.210874722000	-15.063447220000	-1.120734130000	4.210874722000	5.229869177000	3.647677214000
4.229262821000	-15.093858380000	-1.119620635000	4.229262821000	5.231683443000	3.647488671000
4.247650920000	-15.175529330000	-1.115354648000	4.247650920000	5.234565211000	3.646645909000
4.266039020000	-15.261331970000	-1.112887891000	4.266039020000	5.231004147000	3.647489336000
4.284427119000	-15.403844640000	-1.121199827000	4.284427119000	5.229116282000	3.647882852000
4.302815218000	-15.429516430000	-1.110589237000	4.302815218000	5.229670661000	3.648259053000
4.321203317000	-15.496979990000	-1.111556665000	4.321203317000	5.230749467000	3.647821551000
4.339591416000	-15.543361820000	-1.111376185000	4.339591416000	5.228978671000	3.648353920000
4.357979516000	-15.615102620000	-1.108508852000	4.357979516000	5.229789479000	3.648028178000
4.376367615000	-15.656158450000	-1.104345990000	4.376367615000	5.230597702000	3.647728636000
4.394755714000	-15.755747720000	-1.109157662000	4.394755714000	5.231417720000	3.647420997000
4.413143813000	-15.864694890000	-1.107937300000	4.413143813000	5.230567146000	3.647437095000
4.431531913000	-15.950844410000	-1.106986731000	4.431531913000	5.230222182000	3.647098792000
4.449920012000	-15.976001650000	-1.106185743000	4.449920012000	5.230510039000	3.647712239000
4.468308111000	-16.042391220000	-1.105193464000	4.468308111000	5.229653977000	3.648095600000
4.486696210000	-16.090931620000	-1.099302079000	4.486696210000	5.230742217000	3.647905198000
4.505084309000	-16.128573280000	-1.099747301000	4.505084309000	5.230650316000	3.648142235000
4.523472409000	-16.192665550000	-1.101761132000	4.523472409000	5.229715060000	3.648872965000
4.541860508000	-16.229685510000	-1.098433712000	4.541860508000	5.230366415000	3.648449383000
4.560248607000	-16.291591490000	-1.100313930000	4.560248607000	5.229960514000	3.648722006000
4.578636706000	-16.383223970000	-1.100694952000	4.578636706000	5.228631662000	3.648809407000
4.597024806000	-16.465416700000	-1.102817055000	4.597024806000	5.227862753000	3.648514859000
4.615412905000	-16.496200170000	-1.101773080000	4.615412905000	5.227731608000	3.648615468000
4.633801004000	-16.594931980000	-1.100142889000	4.633801004000	5.227272788000	3.649565276000
4.652189103000	-16.692179310000	-1.099021996000	4.652189103000	5.225600713000	3.650271278000
4.670577202000	-16.785178210000	-1.098671759000	4.670577202000	5.224526968000	3.651478326000
4.688965302000	-16.823980000000	-1.098831823000	4.688965302000	5.224768839000	3.651543543000
4.707353401000	-16.951678730000	-1.102530091000	4.707353401000	5.224873389000	3.651903993000
4.725741500000	-17.091870580000	-1.102237201000	4.725741500000	5.224063231000	3.652645300000
4.744129599000	-17.240786890000	-1.102950469000	4.744129599000	5.221319713000	3.652954470000
4.762517699000	-17.304031300000	-1.096882969000	4.762517699000	5.223053661000	3.652616883000
4.780905798000	-17.425304200000	-1.096364120000	4.780905798000	5.224902338000	3.652592112000
4.799293897000	-17.567933710000	-1.095824679000	4.799293897000	5.227709281000	3.653328161000
4.817681996000	-17.710966780000	-1.094557998000	4.817681996000	5.226124165000	3.655444878000
4.836070095000	-17.762574180000	-1.091074490000	4.836070095000	5.221375751000	3.656246548000
4.854458195000	-17.929649990000	-1.091425797000	4.854458195000	5.217492791000	3.659704961000
4.872846294000	-18.107021800000	-1.092469740000	4.872846294000	5.215843270000	3.660534685000
4.891234393000	-18.243442020000	-1.093154655000	4.891234393000	5.214918209000	3.658820588000
4.909622492000	-18.285724300000	-1.089192493000	4.909622492000	5.217167186000	3.655452871000
4.928010592000	-18.394119360000	-1.090649578000	4.928010592000	5.218094885000	3.654487106000
4.946398691000	-18.516229470000	-1.091102710000	4.946398691000	5.213830143000	3.653961211000
4.964786790000	-18.588852280000	-1.087709207000	4.964786790000	5.204418686000	3.654245324000
4.983174889000	-18.723552850000	-1.084421119000	4.983174889000	5.210199367000	3.653769609000
5.001562988000	-18.782153760000	-1.082824184000	5.001562988000	5.215918369000	3.652179358000
5.019951088000	-18.926933900000	-1.084331651000	5.019951088000	5.214221771000	3.651897224000
5.038339187000	-19.075392620000	-1.078614771000	5.038339187000	5.211123041000	3.652402664000
5.056727286000	-19.246523370000	-1.078614925000	5.056727286000	5.209729515000	3.652896641000
5.075115385000	-19.314523660000	-1.079357361000	5.075115385000	5.213730304000	3.652513527000
5.093503485000	-19.450304350000	-1.078826768000	5.093503485000	5.207599385000	3.653017365000
5.111891584000	-19.535002340000	-1.078465264000	5.111891584000	5.204975304000	3.650372068000
5.130279683000	-19.636415700000	-1.080069303000	5.130279683000	5.185191311000	3.649398369000
5.148667782000	-19.685469780000	-1.077586867000	5.148667782000	5.151913203000	3.651479634000
5.167055881000	-19.784775490000	-1.076816367000	5.167055881000	5.131751419000	3.653583639000
5.185443981000	-19.835349290000	-1.075454924000	5.185443981000	5.125364843000	3.656004412000
5.203832080000	-19.875500550000	-1.076563406000	5.203832080000	5.117617700000	3.654197526000
5.222220179000	-19.915391820000	-1.075431846000	5.222220179000	5.094052705000	3.653294742000
5.240608278000	-19.917720970000	-1.075713447000	5.240608278000	5.083182326000	3.652251705000
5.258996378000	-19.933417200000	-1.074488465000	5.258996378000	5.075188852000	3.651125694000
5.277384477000	-20.045886690000	-1.079550186000	5.277384477000	5.061152822000	3.649317026000
5.295772576000	-20.066131640000	-1.079378188000	5.295772576000	5.063346965000	3.649425775000
5.314160675000	-20.127346040000	-1.079539501000	5.314160675000	5.060369646000	3.649863438000
5.332548774000	-20.198391520000	-1.080904793000	5.332548774000	5.058398838000	3.650581082000
5.350936874000	-20.252905360000	-1.081239826000	5.350936874000	5.057687750000	3.651627800000
5.369324973000	-20.309108360000	-1.078489753000	5.369324973000	5.058722816000	3.653930121000
5.387713072000	-20.323215770000	-1.077715572000	5.387713072000	5.062405776000	3.653500416000
5.406101171000	-20.401371340000	-1.078685245000	5.406101171000	5.062006419000	3.655983126000
5.424489271000	-20.483414050000	-1.077420066000	5.424489271000	5.059752771000	3.656383923000
5.442877370000	-20.570861320000	-1.077403249000	5.442877370000	5.044233233000	3.656459181000
5.461265469000	-20.606508730000	-1.076010133000	5.461265469000	5.044701224000	3.654376369000
5.479653568000	-20.643542810000	-1.075819588000	5.479653568000	5.030757279000	3.652882476000
5.498041667000	-20.632930050000	-1.074888523000	5.498041667000	5.000337413000	3.655145730000
5.516429767000	-20.595049780000	-1.073556616000	5.516429767000	4.997695958000	3.653220168000
5.534817866000	-20.575949300000	-1.074977616000	5.534817866000	5.000113310000	3.651208066000
5.553205965000	-20.560876020000	-1.076376587000	5.553205965000	4.998538867000	3.649244391000
5.571594064000	-20.563792480000	-1.076863464000	5.571594064000	4.996720369000	3.648932768000
5.589982164000	-20.566486440000	-1.077243302000	5.589982164000	4.998071019000	3.648164578000
5.608370263000	-20.569136350000	-1.077420095000	5.608370263000	4.999733594000	3.648368675000
5.626758362000	-20.573077350000	-1.077518752000	5.626758362000	4.998747705000	3.648771058000
5.645146461000	-20.583782970000	-1.076837358000	5.645146461000	4.998181139000	3.648934006000
5.663534560000	-20.658396840000	-1.076041204000	5.663534560000	4.997416368000	3.649686042000
5.681922660000	-20.743073500000	-1.073304395000	5.681922660000	4.993861572000	3.650767560000
5.700310759000	-20.784842760000	-1.073928972000	5.700310759000	4.993582266000	3.651103477000
5.718698858000	-20.887997950000	-1.071908631000	5.718698858000	4.990881494000	3.652158814000
5.737086957000	-20.988438000000	-1.065728432000	5.737086957000	4.994005914000	3.650911164000
5.755475057000	-21.039403410000	-1.064728269000	5.755475057000	4.996834369000	3.650217517000
5.773863156000	-21.151123700000	-1.063478698000	5.773863156000	4.991235251000	3.648730610000
5.792251255000	-21.270817720000	-1.067964361000	5.792251255000	4.985243488000	3.646999590000
5.810639354000	-21.338985510000	-1.068605623000	5.810639354000	4.979033571000	3.648128343000
