mass_B			mass_A		
t	x	y	t	x	y
0	-6.078986934	0	0	-44.57371707	0
0.025197803	-6.073288026	0	0.025197803	-44.57179163	0
0.050395606	-6.089370872	0	0.050395606	-44.57452365	0
0.075593408	-6.096813296	0	0.075593408	-44.57668448	0
0.100791211	-6.154677868	0	0.100791211	-44.58238248	0
0.125989014	-6.240487963	0	0.125989014	-44.5887543	0
0.151186817	-6.323744575	0	0.151186817	-44.6012305	0
0.176384619	-6.333543066	0	0.176384619	-44.58923724	0
0.201582422	-6.384165171	0	0.201582422	-44.57615605	0
0.226780225	-6.392584046	0	0.226780225	-44.56444718	0
0.251978028	-6.386705984	0	0.251978028	-44.56286634	0
0.27717583	-6.380537936	0	0.27717583	-44.56348693	0
0.302373633	-6.371079069	0	0.302373633	-44.55947081	0
0.327571436	-6.350947848	0	0.327571436	-44.54526532	0
0.352769239	-6.355995114	0	0.352769239	-44.55138965	0
0.377967041	-6.312371147	0	0.377967041	-44.53208729	0
0.403164844	-6.294516214	0	0.403164844	-44.49997965	0
0.428362647	-6.288553838	0	0.428362647	-44.49008142	0
0.45356045	-6.288885467	0	0.45356045	-44.48533079	0
0.478758252	-6.295205993	0	0.478758252	-44.47820714	0
0.503956055	-6.303929096	0	0.503956055	-44.4776722	0
0.529153858	-6.312520087	0	0.529153858	-44.47167907	0
0.554351661	-6.328625246	0	0.554351661	-44.48301061	0
0.579549463	-6.331756601	0	0.579549463	-44.48900918	0
0.604747266	-6.332265791	0	0.604747266	-44.49372914	0
0.629945069	-6.325470852	0	0.629945069	-44.49843658	0
0.655142872	-6.318347669	0	0.655142872	-44.50078211	0
0.680340674	-6.311198529	0	0.680340674	-44.50069607	0
0.705538477	-6.312636793	0	0.705538477	-44.50228767	0
0.73073628	-6.309785403	0	0.73073628	-44.50474311	0
0.755934083	-6.308856915	0	0.755934083	-44.50364836	0
0.781131885	-6.309748485	0	0.781131885	-44.50730418	0
0.806329688	-6.306257276	0	0.806329688	-44.5108056	0
0.831527491	-6.297843549	0	0.831527491	-44.50664286	0
0.856725294	-6.279134863	0	0.856725294	-44.49979013	0
0.881923096	-6.284257128	0	0.881923096	-44.49820041	0
0.907120899	-6.285843804	0	0.907120899	-44.49696692	0
0.932318702	-6.287967439	0	0.932318702	-44.49721343	0
0.957516505	-6.294387397	0	0.957516505	-44.49505895	0
0.982714307	-6.297353596	0	0.982714307	-44.49679972	0
1.00791211	-6.293192628	0	1.00791211	-44.49344078	0
1.033109913	-6.298313758	0	1.033109913	-44.49566124	0
1.058307716	-6.302689112	0	1.058307716	-44.4966085	0
1.083505518	-6.3043133	0	1.083505518	-44.49650893	0
1.108703321	-6.302296052	0	1.108703321	-44.49654254	0
1.133901124	-6.302984182	0	1.133901124	-44.49381468	0
1.159098927	-6.320716784	0	1.159098927	-44.49883337	0
1.184296729	-6.328021886	0	1.184296729	-44.50241318	0
1.209494532	-6.398463793	0	1.209494532	-44.50954325	0
1.234692335	-6.519595378	0	1.234692335	-44.52349997	0
1.259890138	-6.855636387	0	1.259890138	-44.50083116	0
1.28508794	-7.13187768	0	1.28508794	-44.4932675	0
1.310285743	-7.599315933	0	1.310285743	-44.56563654	0
1.335483546	-7.784330831	0	1.335483546	-44.57409869	0
1.360681349	-8.122837832	0	1.360681349	-44.47870419	0
1.385879151	-9.261586079	0	1.385879151	-44.39475968	0
1.411076954	-9.781126952	0	1.411076954	-44.39570689	0
1.436274757	-9.817937189	0	1.436274757	-44.35167137	0
1.46147256	-9.843339959	0	1.46147256	-44.3773813	0
1.486670362	-10.07515295	0	1.486670362	-44.40294746	0
