mass_B			mass_A		
1.7311705560 	17.5318665600 	-1.1276108980 	1.7311705560 	44.7840055600 	2.5166186380 
1.7548852210 	17.5315209500 	-1.1275524430 	1.7548852210 	44.7835161400 	2.5165567310 
1.7785998860 	17.5313215100 	-1.1274805560 	1.7785998860 	44.7843321700 	2.5165727320 
1.8023145510 	17.5317675600 	-1.1276448570 	1.8023145510 	44.7838067600 	2.5166969130 
1.8260292160 	17.5313737400 	-1.1276462330 	1.8260292160 	44.7833795600 	2.5166176950 
1.8497438820 	17.5309120800 	-1.1274118260 	1.8497438820 	44.7838377400 	2.5166392810 
1.8734585470 	17.5314262500 	-1.1275032760 	1.8734585470 	44.7838956300 	2.5166905860 
1.8971732120 	17.5301647800 	-1.1274200370 	1.8971732120 	44.7843099300 	2.5165229380 
1.9208878770 	17.5293213000 	-1.1275680770 	1.9208878770 	44.7835094600 	2.5166269670 
1.9446025420 	17.4774399200 	-1.1278183770 	1.9446025420 	44.7830001600 	2.5168371310 
1.9683172070 	17.3648716200 	-1.1288438840 	1.9683172070 	44.7834001000 	2.5165368000 
1.9920318730 	17.1728231600 	-1.1409920020 	1.9920318730 	44.7827730800 	2.5166218170 
2.0157465380 	16.9629901000 	-1.1370748780 	2.0157465380 	44.7831539700 	2.5165880520 
2.0394612030 	16.8464952700 	-1.1287505390 	2.0394612030 	44.7828457200 	2.5164913120 
2.0631758680 	16.3806508100 	-1.1364540310 	2.0631758680 	44.7750930100 	2.5167750300 
2.0868905330 	16.1969098300 	-1.1504380280 	2.0868905330 	44.7713939800 	2.5173337510 
2.1106051980 	15.8243859500 	-1.1517795160 	2.1106051980 	44.7599283300 	2.5178795900 
2.1343198630 	15.5368255900 	-1.1473219650 	2.1343198630 	44.7525224300 	2.5184462690 
2.1580345290 	15.2146242200 	-1.1418562970 	2.1580345290 	44.7631871100 	2.5186561190 
2.1817491940 	14.7438487500 	-1.1366385310 	2.1817491940 	44.7788521800 	2.5188750230 
2.2054638590 	14.3932928600 	-1.1275334420 	2.2054638590 	44.7879976500 	2.5180190720 
2.2291785240 	13.9621095100 	-1.1128211960 	2.2291785240 	44.7908619000 	2.5173300350 
2.2528931890 	13.5174449700 	-1.1030090870 	2.2528931890 	44.7873282000 	2.5181466290 
2.2766078540 	13.0637307200 	-1.0991081580 	2.2766078540 	44.7967184700 	2.5183537460 
2.3003225190 	12.3035458600 	-1.0788190270 	2.3003225190 	44.7950798200 	2.5194138840 
2.3240371850 	11.8522289900 	-1.0584939880 	2.3240371850 	44.7987329800 	2.5207741940 
2.3477518500 	11.4161977900 	-1.0371125850 	2.3477518500 	44.8039638200 	2.5215460600 
2.3714665150 	11.0173376800 	-1.0194216400 	2.3714665150 	44.7901113700 	2.5215441530 
2.3951811800 	10.4376262000 	-0.9954421828 	2.3951811800 	44.7769215300 	2.5204596190 
2.4188958450 	10.1012312000 	-0.9825134728 	2.4188958450 	44.7802838400 	2.5193481490 
2.4426105100 	9.8020837850 	-0.9720415302 	2.4426105100 	44.7739904700 	2.5193073940 
2.4663251750 	9.6542698540 	-0.9675915327 	2.4663251750 	44.7698801600 	2.5190636420 
2.4900398410 	9.3730858460 	-0.9626817131 	2.4900398410 	44.7591965700 	2.5200202370 
2.5137545060 	9.0863761110 	-0.9539174978 	2.5137545060 	44.7486503300 	2.5201596060 
2.5374691710 	8.6123183030 	-0.9393250407 	2.5374691710 	44.7532747300 	2.5209310990 
2.5611838360 	8.4928991900 	-0.9351027727 	2.5611838360 	44.7639736600 	2.5194584450 
2.5848985010 	8.1135523900 	-0.9211286298 	2.5848985010 	44.7637655900 	2.5203869500 
2.6086131660 	7.9218280100 	-0.9155162859 	2.6086131660 	44.7611527300 	2.5197917790 
2.6323278320 	7.8569436700 	-0.9129445835 	2.6323278320 	44.7648258700 	2.5191183660 
2.6560424970 	7.6720744600 	-0.9030150512 	2.6560424970 	44.7573126200 	2.5186726070 
2.6797571620 	7.5524044740 	-0.8997467102 	2.6797571620 	44.7636670100 	2.5178028950 
2.7034718270 	7.5058479500 	-0.9010224213 	2.7034718270 	44.7716710600 	2.5172920830 
2.7271864920 	7.3908365360 	-0.8959155348 	2.7271864920 	44.7743800100 	2.5169679090 
2.7509011570 	7.2988365660 	-0.8929903252 	2.7509011570 	44.7764759500 	2.5168380270 
2.7746158220 	7.2251180400 	-0.8899919571 	2.7746158220 	44.7756805500 	2.5166516240 
2.7983304880 	7.0858644340 	-0.8816812089 	2.7983304880 	44.7764287700 	2.5171103140 
2.8220451530 	7.0558938210 	-0.8851695097 	2.8220451530 	44.7786383500 	2.5167622810 
2.8457598180 	6.8349322250 	-0.8776246692 	2.8457598180 	44.7782664000 	2.5167722260 
2.8694744830 	6.7183001920 	-0.8736461010 	2.8694744830 	44.7757094700 	2.5172705020 
2.8931891480 	6.6743965700 	-0.8740511529 	2.8931891480 	44.7772591800 	2.5172060350 
2.9169038130 	6.5739798700 	-0.8702292735 	2.9169038130 	44.7767040000 	2.5175112920 
2.9406184780 	6.3597348190 	-0.8601463834 	2.9406184780 	44.7755418400 	2.5170340200 
2.9643331440 	6.0975740540 	-0.8506637335 	2.9643331440 	44.7703569900 	2.5159021310 
2.9880478090 	6.0283186090 	-0.8492118905 	2.9880478090 	44.7717656000 	2.5160694920 
3.0117624740 	5.7700201950 	-0.8376202149 	3.0117624740 	44.7725823600 	2.5147011500 
3.0354771390 	5.7201917240 	-0.8427448058 	3.0354771390 	44.7758339600 	2.5151791270 
3.0591918040 	5.4663035910 	-0.8260428128 	3.0591918040 	44.7884183200 	2.5151299730 
3.0829064690 	5.3359496560 	-0.8272008364 	3.0829064690 	44.7873004300 	2.5152880170 
3.1066211350 	5.1966637750 	-0.8218829695 	3.1066211350 	44.7892127200 	2.5154026220 
3.1303358000 	5.1455608440 	-0.8217119781 	3.1303358000 	44.7891835500 	2.5157371990 
3.1540504650 	4.9064485670 	-0.8062761354 	3.1540504650 	44.7897303500 	2.5167433090 
3.1777651300 	4.7873053000 	-0.8035239622 	3.1777651300 	44.7912575400 	2.5167194530 
3.2014797950 	4.5872619490 	-0.7976204817 	3.2014797950 	44.7966572300 	2.5165300960 
3.2251944600 	4.4352812100 	-0.7987574875 	3.2251944600 	44.7948177800 	2.5163067420 
3.2489091250 	4.2034334520 	-0.7809946621 	3.2489091250 	44.7900086300 	2.5158280350 
3.2726237910 	4.1403767610 	-0.7873163889 	3.2726237910 	44.7884922000 	2.5158688490 
3.2963384560 	4.0107328180 	-0.7785228657 	3.2963384560 	44.7891835300 	2.5162505090 
3.3200531210 	3.8912375320 	-0.7805415794 	3.3200531210 	44.7858686600 	2.5163729450 
3.3437677860 	3.6227179670 	-0.7676361511 	3.3437677860 	44.7778382400 	2.5165557510 
3.3674824510 	3.4853040270 	-0.7642927152 	3.3674824510 	44.7798397700 	2.5165264090 
3.3911971160 	3.4354690960 	-0.7702828048 	3.3911971160 	44.7775884600 	2.5165644270 
3.4149117810 	3.1732879770 	-0.7609659701 	3.4149117810 	44.7806049200 	2.5172033290 
3.4386264470 	2.9764827650 	-0.7497345578 	3.4386264470 	44.7825164800 	2.5179133480 
3.4623411120 	2.8399661430 	-0.7460787706 	3.4623411120 	44.7838293200 	2.5182073770 
3.4860557770 	2.7085740070 	-0.7389185017 	3.4860557770 	44.7901539800 	2.5177603210 
3.5097704420 	2.5727866330 	-0.7376913913 	3.5097704420 	44.7898956200 	2.5177422190 
3.5334851070 	2.5245998570 	-0.7387494292 	3.5334851070 	44.7864103700 	2.5172400810 
3.5571997720 	2.4144633130 	-0.7354745198 	3.5571997720 	44.7863039900 	2.5169249290 
3.5809144370 	2.3425806260 	-0.7337909842 	3.5809144370 	44.7825750900 	2.5165446060 
3.6046291030 	2.2205925410 	-0.7305483017 	3.6046291030 	44.7810987400 	2.5164156840 
3.6283437680 	2.1409209220 	-0.7291622517 	3.6283437680 	44.7792720000 	2.5162527430 
3.6520584330 	2.0484959940 	-0.7256596558 	3.6520584330 	44.7727712100 	2.5161869910 
3.6757730980 	1.8754163490 	-0.7186895399 	3.6757730980 	44.7634588400 	2.5155422350 
3.6994877630 	1.8362967400 	-0.7223782499 	3.6994877630 	44.7680098200 	2.5156625370 
3.7232024280 	1.7375105280 	-0.7214280653 	3.7232024280 	44.7706349400 	2.5164180130 
3.7469170940 	1.6378550730 	-0.7192715875 	3.7469170940 	44.7747795300 	2.5166476800 
3.7706317590 	1.5497968760 	-0.7172065939 	3.7706317590 	44.7752558500 	2.5160231370 
3.7943464240 	1.4571979500 	-0.7136432042 	3.7943464240 	44.7780738100 	2.5155162180 
3.8180610890 	1.3348652890 	-0.7077486234 	3.8180610890 	44.7815013300 	2.5158336610 
3.8417757540 	1.2482470810 	-0.7052557764 	3.8417757540 	44.7861287900 	2.5155441380 
3.8654904190 	1.1081466490 	-0.6989621746 	3.8654904190 	44.7863169900 	2.5162654920 
3.8892050840 	1.0248516330 	-0.6939837407 	3.8892050840 	44.7826344800 	2.5163110760 
3.9129197500 	0.9561645843 	-0.6915815749 	3.9129197500 	44.7802485800 	2.5165585520 
3.9366344150 	0.8493984180 	-0.6858968431 	3.9366344150 	44.7733608100 	2.5175890030 
3.9603490800 	0.8252944788 	-0.6919068665 	3.9603490800 	44.7775256300 	2.5172298030 
3.9840637450 	0.8264929226 	-0.6986691879 	3.9840637450 	44.7768062500 	2.5173155570 
4.0077784100 	0.8263828576 	-0.7017137506 	4.0077784100 	44.7798887500 	2.5171070150 
4.0314930750 	0.8102520303 	-0.7015271824 	4.0314930750 	44.7807453000 	2.5169393610 
4.0552077400 	0.7409624476 	-0.6952830620 	4.0552077400 	44.7809621500 	2.5170842450 
4.0789224060 	0.7131912607 	-0.6956363102 	4.0789224060 	44.7806000200 	2.5168109730 
4.1026370710 	0.7007534084 	-0.6965889345 	4.1026370710 	44.7820909600 	2.5167345120 
4.1263517360 	0.6745269791 	-0.6972566223 	4.1263517360 	44.7831077600 	2.5167901630 
4.1500664010 	0.6338075195 	-0.6943775526 	4.1500664010 	44.7815086100 	2.5170832400 
4.1737810660 	0.5755787288 	-0.6925457743 	4.1737810660 	44.7855618600 	2.5170139170 
4.1974957310 	0.5014951995 	-0.6872781364 	4.1974957310 	44.7859725000 	2.5171163490 
4.2212103970 	0.4458730897 	-0.6847960196 	4.2212103970 	44.7873303800 	2.5169996060 
4.2449250620 	0.3033576240 	-0.6721541011 	4.2449250620 	44.7930542300 	2.5158225080 
4.2686397270 	0.2735700880 	-0.6740204843 	4.2686397270 	44.7925356900 	2.5159880850 
4.2923543920 	0.1998171219 	-0.6687270062 	4.2923543920 	44.7913676600 	2.5160179150 
4.3160690570 	0.1320153157 	-0.6680769871 	4.3160690570 	44.7913875300 	2.5155866830 
4.3397837220 	0.0494614661 	-0.6667835450 	4.3397837220 	44.7925197600 	2.5156420410 
4.3634983870 	-0.0446886398 	-0.6569278419 	4.3634983870 	44.7972611200 	2.5149726610 
4.3872130530 	-0.1406308785 	-0.6543504344 	4.3872130530 	44.8011324500 	2.5152256420 
4.4109277180 	-0.1774515554 	-0.6577452837 	4.4109277180 	44.7955266300 	2.5155891030 
4.4346423830 	-0.2500970227 	-0.6511316075 	4.4346423830 	44.7956847500 	2.5152496090 
4.4583570480 	-0.2545401609 	-0.6567462747 	4.4583570480 	44.7885978900 	2.5155462010 
4.4820717130 	-0.3316389590 	-0.6518028193 	4.4820717130 	44.7875124200 	2.5158737700 
4.5057863780 	-0.3260990089 	-0.6589857905 	4.5057863780 	44.7862487100 	2.5158781120 
4.5295010430 	-0.3233398701 	-0.6635494417 	4.5295010430 	44.7834017700 	2.5160397010 
4.5532157090 	-0.3143864588 	-0.6673082258 	4.5532157090 	44.7867408700 	2.5161627750 
4.5769303740 	-0.3349653546 	-0.6635843745 	4.5769303740 	44.7902479300 	2.5160646500 
4.6006450390 	-0.3346247610 	-0.6647230950 	4.6006450390 	44.7874233700 	2.5161836700 
4.6243597040 	-0.3413445255 	-0.6635220715 	4.6243597040 	44.7861043900 	2.5161405750 
4.6480743690 	-0.3544435880 	-0.6603892091 	4.6480743690 	44.7846132800 	2.5160237450 
4.6717890340 	-0.3796316847 	-0.6598637924 	4.6717890340 	44.7832192300 	2.5163471160 
4.6955036990 	-0.3881171705 	-0.6618681648 	4.6955036990 	44.7836603200 	2.5161736610 
4.7192183650 	-0.3969318847 	-0.6602916950 	4.7192183650 	44.7829058300 	2.5163390500 
4.7429330300 	-0.4070049527 	-0.6573492043 	4.7429330300 	44.7815273900 	2.5162800360 
4.7666476950 	-0.4160363484 	-0.6588308237 	4.7666476950 	44.7798845900 	2.5162985070 
4.7903623600 	-0.4118404276 	-0.6621287583 	4.7903623600 	44.7807700400 	2.5163289830 
4.8140770250 	-0.4103724096 	-0.6624472305 	4.8140770250 	44.7787155200 	2.5163288420 
4.8377916900 	-0.4421735051 	-0.6561584626 	4.8377916900 	44.7803033300 	2.5160118470 
4.8615063560 	-0.4711821152 	-0.6553944732 	4.8615063560 	44.7777433500 	2.5161371690 
4.8852210210 	-0.4737055526 	-0.6592827177 	4.8852210210 	44.7785455300 	2.5162034610 
4.9089356860 	-0.4810244180 	-0.6582684902 	4.9089356860 	44.7784640700 	2.5163709180 
4.9326503510 	-0.4793561451 	-0.6600723831 	4.9326503510 	44.7786176500 	2.5162739760 
4.9563650160 	-0.4832588199 	-0.6602628571 	4.9563650160 	44.7780059400 	2.5161814660 
4.9800796810 	-0.4833560498 	-0.6622097095 	4.9800796810 	44.7789581600 	2.5160892700 
5.0037943460 	-0.4913706566 	-0.6601919737 	5.0037943460 	44.7778919500 	2.5160248420 
5.0275090120 	-0.5468887615 	-0.6494486095 	5.0275090120 	44.7774414400 	2.5156696300 
5.0512236770 	-0.5642318755 	-0.6492875958 	5.0512236770 	44.7779195800 	2.5157462690 
5.0749383420 	-0.5666796591 	-0.6497920862 	5.0749383420 	44.7746126600 	2.5158427550 
5.0986530070 	-0.5668824035 	-0.6514686149 	5.0986530070 	44.7772673900 	2.5159156200 
5.1223676720 	-0.5667771222 	-0.6524856912 	5.1223676720 	44.7775252900 	2.5159052990 
5.1460823370 	-0.5679164907 	-0.6508593377 	5.1460823370 	44.7778919200 	2.5159785360 
5.1697970020 	-0.5602554416 	-0.6569192225 	5.1697970020 	44.7790206500 	2.5160928970 
5.1935116680 	-0.5534944945 	-0.6594190596 	5.1935116680 	44.7799904200 	2.5162457150 
5.2172263330 	-0.5476959234 	-0.6618102434 	5.2172263330 	44.7804788000 	2.5163074140 
5.2409409980 	-0.5483061393 	-0.6629539616 	5.2409409980 	44.7802534100 	2.5164236980 
5.2646556630 	-0.5458938432 	-0.6636620328 	5.2646556630 	44.7824647000 	2.5165420320 
5.2883703280 	-0.5465623447 	-0.6633008876 	5.2883703280 	44.7817880700 	2.5165388790 
5.3120849930 	-0.5448512888 	-0.6639304531 	5.3120849930 	44.7820073900 	2.5165962320 
5.3357996590 	-0.5496559833 	-0.6628171545 	5.3357996590 	44.7821035600 	2.5165715300 
5.3595143240 	-0.5479097244 	-0.6633883647 	5.3595143240 	44.7819152400 	2.5165069600 
5.3832289890 	-0.5478585197 	-0.6634107218 	5.3832289890 	44.7810385700 	2.5167227550 
5.4069436540 	-0.5462915831 	-0.6637374068 	5.4069436540 	44.7815983600 	2.5168315730 
5.4306583190 	-0.5438841850 	-0.6641467210 	5.4306583190 	44.7821505000 	2.5167675360 
5.4543729840 	-0.5411537738 	-0.6650635311 	5.4543729840 	44.7827312100 	2.5164566500 
5.4780876490 	-0.5391441870 	-0.6653220352 	5.4780876490 	44.7824779000 	2.5166986100 
5.5018023150 	-0.5389384078 	-0.6653115475 	5.5018023150 	44.7833497100 	2.5164692750 
5.5255169800 	-0.5388055215 	-0.6651661587 	5.5255169800 	44.7836927600 	2.5166045940 
5.5492316450 	-0.5378322995 	-0.6655142346 	5.5492316450 	44.7831666200 	2.5165691770 
5.5729463100 	-0.5368724838 	-0.6659489739 	5.5729463100 	44.7824677600 	2.5165153990 
5.5966609750 	-0.5354332183 	-0.6660090861 	5.5966609750 	44.7828751300 	2.5166057400 
5.6203756400 	-0.5344474316 	-0.6665470289 	5.6203756400 	44.7831718300 	2.5166144220 
5.6440903050 	-0.5340242030 	-0.6668109742 	5.6440903050 	44.7828345200 	2.5166636930 
5.6678049710 	-0.5337930448 	-0.6667355656 	5.6678049710 	44.7831123700 	2.5165909540 
5.6915196360 	-0.5336683624 	-0.6666685600 	5.6915196360 	44.7834213500 	2.5165781230 
5.7152343010 	-0.5337640020 	-0.6667543952 	5.7152343010 	44.7827589600 	2.5165609330 
5.7389489660 	-0.5310104968 	-0.6673610595 	5.7389489660 	44.7836698300 	2.5166722580 
5.7626636310 	-0.5294602064 	-0.6679251451 	5.7626636310 	44.7828786600 	2.5167674940 
5.7863782960 	-0.5300762713 	-0.6675751504 	5.7863782960 	44.7818631800 	2.5167123000 
5.8100929610 	-0.5303414000 	-0.6676713964 	5.8100929610 	44.7827734300 	2.5168929170 
5.8338076270 	-0.5331935041 	-0.6670914769 	5.8338076270 	44.7834857200 	2.5168214800 
5.8575222920 	-0.5336040792 	-0.6666979330 	5.8575222920 	44.7831568700 	2.5168472180 
5.8812369570 	-0.5342346624 	-0.6668735921 	5.8812369570 	44.7828448600 	2.5168580660 
5.9049516220 	-0.5345457471 	-0.6669233600 	5.9049516220 	44.7835925600 	2.5167220140 
5.9286662870 	-0.5346986841 	-0.6664353643 	5.9286662870 	44.7838359400 	2.5167397210 
5.9523809520 	-0.5340576692 	-0.6665979413 	5.9523809520 	44.7844100900 	2.5166390250 
5.9760956180 	-0.5339303039 	-0.6670810085 	5.9760956180 	44.7844375200 	2.5167094690 
5.9998102830 	-0.5332049245 	-0.6672122398 	5.9998102830 	44.7836413100 	2.5166999770 
6.0235249480 	-0.5330220046 	-0.6671331152 	6.0235249480 	44.7834862500 	2.5166806960 
6.0472396130 	-0.5354176052 	-0.6666178067 	6.0472396130 	44.7836866300 	2.5167337240 
6.0709542780 	-0.5361267541 	-0.6663411516 	6.0709542780 	44.7842672100 	2.5167038870 
6.0946689430 	-0.5343870386 	-0.6665505035 	6.0946689430 	44.7834579100 	2.5166085630 
6.1183836080 	-0.5308673624 	-0.6674099841 	6.1183836080 	44.7839830200 	2.5167686350 
6.1420982740 	-0.5305633747 	-0.6675583834 	6.1420982740 	44.7841389800 	2.5167283380 
6.1658129390 	-0.5322446933 	-0.6675127485 	6.1658129390 	44.7847425300 	2.5167950330 
6.1895276040 	-0.5331579748 	-0.6671102091 	6.1895276040 	44.7838516300 	2.5168391190 
6.2132422690 	-0.5324508740 	-0.6672494592 	6.2132422690 	44.7840130100 	2.5167452640 
6.2369569340 	-0.5324453027 	-0.6673734381 	6.2369569340 	44.7838734100 	2.5166658280 
6.2606715990 	-0.5344606641 	-0.6668664906 	6.2606715990 	44.7851326200 	2.5166169470 
6.2843862640 	-0.5365000010 	-0.6658007505 	6.2843862640 	44.7835362100 	2.5166651420 
6.3081009300 	-0.5337005811 	-0.6661394115 	6.3081009300 	44.7848545600 	2.5166927680 
6.3318155950 	-0.5336897151 	-0.6666066829 	6.3318155950 	44.7841760800 	2.5166298590 
6.3555302600 	-0.5344942231 	-0.6668420678 	6.3555302600 	44.7835994500 	2.5166728570 
6.3792449250 	-0.5329744273 	-0.6670551147 	6.3792449250 	44.7830520800 	2.5166864280 
6.4029595900 	-0.5330307291 	-0.6671910104 	6.4029595900 	44.7835405800 	2.5165395110 
6.4266742550 	-0.5333612830 	-0.6669806936 	6.4266742550 	44.7827431900 	2.5167384930 
6.4503889210 	-0.5335451759 	-0.6667422886 	6.4503889210 	44.7831151400 	2.5167422360 
6.4741035860 	-0.5317365350 	-0.6670685942 	6.4741035860 	44.7834968300 	2.5167136410 
6.4978182510 	-0.5315461546 	-0.6672558455 	6.4978182510 	44.7837916600 	2.5167256390 
6.5215329160 	-0.5306075555 	-0.6669616383 	6.5215329160 	44.7838703000 	2.5167422160 
6.5452475810 	-0.5319923476 	-0.6673411811 	6.5452475810 	44.7829628400 	2.5167144210 
6.5689622460 	-0.5311612434 	-0.6676973851 	6.5689622460 	44.7832279700 	2.5167378410 
6.5926769110 	-0.5293741059 	-0.6681235728 	6.5926769110 	44.7841823800 	2.5168949220 
6.6163915770 	-0.5296254399 	-0.6684752720 	6.6163915770 	44.7844412100 	2.5168026020 
6.6401062420 	-0.5300988810 	-0.6682364215 	6.6401062420 	44.7841098400 	2.5169334270 
6.6638209070 	-0.5293000592 	-0.6678091364 	6.6638209070 	44.7839742000 	2.5169012570 
6.6875355720 	-0.5307526411 	-0.6674882624 	6.6875355720 	44.7845086800 	2.5167563650 
