mass_B			mass_A		
t	x	y	t	x	y
0	27.02044179	0	0	43.65973511	0
0.025074597	27.02035892	0	0.025074597	43.65966178	0
0.050149194	27.0205005	0	0.050149194	43.65951325	0
0.075223791	27.02058383	0	0.075223791	43.65973452	0
0.100298388	27.02014466	0	0.100298388	43.65951363	0
0.125372985	27.0195163	0	0.125372985	43.65990504	0
0.150447582	27.02078786	0	0.150447582	43.65968291	0
0.175522179	27.02023448	0	0.175522179	43.65997732	0
0.200596775	27.02056597	0	0.200596775	43.65976163	0
0.225671372	27.02053451	0	0.225671372	43.6599876	0
0.250745969	27.02050576	0	0.250745969	43.6594188	0
0.275820566	27.02118544	0	0.275820566	43.66001701	0
0.300895163	27.02072322	0	0.300895163	43.65997682	0
0.32596976	27.02018024	0	0.32596976	43.65959287	0
0.351044357	27.02059688	0	0.351044357	43.6594223	0
0.376118954	27.02095742	0	0.376118954	43.66015395	0
0.401193551	27.02035934	0	0.401193551	43.66004658	0
0.426268148	27.02111432	0	0.426268148	43.6594702	0
0.451342745	27.02059326	0	0.451342745	43.65977064	0
0.476417342	27.02074613	0	0.476417342	43.66006891	0
0.501491939	27.02037315	0	0.501491939	43.65981977	0
0.526566535	27.02125023	0	0.526566535	43.6594099	0
0.551641132	27.02067829	0	0.551641132	43.65953058	0
0.576715729	27.02058442	0	0.576715729	43.66011131	0
0.601790326	27.02083857	0	0.601790326	43.65932642	0
0.626864923	27.02044607	0	0.626864923	43.66010562	0
0.65193952	27.02095258	0	0.65193952	43.65953115	0
0.677014117	27.0211805	0	0.677014117	43.65960593	0
0.702088714	27.02106474	0	0.702088714	43.66010058	0
0.727163311	27.02126775	0	0.727163311	43.65987037	0
0.752237908	27.02111307	0	0.752237908	43.65943864	0
0.777312505	27.02017606	0	0.777312505	43.65907328	0
0.802387102	27.02085614	0	0.802387102	43.66004719	0
0.827461699	27.02086098	0	0.827461699	43.66033878	0
0.852536296	27.02159443	0	0.852536296	43.65932101	0
0.877610892	27.02052861	0	0.877610892	43.65985334	0
0.902685489	27.0216335	0	0.902685489	43.65939545	0
0.927760086	27.02020216	0	0.927760086	43.66022704	0
0.952834683	27.02084324	0	0.952834683	43.65968729	0
0.97790928	27.02093323	0	0.97790928	43.65982216	0
1.002983877	27.02133594	0	1.002983877	43.65937267	0
1.028058474	27.02103898	0	1.028058474	43.65968496	0
1.053133071	27.02090617	0	1.053133071	43.65995416	0
