"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"
0.0000	-0.264278	1.01481	-0.16867	-3.90184	-0.00488177	16.1566	0.0506546	-1.4288	-0.0813899	-58.7464	-58.2877	-59.2036	-59.2035	-0.00861013	-2.76271
0.0007	-0.264278	1.62842	0.136509	-3.59426	-0.00488177	15.8499	0.0506546	-1.76499	-0.0874188	-58.8988	-58.5932	-59.3567	-59.5086	-0.00890279	-50.0321
0.0013	0.0409028	1.01481	0.136509	-3.29108	-0.00488177	20.4305	0.0506546	-1.4288	-0.0874188	-58.8988	-58.2877	-59.3567	-59.357	-0.00876416	-63.1718
0.0020	0.0409028	0.405138	-0.16867	-4.81579	-0.310067	26.8382	0.0506546	-1.17666	-0.0874188	-58.7464	-58.1368	-59.0523	-59.2035	-0.00830208	-57.5116
0.0027	0.0409028	1.01481	-0.16867	-3.59426	-0.310067	8.83533	0.0506546	-0.840473	-0.0874188	-59.0512	-58.4404	-59.5099	-59.357	-0.00830208	-59.3646
0.0033	0.0409028	1.32162	-0.16867	5.55837	-0.310067	-20.1622	0.0506546	-1.17666	-0.0874188	-59.3559	-58.5932	-59.6611	-59.357	-0.00876416	-60.1059
0.0040	0.0409028	1.32162	0.136509	12.8831	-0.00488177	-23.5162	0.0506546	0.336189	-0.0813899	-58.8988	-58.2877	-59.2036	-59.2035	-0.00861013	-59.3646
0.0047	0.0409028	3.15457	0.136509	8.61217	0.300285	-12.2276	0.0506546	2.18523	-0.0813899	-58.4416	-57.9841	-59.0523	-59.2035	-0.00799403	-59.1962
0.0053	0.0409028	3.45744	0.136509	2.50895	-0.00488177	-6.12021	0.0506546	2.18523	-0.0874188	-58.8988	-58.4404	-59.5099	-59.357	-0.00830208	-59.3646
0.0060	-0.264278	0.711942	-0.16867	0.979854	-0.00488177	-5.20665	-0.254524	1.5969	-0.0813899	-59.815	-58.8986	-60.1205	-59.9673	-0.00905681	-59.8026
0.0067	-0.264278	-2.03356	-0.16867	-0.237274	-0.00488177	-4.29309	-0.254524	1.26071	-0.0874188	-59.815	-58.8986	-59.9674	-60.1189	-0.00890279	-59.9711
0.0073	0.0409028	-3.86651	0.136509	-0.544852	-0.00488177	-3.98644	0.0506546	1.26071	-0.0813899	-59.0512	-58.5932	-59.3567	-59.5086	-0.00845611	-59.9711
0.0080	0.0409028	-3.86651	0.136509	0.0659095	0.300285	-6.73351	0.0506546	1.26071	-0.0813899	-59.0512	-58.5932	-59.5099	-59.0518	-0.00799403	-59.6679
