mass_B			mass_A		
t	x	y	t	x	y
0.00000000000000	4.17935999800000	22.07520974000000	0.00000000000000	22.38129055000000	24.83096134000000
0.05526083112000	4.18525525300000	22.07396332000000	0.05526083112000	22.37942776000000	24.83094026000000
0.11052166220000	4.19668111600000	22.07417323000000	0.11052166220000	22.37868773000000	24.83138854000000
0.16578249340000	4.19070155700000	22.07474042000000	0.16578249340000	22.38039497000000	24.83119637000000
0.22104332450000	4.18960556700000	22.07485952000000	0.22104332450000	22.37832781000000	24.83117170000000
0.27630415560000	4.19022566400000	22.07483764000000	0.27630415560000	22.37834727000000	24.83137925000000
0.33156498670000	4.19125542900000	22.07607581000000	0.33156498670000	22.37973156000000	24.83128562000000
0.38682581790000	4.18386011800000	22.07560972000000	0.38682581790000	22.37816763000000	24.83165844000000
0.44208664900000	4.18469673000000	22.07610882000000	0.44208664900000	22.37868122000000	24.83160048000000
0.49734748010000	4.17934211600000	22.07586332000000	0.49734748010000	22.37890997000000	24.83168667000000
0.55260831120000	4.17966451300000	22.07592091000000	0.55260831120000	22.37850980000000	24.83121265000000
0.60786914240000	4.17555962900000	22.07562662000000	0.60786914240000	22.37864823000000	24.83139086000000
0.66312997350000	4.17185897600000	22.07665996000000	0.66312997350000	22.37848077000000	24.83132905000000
0.71839080460000	4.17147581600000	22.07574381000000	0.71839080460000	22.37977628000000	24.83090429000000
0.77365163570000	4.17319790400000	22.07596040000000	0.77365163570000	22.37948417000000	24.83123694000000
0.82891246680000	4.19480192400000	22.07585056000000	0.82891246680000	22.37993019000000	24.83095395000000
0.88417329800000	4.19146810300000	22.07619852000000	0.88417329800000	22.37839800000000	24.83148253000000
0.93943412910000	4.18082909400000	22.07596212000000	0.93943412910000	22.37735198000000	24.83130637000000
0.99469496020000	4.17602411300000	22.07635240000000	0.99469496020000	22.37724993000000	24.83120029000000
1.04995579100000	4.16700745600000	22.07619836000000	1.04995579100000	22.37926626000000	24.83108608000000
1.10521662200000	4.16151571600000	22.07712856000000	1.10521662200000	22.37973984000000	24.83111702000000
1.16047745400000	4.15942406700000	22.07681873000000	1.16047745400000	22.37956876000000	24.83107702000000
1.21573828500000	4.16183466200000	22.07759555000000	1.21573828500000	22.37897715000000	24.83090893000000
1.27099911600000	4.16465418000000	22.07639630000000	1.27099911600000	22.37973389000000	24.83101804000000
1.32625994700000	4.17436937400000	22.07645309000000	1.32625994700000	22.38002315000000	24.83112604000000
1.38152077800000	4.17775655200000	22.07655365000000	1.38152077800000	22.37885118000000	24.83101798000000
1.43678160900000	4.17993584200000	22.07566983000000	1.43678160900000	22.37802686000000	24.83093776000000
1.49204244000000	4.17504405500000	22.07516352000000	1.49204244000000	22.37953250000000	24.83104590000000
1.54730327100000	4.18586852400000	22.07524544000000	1.54730327100000	22.37877572000000	24.83067623000000
1.60256410300000	4.20086569300000	22.07698605000000	1.60256410300000	22.37965161000000	24.83099762000000
1.65782493400000	4.19181279700000	22.07806003000000	1.65782493400000	22.37979639000000	24.83099040000000
1.71308576500000	4.18892745200000	22.07841126000000	1.71308576500000	22.37857070000000	24.83086591000000
1.76834659600000	4.18350354900000	22.07805978000000	1.76834659600000	22.37946976000000	24.83098331000000
1.82360742700000	4.19009430200000	22.07758787000000	1.82360742700000	22.37933722000000	24.83116152000000
1.87886825800000	4.19138154400000	22.07701026000000	1.87886825800000	22.37942535000000	24.83127133000000
1.93412908900000	4.19359777300000	22.07978585000000	1.93412908900000	22.38009573000000	24.83123322000000
1.98938992000000	4.18666029200000	22.07882872000000	1.98938992000000	22.37933362000000	24.83130863000000
2.04465075200000	4.19682229200000	22.07949743000000	2.04465075200000	22.37967820000000	24.83087950000000
2.09991158300000	4.20495722800000	22.07991240000000	2.09991158300000	22.38020636000000	24.83108055000000
2.15517241400000	4.20527722000000	22.07889496000000	2.15517241400000	22.38050425000000	24.83103444000000
2.21043324500000	4.19673534800000	22.07854912000000	2.21043324500000	22.38044883000000	24.83114664000000
2.26569407600000	4.20234739100000	22.07721580000000	2.26569407600000	22.38164212000000	24.83104116000000
2.32095490700000	4.23546341500000	22.07644413000000	2.32095490700000	22.38073427000000	24.83121896000000
2.37621573800000	4.27632119100000	22.07222031000000	2.37621573800000	22.38114711000000	24.83102271000000
2.43147656900000	4.24678782700000	22.07226038000000	2.43147656900000	22.38105613000000	24.83122812000000
2.48673740100000	4.27344982400000	22.07009983000000	2.48673740100000	22.37943074000000	24.83085941000000
2.54199823200000	4.27693320700000	22.06887747000000	2.54199823200000	22.38022793000000	24.83100300000000
2.59725906300000	4.29384994900000	22.06872435000000	2.59725906300000	22.38049243000000	24.83129998000000
2.65251989400000	4.31911747900000	22.06938096000000	2.65251989400000	22.38030086000000	24.83146589000000
2.70778072500000	4.30095615300000	22.06891209000000	2.70778072500000	22.38060048000000	24.83123709000000
2.76304155600000	4.30937858300000	22.06857409000000	2.76304155600000	22.38047093000000	24.83122537000000
2.81830238700000	4.30332365900000	22.06852311000000	2.81830238700000	22.38051178000000	24.83111137000000
2.87356321800000	4.29342030600000	22.06825033000000	2.87356321800000	22.38111491000000	24.83119351000000
2.92882405000000	4.30269814300000	22.06774952000000	2.92882405000000	22.38015139000000	24.83121272000000
2.98408488100000	4.29390164900000	22.06891309000000	2.98408488100000	22.38072408000000	24.83120005000000
3.03934571200000	4.30636009000000	22.06785666000000	3.03934571200000	22.37998040000000	24.83131182000000
3.09460654300000	4.31328342100000	22.06782731000000	3.09460654300000	22.38023405000000	24.83101530000000
3.14986737400000	4.30042455400000	22.06785605000000	3.14986737400000	22.38086096000000	24.83121615000000
3.20512820500000	4.30306897000000	22.06762644000000	3.20512820500000	22.37908782000000	24.83123700000000
3.26038903600000	4.30434014000000	22.06745431000000	3.26038903600000	22.37945012000000	24.83109852000000
3.31564986700000	4.29492360600000	22.06770785000000	3.31564986700000	22.38102209000000	24.83099318000000
3.37091069800000	4.29755285600000	22.06795538000000	3.37091069800000	22.37918885000000	24.83120288000000
3.42617153000000	4.29933964400000	22.06765299000000	3.42617153000000	22.37923276000000	24.83117459000000
3.48143236100000	4.29524586500000	22.06797596000000	3.48143236100000	22.38005576000000	24.83134128000000
3.53669319200000	4.29412714700000	22.06732099000000	3.53669319200000	22.38039196000000	24.83149700000000
3.59195402300000	4.29427692100000	22.06780732000000	3.59195402300000	22.38008256000000	24.83108693000000
3.64721485400000	4.29206351000000	22.06766965000000	3.64721485400000	22.38035804000000	24.83146349000000
3.70247568500000	4.29114628800000	22.06737629000000	3.70247568500000	22.37941421000000	24.83111378000000
3.75773651600000	4.29364447200000	22.06773240000000	3.75773651600000	22.37998665000000	24.83131106000000
3.81299734700000	4.29797643600000	22.06772604000000	3.81299734700000	22.38019940000000	24.83109754000000
3.86825817900000	4.29589083300000	22.06791395000000	3.86825817900000	22.37789495000000	24.83150221000000
3.92351901000000	4.28246415800000	22.06769674000000	3.92351901000000	22.37827852000000	24.83174105000000
3.97877984100000	4.29310393300000	22.06813208000000	3.97877984100000	22.38019889000000	24.83171802000000
4.03404067200000	4.29296052300000	22.06863355000000	4.03404067200000	22.38005108000000	24.83192603000000
4.08930150300000	4.26610701800000	22.06975853000000	4.08930150300000	22.37992822000000	24.83144416000000
4.14456233400000	4.27984298700000	22.06868179000000	4.14456233400000	22.38045794000000	24.83137061000000
4.19982316500000	4.28054284200000	22.06839407000000	4.19982316500000	22.37954522000000	24.83120311000000
4.25508399600000	4.28411360100000	22.06806232000000	4.25508399600000	22.37910513000000	24.83147572000000
4.31034482800000	4.28989898100000	22.06841738000000	4.31034482800000	22.37992158000000	24.83122319000000
4.36560565900000	4.28592367500000	22.06830181000000	4.36560565900000	22.38061035000000	24.83126003000000
4.42086649000000	4.28529847100000	22.06824633000000	4.42086649000000	22.37831174000000	24.83157862000000
