2_Bump			mass_A		
3.27868852500000	34.86109731000000	-0.07394394428000	3.27868852500000	13.13813172000000	5.44664058300000
3.33830104300000	34.85324350000000	-0.07222296576000	3.33830104300000	13.13823760000000	5.44668628700000
3.39791356200000	34.85818056000000	-0.07113296905000	3.39791356200000	13.13744123000000	5.44682447500000
3.45752608000000	34.86375839000000	-0.07086482632000	3.45752608000000	13.14048082000000	5.44714943300000
3.51713859900000	34.87068895000000	-0.07095317725000	3.51713859900000	13.13921920000000	5.44726322800000
3.57675111800000	34.87356408000000	-0.07181022871000	3.57675111800000	13.13842766000000	5.44721156200000
3.63636363600000	34.88007631000000	-0.07028505885000	3.63636363600000	13.13781799000000	5.44741166600000
3.69597615500000	34.87589893000000	-0.07248263363000	3.69597615500000	13.13833773000000	5.44732405000000
3.75558867400000	34.87731816000000	-0.06993141514000	3.75558867400000	13.13753930000000	5.44741899500000
3.81520119200000	34.87918130000000	-0.07249356421000	3.81520119200000	13.13726034000000	5.44744709200000
3.87481371100000	34.87602868000000	-0.07289928189000	3.87481371100000	13.13852415000000	5.44740364000000
3.93442623000000	34.87553813000000	-0.07346923227000	3.93442623000000	13.14006449000000	5.44732475800000
3.99403874800000	34.87670139000000	-0.07690323375000	3.99403874800000	13.14068471000000	5.44728281200000
4.05365126700000	34.87906851000000	-0.07650128026000	4.05365126700000	13.13799241000000	5.44730939900000
4.11326378500000	34.86345473000000	-0.07391594927000	4.11326378500000	13.13848750000000	5.44728027300000
4.17287630400000	34.85189097000000	-0.07081678874000	4.17287630400000	13.13750920000000	5.44696773200000
4.23248882300000	34.83343834000000	-0.07212415724000	4.23248882300000	13.13510195000000	5.44682704300000
4.29210134100000	34.83276826000000	-0.06991921434000	4.29210134100000	13.13554574000000	5.44705961100000
4.35171386000000	34.85183157000000	-0.06536264874000	4.35171386000000	13.13399967000000	5.44743096000000
4.41132637900000	34.86419263000000	-0.06208621137000	4.41132637900000	13.13306981000000	5.44745812900000
4.47093889700000	34.86634553000000	-0.05892213001000	4.47093889700000	13.13389031000000	5.44779571300000
4.53055141600000	34.87237501000000	-0.06012471456000	4.53055141600000	13.13126620000000	5.44742197400000
4.59016393400000	34.86470284000000	-0.06085737263000	4.59016393400000	13.13572032000000	5.44763040300000
4.64977645300000	34.86273044000000	-0.06020128406000	4.64977645300000	13.13423037000000	5.44766817600000
4.70938897200000	34.85947294000000	-0.06281927412000	4.70938897200000	13.13253292000000	5.44754932600000
4.76900149000000	34.86051075000000	-0.06402711242000	4.76900149000000	13.13026561000000	5.44741807900000
4.82861400900000	34.87038461000000	-0.06291129461000	4.82861400900000	13.13102866000000	5.44751468700000
4.88822652800000	34.86971307000000	-0.06475897950000	4.88822652800000	13.13060952000000	5.44767718500000
4.94783904600000	34.86233787000000	-0.06776016784000	4.94783904600000	13.13132585000000	5.44761014900000
5.00745156500000	34.86173207000000	-0.06824787697000	5.00745156500000	13.13335815000000	5.44759982400000
5.06706408300000	34.86568129000000	-0.06822495235000	5.06706408300000	13.13457740000000	5.44737632000000
5.12667660200000	34.85869702000000	-0.06956935975000	5.12667660200000	13.13114374000000	5.44745495800000
5.18628912100000	34.85323436000000	-0.07037090163000	5.18628912100000	13.12908675000000	5.44725466200000
5.24590163900000	34.85378539000000	-0.06791119130000	5.24590163900000	13.12917353000000	5.44766015700000
5.30551415800000	34.84645908000000	-0.06861952175000	5.30551415800000	13.12434235000000	5.44773293400000
5.36512667700000	34.84066856000000	-0.07205284884000	5.36512667700000	13.12664589000000	5.44776540200000
5.42473919500000	34.83836869000000	-0.07334388853000	5.42473919500000	13.12549244000000	5.44773888500000
5.48435171400000	34.84060970000000	-0.07645742074000	5.48435171400000	13.12644071000000	5.44820425100000
5.54396423200000	34.84330845000000	-0.07681086417000	5.54396423200000	13.12372800000000	5.44780615200000
5.60357675100000	34.83962578000000	-0.07334047089000	5.60357675100000	13.12496646000000	5.44799300300000
5.66318927000000	34.84197650000000	-0.07336940091000	5.66318927000000	13.11713738000000	5.44700354600000
5.72280178800000	34.83048774000000	-0.07400129170000	5.72280178800000	13.11874225000000	5.44748461600000
5.78241430700000	34.81171352000000	-0.07514831486000	5.78241430700000	13.12030281000000	5.44733981300000
5.84202682600000	34.73804940000000	-0.08020141022000	5.84202682600000	13.11389116000000	5.44711602500000
5.90163934400000	34.72290157000000	-0.08323482654000	5.90163934400000	13.11534238000000	5.44721159900000
5.96125186300000	34.70600300000000	-0.08698974774000	5.96125186300000	13.12052468000000	5.44701078700000
6.02086438200000	34.71509049000000	-0.08629110119000	6.02086438200000	13.12425212000000	5.44758811500000
6.08047690000000	34.71860857000000	-0.08947402383000	6.08047690000000	13.11972723000000	5.44704176700000
6.14008941900000	34.70573999000000	-0.09127745435000	6.14008941900000	13.11927350000000	5.44775012900000
6.19970193700000	34.70923330000000	-0.09393219627000	6.19970193700000	13.11776075000000	5.44772873900000
6.25931445600000	34.70042765000000	-0.09358347326000	6.25931445600000	13.11618050000000	5.44788752300000
6.31892697500000	34.69663563000000	-0.08458877562000	6.31892697500000	13.11907568000000	5.44791812400000
6.37853949300000	34.70565266000000	-0.08369333870000	6.37853949300000	13.11768080000000	5.44783684600000
6.43815201200000	34.71105702000000	-0.08615913380000	6.43815201200000	13.12019827000000	5.44768412500000
6.49776453100000	34.71204497000000	-0.08141524473000	6.49776453100000	13.12390899000000	5.44734037900000
6.55737704900000	34.71405040000000	-0.07901236474000	6.55737704900000	13.12317669000000	5.44734396800000
6.61698956800000	34.71312566000000	-0.07759013508000	6.61698956800000	13.12630394000000	5.44760372500000
6.67660208600000	34.71647511000000	-0.07257885693000	6.67660208600000	13.12462268000000	5.44774197200000
6.73621460500000	34.72210514000000	-0.06599072439000	6.73621460500000	13.12155274000000	5.44738397600000
6.79582712400000	34.72781894000000	-0.06658492917000	6.79582712400000	13.10679165000000	5.44536525100000
6.85543964200000	34.73992159000000	-0.05657162699000	6.85543964200000	13.09661792000000	5.44271983900000
6.91505216100000	34.72957668000000	-0.06418002613000	6.91505216100000	13.09581569000000	5.44331974300000
6.97466468000000	34.71996046000000	-0.06119357030000	6.97466468000000	13.05508764000000	5.44228724600000
7.03427719800000	34.71321606000000	-0.06570180675000	7.03427719800000	13.05312215000000	5.44248805100000
7.09388971700000	34.71621192000000	-0.06982415533000	7.09388971700000	13.05355109000000	5.44304027100000
7.15350223500000	34.71288883000000	-0.06951461476000	7.15350223500000	13.05659219000000	5.44339222000000
7.21311475400000	34.71272504000000	-0.07256386624000	7.21311475400000	13.05831681000000	5.44364707000000
7.27272727300000	34.71282192000000	-0.07379808811000	7.27272727300000	13.05825691000000	5.44364413100000
7.33233979100000	34.71445333000000	-0.07560098988000	7.33233979100000	13.05872198000000	5.44359537300000
7.39195231000000	34.71458171000000	-0.07710024039000	7.39195231000000	13.06223042000000	5.44396094400000
7.45156482900000	34.71677093000000	-0.07919466080000	7.45156482900000	13.06193647000000	5.44416145400000
7.51117734700000	34.71591046000000	-0.07841352981000	7.51117734700000	13.06150397000000	5.44393646200000
7.57078986600000	34.72274316000000	-0.07936694989000	7.57078986600000	13.06356954000000	5.44393332200000
7.63040238500000	34.71778152000000	-0.07893375564000	7.63040238500000	13.06154213000000	5.44389845600000
7.69001490300000	34.71541667000000	-0.07787435959000	7.69001490300000	13.06201876000000	5.44406543600000
7.74962742200000	34.71653860000000	-0.07814183692000	7.74962742200000	13.06302368000000	5.44406167100000
7.80923994000000	34.71539497000000	-0.07798260957000	7.80923994000000	13.06271544000000	5.44393717100000
7.86885245900000	34.71838329000000	-0.07793249560000	7.86885245900000	13.06251010000000	5.44408448000000
7.92846497800000	34.71810913000000	-0.07965142427000	7.92846497800000	13.06161205000000	5.44393914900000
7.98807749600000	34.71425710000000	-0.07975833608000	7.98807749600000	13.05973084000000	5.44383644400000
8.04769001500000	34.71175025000000	-0.07636696092000	8.04769001500000	13.06249830000000	5.44394200900000
8.10730253400000	34.71400531000000	-0.07602090998000	8.10730253400000	13.06487679000000	5.44404515600000
8.16691505200000	34.71711910000000	-0.07525973852000	8.16691505200000	13.06421579000000	5.44423314200000
8.22652757100000	34.71167580000000	-0.07623255927000	8.22652757100000	13.06248764000000	5.44414260700000
8.28614008900000	34.70421156000000	-0.07891330359000	8.28614008900000	13.06090707000000	5.44431170300000
8.34575260800000	34.70578262000000	-0.07783393080000	8.34575260800000	13.06324767000000	5.44448681200000
8.40536512700000	34.70779421000000	-0.07632609880000	8.40536512700000	13.06377435000000	5.44443086100000
8.46497764500000	34.70349840000000	-0.07701724671000	8.46497764500000	13.06264746000000	5.44436369500000
8.52459016400000	34.67644160000000	-0.08311387917000	8.52459016400000	13.06180745000000	5.44415157400000
8.58420268300000	34.61653072000000	-0.08546942198000	8.58420268300000	13.06139527000000	5.44410200500000
8.64381520100000	34.60855118000000	-0.08288803941000	8.64381520100000	13.05968303000000	5.44398240400000
8.70342772000000	34.61469668000000	-0.07917866084000	8.70342772000000	13.06295902000000	5.44421268300000
8.76304023800000	34.63691578000000	-0.07632462102000	8.76304023800000	13.06384756000000	5.44440541100000
8.82265275700000	34.67174873000000	-0.07616205782000	8.82265275700000	13.06370209000000	5.44428014400000
8.88226527600000	34.76925291000000	-0.05891225642000	8.88226527600000	13.06702731000000	5.44454703900000
8.94187779400000	34.82080181000000	-0.04308111608000	8.94187779400000	13.06180471000000	5.44428394600000
9.00149031300000	34.84630452000000	-0.04907497490000	9.00149031300000	13.06482575000000	5.44422957500000
9.06110283200000	34.91152253000000	-0.05322656063000	9.06110283200000	13.06692449000000	5.44448552500000
9.12071535000000	34.94923077000000	-0.04639255006000	9.12071535000000	13.06903741000000	5.44485978100000
9.18032786900000	34.95025629000000	-0.04685658908000	9.18032786900000	13.07192533000000	5.44502791400000
9.23994038700000	34.95043688000000	-0.05267457215000	9.23994038700000	13.06813978000000	5.44484966700000
9.29955290600000	34.95178936000000	-0.05908257427000	9.29955290600000	13.06806446000000	5.44478528200000
9.35916542500000	34.95060557000000	-0.06200403426000	9.35916542500000	13.06728687000000	5.44482260200000
9.41877794300000	34.95222254000000	-0.06553753605000	9.41877794300000	13.06942316000000	5.44478571900000
9.47839046200000	34.95130526000000	-0.06551780360000	9.47839046200000	13.06836124000000	5.44481795100000
9.53800298100000	34.94928120000000	-0.06542120411000	9.53800298100000	13.07136934000000	5.44513086600000
9.59761549900000	34.95673756000000	-0.06651473324000	9.59761549900000	13.07173139000000	5.44508202500000
9.65722801800000	34.95942576000000	-0.06650191768000	9.65722801800000	13.06960648000000	5.44484825300000
9.71684053700000	34.95878512000000	-0.06694817005000	9.71684053700000	13.06957978000000	5.44474785100000
9.77645305500000	34.96566164000000	-0.06729974247000	9.77645305500000	13.06909822000000	5.44484439000000
9.83606557400000	34.97362759000000	-0.07227524482000	9.83606557400000	13.07091742000000	5.44474939000000
9.89567809200000	34.97412764000000	-0.07133323582000	9.89567809200000	13.07133997000000	5.44477170600000
9.95529061100000	34.96295583000000	-0.07242229637000	9.95529061100000	13.07485747000000	5.44473549800000
10.01490313000000	34.97133044000000	-0.07449446647000	10.01490313000000	13.07551462000000	5.44467702300000
10.07451565000000	34.97715408000000	-0.07830684662000	10.07451565000000	13.07358383000000	5.44365434300000
10.13412817000000	35.00533458000000	-0.07843536338000	10.13412817000000	13.07808400000000	5.44383716000000
10.19374069000000	35.02043538000000	-0.07745908222000	10.19374069000000	13.07850526000000	5.44391690300000
10.25335320000000	35.03141560000000	-0.07444760178000	10.25335320000000	13.07368570000000	5.44376071700000
10.31296572000000	35.06383913000000	-0.07201696012000	10.31296572000000	13.07137817000000	5.44354042800000
10.37257824000000	35.09036045000000	-0.07355005060000	10.37257824000000	13.07043982000000	5.44338778700000
10.43219076000000	35.09857377000000	-0.06812725418000	10.43219076000000	13.07164660000000	5.44344822500000
10.49180328000000	35.11217731000000	-0.06223623500000	10.49180328000000	13.06974104000000	5.44353781000000
10.55141580000000	35.14014093000000	-0.05846324772000	10.55141580000000	13.06568970000000	5.44399065300000
10.61102832000000	35.16458239000000	-0.05537452540000	10.61102832000000	13.06569056000000	5.44400976700000
10.67064083000000	35.16859293000000	-0.05687523114000	10.67064083000000	13.06425630000000	5.44361557300000
10.73025335000000	35.18647061000000	-0.06035025215000	10.73025335000000	13.06599698000000	5.44328030200000
10.78986587000000	35.20965663000000	-0.06096594411000	10.78986587000000	13.07181142000000	5.44363513500000
10.84947839000000	35.25236383000000	-0.05870226971000	10.84947839000000	13.07687496000000	5.44387162700000
10.90909091000000	35.25102254000000	-0.05313102309000	10.90909091000000	13.07332158000000	5.44359893600000
10.96870343000000	35.26194054000000	-0.05391832877000	10.96870343000000	13.07786954000000	5.44380454200000
11.02831595000000	35.25607571000000	-0.05121855339000	11.02831595000000	13.06860003000000	5.44441068800000
11.08792846000000	35.24773253000000	-0.04862646338000	11.08792846000000	13.06207280000000	5.44338181300000
11.14754098000000	35.23997856000000	-0.04827707492000	11.14754098000000	13.06010980000000	5.44325167700000
11.20715350000000	35.23776075000000	-0.04964182737000	11.20715350000000	13.06242738000000	5.44305750900000
11.26676602000000	35.23576388000000	-0.05129016034000	11.26676602000000	13.06683200000000	5.44434149000000
11.32637854000000	35.23694905000000	-0.05286518904000	11.32637854000000	13.06612110000000	5.44389181800000
11.38599106000000	35.23704280000000	-0.05350432198000	11.38599106000000	13.06688917000000	5.44406836600000
11.44560358000000	35.23774734000000	-0.05466105947000	11.44560358000000	13.06673291000000	5.44428747900000
11.50521610000000	35.23605227000000	-0.05437118244000	11.50521610000000	13.06426445000000	5.44343033100000
11.56482861000000	35.24230155000000	-0.05423762692000	11.56482861000000	13.05536520000000	5.44248895900000
11.62444113000000	35.24347389000000	-0.05311991063000	11.62444113000000	13.05946517000000	5.44306597000000
11.68405365000000	35.24738473000000	-0.05094856444000	11.68405365000000	13.06162131000000	5.44360559600000
11.74366617000000	35.24070830000000	-0.05327618087000	11.74366617000000	13.06470398000000	5.44371889000000
11.80327869000000	35.23342824000000	-0.05299659539000	11.80327869000000	13.06989519000000	5.44396845100000
11.86289121000000	35.23339181000000	-0.05576276835000	11.86289121000000	13.07837198000000	5.44510898800000
11.92250373000000	35.18489122000000	-0.05712255724000	11.92250373000000	13.06637530000000	5.44560335000000
11.98211624000000	35.12343251000000	-0.05936048374000	11.98211624000000	13.05915807000000	5.44651796800000
12.04172876000000	35.08390278000000	-0.06201116468000	12.04172876000000	13.06452780000000	5.44670531000000
12.10134128000000	35.02463533000000	-0.06062683120000	12.10134128000000	13.06008658000000	5.44537610400000
12.16095380000000	34.98628425000000	-0.06311011565000	12.16095380000000	13.06498265000000	5.44522854100000
12.22056632000000	34.99001425000000	-0.06422973324000	12.22056632000000	13.06769343000000	5.44654359200000
12.28017884000000	34.95100262000000	-0.06908592609000	12.28017884000000	13.04649252000000	5.44247974800000
12.33979136000000	34.93599058000000	-0.07095284461000	12.33979136000000	13.03100919000000	5.43709194000000
12.39940387000000	34.94503291000000	-0.06887176289000	12.39940387000000	13.03607532000000	5.43863171300000
12.45901639000000	34.93772711000000	-0.06524850030000	12.45901639000000	13.04245241000000	5.44141433200000
12.51862891000000	34.92123632000000	-0.06644681486000	12.51862891000000	13.04246538000000	5.44216544500000
12.57824143000000	34.91236443000000	-0.06912895166000	12.57824143000000	13.03967814000000	5.44227725700000
12.63785395000000	34.86865148000000	-0.07446601273000	12.63785395000000	13.04600936000000	5.44289466900000
12.69746647000000	34.82128942000000	-0.07884233076000	12.69746647000000	13.04721363000000	5.44348202000000
12.75707899000000	34.78628809000000	-0.08000749105000	12.75707899000000	13.05024523000000	5.44415781600000
12.81669151000000	34.78109275000000	-0.08327899754000	12.81669151000000	13.05112305000000	5.44367089200000
12.87630402000000	34.77991847000000	-0.08924111479000	12.87630402000000	13.05612020000000	5.44375658700000
12.93591654000000	34.77387482000000	-0.09313010294000	12.93591654000000	13.06336505000000	5.44435097800000
12.99552906000000	34.77986052000000	-0.09497565272000	12.99552906000000	13.06100361000000	5.44413376600000
13.05514158000000	34.77142439000000	-0.09697181033000	13.05514158000000	13.05824965000000	5.44367727800000
13.11475410000000	34.77422245000000	-0.09124562756000	13.11475410000000	13.05914681000000	5.44389401000000
13.17436662000000	34.76921655000000	-0.09288461734000	13.17436662000000	13.05029165000000	5.44264587200000
13.23397914000000	34.76288587000000	-0.08860394125000	13.23397914000000	13.05707071000000	5.44297950900000
13.29359165000000	34.75859130000000	-0.08627711436000	13.29359165000000	13.04824219000000	5.44267504200000
13.35320417000000	34.75883016000000	-0.07933047171000	13.35320417000000	13.05391133000000	5.44323373700000
13.41281669000000	34.76721093000000	-0.08517687515000	13.41281669000000	13.05154691000000	5.44329858300000
13.47242921000000	34.76872557000000	-0.08599113323000	13.47242921000000	13.04615396000000	5.44286404400000
13.53204173000000	34.77080413000000	-0.08017217521000	13.53204173000000	13.04748061000000	5.44282748700000
13.59165425000000	34.76784566000000	-0.07716940026000	13.59165425000000	13.04554227000000	5.44270212100000
13.65126677000000	34.76264896000000	-0.07455252217000	13.65126677000000	13.04486561000000	5.44319040000000
13.71087928000000	34.76854413000000	-0.07327433188000	13.71087928000000	13.04415919000000	5.44294633100000
13.77049180000000	34.76511984000000	-0.07538050033000	13.77049180000000	13.04262160000000	5.44114660200000
13.83010432000000	34.76334177000000	-0.07449677796000	13.83010432000000	13.05281125000000	5.44167797000000
13.88971684000000	34.75874047000000	-0.07314868199000	13.88971684000000	13.06493446000000	5.44315760400000
13.94932936000000	34.75774915000000	-0.07207818911000	13.94932936000000	13.05961598000000	5.44331782400000
14.00894188000000	34.77918139000000	-0.06814634276000	14.00894188000000	13.06674966000000	5.44401352200000
14.06855440000000	35.02746261000000	-0.05332894948000	14.06855440000000	13.07270577000000	5.44397165700000
14.12816692000000	35.40890457000000	-0.05751770437000	14.12816692000000	13.33919134000000	5.46003499300000
14.18777943000000	35.79144405000000	-0.14233035850000	14.18777943000000	13.53345607000000	5.46505791000000
14.24739195000000	36.07809534000000	-0.27240311690000	14.24739195000000	13.52107973000000	5.46483680500000
14.30700447000000	36.09307555000000	-0.23122734060000	14.30700447000000	13.54396492000000	5.46751966300000
14.36661699000000	36.06415365000000	-0.25975599350000	14.36661699000000	13.48868690000000	5.45726913400000
14.42622951000000	36.11753818000000	-0.30420903090000	14.42622951000000	13.50946844000000	5.45956509100000
14.48584203000000	36.20090847000000	-0.30926047770000	14.48584203000000	13.50427079000000	5.46276698600000
14.54545455000000	36.23256072000000	-0.31178880510000	14.54545455000000	13.50393951000000	5.46304498600000
14.60506706000000	36.28566813000000	-0.32674254120000	14.60506706000000	13.50416208000000	5.46355443400000
14.66467958000000	36.44014275000000	-0.37989279520000	14.66467958000000	13.51502098000000	5.46253903500000
14.72429210000000	36.69569908000000	-0.45032782670000	14.72429210000000	13.62692775000000	5.46526964700000
14.78390462000000	36.94460533000000	-0.60473231220000	14.78390462000000	13.72107170000000	5.46551594000000
14.84351714000000	37.18067487000000	-0.74338275030000	14.84351714000000	13.96492081000000	5.47161206700000
14.90312966000000	37.36160092000000	-0.93989167950000	14.90312966000000	14.08952274000000	5.48230447000000
14.96274218000000	37.72727879000000	-1.15099164900000	14.96274218000000	14.29248022000000	5.49024275500000
15.02235469000000	38.01201677000000	-1.35373823400000	15.02235469000000	14.60859861000000	5.51561957600000
15.08196721000000	38.44997377000000	-1.65186453100000	15.08196721000000	14.96781423000000	5.52730877900000
15.14157973000000	38.64453746000000	-2.13747267200000			
