mass_B			mass_A		
t	x	y	t	x	y
0	26.59021434	0	0	38.00087283	0
0.02516483	26.59041231	0	0.02516483	38.00009004	0
0.050329659	26.59022727	0	0.050329659	38.00068799	0
0.075494489	26.59069879	0	0.075494489	38.00159086	0
0.100659319	26.58982562	0	0.100659319	38.00126464	0
0.125824148	26.59059673	0	0.125824148	38.00097552	0
0.150988978	26.59025311	0	0.150988978	37.99967131	0
0.176153807	26.59017077	0	0.176153807	38.00156592	0
0.201318637	26.5905306	0	0.201318637	38.00092688	0
0.226483467	26.59079973	0	0.226483467	38.00107043	0
0.251648296	26.58998596	0	0.251648296	38.00101893	0
0.276813126	26.5902284	0	0.276813126	38.00033296	0
0.301977956	26.59064187	0	0.301977956	38.0017095	0
0.327142785	26.59080447	0	0.327142785	38.00055842	0
0.352307615	26.59068452	0	0.352307615	38.00128269	0
0.377472445	26.58994541	0	0.377472445	38.0018942	0
0.402637274	26.59074701	0	0.402637274	38.00130028	0
0.427802104	26.59033013	0	0.427802104	38.00087016	0
0.452966933	26.59154445	0	0.452966933	38.00061206	0
0.478131763	26.59051306	0	0.478131763	38.00175405	0
0.503296593	26.59044735	0	0.503296593	38.0011294	0
0.528461422	26.59042498	0	0.528461422	38.00102631	0
0.553626252	26.59102129	0	0.553626252	38.00144822	0
0.578791082	26.5899754	0	0.578791082	38.00114834	0
0.603955911	26.58899757	0	0.603955911	38.00111056	0
0.629120741	26.58719044	0	0.629120741	38.0018624	0
0.654285571	26.58546578	0	0.654285571	38.00224313	0
0.6794504	26.58020444	0	0.6794504	38.00018882	0
0.70461523	26.56993832	0	0.70461523	38.00116208	0
0.729780059	26.50765669	0	0.729780059	37.99880622	0
0.754944889	26.4484956	0	0.754944889	38.00348349	0
0.780109719	26.31357651	0	0.780109719	38.01495285	0
0.805274548	26.25848704	0	0.805274548	38.01015145	0
0.830439378	26.13956665	0	0.830439378	38.00678993	0
0.855604208	25.91955365	0	0.855604208	38.00196814	0
0.880769037	25.8212109	0	0.880769037	38.00086835	0
0.905933867	25.71618829	0	0.905933867	37.98519935	0
0.931098697	25.63457219	0	0.931098697	37.98831382	0
0.956263526	25.53454198	0	0.956263526	37.98948073	0
0.981428356	25.40762891	0	0.981428356	37.98027673	0
1.006593185	25.29637632	0	1.006593185	37.97861139	0
1.031758015	25.12239107	0	1.031758015	37.98309378	0
1.056922845	24.94775899	0	1.056922845	37.98565445	0
1.082087674	24.80313005	0	1.082087674	37.9803583	0
1.107252504	24.68235169	0	1.107252504	37.97527041	0
1.132417334	24.61945266	0	1.132417334	37.98380743	0
1.157582163	24.4825738	0	1.157582163	37.98864067	0
1.182746993	24.31128182	0	1.182746993	37.97206896	0
1.207911822	24.22194347	0	1.207911822	37.97878041	0
1.233076652	24.08629807	0	1.233076652	37.98035852	0
1.258241482	23.99907935	0	1.258241482	37.98089028	0
1.283406311	23.86913946	0	1.283406311	37.97813264	0
1.308571141	23.85443772	0	1.308571141	37.98325426	0
1.333735971	23.7876449	0	1.333735971	37.9754887	0
1.3589008	23.71248254	0	1.3589008	37.97257555	0
1.38406563	23.60724372	0	1.38406563	37.956921	0
1.40923046	23.5420579	0	1.40923046	37.92685523	0
1.434395289	23.45309389	0	1.434395289	37.91111463	0
1.459560119	23.32080488	0	1.459560119	37.90424257	0
1.484724948	23.26826996	0	1.484724948	37.90138828	0
1.509889778	23.21093889	0	1.509889778	37.89457049	0
1.535054608	23.06645901	0	1.535054608	37.87636139	0
1.560219437	22.97391045	0	1.560219437	37.84565822	0
1.585384267	22.83239722	0	1.585384267	37.83883605	0
1.610549097	22.80469574	0	1.610549097	37.84031989	0
1.635713926	22.74092238	0	1.635713926	37.83574934	0
1.660878756	22.67809958	0	1.660878756	37.83930777	0
1.686043585	22.55290513	0	1.686043585	37.83083962	0
1.711208415	22.51650668	0	1.711208415	37.83168238	0
1.736373245	22.40108596	0	1.736373245	37.8344307	0
1.761538074	22.35631148	0	1.761538074	37.8385279	0
1.786702904	22.26927888	0	1.786702904	37.84455423	0
1.811867734	22.23487364	0	1.811867734	37.84647291	0
1.837032563	22.18422099	0	1.837032563	37.84457791	0
1.862197393	22.12818573	0	1.862197393	37.8418051	0
1.887362223	22.0608913	0	1.887362223	37.83828147	0
1.912527052	21.98551327	0	1.912527052	37.8364675	0
1.937691882	21.93179092	0	1.937691882	37.83850884	0
1.962856711	21.88879372	0	1.962856711	37.84103013	0
1.988021541	21.80248151	0	1.988021541	37.84254119	0
2.013186371	21.77587308	0	2.013186371	37.84551675	0
2.0383512	21.75423517	0	2.0383512	37.84513162	0
2.06351603	21.64190382	0	2.06351603	37.84508297	0
2.08868086	21.61743769	0	2.08868086	37.84333545	0
2.113845689	21.58650449	0	2.113845689	37.84152038	0
2.139010519	21.46836649	0	2.139010519	37.83900817	0
2.164175349	21.41706226	0	2.164175349	37.84030942	0
2.189340178	21.31810236	0	2.189340178	37.84391689	0
2.214505008	21.27406612	0	2.214505008	37.84592828	0
2.239669837	21.20099931	0	2.239669837	37.8455734	0
2.264834667	21.1536438	0	2.264834667	37.84091221	0
2.289999497	21.13062953	0	2.289999497	37.84252463	0
2.315164326	21.0946313	0	2.315164326	37.84023975	0
2.340329156	21.02681002	0	2.340329156	37.83652025	0
2.365493986	20.98898372	0	2.365493986	37.83019925	0
2.390658815	20.92557861	0	2.390658815	37.83196756	0
2.415823645	20.92159366	0	2.415823645	37.83713953	0
2.440988475	20.89242235	0	2.440988475	37.83618204	0
2.466153304	20.84662963	0	2.466153304	37.83898266	0
2.491318134	20.76245826	0	2.491318134	37.84033108	0
2.516482963	20.76373434	0	2.516482963	37.84293791	0
2.541647793	20.74030048	0	2.541647793	37.84142424	0
2.566812623	20.70849677	0	2.566812623	37.83707192	0
2.591977452	20.67338348	0	2.591977452	37.84142195	0
2.617142282	20.60443716	0	2.617142282	37.83928878	0
2.642307112	20.57066985	0	2.642307112	37.83750765	0
2.667471941	20.47366405	0	2.667471941	37.82874073	0
2.692636771	20.4639113	0	2.692636771	37.83256611	0
2.7178016	20.43603148	0	2.7178016	37.82921097	0
2.74296643	20.39994008	0	2.74296643	37.8293873	0
2.76813126	20.32508435	0	2.76813126	37.81881164	0
2.793296089	20.31340418	0	2.793296089	37.82217945	0
2.818460919	20.28408116	0	2.818460919	37.82599413	0
2.843625749	20.19726058	0	2.843625749	37.8285469	0
2.868790578	20.18014932	0	2.868790578	37.83463717	0
2.893955408	20.09459916	0	2.893955408	37.83584493	0
2.919120238	20.05732022	0	2.919120238	37.84027904	0
2.944285067	20.00866415	0	2.944285067	37.83938083	0
2.969449897	19.98397556	0	2.969449897	37.83696657	0
2.994614726	19.96159905	0	2.994614726	37.841695	0
3.019779556	19.92461491	0	3.019779556	37.83449946	0
3.044944386	19.83921607	0	3.044944386	37.83366007	0
3.070109215	19.8052564	0	3.070109215	37.8361009	0
3.095274045	19.77648135	0	3.095274045	37.83290416	0
3.120438875	19.75897585	0	3.120438875	37.83404791	0
3.145603704	19.70824181	0	3.145603704	37.83268031	0
3.170768534	19.67461309	0	3.170768534	37.83598074	0
3.195933364	19.64671488	0	3.195933364	37.83607445	0
3.221098193	19.63004046	0	3.221098193	37.83546047	0
3.246263023	19.57476709	0	3.246263023	37.83692773	0
3.271427852	19.49622825	0	3.271427852	37.83361801	0
3.296592682	19.47271721	0	3.296592682	37.83225949	0
3.321757512	19.42398131	0	3.321757512	37.82993059	0
3.346922341	19.40362785	0	3.346922341	37.83028704	0
3.372087171	19.378133	0	3.372087171	37.83158704	0
3.397252001	19.34555563	0	3.397252001	37.83486915	0
3.42241683	19.3196057	0	3.42241683	37.83089162	0
3.44758166	19.27790425	0	3.44758166	37.82943019	0
3.47274649	19.22743971	0	3.47274649	37.83045493	0
3.497911319	19.19700872	0	3.497911319	37.82958296	0
3.523076149	19.14747852	0	3.523076149	37.82467321	0
3.548240978	19.12495102	0	3.548240978	37.82992526	0
3.573405808	19.07211436	0	3.573405808	37.82929345	0
3.598570638	18.96540062	0	3.598570638	37.80804524	0
3.623735467	18.91027367	0	3.623735467	37.77138676	0
3.648900297	18.88697664	0	3.648900297	37.76644526	0
3.674065127	18.79301729	0	3.674065127	37.74321497	0
3.699229956	18.74955645	0	3.699229956	37.74354891	0
3.724394786	18.65305744	0	3.724394786	37.71271163	0
3.749559615	18.61404364	0	3.749559615	37.68480602	0
3.774724445	18.56241644	0	3.774724445	37.67329658	0
3.799889275	18.540661	0	3.799889275	37.671245	0
3.825054104	18.51914332	0	3.825054104	37.67766344	0
3.850218934	18.4768416	0	3.850218934	37.66985905	0
3.875383764	18.45801649	0	3.875383764	37.67499399	0
3.900548593	18.44398672	0	3.900548593	37.67663984	0
3.925713423	18.42372282	0	3.925713423	37.67429411	0
3.950878253	18.41605655	0	3.950878253	37.67368832	0
3.976043082	18.37217643	0	3.976043082	37.66722928	0
4.001207912	18.35521664	0	4.001207912	37.66843661	0
4.026372741	18.3505372	0	4.026372741	37.66708285	0
4.051537571	18.33485027	0	4.051537571	37.67106257	0
4.076702401	18.30960753	0	4.076702401	37.67166576	0
4.10186723	18.28237085	0	4.10186723	37.67006908	0
4.12703206	18.24440761	0	4.12703206	37.66566686	0
4.15219689	18.16745993	0	4.15219689	37.64599571	0
4.177361719	18.08533829	0	4.177361719	37.62930439	0
4.202526549	18.06501619	0	4.202526549	37.62545641	0
4.227691379	18.04553404	0	4.227691379	37.62060779	0
4.252856208	18.02823053	0	4.252856208	37.61818027	0
4.278021038	17.98288585	0	4.278021038	37.61566356	0
4.303185867	17.96252177	0	4.303185867	37.61789802	0
4.328350697	17.85046471	0	4.328350697	37.605935	0
4.353515527	17.76136041	0	4.353515527	37.58588662	0
4.378680356	17.70751278	0	4.378680356	37.55246007	0
4.403845186	17.60274028	0	4.403845186	37.49147815	0
4.429010016	17.43814778	0	4.429010016	37.44191725	0
4.454174845	17.29874769	0	4.454174845	37.42195647	0
4.479339675	17.23255422	0	4.479339675	37.40671664	0
4.504504505	17.10159681	0	4.504504505	37.38347753	0
4.529669334	17.05150954	0	4.529669334	37.3776067	0
4.554834164	17.00720008	0	4.554834164	37.3769637	0
4.579998993	16.92369164	0	4.579998993	37.36304493	0
4.605163823	16.86829051	0	4.605163823	37.35851202	0
4.630328653	16.78396445	0	4.630328653	37.33464947	0
4.655493482	16.78304515	0	4.655493482	37.32151548	0
4.680658312	16.76897729	0	4.680658312	37.31085994	0
4.705823142	16.74564501	0	4.705823142	37.31040661	0
4.730987971	16.69440193	0	4.730987971	37.30620255	0
4.756152801	16.65974893	0	4.756152801	37.3019072	0
4.78131763	16.6358331	0	4.78131763	37.30184753	0
4.80648246	16.62578282	0	4.80648246	37.30116046	0
4.83164729	16.57219212	0	4.83164729	37.29237587	0
4.856812119	16.54179044	0	4.856812119	37.3022535	0
4.881976949	16.49376272	0	4.881976949	37.30338447	0
4.907141779	16.4426934	0	4.907141779	37.29236027	0
4.932306608	16.40799581	0	4.932306608	37.29506108	0
4.957471438	16.40297173	0	4.957471438	37.30443006	0
4.982636268	16.38128825	0	4.982636268	37.30004714	0
5.007801097	16.35383588	0	5.007801097	37.30049351	0
5.032965927	16.34060714	0	5.032965927	37.29801351	0
5.058130756	16.28842473	0	5.058130756	37.29708928	0
5.083295586	16.27314334	0	5.083295586	37.30473292	0
5.108460416	16.24822741	0	5.108460416	37.30404251	0
5.133625245	16.19851425	0	5.133625245	37.30660508	0
5.158790075	16.1402886	0	5.158790075	37.30435238	0
5.183954905	16.11931213	0	5.183954905	37.30519007	0
5.209119734	16.09634622	0	5.209119734	37.30526863	0
5.234284564	16.07794359	0	5.234284564	37.30267742	0
5.259449394	15.98142784	0	5.259449394	37.29182585	0
5.284614223	15.96796399	0	5.284614223	37.29711413	0
5.309779053	15.89148778	0	5.309779053	37.29228582	0
5.334943882	15.83760849	0	5.334943882	37.29108207	0
5.360108712	15.8144704	0	5.360108712	37.28441014	0
5.385273542	15.81461626	0	5.385273542	37.28775197	0
5.410438371	15.8113938	0	5.410438371	37.29161969	0
5.435603201	15.80283196	0	5.435603201	37.30093715	0
5.460768031	15.80406488	0	5.460768031	37.29935665	0
5.48593286	15.75536669	0	5.48593286	37.30154491	0
5.51109769	15.6864114	0	5.51109769	37.29875291	0
5.53626252	15.60984254	0	5.53626252	37.28714561	0
5.561427349	15.58391751	0	5.561427349	37.28808203	0
5.586592179	15.59653232	0	5.586592179	37.29944771	0
5.611757008	15.59983867	0	5.611757008	37.29932811	0
5.636921838	15.60258789	0	5.636921838	37.31024266	0
5.662086668	15.60161548	0	5.662086668	37.31017224	0
5.687251497	15.62325303	0	5.687251497	37.31209326	0
5.712416327	15.63983888	0	5.712416327	37.31584734	0
5.737581157	15.68550619	0	5.737581157	37.31732649	0
5.762745986	15.68279483	0	5.762745986	37.31731552	0
5.787910816	15.68216298	0	5.787910816	37.31814021	0
5.813075645	15.68070976	0	5.813075645	37.31933279	0
5.838240475	15.67995473	0	5.838240475	37.3186227	0
5.863405305	15.67174835	0	5.863405305	37.31841589	0
5.888570134	15.67120542	0	5.888570134	37.31840154	0
5.913734964	15.66741671	0	5.913734964	37.31758518	0
5.938899794	15.66255774	0	5.938899794	37.31655514	0
5.964064623	15.66766146	0	5.964064623	37.31828387	0
5.989229453	15.67304144	0	5.989229453	37.31996912	0
6.014394283	15.67538196	0	6.014394283	37.31848822	0
6.039559112	15.6725456	0	6.039559112	37.31981489	0
6.064723942	15.67156437	0	6.064723942	37.31916344	0
6.089888771	15.66281259	0	6.089888771	37.31898985	0
6.115053601	15.64554303	0	6.115053601	37.31935093	0
6.140218431	15.62443817	0	6.140218431	37.3187204	0
6.16538326	15.59182829	0	6.16538326	37.31935958	0
6.19054809	15.58084547	0	6.19054809	37.31703579	0
6.21571292	15.50911161	0	6.21571292	37.31361053	0
6.240877749	15.48122718	0	6.240877749	37.31110693	0
6.266042579	15.41457507	0	6.266042579	37.30638297	0
6.291207409	15.37585106	0	6.291207409	37.30129248	0
6.316372238	15.36266959	0	6.316372238	37.30430932	0
6.341537068	15.3505444	0	6.341537068	37.30534191	0
6.366701897	15.32411702	0	6.366701897	37.30620698	0
6.391866727	15.26962917	0	6.391866727	37.30006474	0
6.417031557	15.28069431	0	6.417031557	37.30470896	0
6.442196386	15.26102411	0	6.442196386	37.30388719	0
6.467361216	15.27533073	0	6.467361216	37.30667802	0
6.492526046	15.28782283	0	6.492526046	37.31025711	0
6.517690875	15.28690906	0	6.517690875	37.31058428	0
6.542855705	15.29526961	0	6.542855705	37.31279736	0
6.568020535	15.29396581	0	6.568020535	37.31147714	0
6.593185364	15.28746831	0	6.593185364	37.31433267	0
6.618350194	15.28842989	0	6.618350194	37.31347348	0
6.643515023	15.29267105	0	6.643515023	37.31649388	0
6.668679853	15.29361087	0	6.668679853	37.31641552	0
6.693844683	15.29061016	0	6.693844683	37.31424748	0
6.719009512	15.29005574	0	6.719009512	37.31424108	0
6.744174342	15.2936031	0	6.744174342	37.31336506	0
6.769339172	15.29498776	0	6.769339172	37.31492392	0
6.794504001	15.29689862	0	6.794504001	37.31538435	0
6.819668831	15.29665757	0	6.819668831	37.31710567	0
6.84483366	15.29648691	0	6.84483366	37.31785619	0
6.86999849	15.29746721	0	6.86999849	37.31573517	0
6.89516332	15.30105912	0	6.89516332	37.31800281	0
6.920328149	15.30040168	0	6.920328149	37.31781387	0
6.945492979	15.31498263	0	6.945492979	37.31894035	0
6.970657809	15.33242347	0	6.970657809	37.31964701	0
