mass_B			ExtMarker		
t	x	y	t	x	y
0	28.9912964	0	0	11.03395519	0
0.024985009	28.99164654	0	0.024985009	11.03254628	0
0.049970018	28.99194508	0	0.049970018	11.02584157	0
0.074955027	28.99060518	0	0.074955027	11.02478462	0
0.099940036	28.98887548	0	0.099940036	11.01805862	0
0.124925045	28.99048755	0	0.124925045	11.02457043	0
0.149910054	28.99209255	0	0.149910054	11.0265737	0
0.174895063	28.99170818	0	0.174895063	11.02606975	0
0.199880072	28.99320691	0	0.199880072	11.02983417	0
0.224865081	28.996826	0	0.224865081	11.03338479	0
0.24985009	28.99718653	0	0.24985009	11.03368235	0
0.274835099	28.99873699	0	0.274835099	11.03593991	0
0.299820108	28.99917002	0	0.299820108	11.0372085	0
0.324805117	29.0032849	0	0.324805117	11.04001237	0
0.349790126	29.00800022	0	0.349790126	11.04289194	0
0.374775135	29.01027169	0	0.374775135	11.04282765	0
0.399760144	29.00637215	0	0.399760144	11.04203418	0
0.424745153	29.00643947	0	0.424745153	11.04146301	0
0.449730162	29.00622572	0	0.449730162	11.03569948	0
0.474715171	28.99958529	0	0.474715171	11.03072487	0
0.49970018	28.99484193	0	0.49970018	11.03093247	0
0.524685189	28.98875853	0	0.524685189	11.02541581	0
0.549670198	28.97299161	0	0.549670198	11.01578576	0
0.574655207	28.97553961	0	0.574655207	11.01861161	0
0.599640216	28.97786708	0	0.599640216	11.02288804	0
0.624625225	28.97412643	0	0.624625225	11.00834452	0
0.649610234	28.97751616	0	0.649610234	11.01121584	0
0.674595243	28.982107	0	0.674595243	11.01839892	0
0.699580252	28.98314982	0	0.699580252	11.02047475	0
0.724565261	28.98186121	0	0.724565261	11.01721734	0
0.74955027	28.98257272	0	0.74955027	11.01387883	0
0.774535279	28.97486526	0	0.774535279	10.99999718	0
0.799520288	28.97501773	0	0.799520288	11.00436638	0
0.824505297	28.97745504	0	0.824505297	11.00228947	0
0.849490306	28.97698993	0	0.849490306	11.00961237	0
0.874475315	28.98317734	0	0.874475315	11.01893272	0
0.899460324	28.98702003	0	0.899460324	11.02636467	0
0.924445333	28.9891016	0	0.924445333	11.0257277	0
