Gfsup			Ext		
6.595689431	14.79620778	21.39382583	6.595689431	10.83594098	29.98590288
6.647623994	14.7865421	21.39282235	6.647623994	10.83465212	29.98596404
6.699558556	14.78693391	21.39287502	6.699558556	10.83576096	29.98633357
6.751493119	14.78493417	21.39322474	6.751493119	10.8359581	29.98618789
6.803427681	14.79119161	21.39336184	6.803427681	10.83609502	29.98614506
6.855362244	14.7820106	21.3927563	6.855362244	10.83543145	29.98606593
6.907296806	14.78359278	21.39274451	6.907296806	10.83800779	29.98613707
6.959231368	14.78538524	21.39261898	6.959231368	10.83817957	29.98604622
7.011165931	14.79195013	21.39143142	7.011165931	10.83684351	29.986197
7.063100493	14.78235842	21.39200413	7.063100493	10.83702059	29.98607337
7.115035056	14.75917127	21.38948671	7.115035056	10.83398307	29.98590589
7.166969618	14.74423146	21.38940096	7.166969618	10.83015847	29.98622521
7.218904181	14.7539986	21.38997739	7.218904181	10.82438925	29.98561484
7.270838743	14.76682241	21.39144046	7.270838743	10.82336564	29.98610914
7.322773306	14.7768324	21.3916054	7.322773306	10.82655199	29.98584953
7.374707868	14.78427823	21.39321281	7.374707868	10.83077387	29.98599812
7.426642431	14.78715562	21.39220653	7.426642431	10.83379854	29.98570404
7.478576993	14.77588106	21.39259065	7.478576993	10.8344856	29.98564433
7.530511555	14.77587249	21.3920579	7.530511555	10.83649509	29.98582135
7.582446118	14.76678461	21.392668	7.582446118	10.83787058	29.98559282
7.63438068	14.76268556	21.39199005	7.63438068	10.83577739	29.98567336
7.686315243	14.77615071	21.3920203	7.686315243	10.83240713	29.98573332
7.738249805	14.78516963	21.39188917	7.738249805	10.8347119	29.98573574
7.790184368	14.76460923	21.39216114	7.790184368	10.83441009	29.98544923
7.84211893	14.75293961	21.39060883	7.84211893	10.83283822	29.98567182
7.894053493	14.74955894	21.39204823	7.894053493	10.82774761	29.98565158
7.945988055	14.75060352	21.392319	7.945988055	10.82882875	29.98547656
7.997922618	14.76322915	21.39198105	7.997922618	10.82709035	29.98554983
8.04985718	14.77001726	21.39214987	8.04985718	10.82701482	29.98545322
8.101791742	14.76259947	21.39278868	8.101791742	10.82706453	29.98572422
8.153726305	14.76662494	21.39345322	8.153726305	10.82857753	29.98599747
8.205660867	14.78186652	21.39433224	8.205660867	10.83145809	29.98599057
8.25759543	14.78587065	21.39332086	8.25759543	10.83485511	29.98619903
8.309529992	14.79010539	21.39330927	8.309529992	10.83361876	29.98598682
8.361464555	14.78990648	21.39314622	8.361464555	10.8357385	29.98602614
8.413399117	14.7866624	21.39310611	8.413399117	10.8370162	29.98614379
8.46533368	14.76860961	21.3935113	8.46533368	10.83591006	29.98622473
8.517268242	14.75388121	21.39394011	8.517268242	10.83522501	29.98605884
8.569202804	14.76052876	21.39445362	8.569202804	10.83299659	29.98616114
8.621137367	14.77499382	21.39544887	8.621137367	10.83488753	29.98616841
8.673071929	14.79401501	21.39417501	8.673071929	10.83526061	29.98643858
8.725006492	14.79319627	21.39296545	8.725006492	10.8396165	29.98642379
8.776941054	14.80175004	21.39211933	8.776941054	10.84004548	29.98633511
8.828875617	14.79969917	21.39235325	8.828875617	10.84146012	29.98631843
8.880810179	14.79823093	21.39288133	8.880810179	10.84248748	29.98636389
8.932744742	14.79165185	21.39249555	8.932744742	10.84260236	29.98638223
8.984679304	14.79164176	21.39182186	8.984679304	10.84237233	29.98617379
9.036613867	14.78005918	21.39216938	9.036613867	10.84320776	29.98631884
9.088548429	14.76674304	21.39189085	9.088548429	10.84154846	29.98643367
9.140482991	14.76571734	21.39213346	9.140482991	10.84149896	29.98618178
9.192417554	14.7648221	21.39200863	9.192417554	10.84186852	29.98624225
9.244352116	14.74356475	21.39177872	9.244352116	10.84251993	29.98609615
9.296286679	14.75211133	21.39183226	9.296286679	10.84202	29.98622689
9.348221241	14.76767678	21.39178725	9.348221241	10.84206696	29.98631595
9.400155804	14.76373645	21.39136986	9.400155804	10.8423153	29.98634444
9.452090366	14.75505157	21.38934229	9.452090366	10.84182577	29.98631698
9.504024929	14.72044606	21.39097365	9.504024929	10.8410322	29.98622861
9.555959491	14.68490392	21.39123654	9.555959491	10.84044084	29.98627416
9.607894053	14.68117342	21.3925499	9.607894053	10.84031646	29.98637831
9.659828616	14.69834577	21.39276243	9.659828616	10.84215067	29.98622016
9.711763178	14.68790975	21.39300057	9.711763178	10.84167734	29.98628373
9.763697741	14.67659498	21.39325496	9.763697741	10.84281272	29.98633828
9.815632303	14.6624389	21.39335645	9.815632303	10.84229045	29.98639245
9.867566866	14.61510532	21.39354671	9.867566866	10.84244412	29.98645982
9.919501428	14.55735817	21.39485876	9.919501428	10.84133093	29.98646283
9.971435991	14.54905604	21.39431591	9.971435991	10.84188469	29.98650007
10.02337055	14.56125325	21.39436904	10.02337055	10.84223452	29.98635586
10.07530512	14.55802363	21.39426197	10.07530512	10.84232487	29.98625744
10.12723968	14.546307	21.39414913	10.12723968	10.84303641	29.98659912
10.17917424	14.50137009	21.39435622	10.17917424	10.84155554	29.98639461
10.2311088	14.47744519	21.39549202	10.2311088	10.84201411	29.98644105
10.28304337	14.41158971	21.39587378	10.28304337	10.84074009	29.9865774
10.33497793	14.38324144	21.39641696	10.33497793	10.83896519	29.98668353
10.38691249	14.35747412	21.39746328	10.38691249	10.83793615	29.98655375
10.43884705	14.35804918	21.39875907	10.43884705	10.83922493	29.98673158
10.49078162	14.36119076	21.39848812	10.49078162	10.83907073	29.98668205
10.54271618	14.35353728	21.39886033	10.54271618	10.83954555	29.98666052
10.59465074	14.34121015	21.39809347	10.59465074	10.84006449	29.98655866
10.6465853	14.34285976	21.39942986	10.6465853	10.84017642	29.98649429
10.69851986	14.32695499	21.39958492	10.69851986	10.8400168	29.98658562
10.75045443	14.32515202	21.39983563	10.75045443	10.84015419	29.9864584
10.80238899	14.32626506	21.39928624	10.80238899	10.8412152	29.98634352
10.85432355	14.33938648	21.39883473	10.85432355	10.84029904	29.98639212
10.90625811	14.32286244	21.39643429	10.90625811	10.84283048	29.98666076
10.95819268	14.33200037	21.39751644	10.95819268	10.84221825	29.98651658
11.01012724	14.3416297	21.39823944	11.01012724	10.84199593	29.98631035
11.0620618	14.32486702	21.40015208	11.0620618	10.84215437	29.98635765
11.11399636	14.32778858	21.40178327	11.11399636	10.84235983	29.98649478
11.16593093	14.34457081	21.40513067	11.16593093	10.84146383	29.98639509
11.21786549	14.3332288	21.40412825	11.21786549	10.84200479	29.98645436
11.26980005	14.33570816	21.40211949	11.26980005	10.84199739	29.98642714
11.32173461	14.3528338	21.40366581	11.32173461	10.84299539	29.98647171
11.37366918	14.35680621	21.40245972	11.37366918	10.84245919	29.98635289
11.42560374	14.3595653	21.40207804	11.42560374	10.84237284	29.98638686
11.4775383	14.35727422	21.40225118	11.4775383	10.84237997	29.98644202
11.52947286	14.35757416	21.40206961	11.52947286	10.84362332	29.9863739
11.58140743	14.35172137	21.4012103	11.58140743	10.84417318	29.98641243
11.63334199	14.34639419	21.40027091	11.63334199	10.8430007	29.9863802
11.68527655	14.34381984	21.40024569	11.68527655	10.84368986	29.9864287
11.73721111	14.34550107	21.40011436	11.73721111	10.84332521	29.98637608
11.78914568	14.33608145	21.39836404	11.78914568	10.84315372	29.9864738
11.84108024	14.33066614	21.39860543	11.84108024	10.84500775	29.98626118
11.8930148	14.29643747	21.4012175	11.8930148	10.84168653	29.9863295
11.94494936	14.22313535	21.40247358	11.94494936	10.84412215	29.986497
11.99688393	14.20305778	21.40409366	11.99688393	10.84465792	29.98654084
12.04881849	14.16712606	21.40661988	12.04881849	10.8425694	29.98633361
12.10075305	14.10559245	21.41049002	12.10075305	10.84286402	29.98636051
12.15268761	14.0942179	21.40860317	12.15268761	10.84206728	29.98651946
12.20462218	14.11120392	21.40752944	12.20462218	10.84305703	29.98650849
12.25655674	14.09711827	21.40633534	12.25655674	10.84299452	29.98653418
12.3084913	14.09984798	21.40600992	12.3084913	10.84138424	29.98649415
12.36042586	14.1033217	21.40625195	12.36042586	10.84488818	29.98663765
12.41236043	14.07981655	21.40701866	12.41236043	10.84081519	29.98637693
12.46429499	14.03464983	21.41026079	12.46429499	10.84122287	29.98638306
12.51622955	13.96152199	21.41023237	12.51622955	10.84200143	29.98648466
12.56816411	13.92394572	21.41183311	12.56816411	10.84146877	29.98669802
12.62009868	13.9022022	21.41179101	12.62009868	10.84053398	29.98681443
12.67203324	13.8818558	21.40898007	12.67203324	10.83847639	29.9867551
12.7239678	13.86509963	21.4092769	12.7239678	10.83865415	29.98667873
12.77590236	13.87747191	21.40971887	12.77590236	10.83810571	29.98673622
12.82783693	13.83488213	21.41094447	12.82783693	10.83796758	29.98654884
12.87977149	13.7437141	21.41348005	12.87977149	10.83711608	29.98665348
12.93170605	13.70241084	21.41368506	12.93170605	10.83645989	29.9867507
12.98364061	13.69203215	21.4129161	12.98364061	10.8375002	29.9869237
13.03557518	13.68287266	21.41291221	13.03557518	10.83713638	29.98656766
13.08750974	13.68476962	21.4132566	13.08750974	10.83843092	29.98640138
13.1394443	13.67939302	21.41221968	13.1394443	10.84142818	29.98652086
13.19137886	13.67176625	21.41288943	13.19137886	10.84256651	29.98669181
13.24331343	13.6553744	21.41456031	13.24331343	10.84059601	29.98622212
13.29524799	13.6505794	21.4125497	13.29524799	10.84039462	29.98629443
13.34718255	13.65738023	21.41153948	13.34718255	10.84090084	29.98649786
13.39911711	13.64957331	21.41089346	13.39911711	10.84147453	29.9859823
13.45105167	13.66693811	21.41063499	13.45105167	10.84294572	29.98603494
13.50298624	13.6491202	21.41127625	13.50298624	10.8429386	29.98602296
13.5549208	13.66305695	21.41124416	13.5549208	10.8434764	29.98614649
13.60685536	13.67907606	21.41118424	13.60685536	10.84293372	29.98620823
13.65878992	13.68222558	21.41115292	13.65878992	10.8431234	29.98610802
13.71072449	13.67037486	21.41085148	13.71072449	10.84280322	29.98586443
13.76265905	13.66712188	21.41065176	13.76265905	10.84426087	29.98617226
13.81459361	13.67675583	21.41140295	13.81459361	10.84371683	29.98630185
13.86652817	13.68995687	21.41180276	13.86652817	10.84356316	29.98605735
13.91846274	13.6832859	21.4114078	13.91846274	10.84441992	29.98616117
13.9703973	13.69785831	21.41341342	13.9703973	10.84489468	29.98622372
14.02233186	13.67889278	21.41154552	14.02233186	10.84524118	29.98622293
14.07426642	13.66701313	21.41209816	14.07426642	10.8454955	29.98604293
14.12620099	13.65738904	21.41148945	14.12620099	10.8448301	29.98599264
14.17813555	13.66489464	21.41147104	14.17813555	10.84646123	29.98600039
14.23007011	13.66326278	21.41054073	14.23007011	10.84567801	29.98604449
14.28200467	13.63788658	21.40967832	14.28200467	10.84563262	29.98629335
14.33393924	13.61928395	21.41163165	14.33393924	10.8449791	29.98617347
14.3858738	13.55572729	21.41158146	14.3858738	10.84479152	29.98585002
14.43780836	13.53772255	21.41100675	14.43780836	10.84408289	29.98600476
14.48974292	13.49838626	21.41323839	14.48974292	10.84486388	29.98600828
14.54167749	13.44314819	21.41412957	14.54167749	10.84398351	29.98593321
14.59361205	13.44385501	21.4130081	14.59361205	10.84045099	29.98603139
14.64554661	13.44647703	21.41367034	14.64554661	10.84032437	29.98557279
14.69748117	13.44859245	21.41373887	14.69748117	10.84046866	29.98547639
14.74941574	13.44098128	21.41364459	14.74941574	10.84034902	29.98594185
14.8013503	13.41988473	21.41021645	14.8013503	10.83591439	29.98587795
14.85328486	13.38661748	21.41382976	14.85328486	10.83449922	29.98584907
14.90521942	13.36216881	21.41601523	14.90521942	10.8316017	29.98597013
14.95715399	13.33712677	21.41403244	14.95715399	10.83376581	29.98595543
15.00908855	13.31636752	21.41223901	15.00908855	10.83453916	29.98617042
15.06102311	13.32564205	21.41560653	15.06102311	10.83520378	29.98647485
15.11295767	13.31841727	21.41484046	15.11295767	10.83487462	29.98670558
15.16489224	13.32775782	21.41601456	15.16489224	10.83559074	29.98657986
15.2168268	13.30684278	21.41473577	15.2168268	10.83833998	29.98659807
15.26876136	13.26342321	21.41770063	15.26876136	10.83814192	29.98674908
15.32069592	13.25267526	21.4190137	15.32069592	10.83910461	29.98680579
15.37263049	13.24827336	21.41922855	15.37263049	10.83936582	29.98678637
15.42456505	13.26276174	21.41968096	15.42456505	10.84111133	29.98654199
15.47649961	13.28284408	21.42194722	15.47649961	10.84200444	29.98667136
15.52843417	13.27601246	21.42173371	15.52843417	10.84203037	29.98665751
15.58036874	13.27239182	21.42131111	15.58036874	10.84377634	29.98668748
15.6323033	13.25009438	21.4196509	15.6323033	10.84465111	29.98661573
15.68423786	13.23824894	21.41986868	15.68423786	10.84395078	29.98691931
15.73617242	13.23849781	21.41983976	15.73617242	10.84328945	29.98654014
15.78810699	13.23929233	21.41921721	15.78810699	10.84294737	29.98659391
15.84004155	13.23469177	21.41858678	15.84004155	10.84374445	29.98677728
15.89197611	13.2442972	21.41949212	15.89197611	10.84430506	29.98654283
15.94391067	13.24709046	21.42007757	15.94391067	10.84424273	29.98658149
15.99584524	13.23583766	21.41878598	15.99584524	10.8439602	29.98656194
16.0477798	13.24764681	21.41972139	16.0477798	10.84510126	29.98662924
16.09971436	13.23929867	21.41855996	16.09971436	10.84490295	29.98650784
16.15164892	13.23267001	21.41806209	16.15164892	10.84471192	29.98659612
16.20358348	13.25135597	21.41961259	16.20358348	10.84472578	29.98651389
16.25551805	13.26327145	21.42136552	16.25551805	10.84474026	29.98669134
16.30745261	13.26072186	21.4200652	16.30745261	10.84588634	29.98659558
16.35938717	13.26111991	21.42044492	16.35938717	10.84847523	29.98674306
16.41132173	13.266688	21.42139724	16.41132173	10.8475651	29.98661198
16.4632563	13.2491881	21.41943579	16.4632563	10.84629154	29.98669955
16.51519086	13.24921329	21.41982239	16.51519086	10.84710937	29.98670349
16.56712542	13.24829505	21.41891151	16.56712542	10.84579539	29.98668067
16.61905998	13.23972137	21.4167531	16.61905998	10.84581988	29.98675509
16.67099455	13.25585707	21.41968552	16.67099455	10.84522215	29.98682441
16.72292911	13.25285089	21.41548242	16.72292911	10.84756574	29.98679964
16.77486367	13.24815254	21.41177091	16.77486367	10.84550966	29.98684104
16.82679823	13.2441875	21.40885919	16.82679823	10.84694171	29.98698627
16.8787328	13.2364591	21.40936636	16.8787328	10.84510128	29.98695763
16.93066736	13.23357448	21.41091754	16.93066736	10.84647672	29.98671289
16.98260192	13.22273688	21.40927551	16.98260192	10.84425378	29.98680202
17.03453648	13.23317137	21.41225807	17.03453648	10.84805479	29.98685228
17.08647105	13.24801589	21.4174685	17.08647105	10.84831489	29.98693652
17.13840561	13.26249113	21.42007579	17.13840561	10.85018249	29.98706223
17.19034017	13.27325579	21.4223855	17.19034017	10.85015321	29.98690866
17.24227473	13.3235212	21.41835144	17.24227473	10.85015633	29.98696499
17.2942093	13.33126075	21.41743541	17.2942093	10.84930208	29.98699282
17.34614386	13.29656802	21.4210673	17.34614386	10.85068827	29.98697496
17.39807842	13.25808008	21.41905264	17.39807842	10.84819087	29.98664629
17.45001298	13.23665497	21.41639148	17.45001298	10.84784304	29.98664978
17.50194755	13.25606782	21.41913717	17.50194755	10.84612476	29.98667665
17.55388211	13.25351503	21.41886277	17.55388211	10.84725327	29.98660598
17.60581667	13.24926857	21.41854673	17.60581667	10.84659002	29.98663305
17.65775123	13.25296272	21.42021241	17.65775123	10.84802501	29.9867055
17.7096858	13.21815222	21.4147299	17.7096858	10.84707124	29.98676024
17.76162036	13.25511204	21.41954861	17.76162036	10.84735498	29.98659971
17.81355492	13.28044964	21.42397315	17.81355492	10.84880052	29.98656081
17.86548948	13.25642278	21.42021388	17.86548948	10.84818349	29.98657239
17.91742405	13.24855713	21.41838034	17.91742405	10.84813313	29.98675566
17.96935861	13.25302576	21.41873113	17.96935861	10.84873193	29.98655505
18.02129317	13.26442663	21.42090155	18.02129317	10.84878616	29.98670011
18.07322773	13.25278379	21.41886483	18.07322773	10.84946783	29.986462
18.1251623	13.24727422	21.41780103	18.1251623	10.84909608	29.98657472
18.17709686	13.23602553	21.41590473	18.17709686	10.84927141	29.98656349
18.22903142	13.23812278	21.41673334	18.22903142	10.84767488	29.98636689
18.28096598	13.21902582	21.41384619	18.28096598	10.84688341	29.98643105
18.33290055	13.20964703	21.41229781	18.33290055	10.84745523	29.98618313
18.38483511	13.22419411	21.41404478	18.38483511	10.84709454	29.98636203
18.43676967	13.23989648	21.41659568	18.43676967	10.8457202	29.98641635
18.48870423	13.2475571	21.41778516	18.48870423	10.84631154	29.98628448
18.5406388	13.25378027	21.41882534	18.5406388	10.8447814	29.98639282
18.59257336	13.25017188	21.41806687	18.59257336	10.8446551	29.986386
18.64450792	13.24840268	21.41805186	18.64450792	10.84415654	29.98611024
18.69644248	13.25754935	21.41872136	18.69644248	10.8466777	29.98581228
18.74837704	13.25886557	21.4186298	18.74837704	10.8472718	29.98595459
18.80031161	13.24692973	21.41689565	18.80031161	10.84773105	29.98538312
18.85224617	13.24929714	21.41617238	18.85224617	10.84849445	29.98541638
18.90418073	13.2612623	21.41932815	18.90418073	10.84990527	29.98515928
18.95611529	13.25744204	21.41781189	18.95611529	10.85189556	29.98516358
19.00804986	13.25170343	21.41768745	19.00804986	10.85159759	29.98540201
19.05998442	13.24954476	21.41673138	19.05998442	10.85111013	29.98503425
19.11191898	13.24496316	21.41591531	19.11191898	10.85339904	29.98499455
19.16385354	13.25802541	21.41879009	19.16385354	10.8558845	29.98463347
19.21578811	13.26074573	21.42041981	19.21578811	10.85434293	29.98462682
19.26772267	13.26237381	21.41953615	19.26772267	10.85727573	29.9841632
19.31965723	13.25561989	21.41915542	19.31965723	10.85222775	29.98451081
19.37159179	13.25517468	21.4170222	19.37159179	10.85352693	29.98473479
19.42352636	13.25656384	21.41835371	19.42352636	10.85259002	29.98469352
19.47546092	13.25270155	21.41862844	19.47546092	10.8507272	29.98494265
19.52739548	13.25380863	21.41842775	19.52739548	10.85204725	29.98532603
19.57933004	13.25539216	21.4160957	19.57933004	10.85067302	29.98505412
19.63126461	13.2558498	21.41557865	19.63126461	10.85400812	29.98529656
19.68319917	13.24427884	21.4121139	19.68319917	10.85570607	29.9857167
19.73513373	13.24061777	21.41236915	19.73513373	10.86007641	29.98586781
19.78706829	13.24501971	21.41337159	19.78706829	10.85805952	29.98603896
19.83900286	13.24967004	21.4143249	19.83900286	10.85666635	29.98688836
19.89093742	13.27038041	21.41653151	19.89093742	10.85495241	29.98629104
19.94287198	13.2571453	21.41649011	19.94287198	10.85192017	29.98646163
19.99480654	13.26118029	21.41730661	19.99480654	10.85472405	29.98634002
20.04674111	13.24535063	21.41673438	20.04674111	10.85127525	29.98601687
20.09867567	13.24393447	21.41705294	20.09867567	10.85053742	29.98563583
