FASCsup_BEST			mass_A		
4.36560565900000	33.58771950000000	20.72418832000000	4.36560565900000	25.71710329000000	22.88931817000000
4.42086649000000	33.59645877000000	20.72427884000000	4.42086649000000	25.71893657000000	22.88885475000000
4.47612732100000	33.60053251000000	20.72421892000000	4.47612732100000	25.71916922000000	22.88932377000000
4.53138815200000	33.61494705000000	20.72198615000000	4.53138815200000	25.72309344000000	22.88866809000000
4.58664898300000	33.70049248000000	20.71859868000000	4.58664898300000	25.72136398000000	22.88898250000000
4.64190981400000	33.73407487000000	20.71553635000000	4.64190981400000	25.72024547000000	22.88809056000000
4.69717064500000	33.77298583000000	20.71321247000000	4.69717064500000	25.72045106000000	22.88781285000000
4.75243147700000	33.75864737000000	20.71191266000000	4.75243147700000	25.71518471000000	22.88789547000000
4.80769230800000	33.77667901000000	20.71101109000000	4.80769230800000	25.72208057000000	22.88760469000000
4.86295313900000	33.80832304000000	20.71070705000000	4.86295313900000	25.73201526000000	22.88596270000000
4.91821397000000	33.80258879000000	20.71020584000000	4.91821397000000	25.73172568000000	22.88496811000000
4.97347480100000	33.79587924000000	20.71004746000000	4.97347480100000	25.72647566000000	22.88681285000000
5.02873563200000	33.79693960000000	20.70964586000000	5.02873563200000	25.72795459000000	22.88699589000000
5.08399646300000	33.78688290000000	20.70941569000000	5.08399646300000	25.72326381000000	22.88832426000000
5.13925729400000	33.78916468000000	20.70960340000000	5.13925729400000	25.72027041000000	22.88889294000000
5.19451812600000	33.77857884000000	20.70987217000000	5.19451812600000	25.71962411000000	22.88836461000000
5.24977895700000	33.77376712000000	20.70987434000000	5.24977895700000	25.72059865000000	22.88807714000000
5.30503978800000	33.77283086000000	20.70956108000000	5.30503978800000	25.72673627000000	22.88789749000000
5.36030061900000	33.78069539000000	20.71006088000000	5.36030061900000	25.72603625000000	22.88637231000000
5.41556145000000	33.77178003000000	20.70990527000000	5.41556145000000	25.72807764000000	22.88600639000000
5.47082228100000	33.77608179000000	20.71021969000000	5.47082228100000	25.73102077000000	22.88524501000000
5.52608311200000	33.78210415000000	20.71131274000000	5.52608311200000	25.73114273000000	22.88543490000000
5.58134394300000	33.77299066000000	20.71099513000000	5.58134394300000	25.72712525000000	22.88614026000000
5.63660477500000	33.78381668000000	20.71151944000000	5.63660477500000	25.72788648000000	22.88622145000000
5.69186560600000	33.77851999000000	20.71181018000000	5.69186560600000	25.72579605000000	22.88703442000000
5.74712643700000	33.75739044000000	20.71198104000000	5.74712643700000	25.72023523000000	22.88727624000000
5.80238726800000	33.77361802000000	20.71192105000000	5.80238726800000	25.72211737000000	22.88704207000000
5.85764809900000	33.77392818000000	20.71189125000000	5.85764809900000	25.72385250000000	22.88737292000000
5.91290893000000	33.77005017000000	20.71112424000000	5.91290893000000	25.71728035000000	22.88832422000000
5.96816976100000	33.77630313000000	20.71165435000000	5.96816976100000	25.72295652000000	22.88815493000000
6.02343059200000	33.76841144000000	20.71218650000000	6.02343059200000	25.72258968000000	22.88819964000000
6.07869142400000	33.76777055000000	20.71241664000000	6.07869142400000	25.72219695000000	22.88839580000000
6.13395225500000	33.76478142000000	20.71225846000000	6.13395225500000	25.72250685000000	22.88851918000000
6.18921308600000	33.76701439000000	20.71217535000000	6.18921308600000	25.72560326000000	22.88842113000000
6.24447391700000	33.77261052000000	20.71213458000000	6.24447391700000	25.72501356000000	22.88807800000000
6.29973474800000	33.76493068000000	20.71229937000000	6.29973474800000	25.72401044000000	22.88796732000000
6.35499557900000	33.76583256000000	20.71140565000000	6.35499557900000	25.72416241000000	22.88778073000000
6.41025641000000	33.77756431000000	20.71082732000000	6.41025641000000	25.72625333000000	22.88761972000000
6.46551724100000	33.77460783000000	20.71049981000000	6.46551724100000	25.72523736000000	22.88742591000000
6.52077807300000	33.76792566000000	20.71104283000000	6.52077807300000	25.72375107000000	22.88810340000000
6.57603890400000	33.76610187000000	20.71139582000000	6.57603890400000	25.72348054000000	22.88740651000000
6.63129973500000	33.77368222000000	20.71161886000000	6.63129973500000	25.72552149000000	22.88755047000000
6.68656056600000	33.76991138000000	20.71147191000000	6.68656056600000	25.72415114000000	22.88718916000000
6.74182139700000	33.77403672000000	20.71145622000000	6.74182139700000	25.72222709000000	22.88766853000000
6.79708222800000	33.77026591000000	20.71156813000000	6.79708222800000	25.72556964000000	22.88690760000000
6.85234305900000	33.76950916000000	20.71048647000000	6.85234305900000	25.72138035000000	22.88755496000000
6.90760389000000	33.77378566000000	20.71112569000000	6.90760389000000	25.72529485000000	22.88744504000000
6.96286472100000	33.78426425000000	20.71132173000000	6.96286472100000	25.72759814000000	22.88739566000000
7.01812555300000	33.78743199000000	20.71133626000000	7.01812555300000	25.72744434000000	22.88739225000000
7.07338638400000	33.78392301000000	20.71147016000000	7.07338638400000	25.72749825000000	22.88694786000000
7.12864721500000	33.77658031000000	20.71065123000000	7.12864721500000	25.72671336000000	22.88695099000000
7.18390804600000	33.78068669000000	20.71173933000000	7.18390804600000	25.72723167000000	22.88723227000000
7.23916887700000	33.77542081000000	20.71091248000000	7.23916887700000	25.72728974000000	22.88677962000000
7.29442970800000	33.76058472000000	20.71108400000000	7.29442970800000	25.72680486000000	22.88662169000000
7.34969053900000	33.77671302000000	20.71038130000000	7.34969053900000	25.72533340000000	22.88680097000000
7.40495137000000	33.77505977000000	20.71052823000000	7.40495137000000	25.72665978000000	22.88739696000000
7.46021220200000	33.78384297000000	20.70913806000000	7.46021220200000	25.72663544000000	22.88740931000000
7.51547303300000	33.78874061000000	20.70929987000000	7.51547303300000	25.72743072000000	22.88763758000000
7.57073386400000	33.79963349000000	20.70991954000000	7.57073386400000	25.72634113000000	22.88757569000000
7.62599469500000	33.80122250000000	20.71006823000000	7.62599469500000	25.72573886000000	22.88711866000000
7.68125552600000	33.78476499000000	20.71036591000000	7.68125552600000	25.72752762000000	22.88683008000000
7.73651635700000	33.78633569000000	20.71071295000000	7.73651635700000	25.72480564000000	22.88732095000000
7.79177718800000	33.78372693000000	20.71047581000000	7.79177718800000	25.72959747000000	22.88680272000000
7.84703801900000	33.77514419000000	20.71057044000000	7.84703801900000	25.72878467000000	22.88675649000000
7.90229885100000	33.77760438000000	20.71054965000000	7.90229885100000	25.73173466000000	22.88665485000000
7.95755968200000	33.79899284000000	20.71080640000000	7.95755968200000	25.72872622000000	22.88691804000000
8.01282051300000	33.79643795000000	20.71051900000000	8.01282051300000	25.73134305000000	22.88639832000000
8.06808134400000	33.78463346000000	20.71041290000000	8.06808134400000	25.72905326000000	22.88602979000000
8.12334217500000	33.78805656000000	20.71020247000000	8.12334217500000	25.72723440000000	22.88643276000000
8.17860300600000	33.81599966000000	20.71032059000000	8.17860300600000	25.72923918000000	22.88644474000000
8.23386383700000	33.80098315000000	20.71017436000000	8.23386383700000	25.73229409000000	22.88672001000000
8.28912466800000	33.78915048000000	20.71032370000000	8.28912466800000	25.72995624000000	22.88663280000000
8.34438550000000	33.78234395000000	20.71010363000000	8.34438550000000	25.73037808000000	22.88637900000000
8.39964633100000	33.78363491000000	20.71011068000000	8.39964633100000	25.72991540000000	22.88661060000000
8.45490716200000	33.77659564000000	20.70964889000000	8.45490716200000	25.73158093000000	22.88626896000000
8.51016799300000	33.77185113000000	20.71023970000000	8.51016799300000	25.72827588000000	22.88599207000000
8.56542882400000	33.76870997000000	20.70991351000000	8.56542882400000	25.72630324000000	22.88661866000000
8.62068965500000	33.77238593000000	20.70990959000000	8.62068965500000	25.72865994000000	22.88631704000000
8.67595048600000	33.76817057000000	20.70932961000000	8.67595048600000	25.73107034000000	22.88606135000000
8.73121131700000	33.77184352000000	20.70946431000000	8.73121131700000	25.72621131000000	22.88689156000000
8.78647214900000	33.77101461000000	20.70963322000000	8.78647214900000	25.72577513000000	22.88709586000000
8.84173298000000	33.76782147000000	20.70832459000000	8.84173298000000	25.72704406000000	22.88617952000000
8.89699381100000	33.74426290000000	20.70768441000000	8.89699381100000	25.72659166000000	22.88589061000000
8.95225464200000	33.74173449000000	20.70589362000000	8.95225464200000	25.72802813000000	22.88555829000000
9.00751547300000	33.75993409000000	20.70748682000000	9.00751547300000	25.72741921000000	22.88559152000000
9.06277630400000	33.77151353000000	20.70780359000000	9.06277630400000	25.72950098000000	22.88523873000000
9.11803713500000	33.77721236000000	20.70888044000000	9.11803713500000	25.72424500000000	22.88461276000000
9.17329796600000	33.77200847000000	20.70874084000000	9.17329796600000	25.71168903000000	22.88507741000000
9.22855879800000	33.75901285000000	20.70783130000000	9.22855879800000	25.71064621000000	22.88496826000000
9.28381962900000	33.74684059000000	20.70832219000000	9.28381962900000	25.71257677000000	22.88547071000000
9.33908046000000	33.77400133000000	20.71014552000000	9.33908046000000	25.71677449000000	22.88492312000000
9.39434129100000	33.77625275000000	20.71180550000000	9.39434129100000	25.71833663000000	22.88454781000000
9.44960212200000	33.77317194000000	20.71182502000000	9.44960212200000	25.71338494000000	22.88501459000000
9.50486295300000	33.77661104000000	20.71094440000000	9.50486295300000	25.71456907000000	22.88595802000000
9.56012378400000	33.78844921000000	20.71145525000000	9.56012378400000	25.71758328000000	22.88612870000000
9.61538461500000	33.78492808000000	20.71114049000000	9.61538461500000	25.72012003000000	22.88617150000000
9.67064544700000	33.79738690000000	20.71110797000000	9.67064544700000	25.71585479000000	22.88712343000000
9.72590627800000	33.80506942000000	20.71128418000000	9.72590627800000	25.71348728000000	22.88743625000000
9.78116710900000	33.79154082000000	20.70987934000000	9.78116710900000	25.71513655000000	22.88681626000000
9.83642794000000	33.78118867000000	20.70879249000000	9.83642794000000	25.71949550000000	22.88668081000000
9.89168877100000	33.77328589000000	20.70697579000000	9.89168877100000	25.71178498000000	22.88670817000000
9.94694960200000	33.78220092000000	20.70736964000000	9.94694960200000	25.71966025000000	22.88633531000000
10.00221043000000	33.78590747000000	20.70757437000000	10.00221043000000	25.71814201000000	22.88619457000000
10.05747126000000	33.78777958000000	20.70760313000000	10.05747126000000	25.71962558000000	22.88676261000000
10.11273210000000	33.79712113000000	20.70885448000000	10.11273210000000	25.71927103000000	22.88683099000000
10.16799293000000	33.80819301000000	20.70936870000000	10.16799293000000	25.71628649000000	22.88702619000000
10.22325376000000	33.82433209000000	20.71099354000000	10.22325376000000	25.71647612000000	22.88698478000000
10.27851459000000	33.85058850000000	20.70541749000000	10.27851459000000	25.72054612000000	22.88680848000000
10.33377542000000	33.87377533000000	20.70435212000000	10.33377542000000	25.72168921000000	22.88634395000000
10.38903625000000	33.90147184000000	20.70511150000000	10.38903625000000	25.72834801000000	22.88565756000000
10.44429708000000	33.90712592000000	20.70478528000000	10.44429708000000	25.72820889000000	22.88546132000000
10.49955791000000	33.89281933000000	20.70473317000000	10.49955791000000	25.72937399000000	22.88526510000000
10.55481874000000	33.88330758000000	20.70399809000000	10.55481874000000	25.72498599000000	22.88632190000000
10.61007958000000	33.88478034000000	20.70390848000000	10.61007958000000	25.72525498000000	22.88600788000000
10.66534041000000	33.88480544000000	20.70346356000000	10.66534041000000	25.72783389000000	22.88600843000000
10.72060124000000	33.89143822000000	20.70279850000000	10.72060124000000	25.72383619000000	22.88629904000000
10.77586207000000	33.89903407000000	20.70376208000000	10.77586207000000	25.72767132000000	22.88639631000000
10.83112290000000	33.88439902000000	20.70356434000000	10.83112290000000	25.72548373000000	22.88631193000000
10.88638373000000	33.89452561000000	20.70326281000000	10.88638373000000	25.73067283000000	22.88530654000000
10.94164456000000	33.89678157000000	20.70358758000000	10.94164456000000	25.72941295000000	22.88559094000000
10.99690539000000	33.90012626000000	20.70352811000000	10.99690539000000	25.74173582000000	22.88384896000000
11.05216622000000	33.89495282000000	20.70446215000000	11.05216622000000	25.74512887000000	22.88215555000000
11.10742706000000	33.88871104000000	20.70342977000000	11.10742706000000	25.74470301000000	22.88336081000000
11.16268789000000	33.90228468000000	20.70470102000000	11.16268789000000	25.74495490000000	22.88293476000000
11.21794872000000	33.92274997000000	20.70441550000000	11.21794872000000	25.73517892000000	22.88489316000000
11.27320955000000	33.91600908000000	20.70485594000000	11.27320955000000	25.73137209000000	22.88437620000000
11.32847038000000	33.90468421000000	20.70440885000000	11.32847038000000	25.73334993000000	22.88278678000000
11.38373121000000	33.90068887000000	20.70471033000000	11.38373121000000	25.73163323000000	22.88548850000000
11.43899204000000	33.90563568000000	20.70477216000000	11.43899204000000	25.73247504000000	22.88440532000000
11.49425287000000	33.89700350000000	20.70373097000000	11.49425287000000	25.73457052000000	22.88500596000000
11.54951370000000	33.89612275000000	20.70419842000000	11.54951370000000	25.73440289000000	22.88555396000000
11.60477454000000	33.88846365000000	20.70446784000000	11.60477454000000	25.73822822000000	22.88544685000000
11.66003537000000	33.89187937000000	20.70458138000000	11.66003537000000	25.73511079000000	22.88655223000000
11.71529620000000	33.89336427000000	20.70337888000000	11.71529620000000	25.73396448000000	22.88829317000000
11.77055703000000	33.88969756000000	20.70373547000000	11.77055703000000	25.73347643000000	22.88993766000000
11.82581786000000	33.89744627000000	20.70423583000000	11.82581786000000	25.72922504000000	22.88955007000000
11.88107869000000	33.90446146000000	20.70460870000000	11.88107869000000	25.72955987000000	22.88961114000000
11.93633952000000	33.89902829000000	20.70465756000000	11.93633952000000	25.73089311000000	22.88964147000000
11.99160035000000	33.88783545000000	20.70474407000000	11.99160035000000	25.72946853000000	22.88862382000000
12.04686118000000	33.90960441000000	20.70654511000000	12.04686118000000	25.72835328000000	22.88945945000000
12.10212202000000	33.90542427000000	20.70645542000000	12.10212202000000	25.73058615000000	22.88842088000000
12.15738285000000	33.89735009000000	20.70617785000000	12.15738285000000	25.72892126000000	22.88865422000000
12.21264368000000	33.89131778000000	20.70516882000000	12.21264368000000	25.73075187000000	22.88760378000000
12.26790451000000	33.89019285000000	20.70502554000000	12.26790451000000	25.72900845000000	22.88841375000000
12.32316534000000	33.88766725000000	20.70605277000000	12.32316534000000	25.72548139000000	22.88797786000000
12.37842617000000	33.89476683000000	20.70665200000000	12.37842617000000	25.72895678000000	22.88775890000000
12.43368700000000	33.89948542000000	20.70821300000000	12.43368700000000	25.73221237000000	22.88822494000000
12.48894783000000	33.91453361000000	20.70934068000000	12.48894783000000	25.72154886000000	22.88861171000000
12.54420866000000	33.89742375000000	20.71250204000000	12.54420866000000	25.71535352000000	22.88994340000000
12.59946950000000	33.86051942000000	20.70719835000000	12.59946950000000	25.71172685000000	22.88874269000000
12.65473033000000	33.85749481000000	20.70656294000000	12.65473033000000	25.71291979000000	22.88942010000000
12.70999116000000	33.86399895000000	20.70624627000000	12.70999116000000	25.72026210000000	22.88897119000000
12.76525199000000	33.85298460000000	20.70625275000000	12.76525199000000	25.72283900000000	22.88948375000000
12.82051282000000	33.85436407000000	20.70572615000000	12.82051282000000	25.72275044000000	22.88917926000000
12.87577365000000	33.87770826000000	20.70618303000000	12.87577365000000	25.72266166000000	22.88919618000000
12.93103448000000	33.87610153000000	20.70619945000000	12.93103448000000	25.72532656000000	22.88957456000000
12.98629531000000	33.86119946000000	20.70528252000000	12.98629531000000	25.72094213000000	22.88816680000000
13.04155615000000	33.86561637000000	20.70510423000000	13.04155615000000	25.72456306000000	22.88881395000000
13.09681698000000	33.87512000000000	20.70523985000000	13.09681698000000	25.72827619000000	22.88888796000000
13.15207781000000	33.86587026000000	20.70534853000000	13.15207781000000	25.72539872000000	22.88899211000000
13.20733864000000	33.88162916000000	20.70535909000000	13.20733864000000	25.72563527000000	22.88830448000000
13.26259947000000	33.87297520000000	20.70512516000000	13.26259947000000	25.72285960000000	22.88769612000000
13.31786030000000	33.85863142000000	20.70459135000000	13.31786030000000	25.72117407000000	22.88782525000000
13.37312113000000	33.86298353000000	20.70420054000000	13.37312113000000	25.72186353000000	22.88833278000000
13.42838196000000	33.87113330000000	20.70456751000000	13.42838196000000	25.72451353000000	22.88793518000000
13.48364279000000	33.88683476000000	20.70436582000000	13.48364279000000	25.72484152000000	22.88786862000000
13.53890363000000	33.89312944000000	20.70433867000000	13.53890363000000	25.72536062000000	22.88661515000000
13.59416446000000	33.87752736000000	20.70400114000000	13.59416446000000	25.72562029000000	22.88629155000000
13.64942529000000	33.88494043000000	20.70433506000000	13.64942529000000	25.71873515000000	22.88700421000000
13.70468612000000	33.88419242000000	20.70506436000000	13.70468612000000	25.72671717000000	22.88583715000000
13.75994695000000	33.87778561000000	20.70511226000000	13.75994695000000	25.72871233000000	22.88523236000000
13.81520778000000	33.89559489000000	20.70802649000000	13.81520778000000	25.73284610000000	22.88694188000000
13.87046861000000	33.89861156000000	20.70743968000000	13.87046861000000	25.74542371000000	22.88864992000000
13.92572944000000	33.88075232000000	20.70834251000000	13.92572944000000	25.74516247000000	22.89187711000000
13.98099027000000	33.89793449000000	20.70662576000000	13.98099027000000	25.75388797000000	22.89390967000000
14.03625111000000	33.89750036000000	20.70624034000000	14.03625111000000	25.74374505000000	22.89299224000000
14.09151194000000	33.89085724000000	20.70631179000000	14.09151194000000	25.74031767000000	22.89230492000000
14.14677277000000	33.89746670000000	20.70682536000000	14.14677277000000	25.73881746000000	22.89183840000000
14.20203360000000	33.89266464000000	20.70645341000000	14.20203360000000	25.73464515000000	22.89035450000000
14.25729443000000	33.89407464000000	20.70635460000000	14.25729443000000	25.73347225000000	22.89086532000000
14.31255526000000	33.89245245000000	20.70633419000000	14.31255526000000	25.73070404000000	22.88926124000000
14.36781609000000	33.90268553000000	20.70674254000000	14.36781609000000	25.72758429000000	22.88827868000000
14.42307692000000	33.90184561000000	20.70658527000000	14.42307692000000	25.73059507000000	22.88909934000000
14.47833775000000	33.91008696000000	20.70607757000000	14.47833775000000	25.73207600000000	22.88805471000000
14.53359859000000	33.90030744000000	20.70611138000000	14.53359859000000	25.73275996000000	22.88874981000000
14.58885942000000	33.89196394000000	20.70583903000000	14.58885942000000	25.73345370000000	22.88885887000000
14.64412025000000	33.89985356000000	20.70597594000000	14.64412025000000	25.73154351000000	22.88870100000000
14.69938108000000	33.89274052000000	20.70582688000000	14.69938108000000	25.73377956000000	22.88875374000000
14.75464191000000	33.89769942000000	20.70606299000000	14.75464191000000	25.73527145000000	22.88883014000000
14.80990274000000	33.90811416000000	20.70661465000000	14.80990274000000	25.74140007000000	22.88786929000000
14.86516357000000	33.91221637000000	20.70642757000000	14.86516357000000	25.74269533000000	22.88776182000000
14.92042440000000	33.90809150000000	20.70633118000000	14.92042440000000	25.74282168000000	22.88861102000000
14.97568523000000	33.91954447000000	20.70724566000000	14.97568523000000	25.75234472000000	22.88874268000000
15.03094607000000	33.91429686000000	20.70737361000000	15.03094607000000	25.74357548000000	22.88898163000000
15.08620690000000	33.91139886000000	20.70639758000000	15.08620690000000	25.74458290000000	22.88795611000000
15.14146773000000	33.90719487000000	20.70642174000000	15.14146773000000	25.74477490000000	22.88844820000000
15.19672856000000	33.91694993000000	20.70705239000000	15.19672856000000	25.74088155000000	22.88864715000000
15.25198939000000	33.92299993000000	20.70742304000000	15.25198939000000	25.74412989000000	22.88896521000000
15.30725022000000	33.91418638000000	20.70721065000000	15.30725022000000	25.74326220000000	22.88828063000000
15.36251105000000	33.91720040000000	20.70708605000000	15.36251105000000	25.74531496000000	22.88923310000000
15.41777188000000	33.91580411000000	20.70620862000000	15.41777188000000	25.74078120000000	22.88789261000000
15.47303271000000	33.90443641000000	20.70630506000000	15.47303271000000	25.74386480000000	22.88762821000000
15.52829355000000	33.91501796000000	20.70631258000000	15.52829355000000	25.74123623000000	22.88830822000000
15.58355438000000	33.91639927000000	20.70621963000000	15.58355438000000	25.73830834000000	22.88896492000000
15.63881521000000	33.91854003000000	20.70662725000000	15.63881521000000	25.74202483000000	22.88797969000000
15.69407604000000	33.91196074000000	20.70608537000000	15.69407604000000	25.73962992000000	22.88787180000000
15.74933687000000	33.91269702000000	20.70570463000000	15.74933687000000	25.73513797000000	22.88778845000000
15.80459770000000	33.91212723000000	20.70560931000000	15.80459770000000	25.73444955000000	22.88794445000000
15.85985853000000	33.91404875000000	20.70583478000000	15.85985853000000	25.73179332000000	22.88792722000000
15.91511936000000	33.92134915000000	20.70556417000000	15.91511936000000	25.73225275000000	22.88725873000000
15.97038019000000	33.94659852000000	20.70585848000000	15.97038019000000	25.73070247000000	22.88721562000000
