mass_B			ExtMarker		
t	x	y	t	x	y
0	25.96135865	0	0	8.373998459	0
0.025699674	25.96081216	0	0.025699674	8.375547465	0
0.051399347	25.96418489	0	0.051399347	8.37684515	0
0.077099021	25.96204532	0	0.077099021	8.376043023	0
0.102798695	25.96258675	0	0.102798695	8.373040041	0
0.128498368	25.9616624	0	0.128498368	8.374042966	0
0.154198042	25.9570229	0	0.154198042	8.375223208	0
0.179897715	25.95811536	0	0.179897715	8.37571887	0
0.205597389	25.95296146	0	0.205597389	8.378327189	0
0.231297063	26.10284925	0	0.231297063	8.294299648	0
0.256996736	26.10284925	0	0.256996736	8.294299648	0
0.28269641	26.10284925	0	0.28269641	8.294299648	0
0.308396083	26.10284925	0	0.308396083	8.294299648	0
0.334095757	26.10284925	0	0.334095757	8.294299648	0
0.359795431	26.10284925	0	0.359795431	8.294299648	0
0.385495104	26.10284925	0	0.385495104	8.294299648	0
0.411194778	26.10284925	0	0.411194778	8.294299648	0
0.436894451	26.10284925	0	0.436894451	8.294299648	0
0.462594125	26.10284925	0	0.462594125	8.294299648	0
0.488293799	26.10284925	0	0.488293799	8.294299648	0
0.513993472	26.10284925	0	0.513993472	8.294299648	0
0.539693146	26.10284925	0	0.539693146	8.294299648	0
0.56539282	26.10284925	0	0.56539282	8.294299648	0
0.591092493	26.10284925	0	0.591092493	8.294299648	0
0.616792167	26.10284925	0	0.616792167	8.294299648	0
0.64249184	26.10284925	0	0.64249184	8.294299648	0
0.668191514	26.10284925	0	0.668191514	8.294299648	0
0.693891188	26.10284925	0	0.693891188	8.294299648	0
0.719590861	26.10284925	0	0.719590861	8.294299648	0
0.745290535	26.10284925	0	0.745290535	8.294299648	0
0.770990208	26.10284925	0	0.770990208	8.294299648	0
0.796689882	26.10284925	0	0.796689882	8.294299648	0
0.822389556	26.10284925	0	0.822389556	8.294299648	0
0.848089229	26.10284925	0	0.848089229	8.294299648	0
0.873788903	26.10284925	0	0.873788903	8.294299648	0
0.899488577	26.10284925	0	0.899488577	8.294299648	0
0.92518825	26.10284925	0	0.92518825	8.294299648	0
0.950887924	26.10284925	0	0.950887924	8.294299648	0
0.976587597	26.10284925	0	0.976587597	8.294299648	0
1.002287271	26.10284925	0	1.002287271	8.294299648	0
1.027986945	26.10284925	0	1.027986945	8.294299648	0
1.053686618	26.10284925	0	1.053686618	8.294299648	0
1.079386292	26.10284925	0	1.079386292	8.294299648	0
1.105085965	26.10284925	0	1.105085965	8.294299648	0
1.130785639	26.10284925	0	1.130785639	8.294299648	0
1.156485313	26.10284925	0	1.156485313	8.294299648	0
1.182184986	26.10284925	0	1.182184986	8.294299648	0
1.20788466	26.10284925	0	1.20788466	8.294299648	0
1.233584333	26.10284925	0	1.233584333	8.294299648	0
1.259284007	26.10351222	0	1.259284007	8.295761519	0
1.284983681	26.10414527	0	1.284983681	8.297660696	0
1.310683354	26.10524965	0	1.310683354	8.295847294	0
1.336383028	26.10501217	0	1.336383028	8.297917689	0
1.362082702	26.10569082	0	1.362082702	8.298552517	0
1.387782375	26.10638217	0	1.387782375	8.298954746	0
1.413482049	26.10676262	0	1.413482049	8.298232796	0
1.439181722	26.1079639	0	1.439181722	8.300294746	0
1.464881396	26.10758673	0	1.464881396	8.300874655	0
1.49058107	26.10779371	0	1.49058107	8.300567673	0
1.516280743	26.10808844	0	1.516280743	8.30079157	0
1.541980417	26.10778445	0	1.541980417	8.300708526	0
1.56768009	26.10750775	0	1.56768009	8.300519401	0
1.593379764	26.10680847	0	1.593379764	8.300723988	0
1.619079438	26.10736975	0	1.619079438	8.30183621	0
1.644779111	26.10756847	0	1.644779111	8.302872023	0
1.670478785	26.10784227	0	1.670478785	8.302443156	0
1.696178459	26.10230613	0	1.696178459	8.297449363	0
1.721878132	26.10044275	0	1.721878132	8.295670865	0
1.747577806	26.09213937	0	1.747577806	8.293087895	0
1.773277479	25.99513591	0	1.773277479	8.274463295	0
1.798977153	25.95755277	0	1.798977153	8.27062711	0
1.824676827	25.94949426	0	1.824676827	8.272614626	0
1.8503765	25.95052372	0	1.8503765	8.274280559	0
1.876076174	25.85959448	0	1.876076174	8.275915577	0
1.901775847	25.83590922	0	1.901775847	8.279203534	0
1.927475521	25.76644443	0	1.927475521	8.259353969	0
1.953175195	25.69977667	0	1.953175195	8.220844982	0
1.978874868	25.65165232	0	1.978874868	8.213607226	0
2.004574542	25.56036685	0	2.004574542	8.213586444	0
2.030274216	25.53258836	0	2.030274216	8.210401626	0
2.055973889	25.50110849	0	2.055973889	8.210608079	0
2.081673563	25.45209454	0	2.081673563	8.211613522	0
2.107373236	25.44522497	0	2.107373236	8.218215793	0
2.13307291	25.41318343	0	2.13307291	8.215796243	0
2.158772584	25.41873801	0	2.158772584	8.216588944	0
2.184472257	25.38915594	0	2.184472257	8.20745993	0
2.210171931	25.34798297	0	2.210171931	8.204065272	0
2.235871604	25.31836267	0	2.235871604	8.206675116	0
2.261571278	25.29285976	0	2.261571278	8.207697699	0
2.287270952	25.25435793	0	2.287270952	8.206854394	0
2.312970625	25.21143285	0	2.312970625	8.208542572	0
2.338670299	25.15556892	0	2.338670299	8.209081564	0
2.364369973	25.12257324	0	2.364369973	8.205718025	0
2.390069646	25.09919659	0	2.390069646	8.207338597	0
2.41576932	25.0709893	0	2.41576932	8.216272835	0
2.441468993	25.06199566	0	2.441468993	8.218989374	0
2.467168667	25.05595134	0	2.467168667	8.220745201	0
2.492868341	25.05871722	0	2.492868341	8.221723875	0
2.518568014	25.038442	0	2.518568014	8.219685545	0
2.544267688	25.00408041	0	2.544267688	8.221415272	0
2.569967361	25.00214528	0	2.569967361	8.222783764	0
