MTJ			mass_A		
1.15946366	25.81626767	0.00000000	1.15946366	47.26058468	0.00000000
1.17816468	25.81607731	0.00000000	1.17816468	47.26025185	0.00000000
1.19686571	25.81352853	0.00000000	1.19686571	47.26155812	0.00000000
1.21556674	25.81437615	0.00000000	1.21556674	47.26059595	0.00000000
1.23426776	25.81597712	0.00000000	1.23426776	47.26078499	0.00000000
1.25296879	25.81751835	0.00000000	1.25296879	47.26098069	0.00000000
1.27166982	25.81588323	0.00000000	1.27166982	47.26055320	0.00000000
1.29037084	25.81756965	0.00000000	1.29037084	47.26113871	0.00000000
1.30907187	25.81666758	0.00000000	1.30907187	47.26129948	0.00000000
1.32777290	25.81969027	0.00000000	1.32777290	47.26026587	0.00000000
1.34647392	25.81803451	0.00000000	1.34647392	47.26083217	0.00000000
1.36517495	25.82023141	0.00000000	1.36517495	47.26084066	0.00000000
1.38387598	25.81869945	0.00000000	1.38387598	47.26140821	0.00000000
1.40257700	25.81808866	0.00000000	1.40257700	47.26060500	0.00000000
1.42127803	25.81859902	0.00000000	1.42127803	47.26106670	0.00000000
1.43997906	25.81788010	0.00000000	1.43997906	47.26137197	0.00000000
1.45868008	25.81779109	0.00000000	1.45868008	47.26175848	0.00000000
1.47738111	25.81587319	0.00000000	1.47738111	47.26210321	0.00000000
1.49608214	25.81445543	0.00000000	1.49608214	47.26198219	0.00000000
1.51478316	25.80018887	0.00000000	1.51478316	47.26258929	0.00000000
1.53348419	25.78906802	0.00000000	1.53348419	47.26307056	0.00000000
1.55218522	25.68951394	0.00000000	1.55218522	47.26393491	0.00000000
1.57088624	25.66627081	0.00000000	1.57088624	47.26357279	0.00000000
1.58958727	25.63082979	0.00000000	1.58958727	47.26321567	0.00000000
1.60828830	25.57591060	0.00000000	1.60828830	47.26323320	0.00000000
1.62698932	25.56272615	0.00000000	1.62698932	47.26456827	0.00000000
1.64569035	25.56366346	0.00000000	1.64569035	47.26362215	0.00000000
1.66439138	25.50428983	0.00000000	1.66439138	47.26289218	0.00000000
1.68309240	25.44287030	0.00000000	1.68309240	47.26177524	0.00000000
1.70179343	25.36067721	0.00000000	1.70179343	47.26156280	0.00000000
1.72049446	25.24353133	0.00000000	1.72049446	47.26140885	0.00000000
1.73919548	25.16377473	0.00000000	1.73919548	47.26078253	0.00000000
1.75789651	24.96806887	0.00000000	1.75789651	47.26029946	0.00000000
1.77659754	24.79495118	0.00000000	1.77659754	47.25942120	0.00000000
1.79529856	24.63368720	0.00000000	1.79529856	47.25993306	0.00000000
1.81399959	24.47736782	0.00000000	1.81399959	47.26069534	0.00000000
1.83270062	24.38250551	0.00000000	1.83270062	47.25962228	0.00000000
1.85140164	24.33869072	0.00000000	1.85140164	47.25928123	0.00000000
1.87010267	24.20240063	0.00000000	1.87010267	47.26161144	0.00000000
1.88880370	24.04707188	0.00000000	1.88880370	47.26131961	0.00000000
1.90750472	23.86397372	0.00000000	1.90750472	47.26103819	0.00000000
1.92620575	23.80163431	0.00000000	1.92620575	47.26116249	0.00000000
1.94490678	23.63396216	0.00000000	1.94490678	47.26081803	0.00000000
1.96360780	23.46510577	0.00000000	1.96360780	47.26123092	0.00000000
1.98230883	23.31135611	0.00000000	1.98230883	47.26034845	0.00000000
2.00100986	23.16260965	0.00000000	2.00100986	47.26029553	0.00000000
2.01971088	23.10000802	0.00000000	2.01971088	47.26032284	0.00000000
2.03841191	22.92410424	0.00000000	2.03841191	47.26043476	0.00000000
2.05711294	22.71680034	0.00000000	2.05711294	47.26084506	0.00000000
2.07581396	22.56221428	0.00000000	2.07581396	47.26070521	0.00000000
2.09451499	22.52296375	0.00000000	2.09451499	47.26138267	0.00000000
2.11321602	22.34286400	0.00000000	2.11321602	47.26061747	0.00000000
2.13191704	22.27440118	0.00000000	2.13191704	47.26125547	0.00000000
2.15061807	22.11981623	0.00000000	2.15061807	47.26033599	0.00000000
2.16931910	22.01797823	0.00000000	2.16931910	47.25923634	0.00000000
2.18802012	21.84530886	0.00000000	2.18802012	47.26017437	0.00000000
2.20672115	21.77806444	0.00000000	2.20672115	47.25986855	0.00000000
2.22542218	21.63441657	0.00000000	2.22542218	47.26057794	0.00000000
2.24412320	21.50447160	0.00000000	2.24412320	47.26093033	0.00000000
2.26282423	21.36681786	0.00000000	2.26282423	47.26079382	0.00000000
2.28152526	21.14403987	0.00000000	2.28152526	47.26040705	0.00000000
2.30022628	21.09661179	0.00000000	2.30022628	47.25997055	0.00000000
2.31892731	21.00651279	0.00000000	2.31892731	47.26036330	0.00000000
2.33762834	20.91169021	0.00000000	2.33762834	47.26019154	0.00000000
2.35632936	20.81955833	0.00000000	2.35632936	47.26059963	0.00000000
2.37503039	20.77694678	0.00000000	2.37503039	47.26092831	0.00000000
2.39373142	20.69293609	0.00000000	2.39373142	47.26102099	0.00000000
2.41243244	20.60415246	0.00000000	2.41243244	47.26054206	0.00000000
2.43113347	20.50073931	0.00000000	2.43113347	47.26126912	0.00000000
2.44983450	20.38974850	0.00000000	2.44983450	47.26055881	0.00000000
2.46853552	20.32357844	0.00000000	2.46853552	47.26133155	0.00000000
2.48723655	20.19191305	0.00000000	2.48723655	47.26198365	0.00000000
2.50593758	20.07213794	0.00000000	2.50593758	47.26167332	0.00000000
2.52463860	19.99684901	0.00000000	2.52463860	47.26117747	0.00000000
2.54333963	19.91812542	0.00000000	2.54333963	47.26195268	0.00000000
2.56204066	19.77420181	0.00000000	2.56204066	47.26074114	0.00000000
2.58074168	19.63307699	0.00000000	2.58074168	47.26033912	0.00000000
2.59944271	19.51072140	0.00000000	2.59944271	47.25925484	0.00000000
2.61814374	19.46296610	0.00000000	2.61814374	47.25975510	0.00000000
2.63684476	19.32287419	0.00000000	2.63684476	47.26147424	0.00000000
2.65554579	19.19686551	0.00000000	2.65554579	47.26026049	0.00000000
2.67424682	19.09133280	0.00000000	2.67424682	47.26053460	0.00000000
2.69294784	18.96368887	0.00000000	2.69294784	47.26198747	0.00000000
2.71164887	18.90683133	0.00000000	2.71164887	47.26025499	0.00000000
2.73034990	18.80309821	0.00000000	2.73034990	47.26006819	0.00000000
2.74905092	18.72925088	0.00000000	2.74905092	47.25995060	0.00000000
2.76775195	18.62542774	0.00000000	2.76775195	47.25988862	0.00000000
2.78645298	18.52758453	0.00000000	2.78645298	47.25992786	0.00000000
2.80515400	18.50054492	0.00000000	2.80515400	47.25929695	0.00000000
2.82385503	18.39976467	0.00000000	2.82385503	47.25914439	0.00000000
2.84255606	18.31718350	0.00000000	2.84255606	47.25999042	0.00000000
2.86125708	18.22230420	0.00000000	2.86125708	47.26015280	0.00000000
2.87995811	18.19211274	0.00000000	2.87995811	47.25995831	0.00000000
2.89865914	18.10367426	0.00000000	2.89865914	47.25968950	0.00000000
2.91736016	17.99297866	0.00000000	2.91736016	47.25844683	0.00000000
2.93606119	17.88120891	0.00000000	2.93606119	47.25862451	0.00000000
2.95476222	17.75983776	0.00000000	2.95476222	47.25923666	0.00000000
2.97346324	17.62840745	0.00000000	2.97346324	47.25922445	0.00000000
2.99216427	17.57157872	0.00000000	2.99216427	47.25883060	0.00000000
3.01086530	17.42990703	0.00000000	3.01086530	47.25852457	0.00000000
3.02956632	17.30103928	0.00000000	3.02956632	47.25949395	0.00000000
3.04826735	17.14625357	0.00000000	3.04826735	47.25891761	0.00000000
3.06696838	17.09817763	0.00000000	3.06696838	47.26060252	0.00000000
3.08566940	16.97102660	0.00000000	3.08566940	47.26139689	0.00000000
3.10437043	16.82592245	0.00000000	3.10437043	47.25969161	0.00000000
3.12307146	16.68880262	0.00000000	3.12307146	47.25996301	0.00000000
3.14177248	16.64723738	0.00000000	3.14177248	47.26066634	0.00000000
3.16047351	16.52578337	0.00000000	3.16047351	47.25970517	0.00000000
3.17917454	16.40303099	0.00000000	3.17917454	47.26011086	0.00000000
3.19787556	16.30824020	0.00000000	3.19787556	47.26008626	0.00000000
3.21657659	16.19359021	0.00000000	3.21657659	47.25986104	0.00000000
3.23527762	16.12809063	0.00000000	3.23527762	47.25991241	0.00000000
3.25397864	16.01541945	0.00000000	3.25397864	47.25931199	0.00000000
3.27267967	15.88948455	0.00000000	3.27267967	47.25828565	0.00000000
3.29138070	15.76286872	0.00000000	3.29138070	47.25868890	0.00000000
3.31008172	15.48598815	0.00000000	3.31008172	47.25868232	0.00000000
3.32878275	15.41786485	0.00000000	3.32878275	47.25882161	0.00000000
3.34748378	15.31954420	0.00000000	3.34748378	47.25672000	0.00000000
3.36618480	15.17792672	0.00000000	3.36618480	47.25759114	0.00000000
3.38488583	15.02925710	0.00000000	3.38488583	47.25614973	0.00000000
3.40358686	14.87967693	0.00000000	3.40358686	47.25634817	0.00000000
3.42228788	14.81110951	0.00000000	3.42228788	47.25759597	0.00000000
3.44098891	14.63457283	0.00000000	3.44098891	47.25666734	0.00000000
3.45968994	14.48764320	0.00000000	3.45968994	47.25854910	0.00000000
3.47839096	14.33140395	0.00000000	3.47839096	47.25665665	0.00000000
3.49709199	14.26523532	0.00000000	3.49709199	47.25595168	0.00000000
3.51579302	14.11747693	0.00000000	3.51579302	47.25830661	0.00000000
3.53449404	13.94158370	0.00000000	3.53449404	47.25859930	0.00000000
3.55319507	13.78151401	0.00000000	3.55319507	47.25772524	0.00000000
3.57189610	13.69097192	0.00000000	3.57189610	47.26019918	0.00000000
3.59059712	13.51629690	0.00000000	3.59059712	47.26267926	0.00000000
3.60929815	13.35704525	0.00000000	3.60929815	47.26282050	0.00000000
3.62799918	13.20641157	0.00000000	3.62799918	47.26261794	0.00000000
3.64670020	13.06856635	0.00000000	3.64670020	47.26457168	0.00000000
3.66540123	12.92728360	0.00000000	3.66540123	47.26491700	0.00000000
3.68410226	12.83089347	0.00000000	3.68410226	47.26664705	0.00000000
3.70280328	12.73981582	0.00000000	3.70280328	47.26658792	0.00000000
3.72150431	12.69585153	0.00000000	3.72150431	47.26355539	0.00000000
3.74020534	12.56453207	0.00000000	3.74020534	47.26436363	0.00000000
3.75890636	12.50618050	0.00000000	3.75890636	47.26363803	0.00000000
3.77760739	12.39143187	0.00000000	3.77760739	47.26332959	0.00000000
3.79630842	12.24689605	0.00000000	3.79630842	47.26137039	0.00000000
3.81500944	12.07811795	0.00000000	3.81500944	47.26339439	0.00000000
3.83371047	11.93465578	0.00000000	3.83371047	47.26034017	0.00000000
3.85241150	11.82566726	0.00000000	3.85241150	47.26185441	0.00000000
3.87111252	11.65144265	0.00000000	3.87111252	47.26144336	0.00000000
3.88981355	11.50897531	0.00000000	3.88981355	47.26384073	0.00000000
3.90851458	11.34795420	0.00000000	3.90851458	47.26135031	0.00000000
3.92721560	11.28127601	0.00000000	3.92721560	47.26314017	0.00000000
3.94591663	11.12382648	0.00000000	3.94591663	47.26104331	0.00000000
3.96461766	10.96225452	0.00000000	3.96461766	47.26045744	0.00000000
3.98331868	10.65183614	0.00000000	3.98331868	47.26505116	0.00000000
4.00201971	10.55533391	0.00000000	4.00201971	47.26525409	0.00000000
4.02072074	10.39525891	0.00000000	4.02072074	47.26613610	0.00000000
4.03942176	10.18864615	0.00000000	4.03942176	47.26896472	0.00000000
4.05812279	10.03725057	0.00000000	4.05812279	47.26716974	0.00000000
4.07682382	9.82101704	0.00000000	4.07682382	47.26914715	0.00000000
4.09552484	9.66220327	0.00000000	4.09552484	47.26992603	0.00000000
4.11422587	9.53292924	0.00000000	4.11422587	47.27145208	0.00000000
4.13292690	9.40990231	0.00000000	4.13292690	47.27048928	0.00000000
4.15162792	9.35511254	0.00000000	4.15162792	47.26857724	0.00000000
4.17032895	9.24153560	0.00000000	4.17032895	47.26968374	0.00000000
4.18902998	9.12887215	0.00000000	4.18902998	47.26964341	0.00000000
4.20773100	9.06485381	0.00000000	4.20773100	47.27222090	0.00000000
4.22643203	8.96308509	0.00000000	4.22643203	47.27274744	0.00000000
4.24513306	8.91468635	0.00000000	4.24513306	47.26794248	0.00000000
4.26383408	8.81847840	0.00000000	4.26383408	47.26904595	0.00000000
4.28253511	8.74935701	0.00000000	4.28253511	47.27116207	0.00000000
4.30123614	8.68689256	0.00000000	4.30123614	47.26968033	0.00000000
4.31993717	8.63972275	0.00000000	4.31993717	47.26857358	0.00000000
4.33863819	8.60621384	0.00000000	4.33863819	47.26652120	0.00000000
4.35733922	8.53487361	0.00000000	4.35733922	47.26313018	0.00000000
4.37604025	8.46978232	0.00000000	4.37604025	47.26446699	0.00000000
4.39474127	8.39846413	0.00000000	4.39474127	47.26569100	0.00000000
4.41344230	8.31399371	0.00000000	4.41344230	47.26534679	0.00000000
4.43214333	8.21556017	0.00000000	4.43214333	47.26552603	0.00000000
4.45084435	8.15560801	0.00000000	4.45084435	47.26388916	0.00000000
4.46954538	8.04857192	0.00000000	4.46954538	47.26439737	0.00000000
4.48824641	7.93288176	0.00000000	4.48824641	47.26529971	0.00000000
4.50694743	7.81244370	0.00000000	4.50694743	47.26480251	0.00000000
4.52564846	7.75877962	0.00000000	4.52564846	47.26674430	0.00000000
4.54434949	7.61904778	0.00000000	4.54434949	47.26543006	0.00000000
4.56305051	7.50929563	0.00000000	4.56305051	47.26431059	0.00000000
4.58175154	7.39706619	0.00000000	4.58175154	47.26649753	0.00000000
4.60045257	7.27745868	0.00000000	4.60045257	47.26502125	0.00000000
4.61915359	7.22148177	0.00000000	4.61915359	47.26550226	0.00000000
4.63785462	7.09931521	0.00000000	4.63785462	47.26738651	0.00000000
4.65655565	6.98806248	0.00000000	4.65655565	47.26761418	0.00000000
4.67525667	6.79601713	0.00000000	4.67525667	47.27136772	0.00000000
4.69395770	6.75238295	0.00000000	4.69395770	47.26980147	0.00000000
4.71265873	6.66187065	0.00000000	4.71265873	47.26974247	0.00000000
4.73135975	6.56840574	0.00000000	4.73135975	47.26787312	0.00000000
4.75006078	6.50336169	0.00000000	4.75006078	47.26841322	0.00000000
4.76876181	6.44696856	0.00000000	4.76876181	47.26714870	0.00000000
4.78746283	6.43369465	0.00000000	4.78746283	47.26923983	0.00000000
4.80616386	6.40565723	0.00000000	4.80616386	47.26463649	0.00000000
4.82486489	6.37030142	0.00000000	4.82486489	47.26585619	0.00000000
4.84356591	6.36778706	0.00000000	4.84356591	47.26167992	0.00000000
4.86226694	6.37105321	0.00000000	4.86226694	47.26567286	0.00000000
4.88096797	6.37388388	0.00000000	4.88096797	47.26398379	0.00000000
4.89966899	6.38022401	0.00000000	4.89966899	47.26106938	0.00000000
4.91837002	6.38177668	0.00000000	4.91837002	47.26287708	0.00000000
4.93707105	6.38387327	0.00000000	4.93707105	47.26284739	0.00000000
4.95577207	6.38588162	0.00000000	4.95577207	47.26173092	0.00000000
4.97447310	6.40124987	0.00000000	4.97447310	47.26027528	0.00000000
4.99317413	6.47636657	0.00000000	4.99317413	47.26046961	0.00000000
5.01187515	6.54729029	0.00000000	5.01187515	47.25935810	0.00000000
5.03057618	6.61701246	0.00000000	5.03057618	47.26017784	0.00000000
5.04927721	6.64408960	0.00000000	5.04927721	47.26033254	0.00000000
5.06797823	6.69421504	0.00000000	5.06797823	47.26008495	0.00000000
5.08667926	6.73060737	0.00000000	5.08667926	47.25837826	0.00000000
5.10538029	6.76753635	0.00000000	5.10538029	47.25787671	0.00000000
5.12408131	6.77400322	0.00000000	5.12408131	47.25892414	0.00000000
5.14278234	6.77207472	0.00000000	5.14278234	47.25830328	0.00000000
5.16148337	6.76716338	0.00000000	5.16148337	47.25809229	0.00000000
5.18018439	6.75943592	0.00000000	5.18018439	47.25757094	0.00000000
5.19888542	6.75609474	0.00000000	5.19888542	47.25780603	0.00000000
5.21758645	6.75611036	0.00000000	5.21758645	47.25873582	0.00000000
5.23628747	6.75698086	0.00000000	5.23628747	47.25865210	0.00000000
5.25498850	6.75713692	0.00000000	5.25498850	47.25877456	0.00000000
5.27368953	6.75256270	0.00000000	5.27368953	47.25867419	0.00000000
5.29239055	6.74860752	0.00000000	5.29239055	47.25695843	0.00000000
5.31109158	6.74418124	0.00000000	5.31109158	47.25746400	0.00000000
5.32979261	6.74157730	0.00000000	5.32979261	47.25769148	0.00000000
5.34849363	6.74105702	0.00000000	5.34849363	47.25706484	0.00000000
5.36719466	6.74032798	0.00000000	5.36719466	47.25998265	0.00000000
5.38589569	6.74352850	0.00000000	5.38589569	47.25904825	0.00000000
5.40459671	6.74865977	0.00000000	5.40459671	47.25885007	0.00000000
5.42329774	6.75260476	0.00000000	5.42329774	47.25844523	0.00000000
5.44199877	6.75763066	0.00000000	5.44199877	47.25874268	0.00000000
5.46069979	6.76883926	0.00000000	5.46069979	47.25858185	0.00000000
5.47940082	6.77519689	0.00000000	5.47940082	47.25873055	0.00000000
5.49810185	6.77399601	0.00000000	5.49810185	47.25969902	0.00000000
5.51680287	6.76775846	0.00000000	5.51680287	47.26002430	0.00000000
5.53550390	6.76541046	0.00000000	5.53550390	47.26019798	0.00000000
5.55420493	6.75646598	0.00000000	5.55420493	47.25989336	0.00000000
5.57290595	6.75295199	0.00000000	5.57290595	47.25954146	0.00000000
5.59160698	6.75219003	0.00000000	5.59160698	47.25997592	0.00000000
5.61030801	6.75495096	0.00000000	5.61030801	47.25971491	0.00000000
5.62900903	6.76023189	0.00000000	5.62900903	47.25924190	0.00000000
5.64771006	6.76751283	0.00000000	5.64771006	47.25922302	0.00000000
5.66641109	6.76822528	0.00000000	5.66641109	47.25825779	0.00000000
5.68511211	6.78134465	0.00000000	5.68511211	47.25910273	0.00000000
5.70381314	6.80633216	0.00000000	5.70381314	47.25890853	0.00000000
5.72251417	6.84806756	0.00000000	5.72251417	47.25908960	0.00000000
5.74121519	6.87361900	0.00000000	5.74121519	47.25897146	0.00000000
5.75991622	6.89107328	0.00000000	5.75991622	47.25969766	0.00000000
5.77861725	6.91141533	0.00000000	5.77861725	47.25863826	0.00000000
5.79731827	6.93578777	0.00000000	5.79731827	47.25894617	0.00000000
5.81601930	6.97264847	0.00000000	5.81601930	47.25683236	0.00000000
5.83472033	7.00859872	0.00000000	5.83472033	47.25918613	0.00000000
5.85342135	7.01324866	0.00000000	5.85342135	47.25924646	0.00000000
5.87212238	7.03010162	0.00000000	5.87212238	47.25748873	0.00000000
5.89082341	7.05294585	0.00000000	5.89082341	47.25739788	0.00000000
5.90952443	7.07725434	0.00000000	5.90952443	47.25918303	0.00000000
5.92822546	7.09997781	0.00000000	5.92822546	47.25792695	0.00000000
5.94692649	7.13011336	0.00000000	5.94692649	47.25941819	0.00000000
5.96562751	7.15007324	0.00000000	5.96562751	47.25732602	0.00000000
5.98432854	7.17267654	0.00000000	5.98432854	47.25865559	0.00000000
6.00302957	7.22234574	0.00000000	6.00302957	47.25592032	0.00000000
6.02173059	7.25786163	0.00000000	6.02173059	47.25669282	0.00000000
6.04043162	7.28789540	0.00000000	6.04043162	47.25780679	0.00000000
6.05913265	7.34100927	0.00000000	6.05913265	47.25671844	0.00000000
6.07783367	7.36736120	0.00000000	6.07783367	47.25565647	0.00000000
6.09653470	7.39404594	0.00000000	6.09653470	47.25446311	0.00000000
6.11523573	7.42816906	0.00000000	6.11523573	47.25668881	0.00000000
6.13393675	7.43346760	0.00000000	6.13393675	47.25474570	0.00000000
6.15263778	7.44751936	0.00000000	6.15263778	47.25555376	0.00000000
6.17133881	7.46340646	0.00000000	6.17133881	47.25550422	0.00000000
6.19003983	7.46920886	0.00000000	6.19003983	47.25533065	0.00000000
6.20874086	7.52011104	0.00000000	6.20874086	47.25621072	0.00000000
6.22744189	7.53952041	0.00000000	6.22744189	47.25505541	0.00000000
6.24614291	7.53636454	0.00000000	6.24614291	47.25477311	0.00000000
6.26484394	7.55054901	0.00000000	6.26484394	47.25527305	0.00000000
6.28354497	7.58534989	0.00000000	6.28354497	47.25681359	0.00000000
6.30224599	7.60296715	0.00000000	6.30224599	47.25681593	0.00000000
6.32094702	7.62808221	0.00000000	6.32094702	47.25523172	0.00000000
6.33964805	7.65027468	0.00000000	6.33964805	47.25667912	0.00000000
6.35834907	7.67050374	0.00000000	6.35834907	47.25694882	0.00000000
6.37705010	7.68277662	0.00000000	6.37705010	47.25749436	0.00000000
6.39575113	7.69522713	0.00000000	6.39575113	47.25764022	0.00000000
6.41445215	7.73750522	0.00000000	6.41445215	47.25809003	0.00000000
6.43315318	7.74577008	0.00000000	6.43315318	47.25736503	0.00000000
6.45185421	7.75215034	0.00000000	6.45185421	47.25554516	0.00000000
6.47055523	7.75771906	0.00000000	6.47055523	47.25614702	0.00000000
6.48925626	7.76322799	0.00000000	6.48925626	47.25717171	0.00000000
6.50795729	7.75242774	0.00000000	6.50795729	47.25810132	0.00000000
6.52665831	7.75673086	0.00000000	6.52665831	47.25538879	0.00000000
6.54535934	7.74869136	0.00000000	6.54535934	47.25901664	0.00000000
6.56406037	7.74502320	0.00000000	6.56406037	47.25868974	0.00000000
6.58276139	7.74009720	0.00000000	6.58276139	47.25797012	0.00000000
6.60146242	7.73560212	0.00000000	6.60146242	47.25955516	0.00000000
6.62016345	7.73562305	0.00000000	6.62016345	47.26043815	0.00000000
6.63886447	7.73215801	0.00000000	6.63886447	47.25996636	0.00000000
6.65756550	7.72566330	0.00000000	6.65756550	47.26069549	0.00000000
6.67626653	7.72881681	0.00000000	6.67626653	47.26157827	0.00000000
6.69496755	7.73716192	0.00000000	6.69496755	47.26396818	0.00000000
6.71366858	7.75199622	0.00000000	6.71366858	47.26371865	0.00000000
6.73236961	7.86100548	0.00000000	6.73236961	47.26539600	0.00000000
6.75107063	7.88660885	0.00000000	6.75107063	47.26471311	0.00000000
6.76977166	7.99337271	0.00000000	6.76977166	47.26724710	0.00000000
6.78847269	8.06610208	0.00000000	6.78847269	47.26520271	0.00000000
6.80717371	8.20207804	0.00000000	6.80717371	47.26469131	0.00000000
6.82587474	8.38888916	0.00000000	6.82587474	47.26304229	0.00000000
6.84457577	8.49324612	0.00000000	6.84457577	47.26041469	0.00000000
6.86327679	8.65100164	0.00000000	6.86327679	47.26205089	0.00000000
6.88197782	8.89911946	0.00000000	6.88197782	47.26575024	0.00000000
6.90067885	9.12769860	0.00000000	6.90067885	47.26476736	0.00000000
6.91937987	9.25430302	0.00000000	6.91937987	47.26064567	0.00000000
6.93808090	9.52984726	0.00000000	6.93808090	47.26060068	0.00000000
6.95678193	9.81158364	0.00000000	6.95678193	47.25896926	0.00000000
