SOLfasMMM1			mass_A		
t	x	y	t	x	y
0.902078462400	-16.660307600000	-1.390917920000	0.902078462400	5.403668298000	3.802241409000
0.920488227000	-16.662521520000	-1.390341540000	0.920488227000	5.403454318000	3.802123707000
0.938897991500	-16.664149380000	-1.390648932000	0.938897991500	5.403174412000	3.801983712000
0.957307756000	-16.666436520000	-1.391065574000	0.957307756000	5.403687714000	3.801872892000
0.975717520600	-16.667249690000	-1.391357672000	0.975717520600	5.404041626000	3.801737993000
0.994127285100	-16.666232720000	-1.390582720000	0.994127285100	5.403354378000	3.801911705000
1.012537050000	-16.667568690000	-1.390977024000	1.012537050000	5.403626388000	3.801915071000
1.030946814000	-16.668976580000	-1.390708018000	1.030946814000	5.403704762000	3.801995714000
1.049356579000	-16.673475870000	-1.390645767000	1.049356579000	5.403643606000	3.802006158000
1.067766343000	-16.685231810000	-1.389493408000	1.067766343000	5.403737842000	3.801866174000
1.086176108000	-16.689624690000	-1.390060648000	1.086176108000	5.403415230000	3.801989354000
1.104585872000	-16.692619690000	-1.390018041000	1.104585872000	5.403184882000	3.802062487000
1.122995637000	-16.720991260000	-1.394774862000	1.122995637000	5.403649025000	3.801789035000
1.141405401000	-16.778397300000	-1.399630021000	1.141405401000	5.404144227000	3.801865323000
1.159815166000	-16.805278930000	-1.397391360000	1.159815166000	5.403745897000	3.802102251000
1.178224931000	-16.859068320000	-1.399298502000	1.178224931000	5.403168808000	3.802269601000
1.196634695000	-16.936512850000	-1.402228899000	1.196634695000	5.403582168000	3.802417960000
1.215044460000	-16.979672800000	-1.401638419000	1.215044460000	5.403082300000	3.802767928000
1.233454224000	-17.052483660000	-1.401385255000	1.233454224000	5.403324156000	3.802825415000
1.251863989000	-17.081202150000	-1.403019224000	1.251863989000	5.403486467000	3.803038784000
1.270273753000	-17.136966770000	-1.399003658000	1.270273753000	5.402835419000	3.803142130000
1.288683518000	-17.213215190000	-1.400618154000	1.288683518000	5.402524361000	3.803355466000
1.307093282000	-17.249764880000	-1.402963248000	1.307093282000	5.402839722000	3.803635967000
1.325503047000	-17.312862550000	-1.402392099000	1.325503047000	5.402562256000	3.803744778000
1.343912811000	-17.358138810000	-1.399613623000	1.343912811000	5.402424334000	3.803659817000
1.362322576000	-17.433381420000	-1.401849486000	1.362322576000	5.403770101000	3.804263232000
1.380732340000	-17.512833120000	-1.404573263000	1.380732340000	5.403442966000	3.804066075000
1.399142105000	-17.604802710000	-1.410977155000	1.399142105000	5.403065060000	3.804150656000
1.417551870000	-17.653997000000	-1.403021569000	1.417551870000	5.403459484000	3.804063866000
1.435961634000	-17.779388370000	-1.406788834000	1.435961634000	5.401753837000	3.804640184000
1.454371399000	-17.899740660000	-1.410594916000	1.454371399000	5.401709428000	3.805520969000
1.472781163000	-17.971624400000	-1.407192829000	1.472781163000	5.402492026000	3.805106894000
1.491190928000	-18.120497260000	-1.412610969000	1.491190928000	5.402853953000	3.804780174000
1.509600692000	-18.253090400000	-1.405667205000	1.509600692000	5.402676106000	3.804459838000
1.528010457000	-18.347464070000	-1.414558041000	1.528010457000	5.402295812000	3.805153249000
1.546420221000	-18.397868510000	-1.404571468000	1.546420221000	5.401669141000	3.804033921000
1.564829986000	-18.514922700000	-1.414214920000	1.564829986000	5.401093030000	3.804143210000
1.583239750000	-18.617929900000	-1.414008005000	1.583239750000	5.402511410000	3.803906336000
1.601649515000	-18.685349790000	-1.418140855000	1.601649515000	5.403157424000	3.803028790000
1.620059279000	-18.886652760000	-1.446303954000	1.620059279000	5.402839458000	3.802929193000
1.638469044000	-18.941398310000	-1.449666808000	1.638469044000	5.403507817000	3.803232854000
1.656878809000	-19.014381300000	-1.459312586000	1.656878809000	5.402624551000	3.803475845000
1.675288573000	-19.131817680000	-1.473236760000	1.675288573000	5.403433772000	3.803747818000
1.693698338000	-19.243805410000	-1.477754454000	1.693698338000	5.405087757000	3.803076132000
1.712108102000	-19.535064580000	-1.511907402000	1.712108102000	5.405466040000	3.803149976000
1.730517867000	-19.620664270000	-1.532361688000	1.730517867000	5.402334578000	3.803490960000
1.748927631000	-19.664755600000	-1.529392475000	1.748927631000	5.403150822000	3.803380093000
1.767337396000	-19.762928600000	-1.529826315000	1.767337396000	5.402039353000	3.803464503000
1.785747160000	-19.879544890000	-1.542032439000	1.785747160000	5.400921930000	3.803503304000
1.804156925000	-20.003916830000	-1.549743968000	1.804156925000	5.401202126000	3.803304866000
1.822566689000	-20.059762460000	-1.541462993000	1.822566689000	5.401232429000	3.803115838000
1.840976454000	-20.164749750000	-1.550961031000	1.840976454000	5.403336153000	3.802604095000
1.859386218000	-20.250194780000	-1.548050871000	1.859386218000	5.403808232000	3.802483059000
1.877795983000	-20.296673800000	-1.549846816000	1.877795983000	5.403567306000	3.802229417000
1.896205748000	-20.367826500000	-1.539045184000	1.896205748000	5.404010987000	3.801993888000
1.914615512000	-20.430834910000	-1.540088128000	1.914615512000	5.404242713000	3.802217607000
1.933025277000	-20.477565320000	-1.541204672000	1.933025277000	5.404126508000	3.802253019000
1.951435041000	-20.546958560000	-1.543637420000	1.951435041000	5.403381467000	3.802342837000
1.969844806000	-20.599826730000	-1.546881957000	1.969844806000	5.403826493000	3.802176575000
1.988254570000	-20.678844040000	-1.547503360000	1.988254570000	5.403522624000	3.801916444000
2.006664335000	-20.767882500000	-1.547309880000	2.006664335000	5.403106981000	3.802022619000
2.025074099000	-20.851359100000	-1.546665562000	2.025074099000	5.403143480000	3.801811765000
2.043483864000	-20.904096240000	-1.550557771000	2.043483864000	5.403086110000	3.801589935000
2.061893628000	-20.999168610000	-1.552378155000	2.061893628000	5.404225120000	3.801766440000
2.080303393000	-21.105138780000	-1.545947190000	2.080303393000	5.403488639000	3.802300467000
2.098713157000	-21.215763620000	-1.554334121000	2.098713157000	5.403959742000	3.802416811000
2.117122922000	-21.296597290000	-1.553257259000	2.117122922000	5.403963120000	3.802541565000
2.135532687000	-21.333714920000	-1.550367961000	2.135532687000	5.403582348000	3.802632164000
2.153942451000	-21.406611180000	-1.550131534000	2.153942451000	5.403446972000	3.802705712000
2.172352216000	-21.471627400000	-1.551968437000	2.172352216000	5.403851846000	3.802706221000
2.190761980000	-21.520635260000	-1.555866138000	2.190761980000	5.403954114000	3.802543805000
2.209171745000	-21.538558850000	-1.554217844000	2.209171745000	5.404332792000	3.802254634000
2.227581509000	-21.593206070000	-1.557248493000	2.227581509000	5.403619517000	3.801876283000
2.245991274000	-21.656996910000	-1.557260835000	2.245991274000	5.402848173000	3.801825880000
2.264401038000	-21.699923190000	-1.549549829000	2.264401038000	5.401858336000	3.802152572000
2.282810803000	-21.749232090000	-1.551561956000	2.282810803000	5.401802653000	3.801860452000
2.301220567000	-21.772961500000	-1.545664412000	2.301220567000	5.402293576000	3.801825109000
2.319630332000	-21.813918030000	-1.546682333000	2.319630332000	5.402522429000	3.801911279000
2.338040096000	-21.835068850000	-1.546390780000	2.338040096000	5.402173864000	3.802022827000
2.356449861000	-21.867667660000	-1.546436063000	2.356449861000	5.402480358000	3.802036860000
2.374859626000	-21.904527140000	-1.543144585000	2.374859626000	5.402344034000	3.802227733000
2.393269390000	-21.956104010000	-1.542446311000	2.393269390000	5.402698332000	3.802046405000
2.411679155000	-21.990706220000	-1.539149721000	2.411679155000	5.401992398000	3.802051021000
2.430088919000	-22.069876870000	-1.538181639000	2.430088919000	5.402233676000	3.802123929000
2.448498684000	-22.090260320000	-1.535060198000	2.448498684000	5.402737194000	3.802015126000
2.466908448000	-22.142143220000	-1.535395954000	2.466908448000	5.403949873000	3.801989414000
2.485318213000	-22.205546150000	-1.539134778000	2.485318213000	5.404038498000	3.801575598000
2.503727977000	-22.234668430000	-1.539864210000	2.503727977000	5.403573891000	3.801781032000
2.522137742000	-22.292613350000	-1.540928512000	2.522137742000	5.403442944000	3.801668363000
2.540547506000	-22.400804620000	-1.542760240000	2.540547506000	5.403964540000	3.801939847000
2.558957271000	-22.426421340000	-1.543579650000	2.558957271000	5.404057961000	3.801947034000
2.577367035000	-22.472367050000	-1.549169939000	2.577367035000	5.404140102000	3.802103534000
2.595776800000	-22.515435160000	-1.547363231000	2.595776800000	5.403664761000	3.801959929000
2.614186565000	-22.550160460000	-1.551969711000	2.614186565000	5.403226068000	3.802282184000
2.632596329000	-22.580921670000	-1.549194743000	2.632596329000	5.402717332000	3.802455667000
2.651006094000	-22.637493230000	-1.550361101000	2.651006094000	5.402349184000	3.802652733000
2.669415858000	-22.710966410000	-1.550352410000	2.669415858000	5.401635043000	3.802975992000
2.687825623000	-22.778321890000	-1.552301067000	2.687825623000	5.402463152000	3.802904200000
2.706235387000	-22.808318270000	-1.549724800000	2.706235387000	5.403479020000	3.803106175000
2.724645152000	-22.888310930000	-1.549192968000	2.724645152000	5.402483768000	3.802941594000
2.743054916000	-22.994935870000	-1.549856376000	2.743054916000	5.403105340000	3.803079676000
2.761464681000	-23.085220390000	-1.549420707000	2.761464681000	5.404717609000	3.802546884000
2.779874445000	-23.157959180000	-1.544740578000	2.779874445000	5.404452038000	3.802476839000
2.798284210000	-23.184885630000	-1.543099596000	2.798284210000	5.404404153000	3.802323169000
2.816693974000	-23.230988100000	-1.540624122000	2.816693974000	5.402943284000	3.802736215000
2.835103739000	-23.270664490000	-1.540758853000	2.835103739000	5.403153511000	3.802721511000
2.853513504000	-23.292906970000	-1.540924440000	2.853513504000	5.402705299000	3.802693450000
2.871923268000	-23.322064560000	-1.539990907000	2.871923268000	5.402941506000	3.802450414000
2.890333033000	-23.355476500000	-1.539447702000	2.890333033000	5.403295571000	3.802547696000
2.908742797000	-23.390351680000	-1.538755182000	2.908742797000	5.403423090000	3.802301848000
2.927152562000	-23.445838340000	-1.540263452000	2.927152562000	5.403911899000	3.802509954000
2.945562326000	-23.486536330000	-1.538895255000	2.945562326000	5.403285028000	3.802609900000
2.963972091000	-23.527904760000	-1.540793429000	2.963972091000	5.403860092000	3.802566650000
2.982381855000	-23.588153710000	-1.541371121000	2.982381855000	5.404562017000	3.802069588000
3.000791620000	-23.600160650000	-1.544341382000	3.000791620000	5.405237004000	3.801534918000
3.019201384000	-23.630942480000	-1.545180200000	3.019201384000	5.404858058000	3.801313627000
3.037611149000	-23.657764320000	-1.545647414000	3.037611149000	5.404960021000	3.800963072000
3.056020913000	-23.701283500000	-1.566258183000	3.056020913000	5.405141497000	3.800587869000
3.074430678000	-23.678411390000	-1.551554099000	3.074430678000	5.404522277000	3.800911735000
3.092840443000	-23.703527990000	-1.547811983000	3.092840443000	5.404723295000	3.801271849000
3.111250207000	-23.727489040000	-1.545464671000	3.111250207000	5.404435889000	3.801236897000
3.129659972000	-23.760676880000	-1.548821447000	3.129659972000	5.405059364000	3.800672393000
3.148069736000	-23.797348980000	-1.545761816000	3.148069736000	5.405768271000	3.800739343000
3.166479501000	-23.882106100000	-1.544165687000	3.166479501000	5.406682381000	3.800532280000
3.184889265000	-23.937366010000	-1.545076022000	3.184889265000	5.407382742000	3.800234743000
3.203299030000	-23.958501370000	-1.544769623000	3.203299030000	5.405203597000	3.800293032000
3.221708794000	-24.062884110000	-1.555074441000	3.221708794000	5.406780060000	3.799770006000
3.240118559000	-24.079174300000	-1.553143595000	3.240118559000	5.405469639000	3.800423408000
3.258528323000	-24.095556360000	-1.551990676000	3.258528323000	5.406227756000	3.800523209000
3.276938088000	-24.121396830000	-1.551218396000	3.276938088000	5.405581868000	3.800297337000
3.295347853000	-24.135317180000	-1.555818488000	3.295347853000	5.404927255000	3.800226389000
3.313757617000	-24.145116690000	-1.553850117000	3.313757617000	5.404552318000	3.800575989000
3.332167382000	-24.163514360000	-1.553059380000	3.332167382000	5.405246071000	3.800708503000
3.350577146000	-24.175191330000	-1.553957917000	3.350577146000	5.405165922000	3.800478571000
3.368986911000	-24.185393630000	-1.552316570000	3.368986911000	5.403904454000	3.800674551000
3.387396675000	-24.191891100000	-1.551936018000	3.387396675000	5.404278742000	3.800882784000
3.405806440000	-24.204422720000	-1.556353821000	3.405806440000	5.404296445000	3.801145879000
3.424216204000	-24.224407240000	-1.555672093000	3.424216204000	5.403959411000	3.801352549000
3.442625969000	-24.237888030000	-1.554600896000	3.442625969000	5.404244440000	3.801243957000
3.461035733000	-24.245742110000	-1.554096244000	3.461035733000	5.404197765000	3.801089926000
3.479445498000	-24.255367440000	-1.552789831000	3.479445498000	5.404430029000	3.800717098000
3.497855262000	-24.281588950000	-1.560197303000	3.497855262000	5.404556890000	3.800254125000
3.516265027000	-24.325452820000	-1.557071543000	3.516265027000	5.405109854000	3.800035841000
3.534674792000	-24.330893960000	-1.555698682000	3.534674792000	5.404694977000	3.800506961000
3.553084556000	-24.358584740000	-1.559242828000	3.553084556000	5.405049575000	3.800339377000
3.571494321000	-24.394754890000	-1.556684129000	3.571494321000	5.405081541000	3.800426259000
3.589904085000	-24.424033550000	-1.554479285000	3.589904085000	5.405314710000	3.800564704000
3.608313850000	-24.424760590000	-1.559024623000	3.608313850000	5.404858918000	3.801041044000
3.626723614000	-24.426887410000	-1.557097772000	3.626723614000	5.404237842000	3.801260695000
3.645133379000	-24.444959300000	-1.555552911000	3.645133379000	5.403667552000	3.801713935000
3.663543143000	-24.455098820000	-1.555399611000	3.663543143000	5.403695493000	3.801354766000
3.681952908000	-24.471150810000	-1.554023560000	3.681952908000	5.404029168000	3.801028178000
3.700362672000	-24.478787250000	-1.552226753000	3.700362672000	5.404323860000	3.800985784000
3.718772437000	-24.528683130000	-1.556810658000	3.718772437000	5.403761976000	3.801247010000
3.737182201000	-24.590434790000	-1.562574689000	3.737182201000	5.403243423000	3.801487381000
3.755591966000	-24.680375670000	-1.566898255000	3.755591966000	5.403306542000	3.801278806000
3.774001731000	-24.740679790000	-1.570001580000	3.774001731000	5.402801704000	3.801414534000
3.792411495000	-24.771284290000	-1.565101699000	3.792411495000	5.403213982000	3.800974272000
3.810821260000	-24.799842530000	-1.566359055000	3.810821260000	5.403894965000	3.800972529000
3.829231024000	-24.828886100000	-1.561888906000	3.829231024000	5.403551832000	3.801336863000
3.847640789000	-24.871570910000	-1.556054382000	3.847640789000	5.403442259000	3.801673113000
3.866050553000	-24.912845440000	-1.561157875000	3.866050553000	5.404211532000	3.801181753000
3.884460318000	-24.967195860000	-1.564251774000	3.884460318000	5.404435343000	3.801352972000
3.902870082000	-25.000376790000	-1.558876934000	3.902870082000	5.404688824000	3.801189770000
3.921279847000	-25.058320550000	-1.559352061000	3.921279847000	5.404077471000	3.801338680000
3.939689611000	-25.148657700000	-1.561355089000	3.939689611000	5.404866475000	3.800609908000
3.958099376000	-25.233839280000	-1.559181239000	3.958099376000	5.403348273000	3.800648136000
3.976509140000	-25.327393030000	-1.566859819000	3.976509140000	5.403344388000	3.800853468000
3.994918905000	-25.373879350000	-1.559256550000	3.994918905000	5.402903842000	3.801349509000
4.013328670000	-25.439293470000	-1.560137172000	4.013328670000	5.401706451000	3.801307573000
4.031738434000	-25.497802720000	-1.557885516000	4.031738434000	5.401892639000	3.801693841000
4.050148199000	-25.531511980000	-1.551297380000	4.050148199000	5.401722361000	3.802745739000
4.068557963000	-25.538691440000	-1.547629010000	4.068557963000	5.402200822000	3.802849721000
4.086967728000	-25.547998230000	-1.545452369000	4.086967728000	5.401339357000	3.803562585000
4.105377492000	-25.547777180000	-1.544279291000	4.105377492000	5.402194021000	3.803386236000
4.123787257000	-25.543267200000	-1.543899164000	4.123787257000	5.402606485000	3.803143486000
4.142197021000	-25.542272400000	-1.544390698000	4.142197021000	5.402844937000	3.802760971000
4.160606786000	-25.555427050000	-1.549652086000	4.160606786000	5.403363544000	3.802534765000
4.179016550000	-25.582705910000	-1.548300474000	4.179016550000	5.403766333000	3.802368411000
4.197426315000	-25.593360550000	-1.546764595000	4.197426315000	5.403911089000	3.802420622000
4.215836079000	-25.644196060000	-1.549847389000	4.215836079000	5.402837673000	3.802932868000
4.234245844000	-25.692359430000	-1.545453719000	4.234245844000	5.402444311000	3.803525880000
4.252655609000	-25.747748280000	-1.546788941000	4.252655609000	5.402271515000	3.803818383000
4.271065373000	-25.781845120000	-1.551620095000	4.271065373000	5.402379909000	3.803801387000
4.289475138000	-25.799797820000	-1.548507599000	4.289475138000	5.401548406000	3.803838921000
4.307884902000	-25.811907930000	-1.546361834000	4.307884902000	5.401254212000	3.803791813000
4.326294667000	-25.822283160000	-1.543767923000	4.326294667000	5.401347179000	3.804829134000
4.344704431000	-25.840712880000	-1.541387470000	4.344704431000	5.401662291000	3.805457954000
4.363114196000	-25.843330080000	-1.540793239000	4.363114196000	5.401578744000	3.804492741000
4.381523960000	-25.861149450000	-1.544694289000	4.381523960000	5.402657051000	3.804432834000
4.399933725000	-25.885580130000	-1.543583632000	4.399933725000	5.402899454000	3.804217735000
4.418343489000	-25.904152150000	-1.542270025000	4.418343489000	5.402398295000	3.803898434000
4.436753254000	-25.905201830000	-1.542332309000	4.436753254000	5.403175876000	3.803270936000
4.455163018000	-25.932930510000	-1.546377497000	4.455163018000	5.403269268000	3.803179574000
4.473572783000	-25.952741710000	-1.545058807000	4.473572783000	5.402955119000	3.803493591000
4.491982548000	-25.958208060000	-1.545782856000	4.491982548000	5.402281970000	3.802958041000
4.510392312000	-25.954874790000	-1.545840571000	4.510392312000	5.402452922000	3.802973694000
4.528802077000	-25.961878280000	-1.544321001000	4.528802077000	5.403294764000	3.802767051000
4.547211841000	-25.963557350000	-1.544484297000	4.547211841000	5.402838593000	3.803068005000
4.565621606000	-25.969643620000	-1.543692360000	4.565621606000	5.403169400000	3.802971292000
4.584031370000	-25.975645830000	-1.542580167000	4.584031370000	5.403822378000	3.803001869000
4.602441135000	-25.995086210000	-1.541687088000	4.602441135000	5.402908246000	3.803151939000
4.620850899000	-26.045602790000	-1.544381346000	4.620850899000	5.402671777000	3.803742573000
4.639260664000	-26.074269190000	-1.548123381000	4.639260664000	5.402195260000	3.804120664000
4.657670428000	-26.135346390000	-1.543528818000	4.657670428000	5.402145718000	3.805275636000
4.676080193000	-26.193689660000	-1.543924335000	4.676080193000	5.404890655000	3.806063330000
4.694489957000	-26.223456150000	-1.547260960000	4.694489957000	5.404404928000	3.805521076000
4.712899722000	-26.272104070000	-1.542480554000	4.712899722000	5.406272567000	3.806993879000
4.731309487000	-26.305153820000	-1.543103529000	4.731309487000	5.406290238000	3.807883036000
4.749719251000	-26.340374090000	-1.538600854000	4.749719251000	5.407754296000	3.807440278000
4.768129016000	-26.344722200000	-1.538561761000	4.768129016000	5.406075812000	3.807222614000
4.786538780000	-26.375319360000	-1.540856523000	4.786538780000	5.404705829000	3.808365097000
4.804948545000	-26.412712370000	-1.537964694000	4.804948545000	5.404788764000	3.807671074000
4.823358309000	-26.476205460000	-1.540307503000	4.823358309000	5.404686222000	3.806904964000
4.841768074000	-26.546632980000	-1.539234988000	4.841768074000	5.405667357000	3.806346707000
4.860177838000	-26.576283710000	-1.536488836000	4.860177838000	5.406162627000	3.805138396000
4.878587603000	-26.653173390000	-1.536947878000	4.878587603000	5.404872136000	3.804778388000
4.896997367000	-26.734252060000	-1.535708548000	4.896997367000	5.406020662000	3.803495601000
4.915407132000	-26.826165640000	-1.540683664000	4.915407132000	5.406266926000	3.802150504000
4.933816896000	-26.884433740000	-1.538513522000	4.933816896000	5.406136489000	3.801772252000
4.952226661000	-26.964343850000	-1.538274394000	4.952226661000	5.404728868000	3.799806537000
4.970636426000	-27.006907110000	-1.539400749000	4.970636426000	5.401680829000	3.799682846000
4.989046190000	-27.019765420000	-1.537825249000	4.989046190000	5.400758365000	3.800699837000
5.007455955000	-26.999903770000	-1.536827981000	5.007455955000	5.400109002000	3.803314221000
5.025865719000	-26.994174480000	-1.539759576000	5.025865719000	5.400893773000	3.803455219000
5.044275484000	-26.993300640000	-1.541249135000	5.044275484000	5.402026893000	3.803439724000
5.062685248000	-26.989035700000	-1.542211796000	5.062685248000	5.402772146000	3.803140518000
5.081095013000	-26.989989900000	-1.542582757000	5.081095013000	5.404089460000	3.802331670000
5.099504777000	-26.975665840000	-1.543466346000	5.099504777000	5.404435079000	3.802258349000
5.117914542000	-26.953551520000	-1.541890313000	5.117914542000	5.405611667000	3.802005336000
5.136324306000	-26.940630430000	-1.543297474000	5.136324306000	5.406299241000	3.802301951000
5.154734071000	-26.943113620000	-1.542738080000	5.154734071000	5.405494926000	3.802323300000
5.173143835000	-26.948788840000	-1.542709346000	5.173143835000	5.404358326000	3.802647394000
5.191553600000	-26.959017890000	-1.542538796000	5.191553600000	5.404440288000	3.802893623000
5.209963365000	-26.968106320000	-1.542224164000	5.209963365000	5.404184836000	3.802693037000
5.228373129000	-26.973099380000	-1.544876548000	5.228373129000	5.403874072000	3.802619790000
5.246782894000	-26.993330500000	-1.544606443000	5.246782894000	5.404624862000	3.802461776000
5.265192658000	-27.002312000000	-1.544151890000	5.265192658000	5.404413497000	3.802406041000
5.283602423000	-27.031608090000	-1.543054045000	5.283602423000	5.404463308000	3.802387678000
5.302012187000	-27.084454740000	-1.543348872000	5.302012187000	5.403164661000	3.802534772000
5.320421952000	-27.103350420000	-1.542277131000	5.320421952000	5.404333425000	3.801927105000
5.338831716000	-27.146509800000	-1.542437846000	5.338831716000	5.403369894000	3.802584037000
5.357241481000	-27.165099300000	-1.540490114000	5.357241481000	5.402625641000	3.803072012000
5.375651245000	-27.187966670000	-1.537924251000	5.375651245000	5.401063645000	3.803255391000
5.394061010000	-27.203248960000	-1.540631793000	5.394061010000	5.401232585000	3.803240134000
5.412470774000	-27.257126580000	-1.535841997000	5.412470774000	5.400486603000	3.803896349000
5.430880539000	-27.317939140000	-1.533156345000	5.430880539000	5.400550760000	3.804071454000
5.449290304000	-27.401067050000	-1.529300092000	5.449290304000	5.402590542000	3.803746158000
5.467700068000	-27.474063720000	-1.527079313000	5.467700068000	5.400196507000	3.806006255000
5.486109833000	-27.522059410000	-1.528774274000	5.486109833000	5.400272169000	3.806115944000
5.504519597000	-27.609292220000	-1.526312913000	5.504519597000	5.400002074000	3.806932426000
5.522929362000	-27.668004370000	-1.525937303000	5.522929362000	5.398635434000	3.808921603000
5.541339126000	-27.737485720000	-1.526865636000	5.541339126000	5.400103289000	3.810945131000
5.559748891000	-27.771108530000	-1.527954282000	5.559748891000	5.395482659000	3.809807508000
5.578158655000	-27.782524810000	-1.531386713000	5.578158655000	5.396199480000	3.806992369000
5.596568420000	-27.772067990000	-1.533565398000	5.596568420000	5.397431664000	3.804600166000
5.614978184000	-27.756393420000	-1.537108962000	5.614978184000	5.399788661000	3.802573247000
5.633387949000	-27.755458390000	-1.538953270000	5.633387949000	5.400163915000	3.801735406000
5.651797714000	-27.765314250000	-1.539750386000	5.651797714000	5.400242484000	3.800951066000
5.670207478000	-27.795678600000	-1.541495685000	5.670207478000	5.400418992000	3.800955415000
5.688617243000	-27.817887640000	-1.544814983000	5.688617243000	5.400967594000	3.801010846000
5.707027007000	-27.857514060000	-1.544595103000	5.707027007000	5.400703926000	3.801675585000
5.725436772000	-27.886747300000	-1.547011697000	5.725436772000	5.400645584000	3.801311720000
5.743846536000	-27.962498490000	-1.546076838000	5.743846536000	5.400934126000	3.801465423000
5.762256301000	-27.991332840000	-1.541311373000	5.762256301000	5.400820590000	3.801546335000
5.780666065000	-28.016030950000	-1.534742406000	5.780666065000	5.400390315000	3.801757932000
5.799075830000	-28.062282290000	-1.530875301000	5.799075830000	5.400311066000	3.801261700000
