mass_C			mass_A		
1.967064283	22.90802392	0	1.967064283	40.53937907	0
1.992283056	22.75910588	0	1.992283056	40.53260273	0
2.017501828	22.47590158	0	2.017501828	40.53164837	0
2.042720601	22.37010956	0	2.042720601	40.52657481	0
2.067939374	22.30825096	0	2.067939374	40.52667416	0
2.093158147	22.08423836	0	2.093158147	40.51289247	0
2.11837692	22.03697709	0	2.11837692	40.51750651	0
2.143595693	21.92831434	0	2.143595693	40.51935526	0
2.168814465	21.73203557	0	2.168814465	40.52231043	0
2.194033238	21.63673228	0	2.194033238	40.51957093	0
2.219252011	21.478609	0	2.219252011	40.51954426	0
2.244470784	21.40627785	0	2.244470784	40.52456226	0
2.269689557	21.27003166	0	2.269689557	40.52342162	0
2.29490833	21.14438087	0	2.29490833	40.52746603	0
2.320127103	21.09165767	0	2.320127103	40.5285216	0
2.345345875	20.8750407	0	2.345345875	40.51945498	0
2.370564648	20.77741546	0	2.370564648	40.51895466	0
2.395783421	20.53650801	0	2.395783421	40.51069515	0
2.421002194	20.4424524	0	2.421002194	40.50855865	0
2.446220967	20.24875452	0	2.446220967	40.5063442	0
2.47143974	20.21186917	0	2.47143974	40.51270454	0
2.496658513	20.11747937	0	2.496658513	40.51999592	0
2.521877285	19.95872217	0	2.521877285	40.51558911	0
2.547096058	19.91341842	0	2.547096058	40.5198105	0
2.572314831	19.70256043	0	2.572314831	40.52762241	0
2.597533604	19.64842801	0	2.597533604	40.53336251	0
2.622752377	19.58104563	0	2.622752377	40.53788675	0
2.64797115	19.54788908	0	2.64797115	40.5379163	0
2.673189923	19.54833981	0	2.673189923	40.53818252	0
2.698408695	19.55318524	0	2.698408695	40.53604394	0
2.723627468	19.55531631	0	2.723627468	40.53456309	0
2.748846241	19.54186103	0	2.748846241	40.53282913	0
2.774065014	19.53398358	0	2.774065014	40.53244969	0
2.799283787	19.41669139	0	2.799283787	40.534036	0
2.82450256	19.38519951	0	2.82450256	40.53174388	0
2.849721333	19.3858461	0	2.849721333	40.53053762	0
2.874940105	19.39132077	0	2.874940105	40.53177943	0
2.900158878	19.30959833	0	2.900158878	40.5297311	0
2.925377651	19.28959387	0	2.925377651	40.53081643	0
2.950596424	19.2162624	0	2.950596424	40.52671184	0
2.975815197	19.18732264	0	2.975815197	40.52767197	0
3.00103397	19.16907859	0	3.00103397	40.52835595	0
3.026252743	19.14719496	0	3.026252743	40.52762381	0
3.051471515	19.11283614	0	3.051471515	40.52711677	0
3.076690288	19.09536867	0	3.076690288	40.5283454	0
3.101909061	19.10322852	0	3.101909061	40.53005121	0
3.127127834	19.10112909	0	3.127127834	40.52977122	0
3.152346607	19.07922326	0	3.152346607	40.52948683	0
3.17756538	19.07813862	0	3.17756538	40.52959722	0
3.202784153	19.0484813	0	3.202784153	40.5295694	0
3.228002925	18.99437107	0	3.228002925	40.52791113	0
3.253221698	18.84586363	0	3.253221698	40.52634603	0
3.278440471	18.81577816	0	3.278440471	40.52794334	0
3.303659244	18.62839588	0	3.303659244	40.52033011	0
3.328878017	18.44065893	0	3.328878017	40.52150003	0
3.35409679	18.41084145	0	3.35409679	40.52363814	0
3.379315563	18.39422583	0	3.379315563	40.52613183	0
3.404534335	18.40524316	0	3.404534335	40.52782982	0
3.429753108	18.40152708	0	3.429753108	40.52823157	0
3.454971881	18.32995338	0	3.454971881	40.52932307	0
3.480190654	18.13908167	0	3.480190654	40.5292889	0
3.505409427	18.03269871	0	3.505409427	40.53213566	0
3.5306282	17.90488247	0	3.5306282	40.53142028	0
3.555846972	17.83702536	0	3.555846972	40.52987842	0
3.581065745	17.7207559	0	3.581065745	40.53071038	0
3.606284518	17.64197627	0	3.606284518	40.53026521	0
3.631503291	17.53066907	0	3.631503291	40.52967058	0
3.656722064	17.51893881	0	3.656722064	40.53104384	0
3.681940837	17.49831822	0	3.681940837	40.53083592	0
3.70715961	17.47214746	0	3.70715961	40.52894927	0
3.732378382	17.41433287	0	3.732378382	40.52817156	0
3.757597155	17.36819625	0	3.757597155	40.53116602	0
3.782815928	17.24717291	0	3.782815928	40.53242629	0
3.808034701	17.21327043	0	3.808034701	40.53292871	0
3.833253474	17.08700843	0	3.833253474	40.53833158	0
3.858472247	17.06770717	0	3.858472247	40.53545952	0
3.88369102	17.06582221	0	3.88369102	40.53424512	0
3.908909792	17.05185151	0	3.908909792	40.53288598	0
3.934128565	16.93847747	0	3.934128565	40.53286794	0
3.959347338	16.822129	0	3.959347338	40.5350102	0
3.984566111	16.75226245	0	3.984566111	40.53053704	0
4.009784884	16.61608196	0	4.009784884	40.5205996	0
4.035003657	16.51345382	0	4.035003657	40.51758142	0
4.06022243	16.48078966	0	4.06022243	40.51796927	0
4.085441202	16.43704195	0	4.085441202	40.51517196	0
4.110659975	16.43402835	0	4.110659975	40.52103146	0
4.135878748	16.39106522	0	4.135878748	40.52189082	0
4.161097521	16.22826525	0	4.161097521	40.51607651	0
4.186316294	16.2012763	0	4.186316294	40.51966604	0
4.211535067	16.10776504	0	4.211535067	40.52172407	0
4.23675384	16.03068287	0	4.23675384	40.52562416	0
4.261972612	15.93104584	0	4.261972612	40.52855546	0
4.287191385	15.79553369	0	4.287191385	40.52831878	0
4.312410158	15.69084261	0	4.312410158	40.52888467	0
4.337628931	15.6831433	0	4.337628931	40.52877926	0
4.362847704	15.66159984	0	4.362847704	40.5304308	0
4.388066477	15.61864424	0	4.388066477	40.53090688	0
4.41328525	15.56932106	0	4.41328525	40.52907257	0
4.438504022	15.50141621	0	4.438504022	40.52769642	0
4.463722795	15.4419507	0	4.463722795	40.52865604	0
4.488941568	15.35806656	0	4.488941568	40.52694999	0
4.514160341	15.31992095	0	4.514160341	40.52455177	0
4.539379114	15.32481266	0	4.539379114	40.52396594	0
4.564597887	15.32671704	0	4.564597887	40.52574283	0
4.58981666	15.25076557	0	4.58981666	40.52582817	0
4.615035432	15.23201315	0	4.615035432	40.52687002	0
4.640254205	15.21739711	0	4.640254205	40.52519826	0
4.665472978	15.23181597	0	4.665472978	40.52725571	0
4.690691751	15.23508866	0	4.690691751	40.52888184	0
4.715910524	15.21410856	0	4.715910524	40.5298988	0
4.741129297	15.17500442	0	4.741129297	40.52813543	0
4.76634807	15.17634044	0	4.76634807	40.52928379	0
4.791566842	15.16518921	0	4.791566842	40.52767806	0
4.816785615	15.11016872	0	4.816785615	40.52611806	0
4.842004388	15.07856793	0	4.842004388	40.52601694	0
4.867223161	15.10314142	0	4.867223161	40.52777831	0
4.892441934	15.1044893	0	4.892441934	40.52815599	0
4.917660707	15.10300476	0	4.917660707	40.52943974	0
4.942879479	15.09273992	0	4.942879479	40.52924319	0
4.968098252	15.09361421	0	4.968098252	40.5290736	0
4.993317025	15.08033648	0	4.993317025	40.52984465	0
5.018535798	15.05403917	0	5.018535798	40.52861838	0
5.043754571	15.02299174	0	5.043754571	40.53026832	0
5.068973344	15.00442372	0	5.068973344	40.52967859	0
5.094192117	15.01922414	0	5.094192117	40.52982787	0
5.119410889	15.01578547	0	5.119410889	40.52985137	0
5.144629662	15.00469328	0	5.144629662	40.52992775	0
5.169848435	15.00162344	0	5.169848435	40.52976478	0
5.195067208	14.99651848	0	5.195067208	40.52965426	0
5.220285981	14.98487205	0	5.220285981	40.52934804	0
5.245504754	14.95828408	0	5.245504754	40.52967402	0
5.270723527	14.96194345	0	5.270723527	40.53059658	0
5.295942299	14.96087748	0	5.295942299	40.53084433	0
5.321161072	14.94710909	0	5.321161072	40.52993735	0
5.346379845	14.95000254	0	5.346379845	40.52948003	0
5.371598618	14.96320464	0	5.371598618	40.53181052	0
5.396817391	14.95967094	0	5.396817391	40.53193111	0
5.422036164	14.95547805	0	5.422036164	40.53177407	0
5.447254937	14.9514957	0	5.447254937	40.53136197	0
5.472473709	14.95451319	0	5.472473709	40.53135232	0
5.497692482	14.97696764	0	5.497692482	40.53181188	0
5.522911255	14.97368503	0	5.522911255	40.53101612	0
5.548130028	14.96913112	0	5.548130028	40.53085371	0
5.573348801	14.98506633	0	5.573348801	40.53124428	0
5.598567574	15.08638624	0	5.598567574	40.53175018	0
5.623786347	15.23072122	0	5.623786347	40.5342694	0
5.649005119	15.2591175	0	5.649005119	40.53514687	0
5.674223892	15.38447362	0	5.674223892	40.53706592	0
5.699442665	15.69423294	0	5.699442665	40.54773154	0
5.724661438	15.83853908	0	5.724661438	40.54660022	0
5.749880211	16.20251254	0	5.749880211	40.54016899	0
5.775098984	16.75692489	0	5.775098984	40.54637665	0
5.800317757	16.87371906	0	5.800317757	40.5508855	0
5.825536529	17.37305618	0	5.825536529	40.59803362	0
5.850755302	17.68017393	0	5.850755302	40.58629648	0
5.875974075	18.30994353	0	5.875974075	40.58091005	0
5.901192848	18.5580336	0	5.901192848	40.59335054	0
5.926411621	18.92232563	0	5.926411621	40.5978589	0
5.951630394	19.29677704	0	5.951630394	40.60229587	0
5.976849167	19.69807729	0	5.976849167	40.59632312	0
6.002067939	20.08886201	0	6.002067939	40.60153658	0
6.027286712	20.39981105	0	6.027286712	40.59249014	0
6.052505485	20.80213787	0	6.052505485	40.58804137	0
6.077724258	21.04025483	0	6.077724258	40.60343097	0
6.102943031	21.36481379	0	6.102943031	40.61282558	0
6.128161804	21.55284742	0	6.128161804	40.61274837	0
6.153380577	21.93102476	0	6.153380577	40.61345626	0
6.178599349	22.25222233	0	6.178599349	40.61306104	0
6.203818122	22.68383629	0	6.203818122	40.63441696	0
6.229036895	22.75940246	0	6.229036895	40.6320297	0
6.254255668	23.27324133	0	6.254255668	40.65248574	0
6.279474441	23.69184984	0	6.279474441	40.67154766	0
6.304693214	24.3410899	0	6.304693214	40.66113597	0
6.329911986	24.59554147	0	6.329911986	40.67455724	0
6.355130759	25.0817859	0	6.355130759	40.70279698	0
6.380349532	25.20906043	0	6.380349532	40.7000054	0
6.405568305	25.83862079	0	6.405568305	40.67728437	0
6.430787078	26.01069214	0	6.430787078	40.66850945	0
6.456005851	26.34997705	0	6.456005851	40.66786174	0
6.481224624	26.65133828	0	6.481224624	40.66818124	0
6.506443396	26.94129981	0	6.506443396	40.67353264	0
6.531662169	27.24854932	0	6.531662169	40.68294864	0
6.556880942	27.41127193	0	6.556880942	40.68749154	0
6.582099715	27.70691822	0	6.582099715	40.68424292	0
6.607318488	27.89932729	0	6.607318488	40.68343803	0
6.632537261	28.03120081	0	6.632537261	40.69109623	0
6.657756034	28.03997104	0	6.657756034	40.68747886	0
6.682974806	28.06821975	0	6.682974806	40.68602592	0
6.708193579	28.12766534	0	6.708193579	40.68635199	0
6.733412352	28.16903645	0	6.733412352	40.68596558	0
6.758631125	28.18013693	0	6.758631125	40.68554716	0
6.783849898	28.19491905	0	6.783849898	40.68386405	0
6.809068671	28.19180701	0	6.809068671	40.68408294	0
6.834287444	28.18780097	0	6.834287444	40.68364052	0
6.859506216	28.19075406	0	6.859506216	40.68338614	0
6.884724989	28.18800102	0	6.884724989	40.68304977	0
6.909943762	28.18569788	0	6.909943762	40.68354503	0
6.935162535	28.18538168	0	6.935162535	40.68252094	0
6.960381308	28.18523423	0	6.960381308	40.68294253	0
