FASC_Dist			mass_A		
t	x	y	t	x	y
0.00000000000000	11.00289956000000	1.35762292300000	0.00000000000000	3.81038663100000	9.73821289900000
0.05961251863000	11.02749028000000	1.35466593500000	0.05961251863000	3.80981917500000	9.73813427700000
0.11922503730000	11.13593516000000	1.33232802100000	0.11922503730000	3.81041232700000	9.73808307200000
0.17883755590000	11.21793414000000	1.31462917500000	0.17883755590000	3.81037751100000	9.73807841300000
0.23845007450000	11.27617270000000	1.30424906000000	0.23845007450000	3.81008596100000	9.73809852500000
0.29806259310000	11.36953236000000	1.28669396000000	0.29806259310000	3.80983371900000	9.73819022100000
0.35767511180000	11.43137289000000	1.27444696300000	0.35767511180000	3.80829732300000	9.73844618700000
0.41728763040000	11.52554286000000	1.25825639700000	0.41728763040000	3.80656317900000	9.73886890200000
0.47690014900000	11.62605407000000	1.23354947100000	0.47690014900000	3.80563334800000	9.73903645000000
0.53651266770000	11.73031308000000	1.21339697400000	0.53651266770000	3.80566789500000	9.73928020400000
0.59612518630000	11.75673791000000	1.21007485700000	0.59612518630000	3.80555153900000	9.73913811900000
0.65573770490000	11.79086524000000	1.20320291300000	0.65573770490000	3.80459484300000	9.73912587600000
0.71535022350000	11.89028322000000	1.18488484300000	0.71535022350000	3.79838014100000	9.74047535900000
0.77496274220000	11.96518574000000	1.16923126100000	0.77496274220000	3.80258793900000	9.73970027500000
0.83457526080000	12.03173135000000	1.15689585600000	0.83457526080000	3.80330023400000	9.73955462700000
0.89418777940000	12.08784723000000	1.14630679200000	0.89418777940000	3.80428067400000	9.73955070900000
0.95380029810000	12.17797374000000	1.12731451100000	0.95380029810000	3.80559703300000	9.73932422600000
1.01341281700000	12.29472960000000	1.10757498300000	1.01341281700000	3.80399671500000	9.73944763100000
1.07302533500000	12.41692900000000	1.08305884200000	1.07302533500000	3.80329921900000	9.73981869900000
1.13263785400000	12.47501256000000	1.07278162500000	1.13263785400000	3.80473821000000	9.73957347400000
1.19225037300000	12.58556352000000	1.04754595300000	1.19225037300000	3.80612344200000	9.73924655400000
1.25186289100000	12.71927560000000	1.02061015000000	1.25186289100000	3.80708229700000	9.73901036900000
1.31147541000000	12.81332939000000	1.00331065700000	1.31147541000000	3.80731788500000	9.73900495400000
1.37108792800000	12.85528468000000	0.99556008110000	1.37108792800000	3.81005331300000	9.73860498200000
1.43070044700000	12.90945430000000	0.98775098410000	1.43070044700000	3.81018900300000	9.73850238700000
1.49031296600000	12.99558752000000	0.96956683360000	1.49031296600000	3.81018053000000	9.73847681000000
1.54992548400000	13.06935717000000	0.95552881900000	1.54992548400000	3.81013801900000	9.73845416600000
1.60953800300000	13.12263771000000	0.94745617870000	1.60953800300000	3.80943404700000	9.73843140800000
1.66915052200000	13.13680041000000	0.94557465240000	1.66915052200000	3.80817269700000	9.73881389400000
1.72876304000000	13.17511569000000	0.94107106370000	1.72876304000000	3.80595159300000	9.73914987700000
1.78837555900000	13.22442207000000	0.93436182610000	1.78837555900000	3.80212167900000	9.73986526200000
1.84798807700000	13.23801565000000	0.93140990040000	1.84798807700000	3.79884291500000	9.74002855100000
1.90760059600000	13.29664791000000	0.91196931340000	1.90760059600000	3.79591742300000	9.74016770600000
1.96721311500000	13.36699597000000	0.89942595460000	1.96721311500000	3.79644195700000	9.73988409400000
2.02682563300000	13.44082667000000	0.88611054700000	2.02682563300000	3.80074952500000	9.73907857600000
2.08643815200000	13.45831333000000	0.88235525020000	2.08643815200000	3.80545652300000	9.73824221200000
2.14605067100000	13.50241150000000	0.87416005610000	2.14605067100000	3.80055493900000	9.73943677100000
2.20566318900000	13.54828404000000	0.86431633820000	2.20566318900000	3.79966996500000	9.73975684500000
