Calc bump			ExtMarker		
t	x	y	t	x	y
0.000000000000000	22.807017543859600	3.081140350877190	0.000000000000000	-0.526315789473681	10.098684210526300
0.025218772854513	22.807908744650700	3.080840501731500	0.025218772854513	-0.526364715660808	10.098691204708000
0.050437545709026	22.807596502169000	3.080345410918640	0.050437545709026	-0.526335347374949	10.098767668061700
0.075656318563539	22.803707950999700	3.080167249631420	0.075656318563539	-0.526431237504056	10.098734583206600
0.100875091418051	22.798821857437100	3.079736134855540	0.100875091418051	-0.528032899482184	10.098766269413200
0.126093864272564	22.798642585023000	3.079756856691640	0.126093864272564	-0.527362751493416	10.098682577363900
0.151312637127077	22.800980101635100	3.079701552431330	0.151312637127077	-0.527225980968197	10.098797834125200
0.176531409981590	22.804164015411300	3.080021120077020	0.176531409981590	-0.527169855015124	10.098788325114300
0.201750182836103	22.805020624479700	3.080354841967080	0.201750182836103	-0.527242947114956	10.098705438962400
0.226968955690616	22.806276452989200	3.080603712054770	0.226968955690616	-0.527445145829634	10.098696774286900
0.252187728545129	22.809533827318500	3.081918881772730	0.252187728545129	-0.526506820025598	10.098727499385900
0.277406501399641	22.813436136384400	3.083299922973890	0.277406501399641	-0.526703132572045	10.098736145543300
0.302625274254154	22.809344308220200	3.083076439748410	0.302625274254154	-0.526526085729273	10.098685183658800
0.327844047108667	22.807512933826700	3.082879663334220	0.327844047108667	-0.527084294494880	10.098655877018500
0.353062819963180	22.809285257108200	3.083276850813570	0.353062819963180	-0.527134632397388	10.098751076722800
0.378281592817693	22.809912311884700	3.083078940520770	0.378281592817693	-0.526685727076600	10.098710183556400
0.403500365672206	22.809050578292100	3.083136566497460	0.403500365672206	-0.527266291294619	10.098764594940000
0.428719138526719	22.805857359050900	3.082538011914850	0.428719138526719	-0.529351615310464	10.098687083472000
0.453937911381232	22.802962198962700	3.082608419254500	0.453937911381232	-0.528965182539597	10.098784178820600
0.479156684235745	22.805000513279000	3.082461342178120	0.479156684235745	-0.527639177834608	10.098815479846600
0.504375457090258	22.803480521107100	3.082426154322140	0.504375457090258	-0.529102091255925	10.098765798948500
0.529594229944770	22.804408105260300	3.082359939155560	0.529594229944770	-0.529198451626140	10.098769563374000
0.554813002799283	22.804639833913200	3.082259977731340	0.554813002799283	-0.528422272447944	10.098788439285400
0.580031775653796	22.806162964452000	3.082146333362560	0.580031775653796	-0.527480484556271	10.098750858189700
0.605250548508309	22.806987185234300	3.082129431983200	0.605250548508309	-0.528537640895862	10.098806496052400
0.630469321362822	22.809232852339600	3.083039789299070	0.630469321362822	-0.527182696112056	10.098764591395000
0.655688094217335	22.809319022060500	3.082861629244950	0.655688094217335	-0.527281293015317	10.098737714069000
0.680906867071848	22.809138411206400	3.082683422024920	0.680906867071848	-0.527397045916998	10.098789582653200
0.706125639926361	22.808778656471400	3.083103020434920	0.706125639926361	-0.526376673105186	10.098743610354100
0.731344412780874	22.809819017530900	3.083288592875190	0.731344412780874	-0.526829941973066	10.098759761603300
0.756563185635386	22.810257754787700	3.082890107781930	0.756563185635386	-0.527373272517710	10.098751635482500
0.781781958489899	22.807830468166200	3.082333553046900	0.781781958489899	-0.528537882517444	10.098774654207800
0.807000731344412	22.808848228337500	3.082145700506860	0.807000731344412	-0.528647931937758	10.098764412887100
0.832219504198925	22.809393589340900	3.082088386095600	0.832219504198925	-0.528524540908577	10.098870192895000
0.857438277053438	22.810105449364000	3.082871337648730	0.857438277053438	-0.529194543699027	10.098705847097300
0.882657049907951	22.813256734482900	3.083385709820420	0.882657049907951	-0.529858208856616	10.098743651801000
0.907875822762464	22.812934225335600	3.083302845650980	0.907875822762464	-0.528820934528273	10.098681789145800
0.933094595616977	22.811882644516800	3.082960349788490	0.933094595616977	-0.529587482598543	10.098757292714700
0.958313368471490	22.809999588400000	3.082133339025510	0.958313368471490	-0.529720245319449	10.098726639709400
0.983532141326003	22.814144666094500	3.083048043644600	0.983532141326003	-0.528252614841566	10.098744721483800
1.008750914180510	22.813862815860900	3.082916160298160	1.008750914180510	-0.528762628405825	10.098737832267000
1.033969687035020	22.811384320179900	3.082512030744740	1.033969687035020	-0.527479159687615	10.098757707323900
1.059188459889540	22.811159163292100	3.082142957607970	1.059188459889540	-0.527992638229843	10.098775528102900
1.084407232744050	22.810092857632100	3.081932815501320	1.084407232744050	-0.526015293069729	10.098733441474400
1.109626005598560	22.808343603060700	3.081787399827330	1.109626005598560	-0.527901630022078	10.098878096202400
1.134844778453080	22.808133376517400	3.081939760221980	1.134844778453080	-0.527545921238363	10.098699912295200
1.160063551307590	22.806951541818700	3.081691711126640	1.160063551307590	-0.527738013632479	10.098776725586900
1.185282324162100	22.805259437861000	3.081112081027380	1.185282324162100	-0.528019930836602	10.098607421383600
1.210501097016610	22.805943787904600	3.081602900836710	1.210501097016610	-0.527672371176443	10.098732832493000
1.235719869871130	22.807330096638600	3.081572784820790	1.235719869871130	-0.526709653937473	10.098721922398500
1.260938642725640	22.810069574571600	3.081632891619650	1.260938642725640	-0.526566466475866	10.098689527018900
