"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
15.2527	-1.66898	-0.011791	-0.542207	-0.25839	-13.2429	-0.0899309	0.40987	-0.230507	-2.32931	-12.8172	-11.9019	-13.4276	-12.8175	-0.0253966	-58.1299		
15.2533	-1.66898	-0.011791	-1.44589	-0.25839	-5.912	-0.0899309	0.704976	-0.230507	-2.32321	-12.5121	-11.5967	-12.8174	-12.512	-0.0253966	-71.4155		
15.254	-0.741768	-0.011791	-1.13605	0.0467885	6.30613	0.215253	0.40987	0.0746752	-2.32321	-12.8172	-11.7493	-12.8174	-12.8175	-0.0253966	-62.5511		
15.2547	0.15895	0.29337	0.387291	0.351967	11.1934	0.215253	0.704976	0.0746752	-2.32931	-12.9702	-11.5967	-12.9698	-12.8175	-0.0253966	-65.927		
15.2553	0.476851	-0.011791	1.29097	0.0467885	6.62144	-0.0899309	1.31158	-0.230507	-2.32321	-12.5121	-11.4441	-12.9698	-12.665	-0.0253966	-65.7745		
15.256	0.794751	-0.316971	0.981137	-0.25839	-3.46837	-0.0899309	0.704976	-0.535688	-2.32321	-12.5121	-11.7493	-12.8174	-12.665	-0.0252787	-65.3172		
15.2567	1.69547	-0.011791	1.6008	0.0467885	-13.5582	-0.0899309	-0.508238	0.0746752	-2.32931	-12.8172	-11.7493	-12.8174	-12.665	-0.0252787	-65.6221		
15.2573	2.30478	-0.011791	1.91064	0.0467885	-16.2383	0.215253	-0.213132	0.0746752	-2.32321	-12.6646	-11.5967	-12.9698	-12.665	-0.0251019	-65.4696		
15.258	2.30478	-0.011791	0.387291	0.0467885	-9.85334	-0.0899309	0.40987	0.0746752	-2.3171	-12.3595	-11.7493	-12.9698	-12.8175	-0.0252787	-65.3172		
15.2587	2.30478	-0.316971	-0.232375	-0.25839	-0.70944	-0.0899309	0.0983687	0.0746752	-2.32321	-12.5121	-11.4441	-12.9698	-12.512	-0.0255733	-65.6221		
15.2593	2.30478	-0.011791	-0.542207	0.0467885	4.80843	0.215253	0.0983687	0.0746752	-2.32321	-12.5121	-11.2916	-12.8174	-12.3595	-0.0260447	-65.927		
15.26	1.40406	-0.011791	-3.5889	0.0467885	7.80384	-0.0899309	0.40987	-0.230507	-2.3171	-12.9702	-11.7493	-12.9698	-12.665	-0.0263394	-66.2319		
15.2607	1.08616	-0.011791	-4.80241	-0.25839	11.824	-0.0899309	0.40987	-0.230507	-2.32321	-12.8172	-11.9019	-13.2751	-12.512	-0.0261626	-66.0794		
15.2613	2.91409	-0.011791	-0.826221	0.0467885	11.1934	-0.0899309	0.0983687	0.0746752	-2.32931	-12.5121	-12.2071	-13.2751	-12.3595	-0.0257501	-65.927		
15.262	2.62268	-0.011791	3.12415	0.0467885	2.3648	-0.0899309	-0.213132	-0.230507	-2.32931	-12.5121	-12.3596	-12.9698	-12.8175	-0.0255733	-65.927		
15.2627	-0.741768	-0.011791	3.12415	0.0467885	-7.40971	-0.0899309	-0.819739	-0.230507	-2.32321	-12.3595	-12.0545	-13.1227	-12.8175	-0.0257501	-65.6221		
15.2633	-3.78831	-0.011791	0.981137	0.0467885	-10.4839	0.215253	-0.508238	0.0746752	-2.3171	-12.8172	-11.9019	-13.1227	-12.97	-0.025868	-65.6221		
15.264	-4.39762	-0.011791	-0.826221	0.0467885	-8.35563	-0.0899309	1.01648	0.0746752	-2.3171	-13.2753	-12.2071	-13.2751	-13.1225	-0.0265161	-66.0794		
15.2647	-3.4969	-0.011791	-1.13605	0.0467885	-5.912	-0.0899309	1.31158	-0.230507	-2.3171	-13.1227	-12.5122	-13.4276	-12.97	-0.0263394	-66.0794		
15.2653	-2.27829	-0.011791	-0.826221	0.0467885	-5.912	0.215253	-0.213132	0.0746752	-2.3171	-12.9702	-12.0545	-13.2751	-12.97	-0.0255733	-65.4696		
15.266	-1.05967	-0.011791	0.0774582	0.0467885	-5.28139	-0.0899309	-0.213132	0.0746752	-2.3171	-13.1227	-12.0545	-13.2751	-13.1225	-0.0257501	-65.6221		
15.2667	-0.450359	-0.316971	0.0774582	-0.25839	-0.0788267	-0.0899309	1.01648	-0.230507	-2.3171	-12.8172	-12.2071	-13.1227	-12.97	-0.025868	-65.7745		
15.2673	-1.35108	-0.316971	-0.542207	-0.25839	6.93675	-0.0899309	0.40987	-0.535688	-2.3171	-12.9702	-12.0545	-13.2751	-12.97	-0.0252787	-65.3172		
15.268	-1.96039	-0.011791	-0.542207	0.0467885	8.11915	-0.0899309	0.40987	0.0746752	-2.32321	-12.9702	-12.0545	-13.4276	-13.2751	-0.0257501	-65.3172		
15.2687	-1.66898	0.29337	-0.232375	0.351967	2.3648	0.215253	1.31158	0.0746752	-2.3171	-12.9702	-11.9019	-13.2751	-12.8175	-0.025868	-65.4696		
15.2693	-1.35108	0.29337	-0.542207	0.0467885	-5.28139	-0.0899309	1.31158	0.0746752	-2.3171	-12.9702	-11.7493	-12.9698	-12.665	-0.0253966	-65.6221		
15.27	-1.05967	-0.011791	-0.826221	-0.25839	-10.1686	-0.0899309	0.704976	0.0746752	-2.311	-13.1227	-12.0545	-13.1227	-12.97	-0.0249841	-65.6221		
15.2707	-0.132459	-0.011791	-0.542207	-0.25839	-11.351	-0.0899309	0.40987	-0.230507	-2.311	-13.2753	-12.3596	-13.2751	-12.8175	-0.0243359	-65.3172		
15.2713	0.794751	-0.011791	0.0774582	0.0467885	-10.4839	0.215253	0.0983687	0.0746752	-2.3171	-13.2753	-12.5122	-13.4276	-12.97	-0.0246306	-65.3172		
15.272	0.476851	0.29337	-0.232375	0.351967	-9.22272	0.215253	0.0983687	0.379836	-2.3171	-12.6646	-12.3596	-13.2751	-12.8175	-0.0255733	-65.6221		
15.2727	0.476851	-0.011791	-0.826221	0.0467885	-8.35563	0.215253	0.0983687	0.0746752	-2.311	-12.5121	-11.9019	-13.1227	-12.512	-0.0252787	-65.7745		
15.2733	0.15895	-0.316971	-0.232375	-0.25839	-6.77909	-0.0899309	1.01648	-0.230507	-2.311	-12.5121	-11.7493	-13.2751	-12.8175	-0.0249841	-65.7745		
15.274	-0.450359	-0.316971	-1.13605	-0.25839	-5.28139	-0.0899309	0.704976	-0.230507	-2.3171	-12.6646	-11.9019	-13.4276	-12.665	-0.0249841	-65.7745		
15.2747	0.15895	-0.011791	-1.13605	0.0467885	-4.33547	-0.0899309	0.40987	-0.230507	-2.3171	-12.9702	-11.9019	-13.1227	-12.0545	-0.0245127	-65.6221		
15.2753	1.08616	-0.011791	0.387291	0.0467885	-2.83776	-0.0899309	1.31158	-0.230507	-2.311	-12.6646	-11.5967	-12.8174	-12.512	-0.0253966	-66.0794		
15.276	0.15895	-0.011791	-0.232375	0.0467885	-1.02475	0.215253	2.22969	0.0746752	-2.3171	-12.3595	-11.4441	-12.8174	-12.97	-0.026634	-66.2319		
15.2767	-1.35108	-0.011791	-1.44589	0.0467885	-0.0788267	-0.0899309	0.704976	0.0746752	-2.3171	-12.3595	-11.4441	-12.8174	-12.512	-0.025868	-65.927		
15.2773	-0.450359	-0.011791	-0.232375	-0.25839	1.73419	-0.0899309	-2.03295	-0.230507	-2.3171	-12.207	-11.2916	-12.9698	-12.3595	-0.0249841	-65.7745		
15.278	1.08616	-0.011791	1.91064	0.0467885	4.49312	0.215253	-3.55767	-0.230507	-2.311	-12.207	-11.2916	-12.9698	-12.512	-0.0252787	-65.7745		
15.2787	1.40406	-0.011791	1.6008	0.0467885	5.67552	-0.0899309	-3.55767	0.0746752	-2.311	-12.3595	-11.9019	-12.8174	-12.8175	-0.0255733	-65.6221		
15.2793	0.794751	-0.316971	0.697124	0.0467885	6.62144	-0.0899309	-2.03295	-0.230507	-2.311	-12.6646	-11.9019	-12.8174	-12.665	-0.0253966	-65.3172		
