Calc bump			ExtMarker		
t	x	y	t	x	y
0.00000000000000000	24.83965014577240000	2.72230320699708000	0.00000000000000000	-0.78717201166178000	9.54446064139939000
0.02545824847250500	24.83970472135870000	2.72233121396954000	0.02545824847250500	-0.78618490849144600	9.54437766093856000
0.05091649694501010	24.84075827994920000	2.72191103670670000	0.05091649694501010	-0.78615904328431000	9.54428685740242000
0.07637474541751520	24.83996210540640000	2.72117836095846000	0.07637474541751520	-0.78781364048175800	9.54452896428934000
0.10183299389002000	24.84004223203430000	2.72155317309908000	0.10183299389002000	-0.78724146656212500	9.54454737783990000
0.12729124236252500	24.83765330506160000	2.72165719687332000	0.12729124236252500	-0.79185972621924700	9.54465541643225000
0.15274949083503000	24.82514888098910000	2.72137969686514000	0.15274949083503000	-0.79134847429839100	9.54459707484212000
0.17820773930753500	24.82677360559480000	2.72176921051121000	0.17820773930753500	-0.79019904130392800	9.54459872048394000
0.20366598778004000	24.82831089552980000	2.72221076997967000	0.20366598778004000	-0.78979994661025100	9.54457158718293000
0.22912423625254500	24.82552774051690000	2.72301893988692000	0.22912423625254500	-0.79009630356798500	9.54461226063416000
0.25458248472505000	24.83137607075550000	2.72357833670904000	0.25458248472505000	-0.79192623254199600	9.54446796703577000
0.28004073319755600	24.83549621866550000	2.72416961291313000	0.28004073319755600	-0.79095119479920500	9.54455515808743000
0.30549898167006100	24.84114602311770000	2.72486598721288000	0.30549898167006100	-0.78864174231141900	9.54442555360880000
0.33095723014256600	24.84210428456890000	2.72576845730928000	0.33095723014256600	-0.78828765275027700	9.54444442853659000
0.35641547861507100	24.84437986669550000	2.72553958228877000	0.35641547861507100	-0.78931570820132100	9.54437536016547000
0.38187372708757600	24.84719563178940000	2.72537547887284000	0.38187372708757600	-0.78731306654627100	9.54451322273004000
0.40733197556008100	24.85342422998460000	2.72729666873542000	0.40733197556008100	-0.78717826713958700	9.54431117980749000
0.43279022403258600	24.85137379980720000	2.72563676314607000	0.43279022403258600	-0.78696611096660900	9.54431085911644000
0.45824847250509100	24.85448405670440000	2.72659483674463000	0.45824847250509100	-0.78629100734883600	9.54441989010816000
0.48370672097759600	24.85272845013620000	2.72546072077655000	0.48370672097759600	-0.78685037213008600	9.54443327709278000
0.50916496945010100	24.85246503120530000	2.72573642657197000	0.50916496945010100	-0.78658286570651300	9.54451084048919000
0.53462321792260600	24.84817254238660000	2.72534510178070000	0.53462321792260600	-0.78654501088121200	9.54447214879886000
0.56008146639511200	24.85200877791000000	2.72623604888329000	0.56008146639511200	-0.78774940683513900	9.54470073611899000
0.58553971486761700	24.84987072541650000	2.72579400632063000	0.58553971486761700	-0.78726258887128900	9.54487410132151000
0.61099796334012200	24.84767710562190000	2.72579173885635000	0.61099796334012200	-0.78698941463828100	9.54493895945509000
0.63645621181262700	24.84754257146680000	2.72580355492688000	0.63645621181262700	-0.78449628809491700	9.54489874415185000
0.66191446028513200	24.84950436229040000	2.72554424089511000	0.66191446028513200	-0.78705420885733400	9.54496564578201000
0.68737270875763700	24.85835828679110000	2.72550815933387000	0.68737270875763700	-0.78749652037568600	9.54500860872032000
0.71283095723014200	24.85325919318190000	2.72493016185756000	0.71283095723014200	-0.78955026247000800	9.54522110675675000
0.73828920570264700	24.86685678594080000	2.72638303264986000	0.73828920570264700	-0.78684448496151600	9.54589857842708000
0.76374745417515200	24.93092721210560000	2.72672978661224000	0.76374745417515200	-0.77799515459853900	9.54657548725714000
0.78920570264765700	24.95701007318780000	2.72714314721919000	0.78920570264765700	-0.77517232265418500	9.54620720609582000
0.81466395112016300	24.96303908430070000	2.72657402696796000	0.81466395112016300	-0.77644468633141200	9.54585190671608000
0.84012219959266800	24.97485319274670000	2.72601149191798000	0.84012219959266800	-0.77877321561996300	9.54541400012337000
0.86558044806517300	24.98079797416010000	2.72540030923756000	0.86558044806517300	-0.78105986184401000	9.54520077737672000
0.89103869653767800	24.98595099884920000	2.72497390279966000	0.89103869653767800	-0.78305591195697800	9.54504081089491000
0.91649694501018300	24.98744606105270000	2.72461358064564000	0.91649694501018300	-0.78498821297865300	9.54483041385477000
0.94195519348268800	24.99618161763900000	2.72523311802553000	0.94195519348268800	-0.78309267265856100	9.54473629181461000
0.96741344195519300	24.99725946149640000	2.72510400400955000	0.96741344195519300	-0.78369028144624400	9.54475488880756000
0.99287169042769800	25.00710084403910000	2.72555086708914000	0.99287169042769800	-0.78195460050806500	9.54469029169896000
1.01832993890020000	25.00867460765450000	2.72456670997968000	1.01832993890020000	-0.78220093058132800	9.54477333767717000
1.04378818737270000	25.00255006840460000	2.72391874550703000	1.04378818737270000	-0.78395189949528100	9.54474974110793000
1.06924643584521000	24.99699260508010000	2.72372939392324000	1.06924643584521000	-0.78384158954943900	9.54463595730524000
1.09470468431771000	25.00642164993700000	2.72419415145889000	1.09470468431771000	-0.78023874573287300	9.54476172942801000
1.12016293279022000	25.00579350906580000	2.72396183258129000	1.12016293279022000	-0.77958068346716600	9.54467400024222000
1.14562118126272000	24.99894338229940000	2.72369263083404000	1.14562118126272000	-0.78316657268898700	9.54475092954808000
1.17107942973523000	24.99593385038720000	2.72345045055258000	1.17107942973523000	-0.78186452042347900	9.54463760064252000
1.19653767820773000	24.99318690077020000	2.72328535654198000	1.19653767820773000	-0.78330710342795400	9.54463896615362000
1.22199592668024000	24.99186892736930000	2.72304716405197000	1.22199592668024000	-0.78474393176202200	9.54459306309288000
1.24745417515274000	24.99184063307380000	2.72310649054434000	1.24745417515274000	-0.78493356807936700	9.54454204250593000
1.27291242362525000	24.99224186625390000	2.72290291125743000	1.27291242362525000	-0.78498023356312800	9.54463167285039000
1.29837067209775000	24.99177182473320000	2.72274060419707000	1.29837067209775000	-0.78578000139275100	9.54458636056411000
1.32382892057026000	24.98897457886040000	2.72229293874272000	1.32382892057026000	-0.78562724282744500	9.54459853796678000
1.34928716904277000	24.98839768652830000	2.71914413631037000	1.34928716904277000	-0.78526682562887300	9.54497112194807000
1.37474541751527000	24.98701206892230000	2.71779550221439000	1.37474541751527000	-0.78580113645615000	9.54475692555981000
1.40020366598778000	24.97849478393510000	2.71188469893185000	1.40020366598778000	-0.78558776179123400	9.54500258044295000
1.42566191446028000	24.97230276230430000	2.67176217152541000	1.42566191446028000	-0.78999214228626600	9.54573671329675000
1.45112016293279000	24.87617155322280000	2.64961657544057000	1.45112016293279000	-0.77624470763793200	9.54724158611622000
1.47657841140529000	24.83159109883830000	2.64209564893649000	1.47657841140529000	-0.77132135548577100	9.54717579060401000
1.50203665987780000	24.76494141455150000	2.63704652868591000	1.50203665987780000	-0.77906141987308000	9.54712655986666000
1.52749490835030000	24.72122880536280000	2.63940143759353000	1.52749490835030000	-0.78201531265283800	9.54620895385767000
1.55295315682281000	24.65817659893590000	2.63385472446805000	1.55295315682281000	-0.78169253727405000	9.54574640863570000
1.57841140529531000	24.56869141990670000	2.63343602651669000	1.57841140529531000	-0.78170743012907100	9.54636596831487000
1.60386965376782000	24.43464522250890000	2.62380685921537000	1.60386965376782000	-0.79626541537101700	9.54728235155001000
1.62932790224032000	24.43226215206020000	2.62984286472237000	1.62932790224032000	-0.79642140425897500	9.54705809507304000
1.65478615071283000	24.42171065703950000	2.63500430116676000	1.65478615071283000	-0.80135063189202000	9.54777985329405000
1.68024439918533000	24.34782448056290000	2.63350663790886000	1.68024439918533000	-0.81032427382483200	9.54692849947273000
1.70570264765784000	24.31139174674510000	2.63618192810989000	1.70570264765784000	-0.80272742168820700	9.54658536720885000
1.73116089613034000	24.25678806127950000	2.63509275139386000	1.73116089613034000	-0.79969640086951000	9.54677287313715000
1.75661914460285000	24.03413671400760000	2.62832161041827000	1.75661914460285000	-0.80996292606363300	9.54521772297220000
1.78207739307535000	24.00114798017190000	2.63325036637334000	1.78207739307535000	-0.81305905817502800	9.54484592239788000
1.80753564154786000	23.95047800988690000	2.63244045811087000	1.80753564154786000	-0.88022577865744000	9.54565460399609000
1.83299389002036000	23.76710573292200000	2.62872275192298000	1.83299389002036000	-1.06600309105104000	9.54600199618882000
1.85845213849287000	23.76417507074060000	2.63552061184538000	1.85845213849287000	-1.08451177250092000	9.54532592765084000
1.88391038696537000	23.79521829825260000	2.63757755822549000	1.88391038696537000	-1.07702576476738000	9.54397310933284000
1.90936863543788000	23.90332781020690000	2.63388032503273000	1.90936863543788000	-1.06935908904649000	9.53975822706147000
1.93482688391038000	23.95998018607450000	2.63722617708575000	1.93482688391038000	-1.09795642974893000	9.54239005775789000
1.96028513238289000	23.96417231858450000	2.64000529027175000	1.96028513238289000	-1.09118219878344000	9.54298782680764000
1.98574338085539000	23.89917877154990000	2.63891887973008000	1.98574338085539000	-1.08333949671711000	9.54111962263053000
2.01120162932790000	23.83604021182360000	2.63577708374942000	2.01120162932790000	-1.08887226034112000	9.54137932960740000
2.03665987780040000	23.84268976189210000	2.63813631277702000	2.03665987780040000	-1.08703107475357000	9.54199260645190000
2.06211812627291000	23.83015230582200000	2.63661907078819000	2.06211812627291000	-1.09029159176475000	9.54236228808788000
2.08757637474541000	23.71659967019890000	2.63182706511731000	2.08757637474541000	-1.12020689754736000	9.54191609516073000
2.11303462321792000	23.69376579022790000	2.63622335129432000	2.11303462321792000	-1.11462218946741000	9.54318395413011000
2.13849287169042000	23.53846808401430000	2.63793627526292000	2.13849287169042000	-1.20549860846611000	9.54410912186611000
2.16395112016293000	23.29379834256120000	2.63679959903877000	2.16395112016293000	-1.31904643292819000	9.54354013182560000
2.18940936863543000	23.26147672366510000	2.63838388965620000	2.18940936863543000	-1.33359875630612000	9.54432181099083000
2.21486761710794000	23.14764677453300000	2.63960811505484000	2.21486761710794000	-1.35695830635406000	9.54227389583096000
2.24032586558044000	22.95582142035790000	2.63492776641770000	2.24032586558044000	-1.42492824319708000	9.54121959610518000
2.26578411405295000	22.93947923031010000	2.63840334011445000	2.26578411405295000	-1.45398146180854000	9.54296712838198000
2.29124236252545000	22.82524989866300000	2.63691519532126000	2.29124236252545000	-1.52501418308731000	9.54437907119709000
2.31670061099796000	22.82985618070610000	2.63784645585722000	2.31670061099796000	-1.54516741481871000	9.54399617159333000
2.34215885947046000	22.83913008095980000	2.63652920132256000	2.34215885947046000	-1.55646579930205000	9.54283703506747000
2.36761710794297000	22.81826702546080000	2.63522495265147000	2.36761710794297000	-1.55809493280007000	9.54274101048081000
2.39307535641547000	22.78469032847350000	2.63181720673915000	2.39307535641547000	-1.55722529829910000	9.54327891420006000
2.41853360488798000	22.65747240204920000	2.61907935963879000	2.41853360488798000	-1.57852285494118000	9.54346017015525000
2.44399185336048000	22.64400009944540000	2.62437124220834000	2.44399185336048000	-1.60741704428276000	9.54354532063483000
2.46945010183299000	22.54839871610380000	2.60279572386001000	2.46945010183299000	-1.63247334807931000	9.54287587189592000
2.49490835030549000	22.52773439210160000	2.58361268711269000	2.49490835030549000	-1.62809349806520000	9.54244864296532000
2.52036659877800000	22.50327516332680000	2.57499361854270000	2.52036659877800000	-1.63107980928061000	9.54256619267540000
2.54582484725050000	22.51433309523410000	2.56545056098427000	2.54582484725050000	-1.62754270745820000	9.54151078845799000
2.57128309572301000	22.49255394189280000	2.55944648418315000	2.57128309572301000	-1.65696084058207000	9.53959594515065000
2.59674134419551000	22.50286904234700000	2.55884603134181000	2.59674134419551000	-1.66904745189032000	9.54035932098685000
2.62219959266802000	22.53717692567050000	2.55837964294765000	2.62219959266802000	-1.67798199466679000	9.54185562852815000
2.64765784114053000	22.54087683886800000	2.56194157975306000	2.64765784114053000	-1.67833459728981000	9.54298394749853000
