MTJ			mass_A		
2.729720757	23.39790062	0	2.729720757	43.11208344	0
2.748164816	23.28028324	0	2.748164816	43.03505294	0
2.766608875	23.04787201	0	2.766608875	43.16227688	0
2.785052934	22.99057901	0	2.785052934	43.12881322	0
2.803496994	22.87190734	0	2.803496994	43.03264601	0
2.821941053	22.74008476	0	2.821941053	42.9637512	0
2.840385112	22.61975142	0	2.840385112	42.93036854	0
2.858829171	22.48705022	0	2.858829171	42.90054931	0
2.87727323	22.4364121	0	2.87727323	42.89827726	0
2.895717289	22.31044168	0	2.895717289	42.85941222	0
2.914161349	22.18172324	0	2.914161349	42.82017858	0
2.932605408	22.07193501	0	2.932605408	42.81453833	0
2.951049467	21.97548144	0	2.951049467	42.81617506	0
2.969493526	21.92328839	0	2.969493526	42.8112486	0
2.987937585	21.81378171	0	2.987937585	42.77690817	0
3.006381644	21.69619241	0	3.006381644	42.72529003	0
3.024825704	21.5890644	0	3.024825704	42.69501714	0
3.043269763	21.53094902	0	3.043269763	42.68946582	0
3.061713822	21.42456356	0	3.061713822	42.6708139	0
3.080157881	21.33317403	0	3.080157881	42.63266493	0
3.09860194	21.23991856	0	3.09860194	42.58501494	0
3.117045999	21.19951993	0	3.117045999	42.56886207	0
3.135490059	21.11485768	0	3.135490059	42.53197936	0
3.153934118	21.03260735	0	3.153934118	42.47700655	0
3.172378177	20.95535567	0	3.172378177	42.44589069	0
3.190822236	20.89292953	0	3.190822236	42.42591913	0
3.209266295	20.86053007	0	3.209266295	42.40041511	0
3.227710354	20.80990045	0	3.227710354	42.37135431	0
3.246154414	20.74975789	0	3.246154414	42.33084951	0
3.264598473	20.69174246	0	3.264598473	42.29218066	0
3.283042532	20.67137488	0	3.283042532	42.28929546	0
3.301486591	20.60422025	0	3.301486591	42.26923133	0
3.31993065	20.55079811	0	3.31993065	42.18686283	0
3.33837471	20.51188106	0	3.33837471	42.153802	0
3.356818769	20.46155401	0	3.356818769	42.11819403	0
3.375262828	20.42753093	0	3.375262828	42.09378328	0
3.393706887	20.3929148	0	3.393706887	42.0751626	0
3.412150946	20.34420391	0	3.412150946	42.06022089	0
3.430595005	20.29482144	0	3.430595005	42.02106596	0
3.449039065	20.26494006	0	3.449039065	42.012563	0
3.467483124	20.24083754	0	3.467483124	42.00126063	0
3.485927183	20.22131203	0	3.485927183	41.98674587	0
3.504371242	20.18696234	0	3.504371242	41.95274765	0
3.522815301	20.1724692	0	3.522815301	41.9378745	0
3.54125936	20.1611402	0	3.54125936	41.93646525	0
3.55970342	20.16256012	0	3.55970342	41.93631346	0
3.578147479	20.15502808	0	3.578147479	41.93625509	0
3.596591538	20.12118854	0	3.596591538	41.93623317	0
3.615035597	20.10115685	0	3.615035597	41.93410309	0
3.633479656	20.09423769	0	3.633479656	41.93589755	0
3.651923715	20.06835427	0	3.651923715	41.92749234	0
3.670367775	20.02928529	0	3.670367775	41.92249102	0
3.688811834	20.00969144	0	3.688811834	41.91970309	0
3.707255893	19.99001899	0	3.707255893	41.92563558	0
3.725699952	19.97370715	0	3.725699952	41.92423572	0
3.744144011	19.9576295	0	3.744144011	41.92666324	0
3.76258807	19.95092486	0	3.76258807	41.92486536	0
3.78103213	19.941973	0	3.78103213	41.92682688	0
3.799476189	19.94179769	0	3.799476189	41.92874569	0
3.817920248	19.93748435	0	3.817920248	41.92968635	0
3.836364307	19.93375279	0	3.836364307	41.92453951	0
3.854808366	19.93847559	0	3.854808366	41.9300907	0
3.873252425	19.93659744	0	3.873252425	41.93086411	0
3.891696485	19.9375334	0	3.891696485	41.93102825	0
3.910140544	19.93051319	0	3.910140544	41.92768492	0
3.928584603	19.89458743	0	3.928584603	41.93074514	0
3.947028662	19.873904	0	3.947028662	41.92844619	0
3.965472721	19.87528537	0	3.965472721	41.93362089	0
3.98391678	19.87075514	0	3.98391678	41.93664374	0
4.00236084	19.86962755	0	4.00236084	41.93493942	0
4.020804899	19.86678307	0	4.020804899	41.93852547	0
4.039248958	19.86701017	0	4.039248958	41.93590995	0
4.057693017	19.86974951	0	4.057693017	41.93604523	0
4.076137076	19.87524915	0	4.076137076	41.94072538	0
4.094581135	19.87654596	0	4.094581135	41.93903575	0
4.113025195	19.87654001	0	4.113025195	41.94447389	0
4.131469254	19.87979333	0	4.131469254	41.94263992	0
4.149913313	19.87997109	0	4.149913313	41.94491203	0
4.168357372	19.88061751	0	4.168357372	41.94359033	0
4.186801431	19.88111316	0	4.186801431	41.9411655	0
4.20524549	19.88193409	0	4.20524549	41.94050664	0
4.22368955	19.88225405	0	4.22368955	41.93797224	0
4.242133609	19.88014068	0	4.242133609	41.9384992	0
4.260577668	19.88069607	0	4.260577668	41.93792445	0
4.279021727	19.88211721	0	4.279021727	41.9355219	0
4.297465786	19.88405948	0	4.297465786	41.94149181	0
4.315909845	19.88065687	0	4.315909845	41.94052198	0
4.334353905	19.88068445	0	4.334353905	41.93987988	0
4.352797964	19.88158187	0	4.352797964	41.93970356	0
4.371242023	19.88505097	0	4.371242023	41.94466535	0
4.389686082	19.88640366	0	4.389686082	41.9424699	0
4.408130141	19.88495675	0	4.408130141	41.94067762	0
4.4265742	19.88513166	0	4.4265742	41.94254896	0
4.44501826	19.88565928	0	4.44501826	41.94303133	0
4.463462319	19.88550135	0	4.463462319	41.94202253	0
4.481906378	19.88279216	0	4.481906378	41.94047478	0
4.500350437	19.88173955	0	4.500350437	41.94220677	0
4.518794496	19.88384843	0	4.518794496	41.93969336	0
4.537238555	19.88615824	0	4.537238555	41.94419321	0
4.555682615	19.88817614	0	4.555682615	41.94198285	0
4.574126674	19.89002842	0	4.574126674	41.94576479	0
4.592570733	19.88875193	0	4.592570733	41.94417813	0
4.611014792	19.88854174	0	4.611014792	41.93985769	0
4.629458851	19.89007858	0	4.629458851	41.94209592	0
4.64790291	19.89067472	0	4.64790291	41.94028964	0
4.66634697	19.89127909	0	4.66634697	41.94436284	0
4.684791029	19.8905863	0	4.684791029	41.94109956	0
4.703235088	19.89020866	0	4.703235088	41.94127054	0
4.721679147	19.88831969	0	4.721679147	41.94114305	0
4.740123206	19.89005977	0	4.740123206	41.94373749	0
4.758567265	19.89277254	0	4.758567265	41.94397121	0
4.777011325	19.89355619	0	4.777011325	41.9449669	0
4.795455384	19.89358354	0	4.795455384	41.94373787	0
4.813899443	19.89210551	0	4.813899443	41.94561745	0
4.832343502	19.88919848	0	4.832343502	41.94363403	0
4.850787561	19.88841361	0	4.850787561	41.94528199	0
4.86923162	19.88733878	0	4.86923162	41.9423202	0
4.88767568	19.88926407	0	4.88767568	41.94377183	0
4.906119739	19.89020083	0	4.906119739	41.94466157	0
4.924563798	19.88998038	0	4.924563798	41.94215355	0
4.943007857	19.88627765	0	4.943007857	41.94185251	0
4.961451916	19.88623204	0	4.961451916	41.93821731	0
4.979895976	19.88857334	0	4.979895976	41.94018889	0
4.998340035	19.89144401	0	4.998340035	41.94429431	0
5.016784094	19.89168767	0	5.016784094	41.9439967	0
5.035228153	19.89120963	0	5.035228153	41.9445619	0
5.053672212	19.89324196	0	5.053672212	41.94240725	0
5.072116271	19.89424958	0	5.072116271	41.94585229	0
5.090560331	19.89431041	0	5.090560331	41.9454158	0
5.10900439	19.89295154	0	5.10900439	41.94308103	0
5.127448449	19.89102228	0	5.127448449	41.94146153	0
5.145892508	19.89209662	0	5.145892508	41.94287287	0
5.164336567	19.89313796	0	5.164336567	41.94223419	0
5.182780626	19.8939546	0	5.182780626	41.94423481	0
5.201224686	19.89326961	y	5.201224686	41.94646954	0
5.219668745	19.89299892	0	5.219668745	41.94551778	0
5.238112804	19.89236574	0	5.238112804	41.94433928	0
5.256556863	19.89140983	0	5.256556863	41.94324614	0
5.275000922	19.89147094	0	5.275000922	41.94420773	0
5.293444981	19.89198073	0	5.293444981	41.94407957	0
5.311889041	19.89344157	0	5.311889041	41.94190659	0
5.3303331	19.89399051	0	5.3303331	41.94302766	0
5.348777159	19.89253692	0	5.348777159	41.94449749	0
5.367221218	19.89152316	0	5.367221218	41.94466177	0
5.385665277	19.89166401	0	5.385665277	41.94369911	0
5.404109336	19.89280393	0	5.404109336	41.94298334	0
5.422553396	19.89317188	0	5.422553396	41.94536744	0
5.440997455	19.8944535	0	5.440997455	41.94447266	0
5.459441514	19.89491583	0	5.459441514	41.94313159	0
5.477885573	19.89512369	0	5.477885573	41.94444386	0
5.496329632	19.89514092	0	5.496329632	41.94573947	0
5.514773691	19.89603204	0	5.514773691	41.94649708	0
5.533217751	19.89752965	0	5.533217751	41.94635135	0
5.55166181	19.89644654	0	5.55166181	41.9450468	0
5.570105869	19.89742941	0	5.570105869	41.94631622	0
5.588549928	19.89702504	0	5.588549928	41.94541496	0
5.606993987	19.89553229	0	5.606993987	41.94432143	0
5.625438046	19.8941602	0	5.625438046	41.94688436	0
5.643882106	19.89462126	0	5.643882106	41.94659571	0
5.662326165	19.89472312	0	5.662326165	41.94660961	0
5.680770224	19.89685968	0	5.680770224	41.94624127	0
5.699214283	19.89648043	0	5.699214283	41.94730556	0
5.717658342	19.89628731	0	5.717658342	41.94567821	0
5.736102401	19.89632853	0	5.736102401	41.94544569	0
5.754546461	19.89589238	0	5.754546461	41.94706572	0
5.77299052	19.89548968	0	5.77299052	41.94764823	0
5.791434579	19.89652339	0	5.791434579	41.94600459	0
5.809878638	19.89645224	0	5.809878638	41.94603581	0
5.828322697	19.89574622	0	5.828322697	41.94544074	0
5.846766756	19.89499656	0	5.846766756	41.94570686	0
5.865210816	19.89483427	0	5.865210816	41.94592163	0
5.883654875	19.89576718	0	5.883654875	41.94585292	0
5.902098934	19.89510224	0	5.902098934	41.94668336	0
5.920542993	19.89582216	0	5.920542993	41.94858968	0
5.938987052	19.89827538	0	5.938987052	41.94771593	0
5.957431111	19.89981738	0	5.957431111	41.94872024	0
5.975875171	19.89918774	0	5.975875171	41.94805552	0
5.99431923	19.8995001	0	5.99431923	41.94822394	0
6.012763289	19.90438703	0	6.012763289	41.94841688	0
6.031207348	19.91925346	0	6.031207348	41.95137115	0
6.049651407	19.97797639	0	6.049651407	41.95394327	0
6.068095466	20.04406965	0	6.068095466	41.96134657	0
6.086539526	20.0725652	0	6.086539526	41.96289405	0
6.104983585	20.20723572	0	6.104983585	41.983823	0
6.123427644	20.35254802	0	6.123427644	42.05588371	0
6.141871703	20.47500071	0	6.141871703	42.08231583	0
6.160315762	20.51911231	0	6.160315762	42.09172722	0
6.178759821	20.64243012	0	6.178759821	42.0981344	0
6.197203881	20.82216611	0	6.197203881	42.13248053	0
6.21564794	21.06614699	0	6.21564794	42.43290189	0
6.234091999	21.27179471	0	6.234091999	42.46964247	0
6.252536058	21.39372665	0	6.252536058	42.49226602	0
6.270980117	22.00578362	0	6.270980117	42.5862853	0
6.289424176	22.60047266	0	6.289424176	42.7470549	0
6.307868236	22.84979176	0	6.307868236	42.74809066	0
6.326312295	23.15961592	0	6.326312295	42.57945298	0
6.344756354	23.34142545	0	6.344756354	42.53687374	0
6.363200413	23.69446024	0	6.363200413	42.54428479	0
6.381644472	24.40398049	0	6.381644472	42.54077294	0
6.400088531	24.68401174	0	6.400088531	42.55711229	0
6.418532591	25.13322197	0	6.418532591	42.60447725	0
6.43697665	25.45811075	0	6.43697665	42.50506497	0
6.455420709	25.80279801	0	6.455420709	42.57832675	0
6.473864768	25.99593795	0	6.473864768	42.60527127	0
6.492308827	26.41700095	0	6.492308827	42.64099073	0
6.510752886	26.82480289	0	6.510752886	42.82602768	0
6.529196946	27.12652511	0	6.529196946	42.80433721	0
6.547641005	27.41532183	0	6.547641005	42.84147765	0
6.566085064	27.83689114	0	6.566085064	42.85999579	0
6.584529123	28.05172064	0	6.584529123	42.87820957	0
6.602973182	28.45898091	0	6.602973182	43.01123981	0
6.621417242	28.77454218	0	6.621417242	43.01199508	0
6.639861301	28.92070385	0	6.639861301	43.02223003	0
6.65830536	29.2097817	0	6.65830536	43.07521832	0
6.676749419	29.52155303	0	6.676749419	43.17775534	0
6.695193478	29.81424866	0	6.695193478	43.24269432	0
6.713637537	30.11454645	0	6.713637537	43.24907399	0
6.732081597	30.43422621	0	6.732081597	43.25427758	0
6.750525656	30.70713051	0	6.750525656	43.28880527	0
6.768969715	31.82033334	0	6.768969715	43.40479559	0
6.787413774	32.20908203	0	6.787413774	43.57829688	0
6.805857833	32.3749058	0	6.805857833	43.61483413	0
6.824301892	32.71316527	0	6.824301892	43.67076715	0
6.842745952	33.09926037	0	6.842745952	43.77921342	0
6.861190011	33.4149075	0	6.861190011	43.90674814	0
6.87963407	33.56699588	0	6.87963407	43.92157138	0
6.898078129	33.81132914	0	6.898078129	44.01092809	0
6.916522188	34.00924817	0	6.916522188	44.09317913	0
