GM fasc			Ext		
3.099850969	17.6231877	0.787913408	2.980625931	2.402226398	8.437078807
3.159463487	17.70002268	0.780293761	3.04023845	2.401416564	8.436146665
3.219076006	17.73029799	0.777708934	3.099850969	2.404830256	8.435054992
3.278688525	17.75742782	0.777969387	3.159463487	2.404531224	8.434316078
3.338301043	17.80820998	0.774799357	3.219076006	2.403939769	8.434974899
3.397913562	17.84406538	0.772780967	3.278688525	2.399964968	8.434471784
3.45752608	17.87614761	0.769260189	3.338301043	2.402519576	8.433521842
3.517138599	17.91927504	0.765417313	3.397913562	2.399114872	8.434266836
3.576751118	17.93948223	0.763294181	3.45752608	2.401871585	8.433456902
3.636363636	18.01721812	0.752903486	3.517138599	2.402049001	8.432808688
3.695976155	18.07963494	0.743857725	3.576751118	2.40336902	8.432824549
3.755588674	18.1503632	0.736210874	3.636363636	2.403420036	8.432576731
3.815201192	18.21129234	0.731160976	3.695976155	2.405800726	8.432224971
3.874813711	18.25389436	0.725004396	3.755588674	2.405080159	8.43301381
3.93442623	18.3004884	0.721392745	3.815201192	2.412589418	8.431650196
3.994038748	18.38703761	0.714501367	3.874813711	2.412141542	8.43171863
4.053651267	18.46622382	0.706494583	3.93442623	2.413677141	8.431701707
4.113263785	18.51393528	0.703780948	3.994038748	2.416482631	8.431670064
4.172876304	18.57315896	0.697592356	4.053651267	2.413475603	8.432341894
4.232488823	18.64728002	0.689046724	4.113263785	2.413462647	8.43332393
4.292101341	18.67757087	0.685430851	4.172876304	2.411866857	8.433810755
4.35171386	18.72621508	0.679239529	4.232488823	2.408791866	8.434199665
4.411326379	18.77715913	0.673387359	4.292101341	2.407372755	8.435509829
4.470938897	18.82002378	0.668508051	4.35171386	2.407980863	8.436167194
4.530551416	18.86563751	0.664960882	4.411326379	2.403826451	8.436573487
4.590163934	18.92013756	0.657483362	4.470938897	2.402730424	8.436587249
4.649776453	18.97168759	0.648205346	4.530551416	2.403942862	8.436745756
4.709388972	19.01486485	0.642219964	4.590163934	2.401737399	8.435671929
4.76900149	19.02763835	0.639788864	4.649776453	2.404058049	8.433576032
4.828614009	19.13985685	0.62798204	4.709388972	2.401042015	8.434507903
4.888226528	19.23219115	0.619689777	4.76900149	2.401317875	8.43471493
4.947839046	19.3170336	0.60824831	4.828614009	2.402415037	8.434223615
5.007451565	19.3247725	0.607625635	4.888226528	2.403770666	8.432932347
5.067064083	19.33877458	0.60909587	4.947839046	2.407843166	8.431698508
5.126676602	19.36747565	0.609546394	5.007451565	2.40794958	8.432424656
5.186289121	19.45863328	0.602198571	5.067064083	2.408388697	8.433117225
5.245901639	19.50895935	0.597932696	5.126676602	2.412044556	8.431599182
5.305514158	19.57427619	0.590488343	5.186289121	2.414664154	8.431211505
5.365126677	19.5926404	0.589726997	5.245901639	2.41370094	8.433104338
5.424739195	19.62459806	0.586421809	5.305514158	2.409854869	8.432714205
5.484351714	19.70050981	0.578475555	5.365126677	2.407559921	8.433422824
5.543964232	19.75561369	0.574211464	5.424739195	2.407193542	8.432539111
5.603576751	19.83733767	0.567061592	5.484351714	2.411647048	8.431950398
5.66318927	19.90246051	0.558815454	5.543964232	2.409991447	8.432781518
5.722801788	19.9630692	0.552234771	5.603576751	2.410866705	8.433548234
5.782414307	19.99177415	0.548585696	5.66318927	2.412889218	8.433133409
5.842026826	20.06763928	0.539991535	5.722801788	2.411767591	8.433755088
5.901639344	20.12304162	0.535015989	5.782414307	2.411112612	8.432955265
5.961251863	20.19450226	0.526348947	5.842026826	2.410471501	8.432650527
6.020864382	20.23809366	0.523098733	5.901639344	2.40989578	8.43246786
6.0804769	20.35057643	0.510444178	5.961251863	2.40930086	8.432253847
6.140089419	20.4337503	0.503565617	6.020864382	2.410361968	8.43279827
6.199701937	20.49512578	0.497824639	6.0804769	2.409597986	8.43304341
6.259314456	20.5367305	0.49590996	6.140089419	2.410338774	8.432201535
6.318926975	20.55192021	0.493368666	6.199701937	2.406290625	8.432942109
6.378539493	20.60596576	0.487654592	6.259314456	2.408732341	8.432719108
6.438152012	20.63593894	0.483528276	6.318926975	2.408044889	8.432667886
6.497764531	20.71609218	0.473762741	6.378539493	2.412248783	8.433262445
6.557377049	20.82910838	0.459585187	6.438152012	2.412014781	8.434222935
6.616989568	20.95528234	0.443573161	6.497764531	2.41687871	8.434289765
6.676602086	20.95396244	0.447551449	6.557377049	2.426471806	8.424441857
6.736214605	20.95302252	0.45040523	6.616989568	2.426100098	8.42155175
6.795827124	21.04589408	0.440607484	6.676602086	2.415256578	8.425148089
6.855439642	21.11403877	0.435250351	6.736214605	2.415703471	8.427054065
6.915052161	21.20967034	0.425542436	6.795827124	2.416073788	8.429655384
6.97466468	21.26019343	0.421221273	6.855439642	2.419850042	8.430326105
7.034277198	21.34071672	0.41134535	6.915052161	2.417974206	8.431191944
7.093889717	21.39176671	0.405488033	6.97466468	2.41177196	8.432030173
7.153502235	21.4443059	0.40046464	7.034277198	2.411155338	8.432535955
7.213114754	21.49045397	0.395041322	7.093889717	2.411491267	8.432648501
7.272727273	21.51353443	0.393351785	7.153502235	2.411572383	8.432818247
7.332339791	21.55171479	0.390081319	7.213114754	2.410412177	8.432786389
7.39195231	21.58662804	0.386649639	7.272727273	2.407015542	8.432809031
7.451564829	21.65667104	0.379603942	7.332339791	2.40589523	8.432879422
7.511177347	21.7103933	0.372805472	7.39195231	2.404538067	8.432959765
7.570789866	21.77928178	0.365489594	7.451564829	2.404673701	8.432946276
7.630402385	21.81095186	0.359142506	7.511177347	2.403184742	8.433705533
7.690014903	21.87178404	0.35060834	7.570789866	2.40269615	8.433560859
7.749627422	21.99719626	0.331369662	7.630402385	2.401709796	8.434194383
7.80923994	22.05664103	0.324690573	7.690014903	2.402176892	8.434651361
7.868852459	22.08136623	0.330160039	7.749627422	2.399234477	8.437269577
7.928464978	22.12600057	0.331376884	7.80923994	2.400941731	8.436434212
7.988077496	22.16250152	0.32952053	7.868852459	2.404340242	8.434424031
8.047690015	22.22179361	0.324190087	7.928464978	2.40879429	8.435269871
8.107302534	22.26747552	0.321937555	7.988077496	2.410877958	8.43420012
8.166915052	22.29562574	0.318968111	8.047690015	2.410945689	8.433985758
8.226527571	22.35245545	0.313797103	8.107302534	2.408502795	8.433669054
8.286140089	22.39251866	0.307997695	8.166915052	2.408949438	8.433567415
8.345752608	22.47064825	0.301140492	8.226527571	2.413415897	8.432707545
8.405365127	22.5000664	0.297294907	8.286140089	2.418492283	8.431362036
8.464977645	22.55244217	0.291237609	8.345752608	2.413636936	8.432336063
8.524590164	22.64053045	0.281071988	8.405365127	2.413411577	8.432138266
8.584202683	22.68195396	0.276705326	8.464977645	2.412033905	8.432193838
8.643815201	22.7146161	0.272177354	8.524590164	2.413347342	8.432450682
8.70342772	22.75353641	0.26738404	8.584202683	2.409970322	8.432892955
8.763040238	22.78576086	0.26438648	8.643815201	2.408928762	8.432878841
8.822652757	22.81674177	0.262208078	8.70342772	2.408279024	8.432803603
8.882265276	22.87855795	0.257332678	8.763040238	2.408051146	8.432284263
8.941877794	22.92309465	0.251968217	8.822652757	2.406981369	8.432183024
9.001490313	22.96795523	0.246209344	8.882265276	2.40623404	8.432712935
9.061102832	22.99914151	0.244483566	8.941877794	2.407077975	8.432386512
9.12071535	23.03047271	0.241532672	9.001490313	2.407648539	8.432633023
9.180327869	23.07863589	0.236720629	9.061102832	2.406791214	8.432621335
9.239940387	23.07225375	0.236380227	9.12071535	2.404375752	8.432805667
9.299552906	23.0723295	0.23680055	9.180327869	2.405149104	8.432661929
9.359165425	23.11842441	0.233541746	9.239940387	2.404881787	8.432539039
9.418777943	23.17084885	0.228557888	9.299552906	2.403748696	8.432825747
9.478390462	23.20808804	0.224078399	9.359165425	2.4043025	8.432698059
9.538002981	23.22669017	0.221911216	9.418777943	2.405628818	8.432644146
9.597615499	23.23915843	0.217985319	9.478390462	2.404608113	8.432716347
9.657228018	23.27296374	0.215581958	9.538002981	2.404479158	8.43257395
9.716840537	23.31117818	0.210089844	9.597615499	2.404507104	8.432664419
9.776453055	23.34446639	0.208530006	9.657228018	2.404026109	8.432807827
9.836065574	23.37432826	0.204491513	9.716840537	2.404945069	8.432651112
9.895678092	23.40013337	0.204424252	9.776453055	2.404842474	8.432860191
9.955290611	23.42564804	0.201689682	9.836065574	2.406138723	8.432610855
10.01490313	23.45779946	0.199180387	9.895678092	2.405332354	8.432656326
10.07451565	23.4813963	0.195806705	9.955290611	2.405175835	8.432484254
10.13412817	23.51194873	0.192534223	10.01490313	2.40697544	8.432534381
10.19374069	23.53099855	0.188241277	10.07451565	2.40618226	8.43229892
10.2533532	23.54102537	0.187066354	10.13412817	2.406323603	8.432211569
10.31296572	23.58098558	0.182340014	10.19374069	2.405721933	8.432329788
10.37257824	23.59625956	0.181051129	10.2533532	2.405628222	8.43243719
10.43219076	23.59650385	0.179555127	10.31296572	2.405738167	8.432278087
10.49180328	23.59072475	0.180213799	10.37257824	2.40625084	8.432294763
10.5514158	23.60113443	0.185424394	10.43219076	2.405407913	8.432088032
10.61102832	23.62584774	0.19282196	10.49180328	2.407325366	8.431623154
10.67064083	23.70279501	0.185912217	10.5514158	2.410958197	8.430949479
10.73025335	23.84134508	0.171315104	10.61102832	2.414205907	8.431783042
10.78986587	23.88268502	0.170050249	10.67064083	2.415908922	8.432100737
10.84947839	23.9316534	0.174506878	10.73025335	2.427223026	8.430070344
10.90909091	24.00569302	0.153317715	10.78986587	2.429648773	8.430969009
10.96870343	24.04683312	0.143275818	10.84947839	2.42496945	8.434092605
11.02831595	24.09933066	0.135272611	10.90909091	2.423548298	8.436984355
11.08792846	24.13034239	0.132566571	10.96870343	2.42319993	8.438655389
11.14754098	24.20632769	0.129437612	11.02831595	2.42130696	8.437348942
11.2071535	24.20281302	0.138843928	11.08792846	2.416861911	8.436546794
11.26676602	24.2270367	0.13050304	11.14754098	2.410923536	8.435712524
11.32637854	24.23848145	0.122846079	11.2071535	2.408927778	8.434259493
11.38599106	24.23684735	0.104691225	11.26676602	2.407758868	8.433889342
11.44560358	24.24590219	0.101420407	11.32637854	2.409131763	8.433442759
11.5052161	24.25023398	0.109571286	11.38599106	2.406289241	8.433481755
11.56482861	24.25211815	0.114270076	11.44560358	2.406495956	8.43343911
11.62444113	24.26410573	0.115266371	11.5052161	2.406223209	8.433176803
11.68405365	24.29383549	0.110578082	11.56482861	2.405910996	8.433141049
11.74366617	24.31459628	0.109549701	11.62444113	2.405320102	8.433038464
11.80327869	24.32696506	0.107125478	11.68405365	2.40433888	8.433343804
11.86289121	24.32471603	0.109348077	11.74366617	2.404626033	8.433390705
11.92250373	24.32163869	0.108263876	11.80327869	2.404846988	8.433459917
11.98211624	24.32145002	0.107935064	11.86289121	2.404155001	8.433406905
12.04172876	24.31870358	0.107239822	11.92250373	2.40308534	8.433459525
12.10134128	24.33205231	0.106454465	11.98211624	2.405160109	8.433130284
12.1609538	24.37207638	0.100005458	12.04172876	2.404418344	8.433008534
12.22056632	24.40485264	0.096815338	12.10134128	2.404697117	8.432965574
12.28017884	24.40374295	0.098187687	12.1609538	2.405365631	8.432683765
12.33979136	24.41861315	0.096431582	12.22056632	2.40543823	8.432593325
12.39940387	24.46374527	0.092244957	12.28017884	2.405570079	8.432613313
12.45901639	24.47403744	0.090159409	12.33979136	2.406464491	8.432874023
12.51862891	24.4856617	0.087741594	12.39940387	2.406999788	8.432872414
12.57824143	24.52591653	0.0858555	12.45901639	2.406813511	8.432798342
12.63785395	24.52727596	0.086886795	12.51862891	2.407116926	8.432819678
12.69746647	24.52795878	0.087176409	12.57824143	2.406681497	8.433020288
12.75707899	24.54871045	0.085588812	12.63785395	2.406305552	8.432848707
12.81669151	24.55478909	0.085617739	12.69746647	2.405968114	8.432853409
12.87630402	24.54806945	0.084729685	12.75707899	2.406131603	8.432846915
12.93591654	24.5469454	0.085298036	12.81669151	2.405180318	8.432994332
12.99552906	24.56958294	0.084066202	12.87630402	2.405576263	8.432928427
13.05514158	24.59596743	0.081102889	12.93591654	2.406362044	8.43266378
13.1147541	24.6107436	0.07904601	12.99552906	2.407190066	8.432497938
13.17436662	24.63581604	0.075402998	13.05514158	2.40577281	8.432526989
13.23397914	24.66792958	0.072843696	13.1147541	2.405371032	8.433064528
13.29359165	24.67190991	0.07266382	13.17436662	2.405304722	8.433092096
13.35320417	24.67916149	0.072260424	13.23397914	2.405939532	8.4329862
13.41281669	24.68313964	0.070584737	13.29359165	2.405597319	8.432983389
13.47242921	24.69573021	0.069792439	13.35320417	2.406892208	8.432442757
13.53204173	24.6963478	0.070101871	13.41281669	2.406893586	8.432697765
13.59165425	24.69305871	0.070206549	13.47242921	2.406296523	8.432807187
13.65126677	24.68527182	0.071611213	13.53204173	2.406201016	8.433037766
13.71087928	24.68183525	0.07467392	13.59165425	2.405449429	8.433016711
13.7704918	24.69026035	0.072996733	13.65126677	2.405610303	8.432659724
13.83010432	24.68112257	0.072981827	13.71087928	2.406742479	8.432840172
13.88971684	24.67566906	0.07331331	13.7704918	2.405165812	8.433099899
13.94932936	24.67197446	0.075859186	13.83010432	2.403527512	8.433459951
14.00894188	24.67253364	0.075498652	13.88971684	2.404395435	8.433342853
14.0685544	24.67504966	0.074686703	13.94932936	2.403606586	8.433298174
14.12816692	24.67253297	0.073856691	14.00894188	2.404558456	8.433302762
14.18777943	24.67208184	0.073310244	14.0685544	2.404705776	8.433007219
14.24739195	24.67045224	0.073147694	14.12816692	2.4040359	8.433050254
14.30700447	24.6759905	0.073100191	14.18777943	2.404795461	8.433268208
14.36661699	24.6771898	0.073275822	14.24739195	2.404356952	8.433103246
14.42622951	24.67160985	0.072904214	14.30700447	2.403727459	8.433072889
14.48584203	24.66653958	0.073495361	14.36661699	2.404348749	8.433042445
14.54545455	24.65188103	0.076302775	14.42622951	2.403846547	8.433189773
14.60506706	24.67779259	0.073725132	14.48584203	2.402248262	8.433395047
14.66467958	24.67683773	0.072967888	14.54545455	2.40303949	8.433423453
14.7242921	24.66830966	0.072929943	14.60506706	2.403265414	8.434055438
14.78390462	24.6688576	0.072980364	14.66467958	2.402206069	8.433786258
14.84351714	24.67320882	0.073058462	14.7242921	2.402906195	8.433292107
14.90312966	24.68038672	0.072764751	14.78390462	2.403094856	8.433218379
14.96274218	24.67451047	0.075278187	14.84351714	2.402578677	8.433145082
15.02235469	24.67593287	0.074557531	14.90312966	2.403503824	8.433380682
15.08196721	24.68348738	0.072127625	14.96274218	2.403665136	8.43316968
15.14157973	24.71060889	0.068922856	15.02235469	2.403842213	8.433883781
15.20119225	24.76432978	0.060828887	15.08196721	2.402169332	8.434404881
15.26080477	24.78342104	0.062601664	15.14157973	2.402940692	8.435524543
15.32041729	24.84193692	0.063051411	15.20119225	2.398857359	8.436622776
15.38002981	24.93352651	0.06090694	15.26080477	2.402573697	8.437561606
15.43964232	24.95389605	0.052501056	15.32041729	2.404114336	8.437204813
15.49925484	24.94695862	0.050780857	15.38002981	2.407723713	8.436854588
15.55886736	24.9587383	0.047458557	15.43964232	2.40822744	8.435645704
15.61847988	24.96559556	0.044953994	15.49925484	2.40734292	8.433971227
15.6780924	24.96648373	0.043977229	15.55886736	2.409126378	8.433883047
15.73770492	24.96990219	0.043823753	15.61847988	2.408693293	8.43295309
15.79731744	24.97608595	0.043139972	15.6780924	2.410211995	8.432347949
15.85692996	24.98115072	0.041532544	15.73770492	2.408044927	8.432208557
15.91654247	25.00180694	0.039848634	15.79731744	2.407128311	8.43207086
15.97615499	25.0387949	0.036320051	15.85692996	2.408068861	8.432082137
16.03576751	25.01546272	0.040008704	15.91654247	2.411455736	8.431430329
16.09538003	25.01642926	0.039681046	15.97615499	2.410024324	8.432026642
16.15499255	25.01849548	0.039822325	16.03576751	2.406566828	8.432481547
16.21460507	25.01847202	0.040739581	16.09538003	2.404902497	8.432218147
16.27421759	25.0124008	0.043897705	16.15499255	2.403214953	8.432485581
16.3338301	25.02108712	0.040789981	16.21460507	2.402614493	8.432353677
16.39344262	25.01979404	0.042398792	16.27421759	2.40248554	8.432318454
16.45305514	25.01313019	0.043158363	16.3338301	2.402352663	8.432543832
16.51266766	25.01726335	0.042463482	16.39344262	2.402724864	8.432612364
16.57228018	25.02483394	0.040192758	16.45305514	2.400806144	8.433008971
16.6318927	25.03178229	0.035672246	16.51266766	2.401208064	8.433267396
16.69150522	25.03691523	0.034155019	16.57228018	2.400991076	8.433400058
16.75111773	25.04123469	0.032612059	16.6318927	2.401850073	8.433404093
16.81073025	25.03634381	0.03321268	16.69150522	2.4030845	8.433368305
16.87034277	25.03486536	0.033524725	16.75111773	2.403633851	8.433414043
16.92995529	25.05630062	0.030986746	16.81073025	2.403257919	8.432770382
16.98956781	25.04899336	0.031675873	16.87034277	2.404305587	8.432666867
17.04918033	25.02703866	0.036780729	16.92995529	2.406136675	8.432734783
17.10879285	25.02907911	0.035772556	16.98956781	2.402601433	8.432848339
17.16840537	25.03872945	0.032765726	17.04918033	2.403254557	8.433209585
17.22801788	25.0404195	0.031583771	17.10879285	2.402794069	8.433056334
17.2876304	25.03876258	0.031910408	17.16840537	2.403167362	8.433103616
17.34724292	25.03200323	0.033399978	17.22801788	2.401934455	8.433003133
17.40685544	25.02785707	0.033727589	17.2876304	2.40116095	8.432941657
17.46646796	25.02360762	0.034695034	17.34724292	2.401057784	8.432743911
17.52608048	25.03726757	0.031817784	17.40685544	2.3998793	8.432806346
17.585693	25.03288525	0.033031675	17.46646796	2.399975655	8.432815377
17.64530551	25.03038576	0.033531731	17.52608048	2.399062233	8.432967352
17.70491803	25.03356594	0.033256741	17.585693	2.400572362	8.432799073
17.76453055	25.03508893	0.033092914	17.64530551	2.400734322	8.432926197
17.82414307	25.03394322	0.032826691	17.70491803	2.399989982	8.433227301
17.88375559	25.03275612	0.033291209	17.76453055	2.399472688	8.43310856
17.94336811	25.0234295	0.034628992	17.82414307	2.399040155	8.433360837
18.00298063	25.03158825	0.034582775	17.88375559	2.400151104	8.433207668
18.06259314	25.02229883	0.035173491	17.94336811	2.399799319	8.433076602
18.12220566	25.01305256	0.035760498	18.00298063	2.399707846	8.43324776
18.18181818	25.02665657	0.032701782	18.06259314	2.398030913	8.433218856
18.2414307	25.03140037	0.031630776	18.12220566	2.397611129	8.433419592
18.30104322	25.03289643	0.031455757	18.18181818	2.396607847	8.433950439
18.36065574	25.03078578	0.032174405	18.2414307	2.398896138	8.433367311
18.42026826	25.03048679	0.032779475	18.30104322	2.400210218	8.433311611
18.47988077	25.02457369	0.033997117	18.36065574	2.400305704	8.433390084
18.53949329	25.02375909	0.033506268	18.42026826	2.400407186	8.433492067
18.59910581	25.03500749	0.031935746	18.47988077	2.399855114	8.433592951
18.65871833	25.03099008	0.032832882	18.53949329	2.400101988	8.433429359
18.71833085	25.02518864	0.033652425	18.59910581	2.401803658	8.433128126
18.77794337	25.0336868	0.03250534	18.65871833	2.401423365	8.433019163
18.83755589	25.03923965	0.031321652	18.71833085	2.40056486	8.433458975
18.89716841	25.05068176	0.028344093	18.77794337	2.401111869	8.433311037
18.95678092	25.04310978	0.029873773	18.83755589	2.40153017	8.433229966
19.01639344	25.03261936	0.031741682	18.89716841	2.401693585	8.432878367
19.07600596	25.03334529	0.031343585	18.95678092	2.401753731	8.433126993
19.13561848	25.03865763	0.029609701	19.01639344	2.401715524	8.433505378
19.195231	25.03220113	0.029051898	19.07600596	2.40225214	8.433611408
19.25484352	25.03695854	0.027173196	19.13561848	2.401943938	8.433370625
19.31445604	25.0390997	0.029173493	19.195231	2.40141513	8.433380363
19.37406855	25.04574191	0.030831153	19.25484352	2.402357161	8.433276425
19.43368107	25.04993159	0.031664141	19.31445604	2.402054715	8.433309347
19.49329359	25.0490539	0.03047855	19.37406855	2.402027012	8.433349378
19.55290611	25.04898591	0.030128246	19.43368107	2.402897323	8.433528301
19.61251863	25.03873165	0.031652264	19.49329359	2.403284779	8.43299354
19.67213115	25.04249083	0.031404336	19.55290611	2.402428565	8.433515541
19.73174367	25.03687387	0.031837002	19.61251863	2.402666152	8.433229782
19.79135618	25.03740326	0.030152579	19.67213115	2.403047475	8.433130842
19.8509687	25.03341156	0.026620254	19.73174367	2.403108788	8.43310097
19.91058122	25.03030677	0.022911712	19.79135618	2.401834773	8.433260776
19.97019374	25.03986043	0.01541509	19.8509687	2.401119692	8.433496561
20.02980626	25.02765026	0.022681166	19.91058122	2.400106063	8.433743693
20.08941878	25.03397535	0.023459799	19.97019374	2.400029034	8.433872428
20.1490313	25.00861613	0.022728993	20.02980626	2.399495668	8.433977398
20.20864382	25.0175341	0.022514702	20.08941878	2.395627274	8.43363312
20.26825633	25.02606601	0.027640005	20.1490313	2.398423083	8.431419783
20.32786885	25.02412346	0.031989171	20.20864382	2.400109778	8.431107324
20.38748137	25.02793097	0.032997373	20.26825633	2.401781369	8.431601586
20.44709389	25.03066229	0.033755543	20.32786885	2.400514777	8.432212421
20.50670641	25.02816978	0.034320702	20.38748137	2.400908298	8.432388537
20.56631893	25.03034515	0.033488775	20.44709389	2.402416056	8.432464366
20.62593145	25.02849142	0.032504875	20.50670641	2.40181482	8.432783895
20.68554396	25.03224268	0.032446462	20.56631893	2.402029839	8.432663277
20.74515648	25.03342249	0.030216749	20.62593145	2.402819034	8.43264862
20.804769	25.0344461	0.026964011	20.68554396	2.402305984	8.432811426
20.86438152	25.04295978	0.024152267	20.74515648	2.404413114	8.432431754
20.92399404	25.05202994	0.020962852	20.804769	2.404815266	8.431947261
20.98360656	25.05832825	0.020431229	20.86438152	2.404820275	8.431960677
21.04321908	25.02382631	0.025461109	20.92399404	2.405453097	8.431454163
21.10283159	25.02142049	0.023086071	20.98360656	2.404891574	8.431263667
21.16244411	25.02630782	0.022909441	21.04321908	2.402059837	8.430419181
21.22205663	25.02166859	0.026962263	21.10283159	2.401274995	8.430194934
21.28166915	25.02439886	0.028221704	21.16244411	2.400618044	8.430252072
21.34128167	25.0295698	0.031344134	21.22205663	2.402415429	8.431723743
21.40089419	25.03136076	0.032440723	21.28166915	2.401559885	8.431689359
21.46050671	25.02767829	0.033673278	21.34128167	2.402315219	8.432315281
21.52011923	25.03076922	0.033392982	21.40089419	2.401668954	8.432412809
21.57973174	25.03163826	0.033493872	21.46050671	2.401244891	8.432773651
21.63934426	25.03340795	0.03367616	21.52011923	2.402539631	8.432815205
21.69895678	25.03117974	0.034059084	21.57973174	2.401946006	8.432738685
21.7585693	25.02924509	0.033891658	21.63934426	2.402181497	8.432501656
21.81818182	25.02960753	0.033841655	21.69895678	2.401360547	8.43235226
21.87779434	25.0242869	0.033938732	21.7585693	2.401879643	8.43253045
21.93740686	25.02854507	0.033470494	21.81818182	2.401183106	8.432858468
21.99701937	25.02720091	0.033228634	21.87779434	2.401143121	8.432882586
22.05663189	25.01839809	0.034695679	21.93740686	2.401742928	8.432790411
22.11624441	25.01265015	0.03518008	21.99701937	2.4012035	8.432863056
22.17585693	25.01879897	0.03394521	22.05663189	2.397918543	8.432769778
22.23546945	25.02119606	0.033397156	22.11624441	2.397511025	8.433258698
22.29508197	25.02317406	0.03366768	22.17585693	2.396247801	8.432941582
22.35469449	25.02094848	0.034005439	22.23546945	2.398066078	8.432840625
22.414307	25.02018168	0.034317267	22.29508197	2.39918225	8.432886168
22.47391952	25.02504041	0.034585288	22.35469449	2.398870224	8.432887021
22.53353204	25.02518787	0.034279156	22.414307	2.399435469	8.432579226
22.59314456	25.02711636	0.034524414	22.47391952	2.400821215	8.432576566
22.65275708	25.02737965	0.03446037	22.53353204	2.4015677	8.432602906
22.7123696	25.03100567	0.034273646	22.59314456	2.400559362	8.432550751
22.77198212	25.0302242	0.034969964	22.65275708	2.401352695	8.432746235
22.83159463	25.02934606	0.034972123	22.7123696	2.402218425	8.432680603
22.89120715	25.03467369	0.034574139	22.77198212	2.402220574	8.432687063
22.95081967	25.04335017	0.034036233	22.83159463	2.401931298	8.432536042
			22.89120715	2.402764818	8.432670477
			22.95081967	2.404938692	8.432650053
