1	1006.841068	1256.624285	1658.995614	1426.119251	1006.841068	273.3193652	1006.841068	1256.624285
2	899.7510339	784.6822171	1108.103968	832.0821717	784.6822171	273.3193652	899.7510339	784.6822171
3	528.3898507	1103.906627	833.2633444	898.8952164	528.3898507	273.3193652	528.3898507	898.8952164
4	1496.147119	1405.955113	1267.515929	1005.308053	1005.308053	273.3193652	1267.515929	1005.308053
5	456.285361	719.696784	787.1023649	936.1974817	456.285361	273.3193652	456.285361	719.696784
6	1050.934698	774.0915481	1106.572169	838.9120818	774.0915481	273.3193652	1050.934698	774.0915481
7	1060.80497	1072.78138	1101.611327	1311.50076	1060.80497	273.3193652	1060.80497	1072.78138
8	589.6497493	782.3268219	1069.269283	643.8871109	589.6497493	273.3193652	589.6497493	643.8871109
9	1006.960105	1130.98698	1133.968736	1046.55958	1006.960105	273.3193652	1006.960105	1046.55958
10	829.635428	1087.862871	1626.88339	1537.910165	829.635428	273.3193652	829.635428	1087.862871
11	759.2689176	812.8593673	1179.937794	807.0977737	759.2689176	273.3193652	759.2689176	807.0977737
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
13	729.1864427	1036.175418	921.1451712	974.6843677	729.1864427	273.3193652	729.1864427	974.6843677
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
15	770.1730256	826.8683929	1377.297723	975.6200914	770.1730256	273.3193652	770.1730256	826.8683929
16	461.5072273	444.8739111	417.2488765	641.6741699	417.2488765	273.3193652	417.2488765	444.8739111
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
18	1273.645127	946.6392463	1653.983354	851.1167489	851.1167489	273.3193652	1273.645127	851.1167489
19	585.2816438	500.3040004	517.7711253	454.0301652	454.0301652	273.3193652	517.7711253	454.0301652
20	799.8781129	689.2385503	728.2778448	476.2203292	476.2203292	273.3193652	728.2778448	476.2203292
21	795.7492158	1326.733269	689.5072137	915.0424364	689.5072137	273.3193652	689.5072137	915.0424364
22	707.121472	738.770103	1332.349838	1130.657901	707.121472	273.3193652	707.121472	738.770103
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
24	536.6459033	545.1748098	350.4807605	398.1347395	350.4807605	273.3193652	350.4807605	398.1347395
25	756.4346695	1089.720495	1443.26581	1043.864218	756.4346695	273.3193652	756.4346695	1043.864218
26	542.4623733	967.7208749	892.0366397	992.861953	542.4623733	273.3193652	542.4623733	967.7208749
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
28	517.1027569	763.7637769	977.2905643	438.1561349	438.1561349	273.3193652	517.1027569	438.1561349
100000	100000	100000	100000	100000	100000	273.3193652	100000	100000
30	675.8798464	584.7871696	854.4584257	927.3997469	584.7871696	273.3193652	675.8798464	584.7871696
31	346.351097	273.3193652	634.3516467	453.7405171	273.3193652	273.3193652	346.351097	273.3193652
