"Time,s"	"LT MED. GASTRO,uV"	"RT MED. GASTRO,uV"	"LT LAT. GASTRO,uV"	"RT LAT. GASTRO,uV"	"LT SOLEUS,uV"	"RT SOLEUS,uV"	"LT TIB.ANT.,uV"	"RT TIB.ANT.,uV"	"2D GONIOMETER,deg"	"CN ANGLE,mV"	"CN TORQUE,mV"	"CN velocity,mV"	"CN DIRECTION,mV"	"Force Achilles machine,V"	"Trigger,mV"		
0.0073	0.021164	0.0909467	0.129593	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.55269	-13.1225	-12.3595	-13.4279	-12.97	-0.0168045	-64.0955		
0.008	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.130614	-1.54637	-13.2751	-12.0545	-13.7327	-13.2751	-0.017988	-64.8546		
0.0087	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	-0.130614	-1.54637	-12.8175	-11.9017	-13.5805	-12.97	-0.0178302	-64.5462		
0.0093	0.326342	0.0909467	-0.175573	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.512	-11.9017	-13.4279	-12.8175	-0.0173568	-64.2379		
0.01	0.021164	0.0909467	0.129593	0.165399	0.0321376	0.25268	-0.105189	0.174551	-1.54637	-12.665	-11.9017	-13.4279	-13.1225	-0.017199	-64.5462		
0.0107	0.021164	0.0909467	0.434783	0.165399	0.0321376	0.557854	0.505157	0.174551	-1.55269	-12.8175	-11.7494	-13.4279	-13.1225	-0.0168045	-64.4039		
0.0113	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.8175	-12.0545	-13.2753	-13.2751	-0.0169623	-63.9295		
0.012	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.8175	-12.0545	-13.4279	-13.1225	-0.0176724	-64.4039		
0.0127	0.021164	0.0909467	-0.175573	0.165399	0.337317	-0.0524941	0.199984	-0.130614	-1.54637	-12.665	-11.9017	-13.4279	-12.8175	-0.0176724	-64.6886		
0.0133	0.021164	0.0909467	-0.175573	-0.139759	0.337317	-0.0524941	-0.105189	-0.130614	-1.54043	-12.207	-11.9017	-13.1227	-12.665	-0.0175146	-64.0955		
0.014	0.326342	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.512	-12.0545	-13.1227	-12.97	-0.0178302	-64.0955		
0.0147	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-13.1225	-12.2072	-13.2753	-13.2751	-0.0176724	-64.5462		
0.0153	-0.284014	-0.519408	-0.175573	-0.139759	-0.273022	-0.357668	-0.410362	-0.130614	-1.54637	-12.8175	-11.9017	-13.1227	-12.97	-0.0173568	-64.6886		
0.016	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.130614	-1.55269	-12.665	-11.9017	-13.5805	-12.8175	-0.0178302	-64.5462		
0.0167	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.97	-12.2072	-13.7327	-13.1225	-0.0183035	-64.6886		
0.0173	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-11.7494	-13.2753	-13.1225	-0.0183035	-64.6886		
0.018	0.021164	0.0909467	0.129593	0.165399	0.0321376	0.25268	0.199984	0.174551	-1.54637	-12.97	-12.0545	-13.4279	-13.2751	-0.0184613	-64.6886		
0.0187	0.021164	0.0909467	0.129593	0.165399	0.337317	-0.0524941	-0.105189	0.174551	-1.54637	-12.97	-12.5123	-13.4279	-13.2751	-0.0184613	-64.5462		
0.0193	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.1227	-12.97	-0.0183035	-64.6886		
0.02	0.021164	0.0909467	0.129593	-0.139759	0.0321376	0.25268	-0.105189	0.174551	-1.54637	-13.4276	-12.2072	-13.5805	-13.1225	-0.0184613	-64.6886		
0.0207	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.5805	-13.4276	-0.0183035	-64.0955		
0.0213	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.410362	-0.435802	-1.54043	-13.2751	-12.5123	-13.4279	-13.2751	-0.0183035	-64.5462		
0.022	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.2751	-12.2072	-13.7327	-13.1225	-0.0187769	-64.6886		
0.0227	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.97	-12.2072	-13.8853	-13.1225	-0.0187769	-64.4039		
0.0233	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.97	-12.5123	-13.5805	-13.1225	-0.0181457	-64.5462		
0.024	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.2751	-12.3595	-13.4279	-13.1225	-0.0178302	-64.6886		
0.0247	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.5805	-13.2751	-0.017988	-64.5462		
0.0253	0.326342	0.0909467	0.129593	0.165399	0.0321376	0.25268	-0.105189	-0.130614	-1.54637	-12.97	-12.2072	-13.4279	-12.97	-0.017988	-64.4039		
0.026	0.021164	0.0909467	-0.175573	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-13.2751	-12.0545	-13.4279	-12.97	-0.0178302	-64.5462		
0.0267	0.021164	0.0909467	0.129593	0.165399	0.0321376	0.25268	0.199984	0.174551	-1.54043	-12.97	-12.3595	-13.2753	-13.1225	-0.0173568	-64.5462		
0.0273	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.97	-12.3595	-13.1227	-12.97	-0.0168045	-64.2379		
0.028	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.357668	-0.410362	-0.130614	-1.54637	-13.4276	-12.3595	-13.2753	-12.8175	-0.016489	-64.6886		
0.0287	0.021164	0.0909467	0.129593	0.165399	0.0321376	0.25268	-0.105189	0.174551	-1.54043	-13.4276	-12.5123	-13.5805	-12.97	-0.0169623	-65.163		
0.0293	0.326342	0.0909467	0.129593	0.165399	0.0321376	0.25268	0.199984	-0.130614	-1.54043	-13.1225	-12.2072	-13.5805	-12.97	-0.017199	-64.6886		
0.03	0.326342	-0.214231	-0.175573	0.165399	0.0321376	0.25268	-0.105189	0.174551	-1.54637	-12.8175	-11.5967	-13.2753	-12.8175	-0.0169623	-64.6886		
0.0307	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.8175	-11.4439	-12.97	-12.8175	-0.0173568	-64.8546		
0.0313	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-11.5967	-13.1227	-12.8175	-0.017199	-64.2379		
0.032	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.512	-11.7494	-13.4279	-13.1225	-0.0169623	-63.9295		
0.0327	-0.284014	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.665	-12.0545	-13.7327	-13.2751	-0.0176724	-64.8546		
0.0333	-0.284014	-0.214231	-0.480763	-0.444941	-0.273022	-0.357668	-0.410362	-0.435802	-1.54637	-12.512	-12.0545	-13.4279	-12.97	-0.0175146	-64.5462		
0.034	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.435802	-1.55269	-12.8175	-12.2072	-13.2753	-12.97	-0.0178302	-64.4039		
0.0347	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.55269	-12.8175	-12.2072	-13.4279	-12.97	-0.0186191	-64.9969		
0.0353	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.435802	-1.54637	-12.512	-11.9017	-13.2753	-12.8175	-0.017988	-64.6886		
0.036	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.435802	-1.54043	-12.512	-11.7494	-13.1227	-12.97	-0.0178302	-64.0955		
0.0367	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.665	-11.5967	-12.97	-12.97	-0.0186191	-64.5462		
0.0373	0.021164	0.0909467	-0.175573	0.165399	0.0321376	-0.0524941	0.199984	-0.130614	-1.54637	-12.97	-11.9017	-13.4279	-12.97	-0.0187769	-64.8546		
0.038	0.021164	0.0909467	0.129593	0.165399	0.0321376	0.25268	-0.105189	0.174551	-1.54637	-12.8175	-12.0545	-13.5805	-12.97	-0.0184613	-64.5462		
0.0387	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-11.9017	-13.5805	-12.8175	-0.0184613	-64.6886		
0.0393	-0.284014	0.0909467	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-13.5805	-12.2072	-13.4279	-12.8175	-0.0186191	-64.8546		
0.04	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.97	-12.3595	-13.2753	-12.97	-0.0183035	-64.6886		
0.0407	-0.284014	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.55269	-12.512	-12.3595	-13.4279	-13.1225	-0.0183035	-64.5462		
0.0413	-0.284014	-0.214231	-0.480763	-0.139759	-0.273022	-0.357668	-0.410362	-0.435802	-1.54637	-13.2751	-12.5123	-13.7327	-13.5805	-0.0184613	-64.8546		
0.042	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.53448	-13.4276	-12.3595	-13.5805	-13.4276	-0.0186191	-64.9969		
0.0427	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-13.1225	-12.0545	-13.2753	-12.97	-0.0186191	-64.4039		
0.0433	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.130614	-1.54637	-12.97	-12.2072	-13.2753	-12.8175	-0.0183035	-64.4039		
0.044	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.410362	-0.435802	-1.54043	-12.8175	-12.3595	-13.2753	-12.8175	-0.0176724	-64.8546		
0.0447	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.410362	-0.435802	-1.54043	-12.97	-12.3595	-13.4279	-12.8175	-0.0175146	-64.8546		
0.0453	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.7327	-13.1225	-0.0181457	-64.9969		
0.046	-0.284014	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.2751	-12.5123	-13.4279	-13.4276	-0.0178302	-65.163		
0.0467	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-13.1225	-12.3595	-12.97	-13.1225	-0.017199	-64.5462		
0.0473	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54043	-13.1225	-12.2072	-13.1227	-12.3595	-0.0169623	-64.6886		
0.048	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	0.174551	-1.54043	-13.4276	-12.5123	-13.5805	-12.512	-0.0169623	-65.163		
0.0487	0.021164	0.0909467	0.129593	-0.139759	0.0321376	0.25268	-0.105189	0.174551	-1.54043	-13.2751	-12.3595	-13.7327	-13.1225	-0.0175146	-64.6886		
0.0493	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-11.5967	-13.4279	-13.2751	-0.0178302	-64.6886		
0.05	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-11.7494	-13.4279	-12.97	-0.0175146	-64.9969		
0.0507	-0.284014	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.8175	-12.0545	-13.2753	-12.97	-0.0173568	-64.6886		
0.0513	-0.284014	-0.214231	0.129593	0.165399	0.0321376	-0.0524941	0.199984	-0.130614	-1.54043	-12.8175	-11.7494	-12.97	-12.512	-0.017199	-64.9969		
0.052	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.8175	-11.5967	-13.1227	-12.207	-0.0175146	-64.9969		
0.0527	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.665	-11.7494	-13.5805	-12.97	-0.0183035	-64.4039		
0.0533	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.0524941	-0.410362	-0.130614	-1.54637	-12.665	-11.9017	-13.4279	-13.4276	-0.0181457	-64.4039		
0.054	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.512	-12.0545	-13.4279	-12.8175	-0.017988	-64.6886		
0.0547	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.8175	-12.0545	-13.5805	-12.665	-0.0183035	-64.9969		
0.0553	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	0.199984	0.174551	-1.54637	-12.97	-11.7494	-13.2753	-12.8175	-0.0183035	-65.163		
0.056	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-12.8175	-11.7494	-13.4279	-12.8175	-0.017988	-64.8546		
0.0567	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-12.512	-12.0545	-13.5805	-12.665	-0.0183035	-64.6886		
0.0573	0.021164	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	0.174551	-1.54637	-12.3595	-12.3595	-13.4279	-12.8175	-0.0184613	-64.6886		
0.058	0.021164	0.0909467	-0.175573	0.165399	0.0321376	0.25268	-0.105189	-0.130614	-1.54637	-12.8175	-12.3595	-13.5805	-13.1225	-0.0186191	-64.9969		
0.0587	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.410362	-0.435802	-1.54637	-13.1225	-12.0545	-13.8853	-13.1225	-0.0184613	-64.8546		
0.0593	-0.284014	-0.214231	0.129593	-0.139759	0.0321376	-0.357668	-0.410362	-0.130614	-1.54043	-12.97	-11.7494	-13.4279	-13.1225	-0.0184613	-64.8546		
0.06	-0.284014	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-13.2751	-12.0545	-13.4279	-13.4276	-0.0186191	-64.8546		
0.0607	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.105189	-0.435802	-1.54043	-13.4276	-12.3595	-13.5805	-13.2751	-0.0187769	-64.6886		
0.0613	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.105189	-0.130614	-1.54043	-13.2751	-12.5123	-13.7327	-13.2751	-0.0189347	-64.9969		
0.062	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-12.97	-12.5123	-13.5805	-13.2751	-0.0189347	-65.3053		
0.0627	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.435802	-1.54637	-12.97	-12.2072	-13.4279	-12.8175	-0.0187769	-64.8546		
0.0633	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	0.174551	-1.55269	-13.1225	-12.2072	-13.5805	-13.1225	-0.0187769	-64.6886		
0.064	0.326342	0.0909467	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	0.174551	-1.54637	-13.2751	-12.3595	-13.4279	-13.4276	-0.0183035	-64.9969		
0.0647	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.435802	-1.54637	-13.2751	-12.2072	-13.4279	-13.1225	-0.0181457	-65.163		
0.0653	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.2751	-12.3595	-13.5805	-13.2751	-0.0181457	-65.163		
0.066	-0.284014	-0.214231	-0.175573	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.97	-12.3595	-13.5805	-13.4276	-0.017988	-64.8546		
0.0667	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.435802	-1.54637	-12.97	-12.0545	-13.1227	-12.97	-0.0173568	-64.6886		
0.0673	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.105189	-0.435802	-1.54637	-13.2751	-12.2072	-13.1227	-12.512	-0.0169623	-64.6886		
0.068	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.4276	-12.5123	-13.5805	-12.97	-0.0178302	-64.9969		
0.0687	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.357668	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.7327	-12.97	-0.0183035	-65.3053		
0.0693	-0.284014	-0.214231	-0.175573	-0.444941	0.0321376	-0.357668	-0.410362	-0.435802	-1.54637	-12.665	-11.7494	-13.2753	-12.665	-0.0175146	-64.9969		
0.07	0.021164	-0.519408	-0.175573	-0.139759	0.0321376	-0.357668	-0.105189	-0.130614	-1.54637	-12.665	-11.4439	-13.2753	-12.8175	-0.0168045	-64.4039		
0.0707	0.021164	-0.214231	-0.175573	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.8175	-11.9017	-13.4279	-13.1225	-0.0171201	-64.5462		
0.0713	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-12.3595	-11.5967	-13.2753	-12.97	-0.0176724	-64.5462		
0.072	0.021164	-0.214231	-0.175573	-0.444941	-0.578202	-0.357668	-0.105189	-0.130614	-1.54637	-12.207	-11.5967	-13.4279	-12.8175	-0.017988	-64.9969		
0.0727	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-12.665	-12.2072	-13.5805	-13.1225	-0.0178302	-65.3053		
0.0733	0.021164	-0.214231	0.129593	0.165399	0.0321376	-0.0524941	0.199984	-0.130614	-1.54637	-12.512	-12.0545	-13.1227	-13.2751	-0.0176724	-64.9969		
0.074	0.021164	-0.214231	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	0.174551	-1.54637	-12.3595	-11.5967	-12.8174	-13.1225	-0.0176724	-64.8546		
0.0747	0.021164	-0.214231	0.129593	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.512	-11.5967	-13.2753	-13.1225	-0.0178302	-64.9969		
0.0753	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-13.1225	-12.0545	-13.5805	-13.1225	-0.0181457	-64.9969		
0.076	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.3595	-13.5805	-13.1225	-0.0183035	-64.6886		
0.0767	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.512	-12.0545	-13.4279	-13.1225	-0.0184613	-64.6886		
0.0773	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.105189	-0.130614	-1.54043	-12.8175	-12.0545	-13.5805	-12.97	-0.0181457	-65.163		
0.078	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-13.2751	-12.3595	-13.5805	-12.97	-0.0183035	-65.163		
0.0787	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.5123	-13.5805	-13.2751	-0.0186191	-64.8546		
0.0793	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	0.174551	-1.54043	-13.4276	-12.3595	-13.5805	-13.2751	-0.0190925	-64.9969		
0.08	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.4276	-12.2072	-13.7327	-12.8175	-0.0192503	-65.4714		
0.0807	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.0545	-13.4279	-12.97	-0.0184613	-65.4714		
0.0813	0.021164	0.0909467	0.129593	0.165399	0.337317	-0.0524941	0.199984	0.174551	-1.54637	-12.8175	-12.0545	-13.1227	-13.1225	-0.0184613	-64.9969		
0.082	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.357668	-0.105189	-0.130614	-1.54043	-12.97	-12.6646	-13.4279	-13.1225	-0.0187769	-64.8546		
0.0827	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.357668	-0.105189	-0.130614	-1.54043	-13.1225	-12.5123	-13.4279	-12.97	-0.017988	-64.6886		
0.0833	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.0545	-13.1227	-12.8175	-0.0178302	-64.9969		
0.084	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-13.2751	-12.5123	-13.4279	-13.2751	-0.0187769	-65.4714		
0.0847	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.357668	-0.105189	-0.435802	-1.54637	-13.4276	-12.3595	-13.7327	-13.2751	-0.0184613	-65.3053		
0.0853	0.021164	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.1225	-12.2072	-13.2753	-13.2751	-0.017988	-65.163		
0.086	0.021164	-0.214231	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.97	-12.2072	-13.4279	-13.2751	-0.0183035	-65.163		
0.0867	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.53448	-13.2751	-12.2072	-13.5805	-13.1225	-0.0181457	-64.8546		
0.0873	-0.284014	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-13.1225	-12.3595	-13.4279	-13.2751	-0.0175146	-64.6886		
0.088	0.021164	0.0909467	0.129593	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54043	-12.97	-12.2072	-13.4279	-13.4276	-0.0175146	-65.163		
0.0887	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.410362	-0.130614	-1.54043	-13.1225	-11.7494	-13.4279	-13.1225	-0.0176724	-65.3053		
0.0893	-0.284014	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.410362	-0.130614	-1.54043	-12.3595	-11.9017	-13.5805	-12.8175	-0.0168045	-64.6886		
0.09	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54043	-12.207	-12.5123	-13.8853	-13.1225	-0.0168045	-64.4039		
0.0907	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.0524941	-0.105189	-0.130614	-1.54637	-12.97	-12.5123	-13.7327	-13.2751	-0.0178302	-64.8546		
0.0913	-0.284014	-0.214231	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-12.665	-11.7494	-13.2753	-13.1225	-0.0181457	-65.163		
0.092	0.021164	0.0909467	-0.175573	-0.139759	0.0321376	-0.0524941	-0.105189	0.174551	-1.54043	-12.512	-11.5967	-13.1227	-12.665	-0.0175146	-64.6886		
0.0927	0.021164	-0.214231	-0.175573	-0.139759	-0.273022	-0.357668	-0.105189	-0.130614	-1.54637	-12.3595	-11.9017	-13.1227	-12.3595	-0.0176724	-64.6886		
0.0933	-0.284014	-0.519408	-0.175573	-0.444941	-0.273022	-0.357668	-0.410362	-0.435802	-1.55269	-12.207	-12.0545	-13.1227	-12.665	-0.0176724	-65.163		
0.094	-0.284014	-0.214231	-0.175573	-0.444941	-0.273022	-0.0524941	-0.410362	-0.435802	-1.54637	-13.1225	-12.0545	-13.4279	-12.97	-0.0173568	-65.6137		
0.0947	0.021164	-0.214231	-0.175573	0.165399	0.0321376	-0.0524941	-0.105189	-0.130614	-1.54637	-13.4276	-11.9017	-13.5805	-13.1225	-0.017988	-65.6137		
